time,mean_z,std_z
0.0,0.1388850404031546,0.00012908497029157792
0.1033333333333999,0.13917090930347198,0.00012980668235206236
0.2066666666668161,0.13951922589139445,0.00013006188702688185
0.3100000000002323,0.1398883508301852,0.0001292088067282023
0.4133333333336485,0.14027283791570916,0.00012762315860493945
0.5166666666670647,0.14067398923481367,0.00012644898869885923
0.6200000000003885,0.14109837104112538,0.00012668172861529225
0.723333333333552,0.14155540268567887,0.00012896558572678227
0.8266666666667155,0.142055358631712,0.00013371631858338182
0.9299999999998791,0.14260837475398233,0.0001414536120053866
1.0333333333330428,0.14322337476238972,0.00015276475387679232
1.1366666666662062,0.1439082232473723,0.0001681352207368377
1.2399999999993698,0.14466968280640868,0.00018773576113783903
1.3433333333325335,0.14551359230241634,0.00021174931157224767
1.446666666665697,0.1464450879755833,0.0002400837095458295
1.5499999999988605,0.14746868831877719,0.00027221798758376374
1.6533333333320241,0.14858814659322528,0.00030748086604517595
1.7566666666651878,0.1498067687483013,0.00034543436908116617
1.8599999999983512,0.15112754138520623,0.00038581082486391566
1.9633333333315148,0.15255325357345023,0.0004283332012528977
2.0666666666646782,0.15408623848306388,0.0004728172272037534
2.169999999997842,0.15572839723059476,0.0005192275419540162
2.2733333333310055,0.1574813955047729,0.0005675123582292647
2.376666666664169,0.15934652743756916,0.0006176491538717662
2.479999999997333,0.16132468344003398,0.00066966559567594
2.583333333330496,0.16341658833754855,0.0007235313195736872
2.6866666666636596,0.16562282073524387,0.0007792065604568394
2.7899999999968235,0.16794389012322203,0.0008367484616145912
2.893333333329987,0.17038022256319388,0.0008963505796118832
2.9966666666631503,0.17293223288144777,0.0009583537678886798
3.099999999996314,0.1756003340275345,0.0010231789513525545
3.2033333333294776,0.1783850061372351,0.001091213299443741
3.306666666662641,0.18129074799754122,0.0011608434847565378
3.409999999995805,0.18431405989839245,0.0012353977995420878
3.5133333333289682,0.18745559770278666,0.0013148458441441559
3.6166666666621317,0.19071585969649188,0.0013991426672655826
3.7199999999952955,0.19409572643976447,0.0014860172129898318
3.823333333328459,0.1975954388040817,0.0015735683948029954
3.9266666666616223,0.20121099413312082,0.0016683178070363046
4.029999999995123,0.20494235833522728,0.0017686460765749578
4.133333333329297,0.20878876654745118,0.0018742572233947448
4.236666666663472,0.21274862124825442,0.001985632604527307
4.339999999997645,0.21682240310932804,0.002102619293499675
4.44333333333182,0.22100711552993133,0.0022242373371731006
4.546666666665994,0.22530007062702143,0.002351022726149931
4.650000000000167,0.22969837684469357,0.0024841601097622752
4.753333333334342,0.23420080018702066,0.0026232970598365343
4.856666666668516,0.23880344248912982,0.0027679971366502912
4.96000000000269,0.24350521699516273,0.002915545297742297
5.063333333336864,0.24830842310803292,0.003065724832458793
5.166666666671039,0.25320569015345723,0.0032213359393414294
5.270000000005212,0.2581974144769832,0.0033837886477714103
5.373333333339387,0.2632929690934139,0.003549915390277541
5.476666666673561,0.268479175296625,0.0037179275887762003
5.580000000007734,0.27375256610530196,0.0038971057919434163
5.683333333341909,0.2791116954332662,0.004076705622097334
5.786666666676083,0.28456773752858733,0.004256640760845753
5.890000000010257,0.2901070317763624,0.004444987140828521
5.993333333344431,0.2957345043995503,0.004630601087030769
6.096666666678606,0.3014451459910976,0.004830538403850894
6.200000000012779,0.30723359425292945,0.0050354196498221294
6.303333333346954,0.3131217717206138,0.005251892868557746
6.406666666681128,0.3190883694959927,0.005464464053034208
6.510000000015301,0.32512688295461933,0.00568710073835511
6.613333333349476,0.3312548068256248,0.005904871601587982
6.71666666668365,0.33746906601721266,0.006092659871655584
6.820000000017824,0.3437669415675073,0.006311587555475597
6.923333333351998,0.35014645583500476,0.006547524501823491
7.026666666686173,0.3566071210598041,0.006758558455369111
7.130000000020346,0.3631596356550443,0.006969266165776745
7.233333333354521,0.3697787814310738,0.007183984988601683
7.336666666688695,0.3764487147511722,0.007413461876766439
7.440000000022868,0.3832070389198156,0.007655836656491302
7.543333333357043,0.3900406924686482,0.007923579613039466
7.646666666691217,0.3969367527388121,0.008195811583886832
7.750000000025391,0.403918643723674,0.008451099089980065
7.853333333359565,0.4109706094292288,0.008719927149050857
7.95666666669374,0.41807676549126466,0.008983580228475658
8.060000000027914,0.42526811030462686,0.009262008340811123
8.163333333362088,0.432573239176404,0.009522291292628746
8.266666666696262,0.43995334269156444,0.009822391567026629
8.370000000030435,0.44738626439816187,0.010106693217347501
8.473333333364609,0.4549155511931911,0.010366755325836427
8.576666666698785,0.4641130285787125,0.009083368214828632
8.680000000032958,0.4718089972738735,0.009325734282197443
8.783333333367132,0.4808497270141515,0.008845405709113779
8.886666666701306,0.4887183671031972,0.009108876376475814
8.990000000035481,0.49671598853585747,0.0094270967120185
9.093333333369655,0.5048976768453716,0.009637063253900924
9.196666666703829,0.5126309159633289,0.010554726140145222
9.300000000038002,0.5234225574214916,0.008936327547429092
9.403333333372176,0.5292235180500658,0.007706590388330038
9.506666666706352,0.5418534132053119,0.0030147389985379445
9.610000000040525,0.5487645825997478,0.002289161390005006
9.713333333374699,0.557498489395133,0.0023224545181905684
9.816666666708873,0.5661490362881237,0.0021862415903561895
9.920000000043048,0.5728292063858292,0.0
10.023333333377222,0.5817447118150934,0.0
10.126666666711396,0.5907899079310188,0.0
10.23000000004557,0.600318698299291,0.0
10.333333333379743,0.6098764612376125,0.0
10.436666666713919,0.6193166835171547,0.0
10.540000000048092,0.6287001372992019,0.0
10.643333333382266,0.6380668260581365,0.0
10.74666666671644,0.6474403250733566,0.0
