time,mean_ker,std_ker
0.0,0.0,0.0
0.1033333333333999,0.7272563330835778,0.028315929131683626
0.2066666666668161,1.1566885625087586,0.03197087936569401
0.3100000000002323,1.7132135292108026,0.037490971892513034
0.4133333333336485,2.3170277135622084,0.04522272385579097
0.5166666666670647,2.9129669576923165,0.05369094549617946
0.6200000000003885,3.470494270398356,0.0605963034005612
0.723333333333552,3.984151532542207,0.06600175291764585
0.8266666666667155,4.461138314812013,0.07142255455818766
0.9299999999998791,4.913492611036887,0.07711656344805841
1.0333333333330428,5.3513815954675765,0.08284670202892463
1.1366666666662062,5.781750419036459,0.08883278290364355
1.2399999999993698,6.210297047256414,0.09555717248368512
1.3433333333325335,6.641700735183385,0.1029319736085548
1.446666666665697,7.079376848036587,0.1107722662384501
1.5499999999988605,7.52580436403069,0.11889261767980988
1.6533333333320241,7.982836319726391,0.12701339686171506
1.7566666666651878,8.452270120545098,0.13565813240184174
1.8599999999983512,8.936442669373731,0.1454478548947986
1.9633333333315148,9.437449447325076,0.15641174249729084
2.0666666666646782,9.957445209882179,0.1685293932593861
2.169999999997842,10.498273037781034,0.18164763537532622
2.2733333333310055,11.061458852875072,0.1957120519498213
2.376666666664169,11.648531219948957,0.21081532048366716
2.479999999997333,12.259408695904467,0.2258400265975824
2.583333333330496,12.891297591541688,0.24123624357032503
2.6866666666636596,13.55020366012737,0.2644466053293181
2.7899999999968235,14.245961534649929,0.2830809725312288
2.893333333329987,14.970335418829166,0.3026812235482692
2.9966666666631503,15.72422720305117,0.32347136047101166
3.099999999996314,16.506280314833557,0.3492017223761989
3.2033333333294776,17.316776305127792,0.3818767696205599
3.306666666662641,18.156941953120317,0.4040634894149578
3.409999999995805,19.036491508410837,0.42994481200132656
3.5133333333289682,19.940998546727105,0.45957285830666844
3.6166666666621317,20.88569420929402,0.487022199708042
3.7199999999952955,21.836780779837753,0.4963489768678299
3.823333333328459,22.78823942782572,0.5287706024439632
3.9266666666616223,23.82628536221252,0.5528364386799217
4.029999999995123,24.902995606090585,0.5802251290195559
4.133333333329297,25.981568588808145,0.5878097949771168
4.236666666663472,27.122770493799205,0.6198915086253849
4.339999999997645,28.287605897283033,0.6548239952494832
4.44333333333182,29.45897673111004,0.6848563871767356
4.546666666665994,30.693924235289103,0.7290865833715087
4.650000000000167,31.948544949886738,0.7643846615373537
4.753333333334342,33.22813841727571,0.8112042248809715
4.856666666668516,34.51801830276461,0.864694077522291
4.96000000000269,35.85336620750976,0.8690965377232401
5.063333333336864,37.24911079589642,0.9085765421156189
5.166666666671039,38.60664923135038,0.9420573801153603
5.270000000005212,40.00311708512673,0.9467208015569304
5.373333333339387,41.45927775542622,0.9657597162640692
5.476666666673561,42.96848453333225,0.9781537320832184
5.580000000007734,44.53084515782369,1.0406358768830304
5.683333333341909,46.11540148039508,1.0946798540968175
5.786666666676083,47.71482396813735,1.1345896898112122
5.890000000010257,49.32356535951704,1.1772680925041379
5.993333333344431,50.98806650097969,1.216798499133085
6.096666666678606,52.700035774821295,1.268455188416338
6.200000000012779,54.41270848088983,1.356435450055966
6.303333333346954,56.18901940765816,1.40608321305127
6.406666666681128,57.97218408439939,1.4834624095070863
6.510000000015301,59.76777301314257,1.563014355965167
6.613333333349476,61.6086896063639,1.6178823836775653
6.71666666668365,63.529978230459164,1.684011599711786
6.820000000017824,65.43882401446807,1.795121193883754
6.923333333351998,67.4630269197619,1.7836873225142227
7.026666666686173,69.5152020082889,1.824966949513166
7.130000000020346,71.57659458642766,1.8550043887329224
7.233333333354521,73.59853650327801,1.9061334436295916
7.336666666688695,75.65606311558794,1.9752159962036766
7.440000000022868,77.65602669081166,1.9902224192882425
7.543333333357043,79.827584996378,2.067724498424016
7.646666666691217,82.08555128524428,2.159614251491121
7.750000000025391,84.28612442834876,2.205021977294359
7.853333333359565,86.59624527200023,2.1491343433512093
7.95666666669374,88.91085314039809,2.207455958868073
8.060000000027914,91.32505642981107,2.3009840192138555
8.163333333362088,93.69947527337554,2.3713742339671486
8.266666666696262,96.10484266090523,2.558589603057739
8.370000000030435,98.6669485271982,2.717526524299984
8.473333333364609,101.2241709975578,2.8350278226018
8.576666666698785,103.80548134000664,2.9835416258071126
8.680000000032958,106.36455731726879,3.023376178545358
8.783333333367132,108.86751953360768,3.1003349405737715
8.886666666701306,111.42220471907738,3.1750466192867948
8.990000000035481,114.13180250266093,3.2299801503449013
9.093333333369655,116.8685692473371,3.242330984952231
9.196666666703829,119.56106613177708,3.447202734704175
9.300000000038002,122.29953367527206,3.5944358263667024
9.403333333372176,125.18943860123699,3.8961314712509774
9.506666666706352,128.062733477813,4.044327247918812
9.610000000040525,130.71206791731296,4.167802273248903
9.713333333374699,133.617229660794,4.3995680872093255
9.816666666708873,136.6360639062679,4.657017109936596
9.920000000043048,139.75483534667913,4.775420717527481
10.023333333377222,142.78729252401175,4.923175163328939
10.126666666711396,145.83615178058102,5.03496374495735
10.23000000004557,148.66421953911149,5.682386985327393
10.333333333379743,151.75315922675375,5.870322162213924
10.436666666713919,154.95853745725262,6.057609895414321
10.540000000048092,158.22884231582051,6.370194044863717
10.643333333382266,161.534486607075,6.819351037880422
10.74666666671644,164.6920559843081,7.031820458116628
10.850000000050615,168.0136507630821,7.3985150298315165
10.953333333384789,171.38133309438038,7.674147569650591
11.056666666718963,174.99171815587354,8.1993999747786
