time,mean_z,std_z
0.0,0.1388908029434335,0.00013228763853651707
0.1033333333333999,0.1397269439176742,0.00012814425364678263
0.2066666666668161,0.14082304620176966,0.0001256213699400953
0.3100000000002323,0.1421139870075252,0.0001287638694709969
0.4133333333336485,0.1436378457826318,0.00014299805727971914
0.5166666666670647,0.14545626877240783,0.00017063491651247376
0.6200000000003885,0.14762251992419753,0.00021124353010589924
0.723333333333552,0.15017372702738868,0.00026202633590283354
0.8266666666667155,0.1531413817004953,0.00032216325324404345
0.9299999999998791,0.15657139377027446,0.00039273060927692393
1.0333333333330428,0.160510543987375,0.00047352253932030585
1.1366666666662062,0.1649917611973925,0.0005641473951101583
1.2399999999993698,0.17003254951882868,0.0006636417429050115
1.3433333333325335,0.1756437737602839,0.0007720102161090389
1.446666666665697,0.1818341015241692,0.0008898812762322051
1.5499999999988605,0.188611383688442,0.001017905089118926
1.6533333333320241,0.19598298581604073,0.0011567658304119076
1.7566666666651878,0.20395606296925478,0.001306997358762763
1.8599999999983512,0.2125375720553508,0.0014689273811360573
1.9633333333315148,0.22173537048582803,0.0016374310267569612
2.0666666666646782,0.2315535493979898,0.0018161178001154207
2.169999999997842,0.24199623262591824,0.0020082089855126897
2.2733333333310055,0.25306888913555564,0.002213237189459678
2.376666666664169,0.26478423172311816,0.0024320301695795765
2.479999999997333,0.2771406937132016,0.00266608040844531
2.583333333330496,0.2901488284723134,0.0029148435311403716
2.6866666666636596,0.30381878497663983,0.003174414210591084
2.7899999999968235,0.3181524179679389,0.0034475516327480723
2.893333333329987,0.33316161138451567,0.0037353168511369376
2.9966666666631503,0.34883984943341506,0.004039455226204326
3.099999999996314,0.3651901838430673,0.004360180298116494
3.2033333333294776,0.3822157546688438,0.0046970334308322976
3.306666666662641,0.3999374233003286,0.005029390949999239
3.409999999995805,0.41834651278657775,0.00536962832801588
3.5133333333289682,0.4374485015414968,0.005714501883914239
3.6166666666621317,0.4572457177536005,0.006060221196302053
3.7199999999952955,0.47774148969629193,0.0064249878733789135
3.823333333328459,0.498930260223615,0.0068018607070285874
3.9266666666616223,0.5208158594672757,0.007190776913180512
4.029999999995123,0.5433891881707544,0.007601698219462126
4.133333333329297,0.5666512933058232,0.008033146361850518
4.236666666663472,0.5905808207715982,0.008472224981353436
4.339999999997645,0.6151613198361796,0.00892157190527196
4.44333333333182,0.64037843123371,0.009382984225537714
4.546666666665994,0.6662252932762204,0.009855751359352589
4.650000000000167,0.6926920120319122,0.010337094404432394
4.753333333334342,0.7197585888032634,0.010826677368619088
4.856666666668516,0.7473816202372734,0.01132425659054411
4.96000000000269,0.775516450104625,0.011822407870014495
5.063333333336864,0.8041419735762153,0.012334759742504626
5.166666666671039,0.8331975529308007,0.01283803476082845
5.270000000005212,0.8626691440764119,0.013322983357733482
5.373333333339387,0.8925245144441492,0.013786107563733115
5.476666666673561,0.9227164776494634,0.01425219014388441
5.580000000007734,0.9532362740255969,0.01469321093459003
5.683333333341909,0.9840412393185428,0.015145836691241987
5.786666666676083,1.0150910312110322,0.015586765909992294
5.890000000010257,1.0463624196775991,0.01601011144590741
5.993333333344431,1.0778127060158613,0.016424159435103225
6.096666666678606,1.1094088356152836,0.016828638910829273
6.200000000012779,1.1411073765198483,0.01722033108819176
6.303333333346954,1.1728665604014759,0.017599190894682586
6.406666666681128,1.204641739660496,0.017967920295025995
6.510000000015301,1.2363951100322543,0.018326567272884516
6.613333333349476,1.2680883998830588,0.018680855440644382
6.71666666668365,1.2996798832194942,0.01903084958588938
6.820000000017824,1.3311222577079163,0.019374792111718428
6.923333333351998,1.362374809969429,0.019703075667866204
7.026666666686173,1.3933836687223056,0.020009827778394818
7.130000000020346,1.4240908373674306,0.02030082013541854
7.233333333354521,1.4544523346527567,0.020572132142930754
7.336666666688695,1.4844242428681977,0.0207930305549492
7.440000000022868,1.5139384498894075,0.020993388375396962
7.543333333357043,1.5429396838475138,0.021185963829460898
7.646666666691217,1.5713996167272206,0.02137498555290146
7.750000000025391,1.5993042564650903,0.021575474594216833
7.853333333359565,1.626650658124235,0.021798830611576104
7.95666666669374,1.6534503343263838,0.022048161491402898
8.060000000027914,1.6797077086853014,0.022315687447891797
8.163333333362088,1.7054193162364997,0.022599119369192587
8.266666666696262,1.7305888075448563,0.02290092113602511
8.370000000030435,1.7552189043788349,0.023218363343876166
8.473333333364609,1.7793064336418951,0.02355696075148166
8.576666666698785,1.8028560956728166,0.023915476033262037
8.680000000032958,1.8258830957639258,0.02429413081397196
8.783333333367132,1.8483920571606363,0.024696243052858533
8.886666666701306,1.8703953189636953,0.025118200574375246
8.990000000035481,1.8919098172998687,0.025554725954193766
9.093333333369655,1.9129496788834925,0.02600527626796746
9.196666666703829,1.9335315709617533,0.026465233402687794
9.300000000038002,1.9536688105260462,0.026932029141588477
9.403333333372176,1.9733751733846852,0.027401767956571274
9.506666666706352,1.9926649496369766,0.02787235679515664
9.610000000040525,2.0115544671490366,0.028342855856090702
9.713333333374699,2.0300639589912546,0.028812326630833808
9.816666666708873,2.0482006326683346,0.029283591482037734
9.920000000043048,2.0659818410976336,0.029749363310201244
10.023333333377222,2.08341985789943,0.030213165731553186
10.126666666711396,2.10052597537187,0.030676473372051594
10.23000000004557,2.1173116974219326,0.031139283583617595
10.333333333379743,2.1337909808414923,0.0316048889910483
10.436666666713919,2.149977037630741,0.0320710774518478
10.540000000048092,2.1658755531880933,0.03253646502010117
10.643333333382266,2.1814941290846135,0.033002428096590715
10.74666666671644,2.1968419936091044,0.033468655224608776
10.850000000050615,2.2119317138894923,0.033933989170144396
10.953333333384789,2.2267680926813584,0.034399848193234876
11.056666666718963,2.241358702720791,0.03486776702091187
