keratin/<keratin>,p(keratin)*<keratin>
0.3343124243549869,0.19825347146397918
0.4111253360456957,0.4625914334159513
0.48793824773640454,0.5947604143919374
0.5647511594271132,0.4625914334159513
0.6415640711178221,0.826056131099913
0.7183769828085308,0.7269293953679234
0.7951898944992397,0.9912673573198958
0.8720028061899484,0.9582251120758992
0.9488157178806573,1.255605319271868
1.025628629571366,1.2225630740278715
1.102441541262075,1.0243096025638923
1.1792544529527835,0.9582251120758992
1.2560673646434923,0.7269293953679234
1.332880276334201,0.693887150123927
1.40969318802491,0.4625914334159513
1.4865060997156188,0.5617181691479409
1.5633190114063273,0.23129571670797566
1.6401319230970361,0.2973802071959687
1.7169448347877452,0.19825347146397918
1.7937577464784538,0.1321689809759861
