relative radius,keratin
0.05,5.631687863095815
0.15000000000000002,5.523267825400165
0.25,5.584430708696896
0.35000000000000003,6.20755402139453
0.45,6.351939977355355
0.55,7.649042475253418
0.65,8.596612025553478
0.75,10.121635834147567
0.8500000000000001,11.848483379322426
0.9500000000000001,13.101660609465398
