keratin,p(keratin)
88.62389838508213,0.0005311772541139216
96.99105720075545,0.0
105.35821601642876,0.0002655886270569608
113.72537483210208,0.0010623545082278432
122.0925336477754,0.0007967658811708824
130.4596924634487,0.0005311772541139216
138.82685127912202,0.001327943135284804
147.19401009479532,0.0010623545082278432
155.56116891046867,0.0023902976435126472
163.92832772614196,0.0015935317623417648
172.2954865418153,0.002921474897626569
180.6626453574886,0.002655886270569608
189.02980417316192,0.003983829405854411
197.39696298883524,0.002921474897626569
205.76412180450853,0.004249418032911373
214.13128062018188,0.0077020701846518625
222.49843943585518,0.005577361168196176
230.86559825152852,0.0031870635246835297
239.23275706720182,0.004515006659968333
247.59991588287517,0.007170892930537941
255.96707469854846,0.006374127049367059
264.33423351422175,0.0074364815575949025
272.7013923298951,0.005046183914082254
281.0685511455684,0.003983829405854411
289.43570996124174,0.006108538422310098
297.80286877691503,0.0074364815575949025
306.1700275925884,0.006374127049367059
314.5371864082617,0.002921474897626569
322.90434522393497,0.003983829405854411
331.2715040396083,0.002921474897626569
339.6386628552816,0.002921474897626569
348.00582167095496,0.0023902976435126472
356.37298048662825,0.0015935317623417648
364.74013930230154,0.0018591203893987256
373.1072981179749,0.0018591203893987256
381.4744569336482,0.0005311772541139216
389.84161574932153,0.0005311772541139216
398.2087745649948,0.0
406.5759333806682,0.0002655886270569608
414.94309219634147,0.0002655886270569608
