keratin/<keratin>,p(keratin)*<keratin>
0.435095764815971,0.15772780611156548
0.4632737034687204,0.07886390305578274
0.49145164212146986,0.0
0.5196295807742192,0.07886390305578274
0.5478075194269687,0.15772780611156548
0.575985458079718,0.15772780611156548
0.6041633967324674,0.3943195152789137
0.6323413353852169,0.15772780611156548
0.6605192740379663,0.5520473213904792
0.6886972126907157,0.6309112244462619
0.7168751513434651,0.7097751275020446
0.7450530899962146,0.9463668366693928
0.7732310286489639,0.7886390305578274
0.8014089673017134,1.1829585458367409
0.8295869059544627,1.2618224488925238
0.8577648446072123,2.0504614794503513
0.8859427832599617,1.3406863519483065
0.914120721912711,1.9715975763945683
0.9422986605654604,1.5772780611156547
0.9704765992182098,1.813869770283003
0.9986545378709591,2.444780994729265
1.0268324765237085,1.9715975763945683
1.055010415176458,1.8927336733387856
1.0831883538292075,2.0504614794503513
1.1113662924819567,1.5772780611156547
1.1395442311347064,2.681372703896613
1.1677221697874558,1.1040946427809584
1.1959001084402052,0.8675029336136102
1.2240780470929544,1.0252307397251756
1.2522559857457038,0.7886390305578274
1.2804339243984535,0.7886390305578274
1.3086118630512027,0.3943195152789137
1.3367898017039521,0.3943195152789137
1.3649677403567015,0.5520473213904792
1.393145679009451,0.3943195152789137
1.4213236176622004,0.15772780611156548
1.4495015563149498,0.0
1.4776794949676992,0.2365917091673482
1.5058574336204487,0.0
1.534035372273198,0.07886390305578274
