relative radius,keratin
0.05,44.32494212150675
0.15000000000000002,46.16821584801228
0.25,54.39067940729006
0.35000000000000003,59.24596813965924
0.45,75.98847121152902
0.55,86.24604868513117
0.65,100.35860295260659
0.75,121.24266845353053
0.8500000000000001,144.52621215162947
0.9500000000000001,154.86216631552963
