time,mean_ker,std_ker
0.0,0.0,0.0
0.1033333333333999,1.0163186186864874,0.030483519317178753
0.2066666666668161,1.9042302991916196,0.03918980905635335
0.3100000000002323,2.9775876918864097,0.05493939098568869
0.4133333333336485,4.061055336010087,0.06890529219877377
0.5166666666670647,5.069408731156164,0.08067057467705555
0.6200000000003885,6.00289006545225,0.09263319517832883
0.723333333333552,6.891627827372362,0.10571333097331059
0.8266666666667155,7.763613968523469,0.1198225643430233
0.9299999999998791,8.636220634052895,0.1336442199793856
1.0333333333330428,9.523376525047656,0.14812685202602327
1.1366666666662062,10.437099344957483,0.16424938239702938
1.2399999999993698,11.388372090058267,0.1829359154317099
1.3433333333325335,12.385794563860062,0.20353109300740638
1.446666666665697,13.435799099516721,0.2258180736663842
1.5499999999988605,14.54335296596172,0.24984752346086428
1.6533333333320241,15.713007086839443,0.27564458456713575
1.7566666666651878,16.942112864619553,0.3015592204544274
1.8599999999983512,18.24777188055492,0.33169496928210457
1.9633333333315148,19.621147236718706,0.3688527711575692
2.0666666666646782,21.074198387734718,0.404141896822307
2.169999999997842,22.6048008824072,0.44140884304407996
2.2733333333310055,24.21480066164646,0.4812381983044739
2.376666666664169,25.899858586843482,0.5261443996631872
2.479999999997333,27.674466042474876,0.5707109945299799
2.583333333330496,29.51406139547603,0.6099376261860973
2.6866666666636596,31.442306603372707,0.6705726559433695
2.7899999999968235,33.468701831790774,0.722405815859417
2.893333333329987,35.559936312066654,0.7746167778016176
2.9966666666631503,37.75977598864816,0.8326755315760328
3.099999999996314,40.043451924796685,0.8940588818627334
3.2033333333294776,42.398777720033,0.9619611502817282
3.306666666662641,44.80721767777761,1.047077069652476
3.409999999995805,47.33395345996864,1.1088293738834474
3.5133333333289682,49.93376129993886,1.1922834914528593
3.6166666666621317,52.64169406364484,1.2694648305608816
3.7199999999952955,55.41421089039749,1.3250966387022771
3.823333333328459,58.246996989137934,1.3788117058537939
3.9266666666616223,61.2072874072391,1.4555284068834051
4.029999999995123,64.21511406214672,1.4746934931030458
4.133333333329297,67.34600370076663,1.5501479741077444
4.236666666663472,70.56995848739983,1.6328329042702867
4.339999999997645,73.87932779796272,1.7161532938289854
4.44333333333182,77.26177501091206,1.793958071413666
4.546666666665994,80.71448528885225,1.882474689720398
4.650000000000167,84.2546903394534,1.9635320042692426
4.753333333334342,87.83804661311314,2.047360667992975
4.856666666668516,91.51956913138977,2.144782252819747
4.96000000000269,95.27512616611556,2.217366024571708
5.063333333336864,99.13794399135818,2.3123811564482946
5.166666666671039,103.12204074815,2.4229194671400576
5.270000000005212,107.17095813212119,2.525720821814654
5.373333333339387,111.32951858648786,2.633906196233523
5.476666666673561,115.5395980539083,2.7780823608170713
5.580000000007734,119.8401635339154,2.8828619622754865
5.683333333341909,124.24340576494077,2.999027879857853
5.786666666676083,128.71191071382233,3.1858263554364807
5.890000000010257,133.27970748820812,3.338521127993694
5.993333333344431,137.94964324001012,3.4650398061252488
6.096666666678606,142.70584577800088,3.594313326550664
6.200000000012779,147.54735769106634,3.726212569080794
6.303333333346954,152.47555537928733,3.860945943645409
6.406666666681128,157.48926069493243,3.9990769768243526
6.510000000015301,162.5875047101144,4.139775250245243
6.613333333349476,167.77237577285067,4.282829811481969
6.71666666668365,173.04379247290433,4.428873779689818
6.820000000017824,178.38039431397516,4.565552922391889
6.923333333351998,183.80165680336037,4.704726579559145
7.026666666686173,189.2780997467661,4.880770605648905
7.130000000020346,194.87984673606505,5.0274686651818
7.233333333354521,200.57887254277927,5.1829223034186835
7.336666666688695,206.35750528566112,5.340887041963094
7.440000000022868,212.05185235575337,5.4450165555273795
7.543333333357043,217.91484475697084,5.595799584863436
7.646666666691217,223.9334037444001,5.759850026387261
7.750000000025391,229.94485529081797,5.993244448912316
7.853333333359565,236.13231714057693,6.15784325937218
7.95666666669374,242.35042865582182,6.334686655194432
8.060000000027914,248.68928263628223,6.510166013716776
8.163333333362088,255.07494017000909,6.697959066771279
8.266666666696262,261.5885553228861,6.874518113078284
8.370000000030435,268.1796419415337,7.054771261899777
8.473333333364609,274.85038312041945,7.237660364524405
8.576666666698785,281.5588706350561,7.454696520740802
8.680000000032958,288.3630906080704,7.663649533504769
8.783333333367132,295.2786057724788,7.848584612710258
8.886666666701306,302.26804271091964,8.040067299630394
8.990000000035481,309.3347851635654,8.234818300053917
9.093333333369655,316.4795838735292,8.431857774557194
9.196666666703829,323.70210446285597,8.631032996176566
9.300000000038002,330.96325166347225,8.867650974453372
9.403333333372176,338.33956155810176,9.073524444583207
9.506666666706352,345.7984330173683,9.276703677988294
9.610000000040525,353.3313192091791,9.483893243387616
9.713333333374699,360.94021915507426,9.692528708556699
9.816666666708873,368.62618727858086,9.90282537629971
9.920000000043048,376.38831602306294,10.114600564455927
10.023333333377222,384.2261167741515,10.327844001267266
10.126666666711396,392.13920488647557,10.542565871765419
10.23000000004557,400.1272283086335,10.758764858977603
10.333333333379743,408.1896856043976,10.97643276312373
10.436666666713919,416.32628094261065,11.195464722727174
10.540000000048092,424.53659663062365,11.415873546659075
10.643333333382266,432.8203109752498,11.637590582933505
10.74666666671644,441.1769930026625,11.860611027243376
10.850000000050615,449.60637889011923,12.084990452197994
10.953333333384789,458.1080081818736,12.310698581471039
11.056666666718963,466.6816490124908,12.537528237958002
