time (s),height (micro m)
155.0,98.9706
156.0,98.9706
157.0,98.9706
158.0,98.3671
159.0,99.5741
160.0,99.5741
161.0,100.1775
162.0,100.1775
163.0,100.781
164.0,99.5741
165.0,100.781
166.0,100.781
167.0,100.781
168.0,101.988
169.0,101.3845
170.0,101.3845
171.0,101.3845
172.0,100.781
173.0,101.988
174.0,101.988
175.0,101.988
176.0,101.3845
177.0,101.3845
178.0,101.988
179.0,101.988
180.0,101.988
181.0,103.7984
182.0,97.7636
183.0,95.9532
184.0,94.1427
185.0,92.3323
186.0,91.1253
187.0,89.3149
188.0,88.1079
189.0,86.901
190.0,85.694
191.0,84.4871
192.0,83.2801
193.0,82.0732
194.0,80.8662
195.0,80.2627
196.0,79.0558
197.0,78.4523
198.0,77.2453
199.0,76.6418
200.0,76.0384
201.0,75.4349
202.0,74.8314
203.0,74.2279
204.0,73.6245
205.0,73.021
206.0,72.4175
207.0,71.814
208.0,71.2105
209.0,70.6071
210.0,70.0036
211.0,70.0036
212.0,69.4001
213.0,69.4001
214.0,68.7966
215.0,68.1931
216.0,68.1931
217.0,67.5897
218.0,66.9862
219.0,66.9862
220.0,66.3827
221.0,66.3827
222.0,65.7792
223.0,65.7792
224.0,65.1757
225.0,65.1757
226.0,64.5723
227.0,64.5723
228.0,64.5723
229.0,64.5723
230.0,63.9688
231.0,63.9688
232.0,63.3653
233.0,63.3653
234.0,63.3653
235.0,62.7618
236.0,62.7618
237.0,62.7618
238.0,62.1583
239.0,62.1583
240.0,62.1583
241.0,62.1583
242.0,61.5549
243.0,61.5549
244.0,61.5549
245.0,61.5549
246.0,60.9514
247.0,60.9514
248.0,60.9514
249.0,60.9514
250.0,60.3479
251.0,60.3479
252.0,60.3479
253.0,60.3479
254.0,60.3479
255.0,59.7444
256.0,59.7444
257.0,59.7444
258.0,59.7444
259.0,59.1409
260.0,59.1409
261.0,59.1409
262.0,58.5375
263.0,58.5375
264.0,58.5375
265.0,58.5375
266.0,58.5375
267.0,58.5375
268.0,58.5375
269.0,57.934
270.0,57.934
271.0,57.934
272.0,57.934
273.0,57.934
274.0,57.3305
275.0,57.3305
276.0,57.3305
277.0,57.3305
278.0,57.3305
279.0,57.3305
280.0,56.727
281.0,57.3305
282.0,57.3305
283.0,57.3305
284.0,57.3305
285.0,56.727
286.0,56.727
287.0,56.727
288.0,56.727
289.0,56.727
290.0,56.1236
291.0,56.1236
292.0,56.727
293.0,56.1236
294.0,56.1236
295.0,56.1236
296.0,56.727
297.0,56.1236
298.0,56.727
299.0,56.1236
300.0,56.727
301.0,56.1236
302.0,56.727
303.0,56.1236
304.0,56.1236
305.0,56.1236
306.0,55.5201
307.0,55.5201
308.0,55.5201
309.0,56.1236
310.0,55.5201
311.0,56.1236
312.0,55.5201
313.0,56.1236
314.0,55.5201
315.0,55.5201
316.0,54.9166
317.0,55.5201
318.0,54.3131
319.0,54.9166
320.0,54.9166
321.0,54.3131
322.0,54.9166
323.0,54.3131
324.0,54.9166
325.0,54.9166
326.0,54.3131
327.0,54.9166
328.0,54.3131
329.0,54.9166
330.0,54.3131
331.0,54.3131
332.0,53.7096
333.0,54.3131
334.0,53.7096
335.0,54.3131
336.0,53.7096
337.0,53.7096
338.0,53.7096
339.0,53.7096
340.0,53.1062
341.0,53.1062
342.0,53.7096
343.0,53.1062
344.0,53.7096
345.0,53.1062
346.0,53.7096
347.0,53.1062
348.0,53.7096
349.0,53.1062
