keratin/<keratin>,p(keratin)*<keratin>
0.24451565285958404,0.13171127225094154
0.2965646500726975,0.2863288527194381
0.34861364728581096,0.3063718724097988
0.40066264449892447,0.4180401249703797
0.452711641712038,0.5755209939660707
0.5047606389251514,0.8761662893214807
0.556809636138265,0.9248421942837851
0.6088586333513785,0.9334320598653683
0.660907630564492,0.999287695990839
0.7129566277776054,0.9076624631206188
0.7650056249907189,0.8446701155223425
0.8170546222038324,0.8618498466855088
0.8691036194169459,0.7387284400161503
0.9211526166300593,0.8589865581583144
0.9732016138431729,0.795994210560038
1.0252506110562865,0.7673613252880942
1.0772996082693997,0.7043689776898178
1.1293486054825133,0.60129059071082
1.1813976026956268,0.661419649781902
1.2334465999087403,0.5841108595476537
1.285495597121854,0.5554779742757099
1.3375445943349673,0.5526146857485156
1.3895935915480808,0.47816918404146164
1.4416425887611943,0.4982122037318224
1.4936915859743076,0.5239818004765717
1.5457405831874211,0.518255223422183
1.5977895804005346,0.47244260698707286
1.6498385776136482,0.503938780786211
1.701887574826762,0.397997105280019
1.7539365720398752,0.22047321659396735
1.8059855692529887,0.15461758046849658
1.8580345664661022,0.12025811814216403
1.9100835636792157,0.12025811814216403
1.962132560892329,0.12598469519655275
2.0141815581054425,0.11453154108777525
2.066230555318556,0.048675904962304485
2.1182795525316696,0.008589865581583143
2.170328549744783,0.011453154108777525
2.2223775469578966,0.0
2.27442654417101,0.005726577054388763
