relative radius,keratin
0.05,68.44040615299758
0.15000000000000002,72.40768823421892
0.25,82.01096780478623
0.35000000000000003,92.59754077942758
0.45,111.84904410730063
0.55,129.91128593302938
0.65,143.1841107903692
0.75,171.48182860927903
0.8500000000000001,193.29387100785146
0.9500000000000001,203.70800394566993
