time,mean_dzdt,std_dzdt
0.0,0.4954124787964353,0.013191787432388588
0.1033333333333999,0.7168260757250339,0.012586151408041632
0.2066666666668161,0.9900229605183035,0.016127714601963248
0.3100000000002323,1.3129410308971048,0.019941452468545832
0.4133333333336485,1.6612242237133132,0.024175400210875428
0.5166666666670647,2.0305425441756557,0.029265121393739314
0.6200000000003885,2.4229390680089393,0.035254030173603464
0.723333333333552,2.830837885940904,0.0416467960063125
0.8266666666667155,3.252296718641652,0.04845019734559715
0.9299999999998791,3.686160258237371,0.0556194260137629
1.0333333333330428,4.131273976913535,0.06306363398934105
1.1366666666662062,4.585894741873883,0.07080395479222343
1.2399999999993698,5.04822978859259,0.07873965917280386
1.3433333333325335,5.509969147777468,0.0846114514480032
1.446666666665697,5.951942307653312,0.08889654383845032
1.5499999999988605,6.351742885635376,0.08825117059918597
1.6533333333320241,6.689021383098866,0.08660995096514175
1.7566666666651878,6.982187164994361,0.08308859543530982
1.8599999999983512,7.231038027359103,0.07973480334794997
1.9633333333315148,7.433645135808547,0.07755525098691049
2.0666666666646782,7.587188837619044,0.07173037837656723
2.169999999997842,7.6895470835172635,0.06664325430338564
2.2733333333310055,7.7381440130172106,0.059026986957758695
2.376666666664169,7.731044743470588,0.05033036775769234
2.479999999997333,7.655775088518552,0.052830750836398904
2.583333333330496,7.474049027293746,0.07377025612946893
2.6866666666636596,7.144562181370273,0.10884015099681933
2.7899999999968235,6.665309232991437,0.14599259232538356
2.893333333329987,6.125093951289797,0.14372629011374502
2.9966666666631503,5.655959841076022,0.11368628310565718
3.099999999996314,5.282869884870418,0.09106100313327671
3.2033333333294776,4.974788569908421,0.07548767219384711
3.306666666662641,4.709591402772386,0.06578079799525241
3.409999999995805,4.477023421780903,0.05595430387142342
3.5133333333289682,4.271946420759488,0.04915016746309579
3.6166666666621317,4.089257362136562,0.044137950243023076
3.7199999999952955,3.924941110883168,0.04009500457042535
3.823333333328459,3.774986027127981,0.036523261108377794
3.9266666666616223,3.6368724658015323,0.03327561424399646
4.029999999995123,3.508424430524012,0.030407171676751284
4.133333333329297,3.3869548008761803,0.028542261130401328
4.236666666663472,3.2723392769001216,0.025870206715458845
4.339999999997645,3.162744925910977,0.023903994559810418
4.44333333333182,3.0577418663045006,0.022815895790811006
4.546666666665994,2.9582751619800858,0.022457593743714206
4.650000000000167,2.8606910772494505,0.02144595553402407
4.753333333334342,2.77161217085705,0.021283114820400077
4.856666666668516,2.685675064773864,0.020463686959562237
4.96000000000269,2.6045718905980095,0.020491580283777427
5.063333333336864,2.528659532637574,0.018616298255844977
5.166666666671039,2.456516392651302,0.015818535082305817
5.270000000005212,2.3876821872063734,0.014987201340210884
5.373333333339387,2.3223446855766543,0.014156168900663166
5.476666666673561,2.260437928283734,0.013440359232560263
5.580000000007734,2.2011281710121806,0.012728928924514302
5.683333333341909,2.1446995005625444,0.012214610737903406
5.786666666676083,2.090547349162099,0.01244691277319921
5.890000000010257,2.039144931063305,0.012513570489138572
5.993333333344431,1.9900292085099265,0.012459921235313517
6.096666666678606,1.9430918318311297,0.012412006750088795
6.200000000012779,1.8981944338115058,0.012377174837019292
6.303333333346954,1.8550955807906668,0.01223800483129897
6.406666666681128,1.8136735292205297,0.011998006842143576
6.510000000015301,1.7740110477435371,0.011843939473103204
6.613333333349476,1.735935369154157,0.011695210268435344
6.71666666668365,1.699346266530647,0.011556574227777111
6.820000000017824,1.664155143610178,0.01142907003336967
6.923333333351998,1.6302883921297757,0.011307213058360554
7.026666666686173,1.5976729193600254,0.011190322035861913
7.130000000020346,1.5662679968322926,0.011096878309117602
7.233333333354521,1.5359589228427122,0.010989804289413348
7.336666666688695,1.506712006515252,0.010882843444516784
7.440000000022868,1.47848691875656,0.010767444167925345
7.543333333357043,1.4512087571700791,0.010665005451748408
7.646666666691217,1.4248411209799416,0.010566010674167925
7.750000000025391,1.399340345997518,0.01047008797698815
7.853333333359565,1.374665717565007,0.010376750022032378
7.95666666669374,1.3507789381799888,0.010285679940160294
8.060000000027914,1.3276440350034744,0.010196630019717831
8.163333333362088,1.3052272008195875,0.01010938907033446
8.266666666696262,1.2834966232903398,0.010023774120513139
8.370000000030435,1.2624223204352052,0.009939633613296901
8.473333333364609,1.2419760022869708,0.009856823859943197
8.576666666698785,1.2221310683341042,0.009774861323458662
8.680000000032958,1.2028652820329575,0.00968519724544675
8.783333333367132,1.1841584306854438,0.00957752519445138
8.886666666701306,1.1659821803743677,0.009467624341027615
8.990000000035481,1.1483006804447562,0.009403739855207956
9.093333333369655,1.1311177122988592,0.00932140144984417
9.196666666703829,1.1143952831806632,0.009244584219658116
9.300000000038002,1.0981233378717208,0.009179476592972873
9.403333333372176,1.082279358251043,0.009109041164199387
9.506666666706352,1.066851872035747,0.009039988383169098
9.610000000040525,1.0518252192705613,0.008972264561582515
9.713333333374699,1.0371843919445394,0.008905736976509473
9.816666666708873,1.0229151434448152,0.008840315437347314
9.920000000043048,1.0090039330818075,0.008775935751746664
10.023333333377222,0.9954378699028051,0.008712556735185981
10.126666666711396,0.9822046698668484,0.008650148991851207
10.23000000004557,0.9692935300995572,0.008587808573572284
10.333333333379743,0.9566927436114449,0.008526025162059707
10.436666666713919,0.9443887442590596,0.008467571793006919
10.540000000048092,0.9323744270801309,0.008409447133542547
10.643333333382266,0.920639757017339,0.008351908367537993
10.74666666671644,0.9091752317667705,0.008295110877307915
10.850000000050615,0.8979718518982033,0.00823911341708526
10.953333333384789,0.8870210417650439,0.0081839334402811
