keratin,p(keratin)
17.657604700754348,0.0028348333984602172
21.600463300131707,0.004460137880244075
25.543321899509067,0.007521757950581111
29.486180498886426,0.011074749143317917
33.429039098263786,0.01364499809125518
37.371897697641145,0.013947380320424271
41.314756297018505,0.013871784763131997
45.257614896395864,0.01364499809125518
49.200473495773224,0.01296463807562473
53.14333209515058,0.011981895830825188
57.08619069452794,0.010583378020918145
61.0290492939053,0.012511064731871094
64.97190789328266,0.011263738036548598
68.91476649266002,0.00952504021882633
72.85762509203738,0.010092006898518375
76.80048369141474,0.008353309080796107
80.7433422907921,0.008958073539134288
84.68620089016946,0.007861937958396337
88.62905948954682,0.0074839601719349745
92.57191808892418,0.007294971278704293
96.51477668830154,0.006047644583381798
100.4576352876789,0.006765802377658386
104.40049388705626,0.007257173500058157
108.34335248643362,0.006539015705781569
112.28621108581098,0.004951509002643846
116.22906968518834,0.006274431255258614
120.1719282845657,0.004271148987013394
124.11478688394305,0.0023812600547065826
128.0576454833204,0.0017386978177222666
132.00050408269777,0.001285124473968632
135.94336268207513,0.001436315588553177
139.8862212814525,0.0013985178099070407
143.82907988082985,0.001285124473968632
147.7719384802072,0.0009449444661534058
151.71479707958457,0.0006803600156304522
155.65765567896193,0.0001889888932306812
159.6005142783393,0.0001889888932306812
163.54337287771665,0.0
167.486231477094,0.0
171.42909007647137,7.559555729227247e-05
