keratin,p(keratin)
45.5781,0.0014541764286338196
56.0503,0.003393078333478912
66.52250000000001,0.004362529285901458
76.9947,0.003393078333478912
87.46690000000001,0.006059068452640914
97.9391,0.005331980238324004
108.41130000000001,0.0072708821431690975
118.8835,0.007028519405063461
129.3557,0.00920978404801419
139.8279,0.008967421309908553
150.30010000000001,0.007513244881274733
160.7723,0.007028519405063461
171.2445,0.005331980238324004
181.71669999999997,0.005089617500218368
192.18890000000002,0.003393078333478912
202.6611,0.0041201665477958215
213.1333,0.001696539166739456
223.60549999999998,0.002181264642950729
234.07770000000002,0.0014541764286338196
244.5499,0.0009694509524225463
