keratin,p(keratin)
7.310799524226896,0.006035412558833039
8.471361601900588,0.01861988980916576
9.63192367957428,0.04032169241433136
10.792485757247974,0.049053778669664275
11.953047834921666,0.052906169664664084
13.113609912595358,0.04943901776916425
14.274171990269052,0.046100278906831084
15.434734067942744,0.04892536563649762
16.595296145616437,0.04045010544749802
17.75585822329013,0.04211947487866461
18.91642030096382,0.039037562082664755
20.076982378637513,0.03788184478416482
21.23754445631121,0.036340888386164893
22.398106533984897,0.03621247535299823
23.558668611658593,0.030048649760998532
24.719230689332285,0.026966736964998683
25.879792767005977,0.02542578056699876
27.04035484467967,0.023756411135832173
28.20091692235336,0.023242759003165532
29.361479000027053,0.022857519903665552
30.522041077700745,0.02581101966649874
31.68260315537444,0.021059737439332305
32.843165233048126,0.020802911372998983
34.00372731072182,0.020032433173999022
35.16428938839552,0.021830215638332266
36.324851466069205,0.01618004217899921
37.485413543742894,0.007833195023166284
38.64597562141659,0.004751282227166435
39.806537699090285,0.005008108293499756
40.96709977676397,0.0035955649286664912
42.12766185443767,0.00333873886233317
43.28822393211136,0.006035412558833039
44.44878600978505,0.003852390994999812
45.60934808745875,0.002953499762833189
46.76991016513244,0.0015409563979999247
47.93047224280613,0.0006420651658333019
49.09103432047982,0.0002568260663333208
50.25159639815352,0.0
51.412158475827205,0.0002568260663333208
52.5727205535009,0.0
