keratin,p(keratin)
46.202925,0.00135117575328082
57.054775,0.001080940602624656
67.906625,0.0035130569585301316
78.75847500000002,0.003242821807873968
89.61032500000002,0.0035130569585301316
100.46217500000002,0.00540470301312328
111.31402500000003,0.002161881205249312
122.16587500000003,0.006485643615747936
133.017725,0.008377289670341084
143.86957500000003,0.007566584218372592
154.721425,0.007026113917060263
165.57327500000002,0.008107054519684919
176.42512500000004,0.007566584218372592
187.27697500000005,0.004593997561154788
198.12882500000006,0.0040535272598424595
208.98067500000002,0.00540470301312328
219.83252500000003,0.0040535272598424595
230.68437500000005,0.003242821807873968
241.53622500000006,0.00270235150656164
252.38807500000007,0.002432116355905476
