keratin,p(keratin)
109.61036848227648,3.6671571582806586e-05
129.9300998354527,8.067745748217448e-05
150.24983118862892,5.134020021592921e-05
170.56956254180514,2.9337257266245264e-05
190.88929389498136,6.600882884905186e-05
211.2090252481576,5.134020021592921e-05
231.52875660133378,6.600882884905186e-05
251.84848795450998,0.00024936668676308477
272.1682193076862,0.0006600882884905186
292.4879506608624,0.0011808246049663722
312.8076820140386,0.0016795579784925415
333.12741336721484,0.002647687468278635
353.44714472039107,0.004642620962383313
373.76687607356723,0.006945595657783567
394.08660742674346,0.007635021203540331
414.4063387799197,0.009292576239083188
434.7260701330959,0.007723032975339066
455.0458014862721,0.003403121842884451
475.36553283944835,0.0014595285489957018
495.6852641926246,0.0005354049451089762
516.0049955458009,0.00039605297309431106
536.324726898977,0.0002200294294968395
556.6444582521532,0.00010268040043185842
576.9641896053295,7.334314316561316e-06
597.2839209585056,0.0
617.6036523116819,7.334314316561316e-06
637.9233836648581,7.334314316561316e-06
658.2431150180344,7.334314316561316e-06
678.5628463712105,7.334314316561316e-06
698.8825777243868,0.0
719.202309077563,0.0
739.5220404307393,0.0
759.8417717839154,7.334314316561316e-06
780.1615031370916,0.0
800.4812344902679,0.0
820.800965843444,7.334314316561316e-06
841.1206971966203,0.0
861.4404285497965,0.0
881.7601599029728,0.0
902.0798912561489,0.0
