keratin/<keratin>,p(keratin)*<keratin>
0.18651531394403623,0.012423798322454858
0.22250220604520307,0.012423798322454858
0.2584890981463699,0.033130128859879614
0.29447599024753673,0.03727139496736457
0.3304628823487036,0.04141266107484952
0.3664497744498704,0.012423798322454858
0.4024366665510373,0.04555392718233447
0.4384235586522041,0.06211899161227428
0.47441045075337096,0.13252051543951845
0.5103973428545379,0.16979191040688305
0.5463842349557047,0.22776963591167235
0.5823711270568716,0.24433470034161217
0.6183580191580385,0.31059495806137144
0.6543449112592052,0.343725086921251
0.6903318033603721,0.38513774799610057
0.726318695461539,0.5922010533703481
0.7623055875627057,0.774416762099686
0.7982924796638726,1.0228927285487832
0.8342793717650395,1.2796512272128502
0.8702662638662063,1.374900347685004
0.9062531559673732,1.5943874513817065
0.9422400480685401,1.809733288970924
0.9782269401697067,1.9546776027328974
1.0142138322708736,1.900841143335593
1.0502007243720406,2.033361658775111
1.0861876164732072,1.987807731592777
1.1221745085743742,2.1948710369670246
1.158161400675541,2.1865885047520544
1.1941482927767078,2.0499267232050515
1.2301351848778748,1.292075025535305
1.2661220769790416,0.7330041010248365
1.3021089690802083,0.39756154631855545
1.3380958611813751,0.2153458375892175
1.3740827532825421,0.17807444262185293
1.4100696453837087,0.086966588257184
1.4460565374848757,0.033130128859879614
1.4820434295860425,0.012423798322454858
1.5180303216872093,0.008282532214969903
1.5540172137883763,0.0
1.590004105889543,0.0
