keratin,p(keratin)
34.849325,0.0013489291576466863
42.777975000000005,0.004046787472940059
50.706625,0.008093574945880118
58.63527500000001,0.012140362418820176
66.563925,0.009105271814115133
74.492575,0.013489291576466863
82.421225,0.01686161447058358
90.34987500000001,0.009779736392938476
98.278525,0.012140362418820176
106.207175,0.009779736392938476
114.13582500000001,0.008093574945880118
122.06447500000002,0.005395716630586745
129.993125,0.004046787472940059
137.921775,0.004721252051763402
145.850425,0.0013489291576466863
153.779075,0.0013489291576466863
161.707725,0.002360626025881701
169.636375,0.0006744645788233432
177.565025,0.0003372322894116716
185.493675,0.0006744645788233432
