time (s),height (micro m)
169.0,62.2149
170.0,62.2149
171.0,62.2149
172.0,62.2149
173.0,62.819
174.0,62.819
175.0,62.819
176.0,62.819
177.0,63.423
178.0,63.423
179.0,63.423
180.0,63.423
181.0,63.423
182.0,64.027
183.0,64.027
184.0,64.027
185.0,64.6311
186.0,64.6311
187.0,64.6311
188.0,64.6311
189.0,65.2351
190.0,65.2351
191.0,65.2351
192.0,65.2351
193.0,65.8391
194.0,65.8391
195.0,65.8391
196.0,65.8391
197.0,66.4431
198.0,66.4431
199.0,67.0472
200.0,62.819
201.0,60.4029
202.0,58.5908
203.0,57.3827
204.0,56.7787
205.0,55.5706
206.0,54.9666
207.0,53.7585
208.0,53.1545
209.0,51.9465
210.0,51.3424
211.0,50.7384
212.0,50.1344
213.0,49.5303
214.0,48.9263
215.0,48.3223
216.0,47.7183
217.0,47.1142
218.0,46.5102
219.0,45.9062
220.0,45.9062
221.0,45.3021
222.0,44.6981
223.0,44.0941
224.0,44.0941
225.0,43.4901
226.0,42.886
227.0,42.886
228.0,42.282
229.0,41.678
230.0,41.678
231.0,41.0739
232.0,40.4699
233.0,40.4699
234.0,39.8659
235.0,39.8659
236.0,39.2619
237.0,39.2619
238.0,38.6578
239.0,38.0538
240.0,38.0538
241.0,38.0538
242.0,37.4498
243.0,37.4498
244.0,36.8457
245.0,36.8457
246.0,36.8457
247.0,36.2417
248.0,36.2417
249.0,35.6377
250.0,35.6377
251.0,35.0337
252.0,35.0337
253.0,35.0337
254.0,34.4296
255.0,34.4296
256.0,34.4296
257.0,33.8256
258.0,33.8256
259.0,33.2216
260.0,33.2216
261.0,33.2216
262.0,32.6175
263.0,32.6175
264.0,32.6175
265.0,32.6175
266.0,32.0135
267.0,32.0135
268.0,32.0135
269.0,31.4095
270.0,31.4095
271.0,31.4095
272.0,31.4095
273.0,30.8055
274.0,30.8055
275.0,30.8055
276.0,30.8055
277.0,30.2014
278.0,30.2014
279.0,30.2014
280.0,29.5974
281.0,29.5974
282.0,29.5974
283.0,29.5974
284.0,29.5974
285.0,29.5974
286.0,29.5974
287.0,28.9934
288.0,28.9934
289.0,28.3893
290.0,28.3893
291.0,28.3893
292.0,28.3893
293.0,27.7853
294.0,27.7853
295.0,27.7853
296.0,27.7853
297.0,27.1813
298.0,27.1813
299.0,27.1813
300.0,27.1813
301.0,27.1813
302.0,26.5773
303.0,26.5773
304.0,26.5773
305.0,26.5773
306.0,26.5773
307.0,25.9732
308.0,25.9732
309.0,25.9732
310.0,25.9732
311.0,25.9732
312.0,25.9732
313.0,25.3692
314.0,24.7652
315.0,25.3692
316.0,25.3692
317.0,25.3692
318.0,24.7652
319.0,24.7652
320.0,24.7652
321.0,24.7652
322.0,24.1611
323.0,24.1611
324.0,24.1611
325.0,23.5571
326.0,24.1611
327.0,23.5571
328.0,24.1611
329.0,24.1611
330.0,24.1611
331.0,22.9531
332.0,22.9531
333.0,22.9531
334.0,22.9531
335.0,22.9531
336.0,23.5571
337.0,23.5571
338.0,23.5571
339.0,22.9531
340.0,23.5571
341.0,22.9531
342.0,22.3491
343.0,22.9531
344.0,22.3491
345.0,22.3491
346.0,22.3491
347.0,22.3491
348.0,21.745
349.0,22.3491
350.0,21.745
351.0,21.745
352.0,21.745
353.0,21.745
354.0,21.745
355.0,21.745
356.0,21.141
357.0,21.141
358.0,21.141
359.0,21.141
360.0,21.141
361.0,21.141
362.0,21.141
363.0,20.537
364.0,21.141
365.0,20.537
366.0,20.537
367.0,20.537
368.0,20.537
369.0,20.537
370.0,20.537
371.0,20.537
372.0,19.9329
373.0,20.537
374.0,20.537
375.0,19.9329
376.0,19.9329
377.0,19.9329
378.0,19.3289
379.0,18.7249
380.0,18.7249
381.0,18.7249
382.0,18.1209
383.0,18.1209
384.0,18.1209
385.0,18.1209
386.0,18.1209
387.0,17.5168
388.0,17.5168
389.0,17.5168
390.0,17.5168
391.0,17.5168
392.0,17.5168
393.0,18.1209
394.0,17.5168
395.0,16.9128
396.0,16.9128
397.0,16.9128
398.0,16.9128
399.0,16.3088
400.0,16.3088
401.0,16.3088
402.0,16.9128
403.0,16.3088
404.0,16.3088
405.0,16.3088
406.0,16.3088
407.0,15.7047
408.0,15.7047
409.0,16.3088
410.0,16.3088
411.0,16.3088
412.0,16.3088
413.0,16.3088
414.0,16.9128
415.0,16.3088
416.0,16.3088
417.0,16.3088
418.0,16.3088
419.0,16.3088
420.0,16.3088
