time (s),height (micro m)
349.0,16.3088
350.0,15.7047
351.0,16.3088
352.0,15.7047
353.0,16.3088
354.0,16.3088
355.0,15.7047
356.0,15.7047
357.0,15.1007
358.0,15.7047
359.0,15.1007
360.0,15.7047
361.0,15.1007
362.0,15.1007
363.0,15.1007
364.0,15.7047
365.0,15.7047
366.0,15.1007
367.0,15.1007
368.0,15.1007
369.0,15.1007
370.0,15.1007
371.0,15.1007
372.0,15.7047
373.0,15.1007
374.0,15.1007
375.0,14.4967
376.0,15.1007
377.0,15.1007
378.0,14.4967
379.0,15.1007
380.0,14.4967
381.0,14.4967
382.0,15.1007
383.0,14.4967
384.0,14.4967
385.0,14.4967
386.0,14.4967
387.0,14.4967
388.0,15.1007
389.0,14.4967
390.0,14.4967
391.0,14.4967
392.0,15.1007
393.0,15.1007
394.0,14.4967
395.0,14.4967
396.0,15.1007
397.0,14.4967
398.0,15.1007
399.0,14.4967
400.0,13.8927
401.0,14.4967
402.0,14.4967
403.0,14.4967
404.0,14.4967
405.0,15.1007
406.0,14.4967
407.0,14.4967
408.0,15.1007
409.0,14.4967
410.0,14.4967
411.0,13.8927
412.0,14.4967
413.0,14.4967
414.0,14.4967
415.0,15.1007
416.0,14.4967
417.0,14.4967
418.0,14.4967
419.0,14.4967
420.0,15.1007
421.0,14.4967
422.0,14.4967
423.0,15.1007
424.0,14.4967
425.0,14.4967
426.0,15.1007
427.0,14.4967
428.0,14.4967
429.0,15.1007
430.0,14.4967
431.0,13.8927
432.0,15.1007
433.0,14.4967
434.0,15.1007
435.0,14.4967
436.0,14.4967
437.0,14.4967
438.0,14.4967
439.0,14.4967
440.0,14.4967
441.0,15.1007
442.0,14.4967
443.0,14.4967
444.0,13.8927
445.0,13.8927
446.0,14.4967
447.0,14.4967
448.0,14.4967
449.0,14.4967
450.0,14.4967
451.0,14.4967
452.0,13.8927
453.0,14.4967
454.0,14.4967
455.0,14.4967
456.0,14.4967
457.0,14.4967
458.0,14.4967
459.0,14.4967
460.0,14.4967
461.0,14.4967
462.0,14.4967
463.0,14.4967
464.0,14.4967
465.0,13.8927
466.0,14.4967
467.0,13.8927
468.0,14.4967
469.0,13.8927
470.0,14.4967
471.0,13.8927
472.0,14.4967
473.0,13.8927
474.0,14.4967
475.0,15.1007
476.0,14.4967
477.0,14.4967
478.0,15.1007
479.0,14.4967
480.0,14.4967
481.0,14.4967
482.0,14.4967
483.0,14.4967
484.0,14.4967
485.0,14.4967
486.0,13.8927
487.0,13.8927
488.0,14.4967
489.0,13.8927
490.0,14.4967
491.0,13.8927
492.0,13.8927
493.0,14.4967
494.0,13.8927
495.0,13.8927
496.0,13.8927
497.0,13.8927
498.0,14.4967
499.0,14.4967
500.0,14.4967
501.0,13.8927
502.0,13.8927
503.0,14.4967
504.0,13.8927
505.0,13.8927
506.0,14.4967
507.0,13.8927
508.0,13.8927
509.0,13.8927
510.0,13.8927
511.0,14.4967
512.0,14.4967
513.0,13.8927
514.0,13.8927
515.0,14.4967
516.0,13.8927
517.0,13.8927
518.0,13.8927
519.0,13.8927
520.0,14.4967
521.0,13.8927
522.0,13.8927
523.0,14.4967
524.0,13.8927
525.0,14.4967
526.0,13.8927
527.0,14.4967
528.0,13.8927
529.0,14.4967
530.0,14.4967
531.0,13.8927
532.0,13.8927
