relative radius,keratin
0.05,9.623188300266472
0.15000000000000002,9.740362241453836
0.25,10.124900037844597
0.35000000000000003,11.918406237187302
0.45,13.063201429350098
0.55,16.527932636313807
0.65,19.223821018936565
0.75,23.420454247619524
0.8500000000000001,28.808306399719896
0.9500000000000001,32.72977799541707
