time (s),height (micro m)
0.0,15.0974
1.0,14.4935
2.0,15.0974
3.0,15.0974
4.0,14.4935
5.0,15.0974
6.0,18.7208
7.0,24.7598
8.0,28.9871
9.0,32.0066
10.0,34.4221
11.0,36.2338
12.0,38.0455
13.0,39.8572
14.0,40.4611
15.0,40.4611
16.0,41.065
17.0,41.6689
18.0,42.2728
19.0,42.8767
20.0,43.4806
21.0,43.4806
22.0,44.0845
23.0,44.6884
24.0,44.6884
25.0,45.8962
26.0,45.8962
27.0,45.8962
28.0,46.5001
29.0,45.8962
30.0,46.5001
31.0,47.104
32.0,47.104
33.0,47.7079
34.0,48.3118
35.0,48.3118
36.0,48.3118
37.0,48.3118
38.0,48.3118
39.0,48.9157
40.0,48.9157
41.0,49.5196
42.0,49.5196
43.0,49.5196
44.0,49.5196
45.0,49.5196
46.0,50.1235
47.0,50.7274
48.0,50.7274
49.0,50.7274
50.0,51.3313
51.0,50.7274
52.0,51.3313
53.0,51.3313
54.0,51.3313
55.0,51.9352
56.0,51.9352
57.0,51.9352
58.0,52.5391
59.0,53.143
60.0,52.5391
61.0,53.143
62.0,53.143
63.0,53.7469
64.0,53.7469
65.0,53.7469
66.0,53.7469
67.0,54.3507
68.0,54.9546
69.0,54.9546
70.0,55.5585
71.0,55.5585
72.0,55.5585
73.0,55.5585
74.0,55.5585
75.0,56.1624
76.0,56.7663
77.0,56.7663
78.0,56.7663
79.0,57.3702
80.0,57.9741
81.0,57.9741
82.0,58.578
83.0,58.578
84.0,59.1819
85.0,59.1819
86.0,59.1819
87.0,59.7858
88.0,60.3897
89.0,60.3897
90.0,60.3897
91.0,60.3897
92.0,60.9936
93.0,61.5975
94.0,61.5975
95.0,61.5975
96.0,62.2014
97.0,62.2014
98.0,62.8053
99.0,62.8053
100.0,62.8053
101.0,63.4092
102.0,63.4092
103.0,64.0131
104.0,64.0131
105.0,64.0131
106.0,64.617
107.0,64.617
108.0,65.2209
109.0,65.8248
110.0,65.2209
111.0,65.8248
112.0,65.8248
113.0,66.4287
114.0,66.4287
115.0,67.0326
116.0,67.0326
117.0,67.6365
118.0,68.2404
119.0,67.6365
120.0,68.2404
121.0,68.2404
122.0,69.4482
123.0,68.8443
124.0,68.8443
125.0,68.8443
126.0,70.0521
127.0,70.0521
128.0,70.0521
129.0,71.2599
130.0,71.2599
131.0,71.2599
132.0,71.8638
133.0,72.4677
134.0,71.8638
135.0,71.8638
136.0,72.4677
137.0,73.0716
138.0,73.0716
139.0,73.6755
140.0,73.6755
141.0,73.6755
142.0,74.2794
143.0,74.2794
144.0,74.2794
145.0,74.8833
146.0,74.8833
147.0,75.4872
148.0,74.8833
149.0,75.4872
150.0,76.091
151.0,76.091
152.0,76.091
153.0,77.2988
154.0,76.091
155.0,77.2988
156.0,77.2988
157.0,77.2988
158.0,76.6949
159.0,77.9027
160.0,77.9027
161.0,77.9027
162.0,77.2988
163.0,78.5066
164.0,78.5066
165.0,78.5066
166.0,78.5066
167.0,79.1105
168.0,79.7144
169.0,80.3183
170.0,79.7144
171.0,78.5066
172.0,75.4872
173.0,72.4677
174.0,71.8638
175.0,70.656
176.0,70.0521
177.0,68.8443
178.0,68.2404
179.0,67.0326
180.0,66.4287
181.0,65.8248
182.0,64.617
183.0,64.617
184.0,63.4092
185.0,62.8053
186.0,62.8053
187.0,61.5975
188.0,61.5975
189.0,60.3897
190.0,60.3897
191.0,59.7858
192.0,59.1819
193.0,58.578
194.0,58.578
195.0,57.9741
196.0,57.3702
197.0,56.7663
198.0,56.7663
199.0,56.1624
200.0,55.5585
201.0,54.9546
202.0,54.9546
203.0,54.9546
204.0,54.3507
205.0,53.7469
206.0,53.143
207.0,53.143
208.0,52.5391
209.0,52.5391
210.0,51.9352
211.0,51.9352
212.0,51.9352
213.0,51.3313
214.0,50.7274
215.0,50.7274
216.0,50.1235
217.0,50.1235
218.0,50.1235
219.0,49.5196
220.0,49.5196
221.0,48.9157
222.0,49.5196
223.0,48.9157
224.0,48.9157
225.0,48.3118
226.0,48.3118
227.0,48.3118
228.0,47.7079
229.0,47.7079
230.0,47.7079
231.0,47.7079
232.0,47.7079
233.0,47.7079
234.0,47.104
235.0,46.5001
236.0,47.104
237.0,46.5001
238.0,46.5001
239.0,45.8962
240.0,46.5001
241.0,45.8962
242.0,45.8962
243.0,45.8962
244.0,45.8962
245.0,45.2923
246.0,45.2923
247.0,44.6884
248.0,44.6884
249.0,45.2923
250.0,44.6884
251.0,44.6884
252.0,44.6884
253.0,44.0845
254.0,44.0845
255.0,44.0845
256.0,44.6884
257.0,44.0845
258.0,44.6884
259.0,44.0845
260.0,44.0845
261.0,44.0845
262.0,44.0845
263.0,43.4806
264.0,43.4806
265.0,44.0845
266.0,43.4806
267.0,43.4806
268.0,43.4806
269.0,43.4806
270.0,42.8767
271.0,42.8767
272.0,42.8767
273.0,42.8767
274.0,42.2728
275.0,42.2728
276.0,42.2728
277.0,42.2728
278.0,42.2728
279.0,42.8767
280.0,41.6689
281.0,42.2728
282.0,41.6689
283.0,42.2728
284.0,42.2728
285.0,41.6689
286.0,41.6689
287.0,42.2728
288.0,41.6689
289.0,42.2728
290.0,41.6689
291.0,41.065
292.0,41.6689
293.0,41.6689
294.0,41.065
295.0,41.065
296.0,41.065
297.0,41.065
298.0,41.065
299.0,41.065
300.0,40.4611
301.0,41.065
302.0,40.4611
