keratin/<keratin>,p(keratin)*<keratin>
0.3450942736656227,0.13641199691036374
0.37767531158829815,0.0
0.4102563495109735,0.06820599845518187
0.442837387433649,0.2728239938207275
0.47541842535632445,0.2046179953655456
0.5079994632789998,0.13641199691036374
0.5405805012016752,0.3410299922759093
0.5731615391243506,0.2728239938207275
0.6057425770470262,0.6138539860966368
0.6383236149697015,0.4092359907310912
0.6709046528923771,0.7502659830070005
0.7034856908150524,0.6820599845518186
0.7360667287377278,1.0230899768277277
0.7686477666604034,0.7502659830070005
0.8012288045830787,1.09129597528291
0.8338098425057542,1.9779739552002737
0.8663908804284295,1.432325967558819
0.8989719183511051,0.8184719814621824
0.9315529562737804,1.1595019737380914
0.964133994196456,1.84156195828991
0.9967150321191314,1.6369439629243647
1.0292960700418066,1.9097679567450923
1.0618771079644822,1.2959139706484553
1.0944581458871576,1.0230899768277277
1.127039183809833,1.5687379644691826
1.1596202217325084,1.9097679567450923
1.192201259655184,1.6369439629243647
1.2247822975778593,0.7502659830070005
1.2573633355005347,1.0230899768277277
1.2899443734232103,0.7502659830070005
1.3225254113458855,0.7502659830070005
1.3551064492685612,0.6138539860966368
1.3876874871912366,0.4092359907310912
1.4202685251139118,0.47744198918627306
1.4528495630365874,0.47744198918627306
1.4854306009592628,0.13641199691036374
1.5180116388819382,0.13641199691036374
1.5505926768046137,0.0
1.5831737147272893,0.06820599845518187
1.6157547526499645,0.06820599845518187
