time (s),height (micro m)
114.0,82.0615
115.0,82.6649
116.0,82.6649
117.0,83.2683
118.0,83.2683
119.0,83.8717
120.0,83.8717
121.0,84.475
122.0,84.475
123.0,85.0784
124.0,85.0784
125.0,85.6818
126.0,85.6818
127.0,86.2852
128.0,86.2852
129.0,86.8886
130.0,86.8886
131.0,87.492
132.0,87.492
133.0,88.0954
134.0,88.0954
135.0,88.6988
136.0,88.6988
137.0,89.3022
138.0,89.3022
139.0,89.9056
140.0,89.9056
141.0,90.509
142.0,90.509
143.0,90.509
144.0,91.1124
145.0,91.7158
146.0,91.7158
147.0,92.3192
148.0,92.3192
149.0,92.9225
150.0,92.9225
151.0,93.5259
152.0,93.5259
153.0,94.1293
154.0,94.1293
155.0,94.1293
156.0,94.7327
157.0,94.7327
158.0,95.3361
159.0,95.3361
160.0,95.9395
161.0,95.9395
162.0,95.9395
163.0,96.5429
164.0,96.5429
165.0,97.1463
166.0,97.1463
167.0,97.7497
168.0,97.7497
169.0,97.7497
170.0,98.3531
171.0,98.3531
172.0,98.9565
173.0,98.9565
174.0,99.5599
175.0,99.5599
176.0,100.1633
177.0,100.1633
178.0,100.1633
179.0,100.7667
180.0,100.7667
181.0,101.3701
182.0,101.3701
183.0,101.9734
184.0,101.9734
185.0,102.5768
186.0,102.5768
187.0,102.5768
188.0,98.9565
189.0,97.1463
190.0,95.3361
191.0,94.1293
192.0,93.5259
193.0,92.3192
194.0,91.1124
195.0,89.9056
196.0,89.3022
197.0,88.0954
198.0,87.492
199.0,86.2852
200.0,85.6818
201.0,85.0784
202.0,83.8717
203.0,83.2683
204.0,82.6649
205.0,81.4581
206.0,80.8547
207.0,80.2513
208.0,79.6479
209.0,79.0445
210.0,78.4411
211.0,78.4411
212.0,77.8377
213.0,77.2343
214.0,76.6309
215.0,76.0275
216.0,75.4241
217.0,74.8208
219.0,74.2174
220.0,73.614
221.0,73.0106
222.0,73.0106
223.0,72.4072
224.0,71.8038
225.0,71.8038
226.0,71.2004
227.0,70.597
228.0,70.597
229.0,69.3902
230.0,69.3902
231.0,68.7868
232.0,68.7868
233.0,68.1834
234.0,68.1834
235.0,67.58
236.0,66.9766
237.0,66.3733
238.0,66.3733
239.0,66.3733
240.0,66.3733
241.0,65.7699
242.0,65.1665
243.0,65.1665
244.0,65.1665
245.0,64.5631
246.0,64.5631
247.0,63.9597
248.0,63.9597
249.0,63.3563
250.0,63.3563
251.0,60.9427
252.0,62.7529
253.0,60.3393
254.0,60.3393
255.0,60.3393
256.0,60.3393
257.0,61.5461
258.0,59.7359
259.0,59.7359
260.0,59.7359
261.0,59.1325
262.0,59.1325
263.0,59.1325
264.0,59.1325
265.0,58.5291
266.0,58.5291
267.0,58.5291
268.0,58.5291
269.0,58.5291
270.0,57.9257
271.0,57.9257
272.0,57.9257
273.0,57.3224
274.0,57.3224
275.0,57.3224
276.0,57.3224
277.0,56.719
278.0,56.719
279.0,56.719
280.0,56.719
281.0,56.719
282.0,56.719
283.0,56.719
284.0,56.1156
285.0,56.1156
286.0,56.1156
287.0,56.1156
288.0,56.1156
289.0,55.5122
290.0,55.5122
291.0,55.5122
292.0,55.5122
293.0,55.5122
294.0,55.5122
295.0,55.5122
296.0,54.9088
297.0,54.9088
298.0,54.9088
299.0,54.9088
300.0,54.9088
301.0,54.3054
302.0,54.3054
303.0,54.3054
304.0,54.3054
305.0,54.3054
306.0,53.702
307.0,53.702
308.0,53.702
309.0,53.702
310.0,53.702
311.0,53.0986
312.0,53.0986
313.0,53.702
314.0,53.0986
315.0,53.0986
316.0,53.0986
317.0,52.4952
318.0,52.4952
319.0,52.4952
320.0,51.8918
321.0,52.4952
322.0,52.4952
323.0,51.8918
324.0,51.8918
325.0,53.0986
326.0,51.8918
327.0,51.8918
328.0,51.2884
329.0,51.2884
330.0,51.2884
331.0,53.0986
332.0,52.4952
333.0,51.2884
334.0,51.2884
335.0,51.2884
336.0,51.2884
337.0,52.4952
338.0,52.4952
339.0,52.4952
340.0,52.4952
341.0,50.685
342.0,50.685
343.0,50.685
344.0,51.8918
345.0,51.8918
346.0,51.8918
347.0,51.8918
348.0,51.8918
349.0,51.8918
350.0,51.8918
351.0,51.8918
352.0,51.8918
353.0,51.8918
354.0,51.2884
355.0,51.8918
356.0,51.2884
357.0,51.8918
358.0,51.8918
359.0,51.2884
360.0,51.2884
361.0,51.2884
362.0,51.2884
363.0,51.2884
364.0,51.2884
365.0,51.2884
366.0,50.685
367.0,51.2884
368.0,50.685
369.0,50.685
370.0,50.685
371.0,50.685
372.0,50.685
373.0,50.685
374.0,50.685
375.0,50.685
376.0,50.685
377.0,50.685
378.0,50.0816
379.0,50.685
380.0,50.0816
381.0,50.0816
382.0,50.0816
383.0,50.0816
384.0,50.0816
385.0,50.0816
386.0,50.0816
387.0,50.0816
388.0,50.0816
389.0,50.0816
390.0,50.0816
391.0,50.0816
392.0,50.0816
393.0,49.4782
394.0,50.0816
395.0,49.4782
396.0,49.4782
397.0,49.4782
398.0,49.4782
399.0,49.4782
400.0,49.4782
401.0,49.4782
402.0,49.4782
403.0,48.8748
404.0,49.4782
405.0,49.4782
406.0,48.8748
407.0,48.8748
408.0,48.8748
409.0,48.8748
410.0,48.8748
411.0,48.8748
412.0,48.8748
413.0,48.8748
414.0,48.8748
415.0,48.8748
416.0,48.8748
417.0,48.8748
418.0,48.8748
419.0,48.8748
420.0,48.8748
421.0,48.8748
422.0,48.8748
423.0,48.8748
424.0,48.8748
425.0,48.2715
426.0,48.2715
427.0,48.2715
428.0,48.2715
429.0,48.2715
430.0,48.2715
431.0,48.2715
432.0,48.2715
433.0,48.2715
434.0,48.2715
435.0,48.2715
436.0,48.2715
437.0,48.2715
438.0,48.2715
439.0,48.2715
440.0,47.6681
441.0,47.6681
442.0,47.6681
443.0,47.6681
444.0,47.6681
445.0,47.6681
446.0,47.6681
447.0,47.6681
448.0,47.6681
449.0,47.6681
450.0,47.6681
451.0,47.6681
452.0,47.6681
453.0,47.6681
454.0,47.6681
455.0,47.6681
456.0,46.4613
457.0,47.6681
458.0,47.6681
459.0,47.0647
460.0,47.0647
461.0,47.0647
462.0,47.0647
463.0,47.0647
464.0,47.0647
465.0,47.0647
466.0,47.0647
467.0,47.0647
468.0,47.0647
469.0,47.0647
470.0,47.0647
471.0,47.0647
472.0,47.0647
473.0,47.0647
474.0,47.0647
475.0,47.0647
476.0,47.0647
477.0,47.0647
478.0,47.0647
479.0,47.0647
480.0,47.0647
