keratin/<keratin>,p(keratin)*<keratin>
0.34692616389247527,0.12718467459636487
0.40199939469741824,0.39237825141431715
0.45707262550236116,0.8497018685799693
0.5121458563073042,1.0337137382087527
0.5672190871122471,1.1148954453979216
0.6222923179171901,1.0418319089276695
0.6773655487221332,0.9714744293637231
0.732438779527076,1.0310076813024471
0.7875120103320191,0.852407925486275
0.8425852411369621,0.8875866652682484
0.897658471941905,0.822641299516913
0.9527317027468479,0.7982867873601625
1.0078049335517911,0.7658141044844948
1.0628781643567338,0.7631080475781891
1.1179513951616769,0.6332173160755186
1.17302462596662,0.5682719503241834
1.2280978567715628,0.5357992674485158
1.2831710875765059,0.5006205276665425
1.3382443183814487,0.48979630004131997
1.3933175491863916,0.48167812932240306
1.4483907799913347,0.5439174381674327
1.5034640107962778,0.4437933326341242
1.5585372416012204,0.4383812188215129
1.6136104724061635,0.4221448773836791
1.6686837032111066,0.46002967407195794
1.7237569340160495,0.34096317019451006
1.778830164820992,0.16506947128464375
1.8339033956259352,0.1001241055333085
1.8889766264308783,0.10553621934591978
1.9440498572358211,0.07576959337655778
1.9991230880407642,0.07035747956394652
2.054196318845707,0.12718467459636487
2.10926954965065,0.08118170718916906
2.164342780455593,0.06223930884502961
2.219416011260536,0.03247268287566762
2.274489242065479,0.013530284531528174
2.329562472870422,0.0054121138126112705
2.384635703675365,0.0
2.439708934480308,0.0054121138126112705
2.494782165285251,0.0
