keratin,p(keratin)
11.263503712080075,0.0040062930747385515
13.644258889669867,0.00857597111311221
16.025014067259658,0.015461787335319097
18.40576924484945,0.022848390191868302
20.786524422439243,0.025101930046408736
23.167279600029033,0.024162955107016888
25.548034777618824,0.02403775844843131
27.928789955208615,0.02291098852116109
30.309545132798405,0.022159808569647613
32.690300310388196,0.017527532201981163
35.071055487977986,0.020407055349449497
37.451810665567784,0.0185291054706658
39.832565843157575,0.017840523848445113
42.213321020747365,0.015712180652490255
44.594076198337156,0.014961000700976779
46.97483137592695,0.014084624090877719
49.35558655351674,0.013521239127242611
51.73634173110653,0.011518092589873337
54.11709690869632,0.012206674212094024
56.49785208628611,0.011017305955531015
58.8786072638759,0.010954707626238225
61.2593624414657,0.011205100943409386
63.64011761905549,0.011705887577751704
66.02087279664529,0.00857597111311221
68.40162797423508,0.00964014271108964
70.78238315182487,0.0092645527353329
73.16313832941466,0.00482007135554482
75.54389350700446,0.0031925147939322832
77.92464868459425,0.0026291298302971743
80.30540386218404,0.0015649582323197467
82.68615903977383,0.002253539854540435
85.06691421736362,0.0021909415252476454
87.44766939495341,0.0020657448666620655
89.8284245725432,0.001815351549490906
92.20917975013299,0.0008763766100990582
94.58993492772278,0.0003129916464639493
96.97069010531257,0.0001877949878783696
99.35144528290236,0.0
101.73220046049215,0.0
104.11295563808194,0.00012519665858557973
