time,mean_dzdt,std_dzdt
0.0,0.2535108840814014,0.006437916974038636
0.1033333333333999,0.34604607118043856,0.006151769491410205
0.2066666666668161,0.4396940103738552,0.00841510166618332
0.3100000000002323,0.5516129643081319,0.010970954994237794
0.4133333333336485,0.6895155284916824,0.0134347807691321
0.5166666666670647,0.8517466517252257,0.015732728464949317
0.6200000000003885,1.0250250245800996,0.017947429422460994
0.723333333333552,1.204963600702335,0.020308029284266185
0.8266666666667155,1.3903817667198217,0.02293223665813847
0.9299999999998791,1.5807488200688014,0.025796753484015215
1.0333333333330428,1.7757430829027356,0.028867217129704144
1.1366666666662062,1.9762953076052683,0.032294720754098546
1.2399999999993698,2.1831253541834115,0.03601112961694312
1.3433333333325335,2.3942690557396817,0.03976202729460883
1.446666666665697,2.6086864403399117,0.04370507716735794
1.5499999999988605,2.826254106252546,0.047802166017768974
1.6533333333320241,3.0467394143291227,0.05204782183324125
1.7566666666651878,3.27055828458373,0.054941391930977294
1.8599999999983512,3.49616711102523,0.05919245650097431
1.9633333333315148,3.724697180878359,0.0629482309173509
2.0666666666646782,3.9553504305496436,0.06605167798245098
2.169999999997842,4.186989877224118,0.07040324448822755
2.2733333333310055,4.41890543165113,0.07480483485352511
2.376666666664169,4.648038399304513,0.07743116773227214
2.479999999997333,4.869391884465748,0.08030532091276363
2.583333333330496,5.084632811784692,0.08294847680412774
2.6866666666636596,5.286231990243242,0.08279140966694683
2.7899999999968235,5.468791777644681,0.08448255928918731
2.893333333329987,5.631160719676062,0.08311837252928317
2.9966666666631503,5.777507379928401,0.0819871868168411
3.099999999996314,5.910847270860484,0.08275462485836495
3.2033333333294776,6.029705716473018,0.08184746905413098
3.306666666662641,6.134755120301435,0.0808383896637628
3.409999999995805,6.222979650420976,0.08056521925919533
3.5133333333289682,6.292778953810904,0.07792257612490149
3.6166666666621317,6.342700143091213,0.0756874767971381
3.7199999999952955,6.373228353221846,0.07380645231838763
3.823333333328459,6.386095578029381,0.07124686592879324
3.9266666666616223,6.38113772680123,0.06841395177780987
4.029999999995123,6.354158728081373,0.06613396632774277
4.133333333329297,6.30610645392956,0.06385754360657933
4.236666666663472,6.230864878919104,0.06388597891807525
4.339999999997645,6.129425128540389,0.07020541534619969
4.44333333333182,5.989976904607176,0.08648632424281218
4.546666666665994,5.804253255032695,0.11124869985202784
4.650000000000167,5.585639495628474,0.12467500042089313
4.753333333334342,5.356537865289845,0.1249434239451116
4.856666666668516,5.131740294621435,0.11665062475747125
4.96000000000269,4.916627358436218,0.11055235060284273
5.063333333336864,4.713011184393529,0.10331708655495232
5.166666666671039,4.523689537069903,0.09381719657291447
5.270000000005212,4.34866559699146,0.08530850582180015
5.373333333339387,4.187231826954926,0.07841501399713488
5.476666666673561,4.039685781544206,0.0728165061850515
5.580000000007734,3.9039731814807594,0.06830058491242054
5.683333333341909,3.777970275221581,0.0645017342540848
5.786666666676083,3.6609755315849597,0.06119852937850962
5.890000000010257,3.5515205970139916,0.05800062872963611
5.993333333344431,3.448898031780227,0.0549959161256043
6.096666666678606,3.352947037672688,0.0524877455860107
6.200000000012779,3.2628039102175346,0.04978165254515628
6.303333333346954,3.1781486992664005,0.04750081011616203
6.406666666681128,3.098401799613092,0.04538062272205543
6.510000000015301,3.023025656127872,0.043242431527644454
6.613333333349476,2.951504883727611,0.04135362438057709
6.71666666668365,2.883856102604913,0.03963005205463896
6.820000000017824,2.8205380944567433,0.03772433955654775
6.923333333351998,2.759832279645057,0.03641958151878232
7.026666666686173,2.702118870979525,0.03532027530317739
7.130000000020346,2.6477465960383033,0.03345897056557421
7.233333333354521,2.596018223507188,0.03171459921027664
7.336666666688695,2.5462507681186306,0.030406189404492977
7.440000000022868,2.4991749586046135,0.028464307254998863
7.543333333357043,2.4534585012044214,0.027550916007014058
7.646666666691217,2.4094249502696936,0.026595992241157388
7.750000000025391,2.367152147523284,0.02580528292289117
7.853333333359565,2.326348684504024,0.024798083768703783
7.95666666669374,2.2867698233611224,0.023888006961378768
8.060000000027914,2.247962544335018,0.02317515832254476
8.163333333362088,2.2106057399033596,0.02259037945326761
8.266666666696262,2.1739513277544997,0.021919285900902453
8.370000000030435,2.1384019122628923,0.021213552183975318
8.473333333364609,2.103710426639721,0.02058532329600965
8.576666666698785,2.0703932797643176,0.019056720638046958
8.680000000032958,2.037749233799995,0.01744278054179612
8.783333333367132,2.0053868069483545,0.016907346144359417
8.886666666701306,1.9740969038509468,0.016186142200482805
8.990000000035481,1.9438106055359756,0.015584965903139727
9.093333333369655,1.9141580451429703,0.015429682226368103
9.196666666703829,1.8849691335183927,0.01554297695194103
9.300000000038002,1.855863499911685,0.015976853884312397
9.403333333372176,1.828274554700165,0.014701116991216904
9.506666666706352,1.8014540792453198,0.013310764242217313
9.610000000040525,1.7745092821100468,0.01347547268728777
9.713333333374699,1.7482548610417021,0.013421500056486006
9.816666666708873,1.7224174246527142,0.013354562309065551
9.920000000043048,1.6969852716981444,0.013394748398756321
10.023333333377222,1.6723534033880825,0.013293089383625849
10.126666666711396,1.6482976814166743,0.01322163813950008
10.23000000004557,1.6247243710924932,0.013190625106818284
10.333333333379743,1.6016669603437437,0.013030195948568826
10.436666666713919,1.579317619371404,0.012951595729910921
10.540000000048092,1.5575536839567725,0.012927524632411421
10.643333333382266,1.536235621613732,0.013047795375993633
10.74666666671644,1.5153383966409755,0.013105991278319016
10.850000000050615,1.4950901853083058,0.013144216176338661
10.953333333384789,1.4752910364041418,0.013327643960636872
