mean velocity per row
0.19926821851800533
0.13600192972758485
0.08433948667929501
0.04904712308671698
0.02514239412274098
0.011569882071725397
0.006127550356331574
0.004012396181213884
0.0034580347483894815
0.0033890918309071967
