keratin/<keratin>,p(keratin)*<keratin>
0.3520994679647239,0.1274941397164466
0.4043894530690877,0.2124902328607443
0.4566794381734515,0.33998437257719094
0.5089694232778154,0.8074628848708284
0.561259408382179,0.7649648382986795
0.6135493934865428,0.7224667917265307
0.6658393785909067,1.2324433505923171
0.7181293636952704,1.6999218628859545
0.7704193487996343,0.8074628848708284
0.8227093339039979,1.2324433505923171
0.8749993190083617,1.2749413971644659
0.9272893041127254,0.6374706985822329
0.9795792892170893,0.8074628848708284
1.031869274321453,0.6374706985822329
1.0841592594258167,0.8499609314429772
1.1364492445301806,1.2324433505923171
1.1887392296345443,0.6374706985822329
1.2410292147389081,0.8074628848708284
1.2933191998432718,0.6799687451543819
1.3456091849476357,0.5524746054379353
1.3978991700519994,0.297486326005042
1.4501891551563633,0.3824824191493397
1.502479140260727,0.5524746054379353
1.5547691253650908,0.2124902328607443
1.6070591104694545,0.4249804657214886
1.6593490955738182,0.2124902328607443
1.711639080678182,0.16999218628859547
1.763929065782546,0.16999218628859547
1.8162190508869096,0.16999218628859547
1.8685090359912733,0.08499609314429774
1.9207990210956374,0.04249804657214887
1.973089006200001,0.1274941397164466
2.0253789913043647,0.04249804657214887
2.0776689764087286,0.08499609314429774
2.1299589615130925,0.0
2.182248946617456,0.0
2.23453893172182,0.04249804657214887
2.2868289168261833,0.0
2.3391189019305476,0.0
2.391408887034911,0.0
