keratin/<keratin>,p(keratin)*<keratin>
0.2578954735643995,0.13213807738265174
0.33993169367446446,0.2312416354196405
0.42196791378452936,0.2642761547653035
0.5040041338945943,0.39641423214795507
0.5860403540046593,0.462483270839281
0.6680765741147242,0.924966541678562
0.750112794224789,0.9910355803698878
0.8321490143348541,0.924966541678562
0.914185234444919,1.4204843318635059
0.9962214545549839,1.1562081770982024
1.078257674665049,1.2222772157895283
1.1602938947751138,0.924966541678562
1.2423301148851786,0.7928284642959101
1.3243663349952437,0.528552309530607
1.4064025551053088,0.5615868288762698
1.4884387752153736,0.3633797128022922
1.5704749953254384,0.2642761547653035
1.6525112154355035,0.33034519345662927
1.7345474355455683,0.16517259672831464
1.8165836556556334,0.09910355803698877
