keratin/<keratin>,p(keratin)*<keratin>
0.3250462071079579,0.06840299238806016
0.41391698809858896,0.20520897716418046
0.5027877690892201,0.4788209467164211
0.5916585500798512,0.7182314200746317
0.6805293310704823,0.9576418934328422
0.7694001120611133,1.0602463820149324
0.8582708930517443,1.4706643363432934
0.9471416740423755,1.1628508705970226
1.0360124550330065,1.0260448858209024
1.1248832360236376,1.0260448858209024
1.2137540170142687,0.6156269314925414
1.3026247980048997,0.5814254352985113
1.391495578995531,0.5130224429104512
1.4803663599861623,0.5814254352985113
1.5692371409767931,0.1710074809701504
1.6581079219674244,0.20520897716418046
1.7469787029580555,0.13680598477612033
1.8358494839486867,0.10260448858209023
1.9247202649393176,0.13680598477612033
2.013591045929949,0.0
