keratin/<keratin>,p(keratin)*<keratin>
0.2735340306200404,0.11013498630277535
0.31388855004791855,0.055067493151387675
0.35424306947579676,0.33040495890832605
0.39459758890367486,0.11013498630277535
0.43495210833155307,0.2753374657569384
0.4753066277594312,0.33040495890832605
0.5156611471873094,0.6608099178166521
0.5560156666151876,0.4405399452111014
0.5963701860430658,0.7709449041194275
0.636724705470944,0.7709449041194275
0.6770792248988221,0.9912148767249783
0.7174337443267002,0.9912148767249783
0.7577882637545784,0.9361473835735906
0.7981427831824565,0.9361473835735906
0.8384973026103347,1.046282369876366
0.8788518220382129,0.9912148767249783
0.919206341466091,0.8810798904222028
0.9595608608939693,0.8810798904222028
0.9999153803218473,1.4868223150874673
1.0402698997497257,0.9912148767249783
1.0806244191776038,1.3216198356333042
1.120978938605482,0.8810798904222028
1.16133345803336,0.7709449041194275
1.2016879774612383,0.8810798904222028
1.2420424968891164,1.1013498630277536
1.2823970163169947,1.4317548219360796
1.322751535744873,0.8260123972708153
1.363106055172751,0.6057424246652644
1.4034605746006292,0.6057424246652644
1.4438150940285073,0.49560743836248916
1.4841696134563858,0.49560743836248916
1.5245241328842638,0.2753374657569384
1.564878652312142,0.2753374657569384
1.6052331717400201,0.38547245205971375
1.6455876911678982,0.11013498630277535
1.6859422105957764,0.2202699726055507
1.7262967300236545,0.0
1.766651249451533,0.0
1.807005768879411,0.055067493151387675
1.8473602883072893,0.0
