time,area,ker
0.0,10542.6348574094,205.294585264639
0.9999999999990905,10166.757655724534,205.28768133033324
1.999999999998181,9899.721574048279,205.28015673627576
2.9999999999972715,9684.749716717168,205.2720959427743
3.999999999996362,9493.945662923274,205.26350693890393
4.9999999999954525,9314.677640700713,205.2543952871261
5.999999999994543,9133.161166060832,205.24495706994338
6.9999999999936335,8916.568326614099,205.2359662307661
7.999999999992724,8706.971259237383,205.22640727123627
8.999999999991815,8468.491403297987,205.21752580919127
9.999999999990905,8189.712697460316,205.20932447796991
10.999999999989996,7881.612158944481,205.20142946670987
11.999999999989086,7583.564583832165,205.19281333407227
12.999999999988177,7294.717651342624,205.18352220641876
13.999999999987267,7014.18720227899,205.1735901481234
14.999999999986358,6741.208126181737,205.163043640983
15.999999999985448,6460.305053530494,205.15271904796825
16.99999999998454,6175.986545342486,205.14222520740233
17.99999999998363,5901.985133461887,205.13107735216988
18.99999999998272,5632.319881977281,205.11930868226966
19.99999999998181,5367.7232529676985,205.10694597278845
20.9999999999809,5107.617136657005,205.09401131751355
21.99999999997999,4860.403550388059,205.08052109767902
22.99999999997908,4624.286298408289,205.06648716503184
23.999999999978172,4400.262548124883,205.05192020833124
24.999999999977263,4180.914594838861,205.03683015972638
25.999999999976353,3965.8361551747657,205.02122623887198
26.999999999975444,3754.865008886438,205.00511661831916
27.999999999974534,3549.623246950796,204.9885084802376
28.999999999973625,3351.4014323716983,204.9714074091289
29.999999999972715,3158.09419415961,204.95381836379497
30.999999999971806,2969.673866705387,204.93574582939934
31.999999999970896,2786.1534459569957,204.91719376226555
32.99999999996999,2607.5774156347616,204.89816565314524
33.99999999996908,2434.0103353131562,204.8786645789517
34.99999999996817,2265.5280784144998,204.85869324682432
35.99999999996726,2102.211512912647,204.83825403251444
36.99999999996635,1944.1420041651,204.81734901441632
37.99999999996544,1791.3983631823212,204.79598000416564
38.99999999996453,1644.0559222077718,204.77414857433146
39.99999999996362,1502.3090881862445,204.75185607991222
40.99999999996271,1369.094460004475,204.72910306322416
41.9999999999618,1243.633603216149,204.7058890018665
42.99999999996089,1124.9154414441437,204.6822138406481
43.99999999995998,1015.1243423416745,204.65807680609723
44.99999999995907,913.4928262075409,204.63347592026724
45.99999999995816,818.3393038902432,204.60841032252202
46.999999999957254,730.083524807007,204.58287929006906
47.999999999956344,650.0539971224498,204.5568807219978
48.999999999955435,577.4850854113465,204.53041147391403
49.999999999954525,511.016707632225,204.50346944683955
50.999999999953616,449.9677470749011,204.47605313612047
51.999999999952706,393.8199494436849,204.4481613847478
52.9999999999518,342.1514908091631,204.41979332987773
53.99999999995089,294.5915235877037,204.39094836591826
54.99999999994998,250.81919049203862,204.36162611461202
55.99999999994907,210.55780389159918,204.3318263977013
56.99999999994816,174.43320620071609,204.30154897139178
57.99999999994725,146.8099098377861,204.27078896421568
58.99999999994634,125.35219073458575,204.23953888238907
59.99999999994543,107.52267117390875,204.20779394737292
60.99999999994452,92.50234520214144,204.17555250676838
61.99999999994361,79.71860371960793,204.14281340043777
62.9999999999427,68.73422700271476,204.1095758665826
63.99999999994179,59.21428877848666,204.07583948092466
64.99999999994088,50.900936727644876,204.041604108588
65.99999999993997,43.59429480752442,204.00686986574087
66.99999999993906,37.13806465500966,203.9716370886612
67.99999999993815,31.408719102386385,203.93590630845273
68.99999999993724,26.30742933554575,203.89967823009206
69.99999999993634,21.782316998345777,203.86295372028303
70.99999999993543,17.7782194087049,203.8257338092457
71.99999999993452,14.163115565897897,203.78801958779965
72.9999999999336,10.921495217597112,203.7498123055502
73.9999999999327,8.020235455362126,203.71111331920773
74.99999999993179,5.756116665434092,203.671924009986
75.99999999993088,4.274498016107827,203.63224539986848
76.99999999992997,3.1141208910848945,203.59207868169423
77.99999999992906,2.1914609889499843,203.55142509122285
78.99999999992815,1.8856641235761344,203.5102856353589
79.99999999992724,1.650298681226559,203.46866114642916
80.99999999992633,1.4254193531814963,203.42655254807994
81.99999999992542,1.2130989365978166,203.38396087891272
82.99999999992451,1.0110393417999148,203.3408872623567
83.9999999999236,0.7925405690912157,203.29733288661146
84.9999999999227,0.618923119851388,203.25329859310898
85.99999999992178,0.4604438744718209,203.20878525082108
86.99999999992087,0.3069216961739585,203.16379398324486
87.99999999991996,0.15965714247431606,203.11832669724384
88.99999999991905,0.03445027954876423,203.0723873933952
89.99999999991815,0.019780610920861363,203.026700652884
90.99999999991724,0.01925791404210031,202.98047531980015
91.99999999991633,0.018637232715263963,202.9337075970442
92.99999999991542,0.018013895954936743,202.88639914803693
93.99999999991451,0.017394434893503785,202.83855097965514
94.9999999999136,0.016783024184405804,202.79016385209925
95.99999999991269,0.016182298655621707,202.74123840957526
96.99999999991178,0.015593877295032144,202.6917752626046
97.99999999991087,0.01501871389336884,202.64177503967983
98.99999999990996,0.014457318466156721,202.5912384191659
99.99999999990905,0.013909897650592029,202.5401661483076
100.99999999990814,0.013376445509493351,202.48855905374907
101.99999999990723,0.012856807792559266,202.43641804644446
102.99999999990632,0.012350724544376135,202.38374412286842
