keratin/<keratin>,p(keratin)*<keratin>
0.3859513792938031,0.12180101727533948
0.4737600643526331,0.36540305182601845
0.5615687494114631,0.7308061036520369
0.6493774344702932,1.0962091554780553
0.737186119529123,0.8221568666085415
0.8249948045879532,1.2180101727533947
0.9128034896467833,1.5225127159417435
1.0006121747056134,0.8830573752462113
1.0884208597644431,1.0962091554780553
1.1762295448232734,0.8830573752462113
1.2640382298821033,0.7308061036520369
1.3518469149409333,0.48720406910135794
1.4396555999997631,0.36540305182601845
1.5274642850585933,0.4263035604636882
1.6152729701174233,0.12180101727533948
1.7030816551762533,0.12180101727533948
1.7908903402350835,0.2131517802318441
1.8786990252939133,0.06090050863766974
1.9665077103527433,0.03045025431883487
2.0543163954115733,0.06090050863766974
