 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,19.342,14,1,202,1,1,0,255
2,3.835,2,1,57,2,1,0,255
3,19.604,14,1,187,1,2,0,255
4,3.973,2,1,57,2,2,0,255
5,19.892,13,1,195,1,3,0,255
6,4.023,2,1,44,2,3,0,255
7,21.043,15,1,153,1,4,0,255
8,5.644,2,1,93,2,4,0,255
9,21.447,14,1,171,1,5,0,255
10,6.050,2,1,150,2,5,0,255
11,21.656,16,1,191,1,6,0,255
12,6.416,2,1,158,2,6,0,255
13,21.836,15,1,194,1,7,0,255
14,6.622,2,1,159,2,7,0,255
15,21.957,15,1,175,1,8,0,255
16,6.831,2,1,154,2,8,0,255
17,22.199,15,1,174,1,9,0,255
18,6.990,2,1,167,2,9,0,255
19,22.459,15,1,237,1,10,0,255
20,7.107,2,1,166,2,10,0,255
21,22.670,15,1,195,1,11,0,255
22,7.283,2,1,181,2,11,0,255
23,22.548,15,1,181,1,12,0,255
24,7.362,2,1,188,2,12,0,255
25,22.564,16,1,198,1,13,0,255
26,7.510,2,1,179,2,13,0,255
27,22.702,15,1,185,1,14,0,255
28,7.557,2,1,181,2,14,0,255
29,22.754,16,1,205,1,15,0,255
30,7.712,2,1,185,2,15,0,255
31,22.976,13,2,222,1,16,0,255
32,7.736,2,1,192,2,16,0,255
33,22.905,13,1,217,1,17,0,255
34,7.846,2,1,192,2,17,0,255
35,23.028,16,1,209,1,18,0,255
36,7.946,2,1,205,2,18,0,255
37,22.942,15,1,232,1,19,0,255
38,7.998,2,1,190,2,19,0,255
39,23.033,16,1,205,1,20,0,255
40,8.035,2,1,196,2,20,0,255
41,23.094,16,1,210,1,21,0,255
42,8.153,3,1,188,2,21,0,255
43,23.419,16,1,191,1,22,0,255
44,8.226,2,1,196,2,22,0,255
45,23.225,17,2,237,1,23,0,255
46,8.290,2,1,185,2,23,0,255
47,23.397,16,1,197,1,24,0,255
48,8.409,2,1,214,2,24,0,255
49,23.334,16,1,189,1,25,0,255
50,8.388,2,1,202,2,25,0,255
51,23.662,16,1,231,1,26,0,255
52,8.451,2,1,195,2,26,0,255
53,23.596,15,2,214,1,27,0,255
54,8.518,2,1,212,2,27,0,255
55,23.526,15,1,213,1,28,0,255
56,8.617,3,1,200,2,28,0,255
57,23.659,16,1,208,1,29,0,255
58,8.667,3,1,198,2,29,0,255
59,23.675,16,1,206,1,30,0,255
60,8.696,2,1,211,2,30,0,255
61,23.731,16,1,220,1,31,0,255
62,8.747,2,1,194,2,31,0,255
63,23.954,15,1,253,1,32,0,255
64,8.751,2,1,199,2,32,0,255
65,23.851,16,2,220,1,33,0,255
66,8.755,2,1,213,2,33,0,255
67,24.053,15,1,222,1,34,0,255
68,8.806,3,1,197,2,34,0,255
69,24.014,14,1,190,1,35,0,255
70,8.845,2,1,220,2,35,0,255
71,24.223,15,1,190,1,36,0,255
72,8.983,2,1,207,2,36,0,255
73,24.106,17,1,181,1,37,0,255
74,8.988,2,1,213,2,37,0,255
75,24.161,16,2,205,1,38,0,255
76,9.061,3,1,201,2,38,0,255
77,24.096,14,1,252,1,39,0,255
78,9.052,3,1,204,2,39,0,255
79,24.223,15,1,198,1,40,0,255
80,9.149,3,1,201,2,40,0,255
81,24.336,15,1,175,1,41,0,255
82,9.225,2,1,198,2,41,0,255
83,24.375,15,1,201,1,42,0,255
84,9.247,2,1,206,2,42,0,255
85,24.424,15,1,211,1,43,0,255
86,9.284,2,1,206,2,43,0,255
87,24.619,16,1,192,1,44,0,255
88,9.322,2,1,213,2,44,0,255
89,24.500,15,2,197,1,45,0,255
90,9.351,2,1,195,2,45,0,255
91,24.622,17,1,199,1,46,0,255
92,9.461,2,1,206,2,46,0,255
93,24.700,16,1,171,1,47,0,255
94,9.479,3,1,205,2,47,0,255
