 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
141,31.371,18,1,255,1,71,0,255
142,8.143,2,1,213,2,71,0,255
143,31.567,17,1,255,1,72,0,255
144,8.149,2,1,207,2,72,0,255
145,31.567,17,1,255,1,73,0,255
146,8.208,2,1,206,2,73,0,255
147,31.313,18,1,255,1,74,0,255
148,8.206,2,1,192,2,74,0,255
149,31.337,16,1,255,1,75,0,255
150,8.236,2,1,200,2,75,0,255
151,31.628,15,2,255,1,76,0,255
152,8.256,2,1,188,2,76,0,255
153,31.540,16,2,255,1,77,0,255
154,8.243,2,1,188,2,77,0,255
155,31.372,16,1,255,1,78,0,255
156,8.157,2,1,198,2,78,0,255
157,31.500,16,2,255,1,79,0,255
158,8.194,2,1,191,2,79,0,255
159,31.153,14,1,255,1,80,0,255
160,8.218,2,1,208,2,80,0,255
161,31.335,15,1,255,1,81,0,255
162,8.224,2,1,207,2,81,0,255
163,31.843,16,2,255,1,82,0,255
164,8.325,2,1,194,2,82,0,255
165,31.576,14,1,255,1,83,0,255
166,8.222,2,1,202,2,83,0,255
167,31.542,16,1,255,1,84,0,255
168,8.286,2,1,185,2,84,0,255
169,31.662,17,2,255,1,85,0,255
170,8.310,2,1,196,2,85,0,255
171,31.765,15,1,255,1,86,0,255
172,8.313,2,1,197,2,86,0,255
173,31.760,15,2,255,1,87,0,255
174,8.306,2,1,191,2,87,0,255
175,31.774,16,2,255,1,88,0,255
176,8.356,2,1,200,2,88,0,255
177,32.069,16,1,255,1,89,0,255
178,8.339,2,1,197,2,89,0,255
179,32.100,15,1,255,1,90,0,255
180,8.371,2,1,205,2,90,0,255
181,32.473,18,1,255,1,91,0,255
182,8.405,2,1,225,2,91,0,255
183,32.244,17,1,255,1,92,0,255
184,8.371,2,1,193,2,92,0,255
185,32.258,19,1,255,1,93,0,255
186,8.374,2,1,191,2,93,0,255
187,32.101,16,2,255,1,94,0,255
188,8.391,2,1,196,2,94,0,255
189,32.466,17,1,255,1,95,0,255
190,8.442,2,1,191,2,95,0,255
191,32.244,15,1,255,1,96,0,255
192,8.407,2,1,192,2,96,0,255
193,32.305,16,2,255,1,97,0,255
194,8.434,2,1,191,2,97,0,255
195,32.715,18,2,255,1,98,0,255
196,8.484,2,1,221,2,98,0,255
197,32.544,19,1,255,1,99,0,255
198,8.443,2,1,192,2,99,0,255
199,32.342,15,1,255,1,100,0,255
200,8.468,2,1,191,2,100,0,255
201,32.418,15,1,255,1,101,0,255
202,8.523,2,1,198,2,101,0,255
203,32.508,18,3,255,1,102,0,255
204,8.515,2,1,198,2,102,0,255
205,32.322,16,2,255,1,103,0,255
206,8.475,2,1,206,2,103,0,255
207,32.697,18,1,255,1,104,0,255
208,8.458,2,1,182,2,104,0,255
209,32.662,17,1,255,1,105,0,255
210,8.570,2,1,208,2,105,0,255
211,32.527,14,2,255,1,106,0,255
212,8.565,2,1,199,2,106,0,255
213,32.505,16,1,255,1,107,0,255
214,8.572,2,1,204,2,107,0,255
215,33.034,19,1,255,1,108,0,255
216,8.597,2,1,196,2,108,0,255
217,32.838,17,2,255,1,109,0,255
218,8.616,2,1,195,2,109,0,255
219,32.999,16,2,255,1,110,0,255
220,8.670,2,1,187,2,110,0,255
221,33.091,15,1,255,1,111,0,255
222,8.651,2,1,199,2,111,0,255
223,33.167,16,1,255,1,112,0,255
224,8.646,2,1,195,2,112,0,255
225,33.220,17,1,255,1,113,0,255
226,8.652,2,1,191,2,113,0,255
227,33.300,15,1,255,1,114,0,255
228,8.656,2,1,186,2,114,0,255
229,33.060,16,1,255,1,115,0,255
230,8.635,2,1,202,2,115,0,255
231,33.097,16,1,255,1,116,0,255
232,8.675,2,1,195,2,116,0,255
233,33.047,15,1,255,1,117,0,255
234,8.676,2,1,202,2,117,0,255
235,33.298,18,2,255,1,118,0,255
236,8.666,2,1,182,2,118,0,255
237,32.979,16,1,255,1,119,0,255
238,8.650,2,1,183,2,119,0,255
239,32.944,16,1,255,1,120,0,255
240,8.684,2,1,179,2,120,0,255
241,33.299,15,1,255,1,121,0,255
242,8.715,2,1,193,2,121,0,255
243,33.219,16,1,255,1,122,0,255
244,8.645,2,1,189,2,122,0,255
245,33.561,16,1,255,1,123,0,255
246,8.799,2,1,190,2,123,0,255
247,33.404,15,1,255,1,124,0,255
248,8.813,2,1,196,2,124,0,255
249,33.697,15,1,255,1,125,0,255
250,8.786,2,1,188,2,125,0,255
251,33.512,16,1,255,1,126,0,255
252,8.873,2,1,177,2,126,0,255
253,33.532,17,1,255,1,127,0,255
254,8.806,2,1,200,2,127,0,255
255,33.716,17,2,255,1,128,0,255
256,8.870,2,1,189,2,128,0,255
257,33.556,17,1,255,1,129,0,255
258,8.831,2,1,174,2,129,0,255
259,33.477,17,1,255,1,130,0,255
260,8.833,2,1,199,2,130,0,255
261,33.682,17,2,255,1,131,0,255
262,8.878,2,1,192,2,131,0,255
263,33.877,15,1,255,1,132,0,255
264,8.888,2,1,191,2,132,0,255
265,33.781,20,1,255,1,133,0,255
266,8.857,2,1,193,2,133,0,255
267,33.756,18,1,255,1,134,0,255
268,8.912,2,1,188,2,134,0,255
269,33.628,14,2,255,1,135,0,255
270,8.880,2,1,192,2,135,0,255
271,34.163,15,1,255,1,136,0,255
272,9.038,2,1,194,2,136,0,255
273,34.061,16,2,255,1,137,0,255
274,9.007,2,1,175,2,137,0,255
275,34.448,19,1,255,1,138,0,255
276,9.031,2,1,187,2,138,0,255
277,34.276,16,2,255,1,139,0,255
278,9.051,2,1,195,2,139,0,255
279,34.121,18,1,255,1,140,0,255
280,9.053,2,1,190,2,140,0,255
281,33.972,17,2,255,1,141,0,255
282,9.073,2,1,179,2,141,0,255
283,34.054,15,1,255,1,142,0,255
284,9.034,2,1,192,2,142,0,255
285,34.071,15,1,255,1,143,0,255
286,8.993,2,1,177,2,143,0,255
287,34.204,15,1,255,1,144,0,255
288,9.020,2,1,188,2,144,0,255
289,34.504,19,1,255,1,145,0,255
290,9.090,2,1,194,2,145,0,255
291,34.532,18,2,255,1,146,0,255
292,9.087,2,1,176,2,146,0,255
293,34.272,18,1,255,1,147,0,255
294,9.128,2,1,188,2,147,0,255
295,34.333,17,1,255,1,148,0,255
296,9.007,2,1,179,2,148,0,255
297,34.302,15,1,255,1,149,0,255
298,9.107,2,1,188,2,149,0,255
299,34.329,18,1,255,1,150,0,255
300,9.153,2,1,196,2,150,0,255
301,34.634,18,1,255,1,151,0,255
302,9.120,2,1,182,2,151,0,255
303,34.614,16,1,255,1,152,0,255
304,9.110,2,1,180,2,152,0,255
305,34.741,17,2,255,1,153,0,255
306,9.059,2,1,180,2,153,0,255
307,34.764,16,1,255,1,154,0,255
308,9.140,2,1,198,2,154,0,255
309,34.842,15,1,255,1,155,0,255
310,9.200,2,1,189,2,155,0,255
311,34.739,16,1,255,1,156,0,255
312,9.160,2,1,190,2,156,0,255
313,34.860,16,1,255,1,157,0,255
314,9.201,2,1,192,2,157,0,255
315,35.034,17,1,255,1,158,0,255
316,9.236,2,1,174,2,158,0,255
317,34.966,17,1,255,1,159,0,255
318,9.208,2,1,170,2,159,0,255
319,35.377,20,1,255,1,160,0,255
320,9.254,2,1,185,2,160,0,255
321,35.107,17,1,255,1,161,0,255
322,9.293,2,1,189,2,161,0,255
323,35.136,17,1,255,1,162,0,255
324,9.305,2,1,204,2,162,0,255
325,35.195,19,1,255,1,163,0,255
326,9.290,2,1,188,2,163,0,255
327,35.420,16,1,255,1,164,0,255
328,9.355,2,1,186,2,164,0,255
329,35.229,17,1,255,1,165,0,255
330,9.374,2,1,194,2,165,0,255
331,35.011,18,1,255,1,166,0,255
332,9.303,2,1,187,2,166,0,255
333,35.300,17,1,255,1,167,0,255
334,9.366,2,1,183,2,167,0,255
335,35.357,15,1,255,1,168,0,255
336,9.381,2,1,195,2,168,0,255
337,35.137,16,1,255,1,169,0,255
338,9.338,2,1,191,2,169,0,255
339,35.607,17,1,255,1,170,0,255
340,9.367,2,1,191,2,170,0,255
341,35.326,17,2,255,1,171,0,255
342,9.466,2,1,188,2,171,0,255
343,35.361,16,1,255,1,172,0,255
344,9.411,2,1,176,2,172,0,255
345,35.408,14,1,255,1,173,0,255
346,9.472,2,1,184,2,173,0,255
347,35.473,17,1,255,1,174,0,255
348,9.413,2,1,173,2,174,0,255
349,35.462,15,1,255,1,175,0,255
350,9.454,2,1,201,2,175,0,255
351,35.519,19,1,255,1,176,0,255
352,9.437,2,1,191,2,176,0,255
353,35.589,19,2,255,1,177,0,255
354,9.437,2,1,174,2,177,0,255
355,35.595,16,2,255,1,178,0,255
356,9.485,2,1,187,2,178,0,255
357,35.504,17,1,255,1,179,0,255
358,9.515,2,1,184,2,179,0,255
359,35.140,16,1,255,1,180,0,255
360,9.580,2,1,185,2,180,0,255
361,34.788,18,1,255,1,181,0,255
362,9.581,2,1,194,2,181,0,255
363,34.653,18,1,255,1,182,0,255
364,9.532,2,1,180,2,182,0,255
365,34.269,16,1,255,1,183,0,255
366,9.458,2,1,194,2,183,0,255
367,34.254,16,1,255,1,184,0,255
368,9.540,2,1,205,2,184,0,255
369,33.839,16,1,255,1,185,0,255
370,9.494,2,1,204,2,185,0,255
371,34.080,16,1,255,1,186,0,255
372,9.520,2,1,208,2,186,0,255
373,33.907,16,2,255,1,187,0,255
374,9.560,2,1,220,2,187,0,255
375,33.794,15,1,255,1,188,0,255
376,9.489,2,1,217,2,188,0,255
377,33.589,17,1,255,1,189,0,255
378,9.413,2,1,221,2,189,0,255
379,33.493,15,1,255,1,190,0,255
380,9.496,2,1,227,2,190,0,255
381,33.515,17,1,255,1,191,0,255
382,9.533,2,1,231,2,191,0,255
383,33.385,16,1,255,1,192,0,255
384,9.493,2,1,224,2,192,0,255
385,33.557,16,1,255,1,193,0,255
386,9.485,2,1,244,2,193,0,255
387,33.570,13,1,255,1,194,0,255
388,9.490,2,1,238,2,194,0,255
389,33.321,16,1,255,1,195,0,255
390,9.464,2,1,255,2,195,0,255
391,33.113,16,2,255,1,196,0,255
392,9.345,2,1,255,2,196,0,255
393,32.913,16,1,255,1,197,0,255
394,9.402,2,1,254,2,197,0,255
395,33.079,16,1,255,1,198,0,255
396,9.388,2,1,254,2,198,0,255
397,32.912,16,1,255,1,199,0,255
398,9.436,2,1,250,2,199,0,255
399,32.680,16,2,255,1,200,0,255
400,9.422,2,1,255,2,200,0,255
401,32.342,15,2,255,1,201,0,255
402,9.476,2,1,248,2,201,0,255
403,32.508,15,1,255,1,202,0,255
404,9.395,2,1,255,2,202,0,255
405,32.461,17,2,255,1,203,0,255
406,9.497,2,1,255,2,203,0,255
407,32.549,15,1,255,1,204,0,255
408,9.439,2,1,255,2,204,0,255
409,32.702,15,1,255,1,205,0,255
410,9.442,2,1,255,2,205,0,255
411,32.475,14,1,255,1,206,0,255
412,9.440,2,1,255,2,206,0,255
413,32.256,15,2,255,1,207,0,255
414,9.380,2,1,255,2,207,0,255
415,31.976,15,1,255,1,208,0,255
416,9.386,2,1,255,2,208,0,255
417,31.844,15,2,255,1,209,0,255
418,9.348,2,1,255,2,209,0,255
419,31.898,15,1,255,1,210,0,255
420,9.296,2,1,255,2,210,0,255
421,31.820,16,2,255,1,211,0,255
422,9.312,2,1,255,2,211,0,255
423,31.451,17,1,255,1,212,0,255
424,9.237,2,1,255,2,212,0,255
425,31.301,14,1,255,1,213,0,255
426,9.287,2,1,255,2,213,0,255
427,31.239,16,1,255,1,214,0,255
428,9.216,2,1,255,2,214,0,255
429,31.023,16,1,255,1,215,0,255
430,9.194,2,1,255,2,215,0,255
431,31.037,13,1,255,1,216,0,255
432,9.226,2,1,255,2,216,0,255
433,31.328,14,1,255,1,217,0,255
434,9.213,2,1,255,2,217,0,255
435,30.914,16,1,255,1,218,0,255
436,9.170,2,1,255,2,218,0,255
437,30.898,18,1,255,1,219,0,255
438,9.108,2,1,255,2,219,0,255
439,30.649,15,1,255,1,220,0,255
440,9.041,2,1,242,2,220,0,255
441,30.665,16,1,255,1,221,0,255
442,9.057,2,1,237,2,221,0,255
443,30.489,16,1,255,1,222,0,255
444,8.981,2,1,241,2,222,0,255
445,30.698,14,1,255,1,223,0,255
446,9.063,2,1,248,2,223,0,255
447,30.406,15,1,255,1,224,0,255
448,8.978,2,1,255,2,224,0,255
449,30.245,17,1,255,1,225,0,255
450,8.924,2,1,255,2,225,0,255
451,30.323,17,1,255,1,226,0,255
452,8.947,2,1,251,2,226,0,255
453,30.242,15,1,255,1,227,0,255
454,8.930,2,1,239,2,227,0,255
455,30.101,15,1,255,1,228,0,255
456,8.927,2,1,235,2,228,0,255
457,29.988,16,1,255,1,229,0,255
458,8.929,2,1,247,2,229,0,255
459,29.666,16,1,255,1,230,0,255
460,8.861,2,1,240,2,230,0,255
461,29.838,16,1,255,1,231,0,255
462,8.860,2,1,237,2,231,0,255
463,29.637,16,1,255,1,232,0,255
464,8.810,2,1,229,2,232,0,255
465,29.713,18,1,255,1,233,0,255
466,8.800,2,1,219,2,233,0,255
467,29.641,16,1,255,1,234,0,255
468,8.729,2,1,233,2,234,0,255
469,29.434,15,1,255,1,235,0,255
470,8.764,2,1,220,2,235,0,255
471,29.445,14,1,255,1,236,0,255
472,8.686,2,1,240,2,236,0,255
473,29.529,16,1,255,1,237,0,255
474,8.718,2,1,234,2,237,0,255
475,29.156,15,1,255,1,238,0,255
476,8.688,2,1,230,2,238,0,255
477,29.392,15,1,255,1,239,0,255
478,8.680,2,1,235,2,239,0,255
479,29.670,17,2,255,1,240,0,255
480,8.648,2,1,223,2,240,0,255
481,29.300,16,1,255,1,241,0,255
482,8.597,2,1,231,2,241,0,255
483,29.097,15,1,255,1,242,0,255
484,8.573,2,1,225,2,242,0,255
485,29.187,15,1,255,1,243,0,255
486,8.539,2,1,230,2,243,0,255
487,28.943,16,1,255,1,244,0,255
488,8.593,2,1,239,2,244,0,255
489,29.068,13,1,255,1,245,0,255
490,8.558,2,1,220,2,245,0,255
491,29.032,16,1,255,1,246,0,255
492,8.454,2,1,214,2,246,0,255
493,28.989,15,1,255,1,247,0,255
494,8.504,2,1,230,2,247,0,255
495,28.787,15,1,255,1,248,0,255
496,8.442,2,1,220,2,248,0,255
497,28.427,15,1,255,1,249,0,255
498,8.315,2,1,218,2,249,0,255
499,28.672,15,1,255,1,250,0,255
500,8.401,2,1,205,2,250,0,255
501,28.534,15,2,255,1,251,0,255
502,8.362,2,1,206,2,251,0,255
503,28.646,14,1,255,1,252,0,255
504,8.375,2,1,196,2,252,0,255
505,28.170,13,1,255,1,253,0,255
506,8.288,2,1,217,2,253,0,255
507,28.283,14,1,255,1,254,0,255
508,8.265,2,1,184,2,254,0,255
509,28.134,16,1,255,1,255,0,255
510,8.296,2,1,196,2,255,0,255
511,28.403,14,1,255,1,256,0,255
512,8.276,2,1,201,2,256,0,255
513,28.219,15,1,255,1,257,0,255
514,8.253,2,1,173,2,257,0,255
515,27.821,14,1,255,1,258,0,255
516,8.248,2,1,190,2,258,0,255
517,28.184,17,1,255,1,259,0,255
518,8.201,2,1,195,2,259,0,255
519,28.060,16,1,255,1,260,0,255
520,8.117,2,1,185,2,260,0,255
521,28.211,18,1,255,1,261,0,255
522,8.167,2,1,183,2,261,0,255
523,28.028,16,1,255,1,262,0,255
524,8.047,2,1,174,2,262,0,255
525,28.041,15,1,255,1,263,0,255
526,8.103,2,1,172,2,263,0,255
527,27.862,16,1,255,1,264,0,255
528,8.040,2,1,179,2,264,0,255
529,27.935,15,1,255,1,265,0,255
530,8.015,2,1,169,2,265,0,255
531,27.974,17,2,255,1,266,0,255
532,8.014,2,1,167,2,266,0,255
533,27.783,15,1,255,1,267,0,255
534,7.990,2,1,180,2,267,0,255
535,27.929,15,1,255,1,268,0,255
536,7.890,2,1,166,2,268,0,255
537,27.741,16,1,255,1,269,0,255
538,7.892,2,1,160,2,269,0,255
539,27.735,16,1,255,1,270,0,255
540,7.885,2,1,168,2,270,0,255
541,27.641,15,1,255,1,271,0,255
542,7.855,2,1,168,2,271,0,255
543,27.272,16,1,255,1,272,0,255
544,7.817,2,1,161,2,272,0,255
545,27.621,15,1,255,1,273,0,255
546,7.829,2,1,164,2,273,0,255
547,27.712,15,1,246,1,274,0,255
548,7.790,2,1,163,2,274,0,255
549,27.543,16,2,240,1,275,0,255
550,7.847,2,1,157,2,275,0,255
551,27.717,16,1,243,1,276,0,255
552,7.768,2,1,166,2,276,0,255
553,27.383,17,1,247,1,277,0,255
554,7.721,2,1,167,2,277,0,255
555,27.093,16,1,250,1,278,0,255
556,7.644,2,1,161,2,278,0,255
557,27.371,15,1,246,1,279,0,255
558,7.606,2,1,158,2,279,0,255
559,27.207,16,1,254,1,280,0,255
560,7.619,2,1,163,2,280,0,255
561,27.498,14,1,221,1,281,0,255
562,7.551,2,1,148,2,281,0,255
563,27.374,15,1,236,1,282,0,255
564,7.536,2,1,153,2,282,0,255
565,27.259,14,1,233,1,283,0,255
566,7.508,2,1,161,2,283,0,255
567,27.068,15,1,224,1,284,0,255
568,7.593,2,1,158,2,284,0,255
569,26.946,15,1,231,1,285,0,255
570,7.492,2,1,150,2,285,0,255
571,26.972,15,1,218,1,286,0,255
572,7.453,2,1,153,2,286,0,255
573,26.854,15,1,201,1,287,0,255
574,7.423,2,1,160,2,287,0,255
575,26.770,15,1,230,1,288,0,255
576,7.432,2,1,155,2,288,0,255
577,27.036,14,1,220,1,289,0,255
578,7.427,2,1,153,2,289,0,255
579,27.067,15,1,213,1,290,0,255
580,7.411,2,1,152,2,290,0,255
581,27.091,15,1,209,1,291,0,255
582,7.448,2,1,155,2,291,0,255
583,26.930,15,1,207,1,292,0,255
584,7.365,2,1,156,2,292,0,255
585,26.971,13,1,242,1,293,0,255
586,7.380,2,1,151,2,293,0,255
587,27.061,16,1,206,1,294,0,255
588,7.368,2,1,151,2,294,0,255
589,26.789,15,1,225,1,295,0,255
590,7.330,2,1,158,2,295,0,255
591,26.771,15,1,206,1,296,0,255
592,7.315,2,1,148,2,296,0,255
593,26.728,14,1,214,1,297,0,255
594,7.304,2,1,153,2,297,0,255
595,26.745,16,1,227,1,298,0,255
596,7.274,2,1,153,2,298,0,255
597,26.640,16,1,202,1,299,0,255
598,7.241,2,1,145,2,299,0,255
599,26.630,14,1,202,1,300,0,255
600,7.193,2,1,146,2,300,0,255
601,26.663,16,1,210,1,301,0,255
602,7.211,2,1,142,2,301,0,255
603,26.695,15,1,184,1,302,0,255
604,7.165,2,1,147,2,302,0,255
605,26.482,14,1,197,1,303,0,255
606,7.182,2,1,152,2,303,0,255
607,26.599,17,1,255,1,304,0,255
608,7.183,2,1,145,2,304,0,255
609,26.436,15,1,200,1,305,0,255
610,7.144,2,1,145,2,305,0,255
611,26.804,15,1,201,1,306,0,255
612,7.157,2,1,139,2,306,0,255
613,26.608,16,1,185,1,307,0,255
614,7.188,2,1,146,2,307,0,255
615,26.439,17,1,182,1,308,0,255
616,7.124,2,1,151,2,308,0,255
617,26.591,16,1,223,1,309,0,255
618,7.041,2,1,149,2,309,0,255
619,26.383,14,1,182,1,310,0,255
620,7.066,2,1,148,2,310,0,255
621,26.441,15,1,196,1,311,0,255
622,7.077,2,1,146,2,311,0,255
623,26.477,16,1,185,1,312,0,255
624,7.039,2,1,142,2,312,0,255
625,26.473,16,1,201,1,313,0,255
626,7.018,2,1,142,2,313,0,255
627,26.621,16,1,201,1,314,0,255
628,7.041,2,1,145,2,314,0,255
629,26.472,13,1,179,1,315,0,255
630,7.014,2,1,144,2,315,0,255
631,26.357,15,1,199,1,316,0,255
632,7.008,2,1,145,2,316,0,255
633,26.296,16,1,187,1,317,0,255
634,7.039,2,1,140,2,317,0,255
635,26.178,15,1,196,1,318,0,255
636,6.997,2,1,143,2,318,0,255
637,26.379,14,1,186,1,319,0,255
638,7.009,2,1,130,2,319,0,255
639,26.489,14,1,215,1,320,0,255
640,6.958,2,1,135,2,320,0,255
641,26.505,16,1,182,1,321,0,255
642,6.965,2,1,144,2,321,0,255
643,26.103,14,1,179,1,322,0,255
644,6.885,2,1,145,2,322,0,255
645,26.230,14,1,188,1,323,0,255
646,6.913,2,1,140,2,323,0,255
647,26.303,14,1,182,1,324,0,255
648,6.889,2,1,137,2,324,0,255
649,26.211,14,1,209,1,325,0,255
650,6.888,2,1,148,2,325,0,255
651,26.209,16,1,204,1,326,0,255
652,6.898,2,1,133,2,326,0,255
653,26.130,16,1,186,1,327,0,255
654,6.859,2,1,134,2,327,0,255
655,26.096,13,1,187,1,328,0,255
656,6.810,2,1,136,2,328,0,255
657,26.112,15,1,174,1,329,0,255
658,6.842,2,1,129,2,329,0,255
659,26.298,15,1,202,1,330,0,255
660,6.818,2,1,131,2,330,0,255
661,26.275,15,1,207,1,331,0,255
662,6.856,2,1,136,2,331,0,255
663,26.104,16,1,234,1,332,0,255
664,6.783,2,1,132,2,332,0,255
665,26.258,15,1,186,1,333,0,255
666,6.781,2,1,139,2,333,0,255
667,26.209,15,2,182,1,334,0,255
668,6.798,2,1,125,2,334,0,255
