 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,21.240,14,1,181,1,1,0,255
2,5.899,3,1,99,2,1,0,255
3,22.650,16,1,198,1,2,0,255
4,8.649,4,1,200,2,2,0,255
5,23.494,18,1,184,1,3,0,255
6,9.461,4,1,255,2,3,0,255
7,23.506,17,1,157,1,4,0,255
8,9.848,4,1,255,2,4,0,255
9,23.929,17,1,203,1,5,0,255
10,10.177,4,1,250,2,5,0,255
11,24.230,18,2,195,1,6,0,255
12,10.422,3,1,250,2,6,0,255
13,24.586,17,2,227,1,7,0,255
14,10.580,4,1,242,2,7,0,255
15,24.666,17,2,214,1,8,0,255
16,10.874,4,1,255,2,8,0,255
17,24.635,18,1,202,1,9,0,255
18,10.931,4,1,246,2,9,0,255
19,24.909,16,2,224,1,10,0,255
20,11.200,4,1,255,2,10,0,255
21,25.034,16,1,255,1,11,0,255
22,11.337,4,1,255,2,11,0,255
23,25.209,15,1,248,1,12,0,255
24,11.621,4,1,255,2,12,0,255
25,25.426,16,1,214,1,13,0,255
26,11.719,4,1,255,2,13,0,255
27,25.448,17,2,248,1,14,0,255
28,11.775,4,1,255,2,14,0,255
29,25.906,16,1,255,1,15,0,255
30,11.817,4,1,255,2,15,0,255
31,25.639,17,2,232,1,16,0,255
32,12.047,4,1,255,2,16,0,255
33,25.572,17,1,255,1,17,0,255
34,12.134,4,1,255,2,17,0,255
35,25.990,17,2,225,1,18,0,255
36,12.252,4,1,255,2,18,0,255
37,26.201,16,2,223,1,19,0,255
38,12.353,3,1,255,2,19,0,255
39,26.321,16,1,244,1,20,0,255
40,12.366,4,1,255,2,20,0,255
41,26.321,16,1,184,1,21,0,255
42,12.393,3,1,255,2,21,0,255
43,26.232,17,1,203,1,22,0,255
44,12.512,4,1,255,2,22,0,255
45,26.574,16,1,200,1,23,0,255
46,12.540,3,1,255,2,23,0,255
47,26.853,18,1,190,1,24,0,255
48,12.570,4,1,255,2,24,0,255
49,26.493,15,1,199,1,25,0,255
50,12.681,4,1,255,2,25,0,255
51,26.732,16,1,213,1,26,0,255
52,12.801,4,1,255,2,26,0,255
53,26.905,18,2,255,1,27,0,255
54,12.982,4,1,255,2,27,0,255
55,27.040,18,1,255,1,28,0,255
56,12.941,4,1,255,2,28,0,255
57,27.297,16,1,255,1,29,0,255
58,13.219,4,1,255,2,29,0,255
59,27.420,15,2,255,1,30,0,255
60,13.205,3,1,255,2,30,0,255
61,27.342,18,2,255,1,31,0,255
62,13.285,4,1,255,2,31,0,255
63,27.429,16,1,255,1,32,0,255
64,13.380,4,1,255,2,32,0,255
65,27.617,17,1,255,1,33,0,255
66,13.390,4,1,255,2,33,0,255
67,27.707,16,2,210,1,34,0,255
68,13.568,4,1,255,2,34,0,255
69,27.598,16,1,255,1,35,0,255
70,13.664,4,1,255,2,35,0,255
71,27.544,17,1,255,1,36,0,255
72,13.705,4,1,255,2,36,0,255
73,27.899,18,1,210,1,37,0,255
74,13.693,4,1,255,2,37,0,255
75,27.813,16,1,227,1,38,0,255
76,13.822,4,1,255,2,38,0,255
77,28.047,18,1,216,1,39,0,255
78,13.846,4,1,255,2,39,0,255
79,27.997,18,2,240,1,40,0,255
80,13.831,4,1,255,2,40,0,255
81,28.258,19,1,227,1,41,0,255
82,13.827,3,1,255,2,41,0,255
83,28.199,16,1,255,1,42,0,255
84,13.879,4,1,255,2,42,0,255
85,28.301,16,1,200,1,43,0,255
86,13.959,3,1,255,2,43,0,255
87,28.380,16,2,240,1,44,0,255
88,13.995,3,1,255,2,44,0,255
89,28.439,17,1,201,1,45,0,255
90,14.103,4,1,255,2,45,0,255
91,28.578,18,1,225,1,46,0,255
92,14.141,4,1,255,2,46,0,255
93,28.596,18,1,247,1,47,0,255
94,14.300,4,1,255,2,47,0,255
95,28.548,18,1,255,1,48,0,255
96,14.346,4,1,255,2,48,0,255
97,28.680,17,2,255,1,49,0,255
98,14.352,4,1,255,2,49,0,255
99,28.783,17,2,255,1,50,0,255
100,14.428,4,1,255,2,50,0,255
101,28.899,17,1,227,1,51,0,255
102,14.538,4,1,255,2,51,0,255
103,28.775,18,1,219,1,52,0,255
104,14.556,4,1,255,2,52,0,255
105,29.010,17,1,234,1,53,0,255
106,14.667,4,1,255,2,53,0,255
107,28.891,16,2,241,1,54,0,255
108,14.607,4,1,255,2,54,0,255
109,28.740,17,1,232,1,55,0,255
110,14.605,4,1,255,2,55,0,255
111,28.858,17,1,255,1,56,0,255
112,14.761,4,1,255,2,56,0,255
113,29.004,18,1,193,1,57,0,255
114,14.682,4,1,255,2,57,0,255
115,29.085,20,1,255,1,58,0,255
116,14.677,4,1,255,2,58,0,255
117,29.204,18,1,255,1,59,0,255
118,14.733,4,1,255,2,59,0,255
119,29.259,16,1,205,1,60,0,255
120,14.743,4,1,255,2,60,0,255
121,29.314,16,2,255,1,61,0,255
122,14.892,4,1,255,2,61,0,255
123,28.982,17,1,216,1,62,0,255
124,14.925,4,1,255,2,62,0,255
125,29.369,20,2,220,1,63,0,255
126,14.918,4,1,255,2,63,0,255
127,29.453,17,2,255,1,64,0,255
128,15.056,4,1,255,2,64,0,255
129,29.279,17,2,192,1,65,0,255
130,15.061,4,1,255,2,65,0,255
131,29.663,16,1,234,1,66,0,255
132,15.018,4,1,255,2,66,0,255
133,29.527,20,2,205,1,67,0,255
134,15.153,4,1,255,2,67,0,255
135,29.866,17,2,212,1,68,0,255
136,15.167,4,1,255,2,68,0,255
137,29.738,16,1,237,1,69,0,255
138,15.197,4,1,255,2,69,0,255
139,29.997,17,2,194,1,70,0,255
140,15.271,4,1,255,2,70,0,255
141,29.880,19,1,255,1,71,0,255
142,15.319,4,1,255,2,71,0,255
143,29.882,17,1,224,1,72,0,255
144,15.367,4,1,255,2,72,0,255
145,29.806,19,2,207,1,73,0,255
146,15.395,4,1,255,2,73,0,255
147,30.332,17,2,221,1,74,0,255
148,15.458,4,1,255,2,74,0,255
149,30.206,16,1,222,1,75,0,255
