 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,901.261,411.659,153.756,18.473,130.364,38.405,29.879,99.324,29.266
2,1091.172,286.789,58.663,18.705,139.953,46.387,29.951,162.202,11.060
3,818.404,262.527,125.715,18.364,119.707,37.084,28.099,75.249,7.856
4,1289.384,306.992,180.592,32.162,159.111,49.077,33.451,110.354,13.613
5,835.559,281.916,97.756,24.069,113.920,35.476,29.988,176.456,10.332
6,1081.311,365.303,40.686,45.448,139.572,38.840,35.448,120.967,22.155
7,882.848,335.538,147.752,48.283,117.619,37.330,30.112,121.261,17.118
8,843.658,293.861,72.169,47.245,119.290,38.471,27.922,37.406,13.578
9,691.478,387.370,126.528,52.809,125.807,43.819,20.092,121.468,25.951
10,1330.636,336.523,107.500,65.140,175.140,58.294,29.063,110.229,18.242
11,941.205,335.922,198.209,64.679,142.106,46.479,25.783,156.620,17.329
12,740.176,327.517,168.395,70.076,112.191,34.253,27.513,154.148,16.591
13,969.176,319.159,81.471,73.223,132.794,38.627,31.946,152.873,15.821
14,531.299,346.047,39.077,72.412,98.388,27.978,24.179,27.903,20.358
15,872.334,332.971,16.644,83.823,124.797,36.067,30.795,101.765,18.281
16,959.869,325.808,56.840,90.145,127.644,35.215,34.705,112.250,17.400
17,972.144,354.058,163.872,95.110,152.333,45.631,27.126,127.452,21.067
18,1169.601,296.956,131.944,93.459,142.474,43.593,34.161,46.996,14.151
19,750.589,225.727,198.094,89.229,114.269,36.701,26.040,174.840,3.505
20,771.115,388.844,88.022,101.876,114.321,37.659,26.071,25.629,25.835
21,1084.833,226.949,34.265,116.151,148.514,49.856,27.705,103.127,4.957
22,840.237,326.312,191.795,114.628,124.647,34.987,30.578,37.371,18.010
23,806.783,403.832,106.807,119.645,114.462,33.841,30.355,96.422,26.283
24,703.451,229.698,214.387,124.383,112.925,34.213,26.179,59.866,3.654
25,1079.601,367.008,62.406,124.695,133.243,40.928,33.586,44.513,23.001
26,841.545,333.824,161.997,128.423,122.661,38.642,27.729,105.148,19.452
27,896.381,276.691,137.577,125.594,122.888,38.226,29.857,98.226,10.130
28,903.575,321.687,85.577,141.204,122.591,39.595,29.056,24.167,15.606
29,1279.322,180.380,193.276,152.036,154.435,49.587,32.849,117.006,0.409
30,1295.119,291.466,124.270,154.781,167.069,41.697,39.547,62.261,12.927
31,1329.781,279.871,55.081,165.042,143.645,46.580,36.349,100.147,9.537
32,1139.819,497.337,26.701,171.244,148.024,48.536,29.901,87.586,38.266
33,972.345,271.175,166.071,161.602,128.140,42.187,29.346,137.226,9.691
34,1080.255,450.692,91.926,168.203,142.617,41.796,32.908,22.067,24.449
35,740.276,680.171,141.142,178.067,106.119,34.449,27.361,0.001,49.895
36,797.526,475.892,203.366,190.234,125.752,42.347,23.979,104.365,33.508
37,1281.435,308.202,178.283,197.669,155.609,50.982,32.003,132.324,14.910
38,839.433,382.802,121.390,196.682,116.758,37.076,28.827,128.685,22.426
39,1364.996,290.944,87.028,201.497,145.227,42.865,40.545,57.925,11.882
40,643.283,724.824,150.454,203.995,112.276,29.647,27.627,169.990,50.950
41,847.633,392.780,53.901,200.515,119.091,35.082,30.763,115.129,25.301
42,710.796,381.816,21.738,206.272,105.797,33.069,27.368,88.893,23.569
43,786.962,495.587,13.728,125.540,120.328,39.618,25.291,124.179,36.988
44,752.753,293.126,11.637,52.810,120.137,35.124,27.287,77.103,13.005
