PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 6, filenames: A:[6]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
68,371,-0.176615268,0.1807462871,1
68,387,NaN,NaN,2
68,403,0.6509146094,0.09109967947,1
84,19,1.257153511,0.1665596664,1
84,35,0.7933889031,0.4009706974,1
84,51,0.7105033398,0.821621418,1
84,67,0.8940114975,0.9662329555,1
84,83,1.184113383,0.6039219499,1
84,99,1.321590304,0.3538438678,1
84,115,1.269961238,-0.05283699185,1
84,131,1.076104641,-0.9704051018,1
84,147,0.7436254025,-1.121062279,1
84,163,0.605306983,-0.787412107,1
84,179,0.7933984995,-1.042692184,1
84,195,NaN,NaN,2
84,211,NaN,NaN,2
84,227,NaN,NaN,2
84,243,0.8102586865,0.0008086264133,1
84,259,NaN,NaN,2
84,275,NaN,NaN,2
84,291,NaN,NaN,2
84,307,NaN,NaN,2
84,323,NaN,NaN,2
84,339,NaN,NaN,2
84,355,0.2020128369,0.270332396,1
84,371,0.07059001178,0.2228983641,1
84,387,-0.06458693743,0.2540064752,1
84,403,0.09261457622,0.1661303043,1
100,19,1.018361568,0.08404105902,1
100,35,0.9764499664,0.3978544474,1
100,51,1.071202755,0.62589252,1
100,67,1.187473536,0.8390626907,1
100,83,1.257448554,0.472494185,1
100,99,1.340105057,0.2189874351,1
100,115,1.21436882,-0.1896900386,1
100,131,1.142100334,-0.9171413183,1
100,147,1.23292017,-1.31839776,1
100,163,0.7607392073,-1.087018013,1
100,179,0.7436065674,-0.8270219564,1
100,195,NaN,NaN,2
100,211,NaN,NaN,2
100,227,NaN,NaN,2
100,243,0.3630427122,0.384334147,1
100,259,NaN,NaN,2
100,275,NaN,NaN,2
100,291,NaN,NaN,2
100,307,-0.8921825886,-0.7037361264,1
100,323,-0.4915028214,0.3292489052,1
100,339,-0.1059390083,0.467502147,1
100,355,-0.09059139341,0.3281761408,1
100,371,0.04517142475,0.01088376343,1
100,387,0.1490384042,0.1499669254,1
100,403,-0.3212226927,0.7248830795,1
116,19,0.5088473558,0.0819176361,1
116,35,1.180420041,0.6197116971,1
116,51,1.51214385,0.8332870007,1
116,67,1.458628774,0.7739589214,1
116,83,1.406722784,0.3289079666,1
116,99,1.402146459,-0.02663461864,1
116,115,1.181945086,-0.461912483,1
116,131,1.306290269,-0.8781181574,1
116,147,1.532123327,-0.9283893704,1
116,163,1.316509008,-0.9676648378,1
116,179,2.003283262,-1.135159254,1
116,195,2.201917171,-1.270850778,1
116,211,1.917760849,-2.234390974,1
116,227,NaN,NaN,2
116,243,NaN,NaN,2
116,259,NaN,NaN,2
116,275,NaN,NaN,2
116,291,0.2003712505,-0.439845264,1
116,307,-0.2826232314,-0.4908348322,1
116,323,-0.6336513162,0.2680155635,1
116,339,-0.1503886878,0.4714428782,1
116,355,-0.3882910013,0.102414079,1
116,371,NaN,NaN,2
116,387,0.7723132968,-0.1901494861,1
116,403,-0.2842134833,0.5433838964,1
132,19,0.5932413936,0.2593030035,1
132,35,1.134296656,0.8826674223,1
132,51,1.512499928,0.9309183955,1
132,67,1.521075606,0.7712025046,1
132,83,1.37709558,0.3675633073,1
132,99,1.243014216,-0.03089262545,1
132,115,1.241906285,-0.5544060469,1
132,131,1.233937979,-0.8635783195,1
132,147,0.8538181782,-0.5817385316,1
132,163,0.8378529549,-0.8857281208,1
132,179,1.577517509,-1.015873671,1
132,195,2.4056499,-0.3418051004,1
132,211,NaN,NaN,2
132,227,1.425183535,-1.477493167,1
132,243,-0.1169876754,-0.7940813303,1
132,259,-0.23836191,-0.6294518709,1
132,275,-0.01225313544,-0.2386903167,1
132,291,0.1415430903,-0.2947622538,1
132,307,NaN,NaN,2
132,323,NaN,NaN,2
132,339,0.1530671716,0.1307686716,1
132,355,0.0008827149868,-0.1517689377,1
132,371,NaN,NaN,2
132,387,NaN,NaN,2
132,403,-0.539914608,-0.2459261417,1
148,19,1.030549288,0.3652697504,1
148,35,0.7545996308,1.233307362,1
148,51,0.8574039936,1.257332683,1
148,67,1.316907406,0.7494936585,1
148,83,1.393951297,0.2422636151,1
148,99,1.251808405,-0.05200210586,1
148,115,1.312644482,-0.4636285007,1
148,131,1.311214209,-0.6498775482,1
148,147,1.015081763,-0.8823381066,1
148,163,1.046367168,-0.7769905925,1
148,179,1.559959173,-0.6924946308,1
148,195,0.5902223587,-0.3986119628,1
148,211,NaN,NaN,2
148,227,NaN,NaN,2
148,243,-0.1491485536,-0.2887313962,1
148,259,0.02545446716,-0.2816696465,1
148,275,0.1962246597,-0.1712067127,1
148,291,0.04821852967,0.4858365357,1
148,307,NaN,NaN,2
148,323,0.1726383269,-0.1762377322,1
148,339,0.4012641311,-0.07390142977,1
148,355,0.6430132389,-0.06159551069,1
148,371,NaN,NaN,2
148,387,0.06826310605,2.458808899,1
148,403,-0.3552624583,-0.4238649607,1
164,19,1.088746071,0.3778140247,1
164,35,0.6984869242,1.437628031,1
164,51,0.7315191031,1.484663963,1
164,67,1.054856539,0.8205857277,1
164,83,1.247152448,0.2190157473,1
164,99,1.293338895,-0.009980030358,1
164,115,1.410731435,-0.3182455003,1
164,131,1.344501853,-0.5285252333,1
164,147,1.606080055,-0.9237304926,1
164,163,1.492967367,-0.602186799,1
164,179,1.349395752,-0.3979074955,1
164,195,0.5408916473,-0.4563699961,1
164,211,-0.3884187341,-0.1525055617,1
164,227,-0.09630854428,0.01144885272,1
164,243,-0.03410000354,0.1189520657,1
164,259,-0.05042159557,-0.09129223228,1
164,275,NaN,NaN,2
164,291,NaN,NaN,2
164,307,NaN,NaN,2
164,323,-0.06196635216,-0.08641698956,1
164,339,0.1169884726,0.2143152654,1
164,355,0.2317575812,0.3465892076,1
164,371,0.1321083903,0.04495536536,1
164,387,0.05816052109,-0.3592530489,1
164,403,0.1369945705,-0.2427105904,1
180,19,1.160239458,0.5347889662,1
180,35,1.058202267,1.376512885,1
180,51,0.9395233989,1.341490269,1
180,67,1.060378551,0.8916230798,1
180,83,1.34583354,0.3935314119,1
180,99,1.202628613,-0.05057264864,1
180,115,1.225642443,-0.2716369331,1
180,131,1.240032554,-0.4867106378,1
180,147,1.382291555,-0.8251505494,1
180,163,1.543352008,-0.4523783326,1
180,179,1.583625555,-0.4192072153,1
180,195,0.5270911455,-0.654648304,1
180,211,-0.4794912934,-0.02061459422,1
180,227,0.05073649436,0.02107872069,1
180,243,0.1521121264,0.03720823675,1
180,259,-0.2637092471,-0.04246805608,1
180,275,NaN,NaN,2
180,291,NaN,NaN,2
180,307,0.06142639369,-0.03677570075,1
180,323,-0.01537917368,-0.07251162082,1
180,339,-0.1278526783,-0.009616761468,1
180,355,-0.01239491254,0.1673069745,1
180,371,NaN,NaN,2
180,387,0.3204088807,-0.07951311767,1
180,403,NaN,NaN,2
196,19,0.9963592887,0.3041790128,1
196,35,1.076234818,0.9410044551,1
196,51,1.040358782,1.114714861,1
196,67,1.181273103,0.9356985092,1
196,83,1.522570252,0.7359452248,1
196,99,1.146322012,0.02585609257,1
196,115,1.001238585,-0.05777564645,1
196,131,1.783601522,-0.2403697968,1
196,147,2.06649971,-0.7496433258,1
196,163,1.772487521,-0.7239632607,1
196,179,1.806172609,-0.7289195061,1
196,195,1.224467158,-1.139393091,1
196,211,NaN,NaN,2
196,227,0.3025639057,-0.313336134,1
196,243,0.008303418756,-0.1274980307,1
196,259,0.2128179371,0.1350474358,1
196,275,NaN,NaN,2
196,291,-0.649608016,-0.4419520795,1
196,307,0.1907863021,0.1094623208,1
196,323,0.03757751733,0.1649029702,1
196,339,-0.1286748946,-0.09609311819,1
196,355,0.2207031548,-0.7647179365,1
196,371,NaN,NaN,2
196,387,NaN,NaN,2
196,403,-0.1881795824,0.3841181993,1
212,19,0.9446444511,0.3194467425,1
212,35,1.181740522,0.3239449263,1
212,51,1.295369267,0.6375237703,1
212,67,1.509510398,0.5556084514,1
212,83,1.719745874,0.3804868162,1
212,99,1.467947721,0.2766939998,1
212,115,1.273786187,-0.02285300195,1
212,131,1.896558166,-0.3200004697,1
212,147,1.975170612,-0.4291338027,1
212,163,1.853247285,-0.5211344361,1
212,179,1.883761883,-0.6207022667,1
212,195,1.675143003,-0.4497340918,1
212,211,0.435089469,-0.2949246168,1
212,227,0.02609618008,-0.7637451887,1
212,243,-0.0204468742,-0.09494116902,1
212,259,NaN,NaN,2
212,275,0.2340392619,0.2173814178,1
212,291,-0.4382237196,-0.1036656201,1
212,307,0.0443457216,0.04645442963,1
212,323,0.1722874492,0.3702252209,1
212,339,-0.002890244126,0.3662967682,1
212,355,0.1536149085,-0.1286122799,1
212,371,0.1223454177,-0.2717401385,1
212,387,-0.4374604821,0.0780434534,1
212,403,-0.1359069943,-0.3004226089,1
228,19,0.8327137232,1.016045809,1
228,35,1.16726017,0.4411506653,1
228,51,1.231329679,0.3123178482,1
228,67,1.446008325,0.2633180022,1
228,83,1.69605875,0.085501194,1
228,99,1.534160972,-0.5995119214,1
228,115,1.743838668,-0.2292395383,1
228,131,1.831178188,-0.2814438939,1
228,147,1.884281754,-0.3695185184,1
228,163,1.899166346,-0.4053839445,1
228,179,1.783921599,-0.3982196152,1
228,195,1.157902479,0.0583140254,1
228,211,0.495231092,-0.341295898,1
228,227,0.4743241072,-0.3258433044,1
228,243,0.1134105101,-0.007464617491,1
228,259,-0.1670259237,0.06937098503,1
228,275,-0.4183129668,-0.05949920416,1
228,291,NaN,NaN,2
228,307,NaN,NaN,2
228,323,0.3101321161,0.02992635965,1
228,339,NaN,NaN,2
228,355,-0.1179490089,0.06352197379,1
228,371,-0.07177169621,-0.3165564537,1
228,387,-0.0176634416,-0.3153480589,1
228,403,0.1465977877,-0.1886667013,1
244,19,0.1666102409,1.659603596,1
244,35,0.7009327412,0.8212031126,1
244,51,-0.3582815528,0.8042166829,1
244,67,1.014164448,0.6051725149,1
244,83,1.421016693,0.3233175278,1
244,99,1.568979502,0.0743662715,1
244,115,1.839731932,-0.1094424576,1
244,131,2.055823803,-0.2983671427,1
244,147,2.117054462,-0.5622438788,1
244,163,2.072836876,-0.5052981377,1
244,179,2.372352123,-0.5025985241,1
244,195,1.857689857,-0.2475443482,1
244,211,0.661481142,-0.2396559715,1
244,227,0.3212887645,0.3207489252,1
244,243,0.3822199106,0.1255661845,1
244,259,-0.3130223453,-0.4084145725,1
244,275,NaN,NaN,2
244,291,NaN,NaN,2
244,307,0.02728784084,0.3451046646,1
244,323,NaN,NaN,2
244,339,NaN,NaN,2
244,355,NaN,NaN,2
244,371,-0.2863825262,-0.3401928246,1
244,387,-0.09110373259,-0.07848321646,1
244,403,-0.01459397376,0.2941401601,1
260,19,-0.3173381686,1.972029686,1
260,35,0.1809673905,1.982312441,1
260,51,0.5519364476,1.413295388,1
260,67,1.225184441,0.9885420799,1
260,83,1.745840192,0.6214733124,1
260,99,1.730971336,0.3625245392,1
260,115,1.997334719,-0.01537550241,1
260,131,2.232257128,-0.4244209826,1
260,147,2.486639738,-0.7071793675,1
260,163,2.644864082,-0.708047986,1
260,179,2.764610291,-0.6674798727,1
260,195,2.810074806,-0.7645605803,1
260,211,0.6608227491,-0.5457190275,1
260,227,-0.3305670619,0.5215350389,1
260,243,-0.801076293,0.4506663084,1
260,259,-0.1059952974,0.2926593423,1
260,275,NaN,NaN,2
260,291,NaN,NaN,2
260,307,NaN,NaN,2
260,323,-0.1426218897,0.6372491121,1
260,339,0.1102806628,0.6250008941,1
260,355,NaN,NaN,2
260,371,NaN,NaN,2
260,387,-0.1762877852,-0.3514657617,1
260,403,-0.2313614786,0.3835855126,1
276,19,-0.5063108206,2.06373024,1
276,35,1.534908533,1.636117935,1
276,51,1.091565967,0.9196711183,1
276,67,1.51440227,0.9446665645,1
276,83,1.853998899,0.6665807366,1
276,99,2.207823277,0.3309081495,1
276,115,2.508526087,-0.07670217752,1
276,131,2.572197199,-0.5886466503,1
276,147,2.587944746,-0.7767645121,1
276,163,2.622570753,-0.7930914164,1
276,179,2.658130169,-1.503772855,1
276,195,2.257736683,-1.48505652,1
276,211,NaN,NaN,2
276,227,-0.3821804821,2.40232563,1
276,243,-1.142676115,0.7779170871,1
276,259,-0.2797411084,0.4687957764,1
276,275,NaN,NaN,2
276,291,NaN,NaN,2
276,307,NaN,NaN,2
276,323,-0.1495952308,0.08166207373,1
276,339,-0.2733979225,0.1125747189,1
276,355,0.1780322641,0.0574231185,1
276,371,0.5493549705,-0.2830703259,1
276,387,0.1600680798,-0.1512301266,1
276,403,-0.03432321548,0.3357354999,1
292,19,-0.1756027937,1.412723541,1
292,35,0.518756032,0.807066679,1
292,51,1.185097575,0.8403539062,1
292,67,1.79816556,0.9143385291,1
292,83,2.015195847,0.6612099409,1
292,99,2.376335382,0.3495043218,1
292,115,2.544690132,-0.07164004445,1
292,131,2.478634834,-0.6605032086,1
292,147,2.554467201,-0.643512249,1
292,163,2.393075228,-1.074781656,1
292,179,2.13463974,-1.953061104,1
292,195,1.059479475,-1.178016901,1
292,211,NaN,NaN,2
292,227,NaN,NaN,2
292,243,NaN,NaN,2
292,259,NaN,NaN,2
292,275,NaN,NaN,2
292,291,NaN,NaN,2
292,307,-0.1378477663,0.05684071779,1
292,323,-0.3870017827,-0.2242925167,1
292,339,-0.8248520494,-0.1743257195,1
292,355,0.07882112265,0.01396835968,1
292,371,0.1340148747,-0.08987250924,1
292,387,0.08578673005,-0.2360412776,1
292,403,0.1738402247,-0.05374971032,1
308,19,0.5103164315,0.9333304763,1
308,35,1.106897354,0.6921627522,1
308,51,1.65710187,0.9129198194,1
308,67,2.014741898,0.9590365291,1
308,83,2.045111656,0.7925459743,1
308,99,2.170542955,0.4697596133,1
308,115,2.18352437,0.0812715739,1
308,131,2.257592678,-0.2823779285,1
308,147,2.198668003,-0.3594721258,1
308,163,2.027397156,-1.10436368,1
308,179,1.537162066,-1.400666118,1
308,195,1.12365222,-1.284899592,1
308,211,1.041802764,-0.694018662,1
308,227,0.09769323468,-0.1295542121,1
308,243,NaN,NaN,2
308,259,NaN,NaN,2
308,275,NaN,NaN,2
308,291,0.1742958874,-0.04979154468,1
308,307,0.1488913745,-0.1407485604,1
308,323,-0.6385880709,-0.3686573505,1
308,339,-0.9537112117,-0.1700972319,1
308,355,-0.1780683249,0.2245465517,1
308,371,-0.2609348893,0.1217846125,1
308,387,-0.07067103684,0.0263678804,1
308,403,NaN,NaN,2
324,19,0.8352947831,0.7865073085,1
324,35,1.401986837,0.7800878882,1
324,51,2.214470387,0.7033597231,1
324,67,2.007044554,0.7483926415,1
324,83,2.030560732,0.6512053013,1
324,99,2.012773991,0.3976811171,1
324,115,1.826481819,-0.04009902477,1
324,131,1.816121817,-0.1756347418,1
324,147,1.668314695,-0.2146447301,1
324,163,1.815200806,-1.110844135,1
324,179,1.306392193,-1.248504281,1
324,195,1.021157503,-0.853549242,1
324,211,0.6811019182,-0.807222724,1
324,227,0.2723164558,-0.4867636561,1
324,243,-0.4223021865,-0.05329346657,1
324,259,-0.6473668814,-0.09303639829,1
324,275,NaN,NaN,2
324,291,-0.8502585888,-0.4450913668,1
324,307,-0.1245845258,-0.2768141925,1
324,323,-0.5261654854,-0.4989922345,1
324,339,-0.8252484798,-0.3718932867,1
324,355,-0.09727279842,0.1815056056,1
324,371,0.02304673195,0.112503469,1
324,387,NaN,NaN,2
324,403,NaN,NaN,2
340,19,0.8292751312,0.9233496189,1
340,35,0.9742995501,0.8122455478,1
340,51,1.526370525,0.7544239759,1
340,67,1.524394393,0.6848205328,1
340,83,1.676220775,0.5112047195,1
340,99,1.710964203,-0.009399354458,1
340,115,1.541096926,-0.3875303268,1
340,131,1.486106396,-0.2917822897,1
340,147,1.499615073,-0.584151268,1
340,163,1.443393826,-1.183107853,1
340,179,1.364191294,-1.534927368,1
340,195,0.7468332052,-1.512171268,1
340,211,0.467518568,-1.169100523,1
340,227,0.3788197637,-0.7934998274,1
340,243,NaN,NaN,2
340,259,0.8449525237,-0.2396706492,1
340,275,NaN,NaN,2
340,291,NaN,NaN,2
340,307,-0.6344650388,-0.0733550787,1
340,323,0.1588073075,-0.2919973135,1
340,339,0.04060928524,-0.6502785087,1
340,355,-0.1111313254,-0.6748228669,1
340,371,NaN,NaN,2
340,387,NaN,NaN,2
340,403,0.1253481507,-0.2636143267,1
356,19,0.6427343488,0.823294282,1
356,35,0.8696873784,0.8183359504,1
356,51,1.098359346,0.8861109018,1
356,67,1.154459,0.7285727262,1
356,83,1.2447263,0.4139202535,1
356,99,1.489473224,-0.1042144001,1
356,115,1.779082537,-0.4962323308,1
356,131,1.739943266,-0.7340734005,1
356,147,1.516070127,-0.9169133306,1
356,163,1.166496038,-1.12504375,1
356,179,0.9880180359,-1.273144603,1
356,195,1.974759698,-1.718002796,1
356,211,0.5036154985,-0.8716922998,1
356,227,-0.2850749493,-0.1169730127,1
356,243,-0.0416290313,-0.5187743902,1
356,259,0.06153955683,-0.02701996267,1
356,275,-0.06165387481,-0.1570974141,1
356,291,NaN,NaN,2
356,307,0.08110666275,-0.00235041976,1
356,323,0.3645460606,0.6316996813,1
356,339,0.3375566602,-0.1621412337,1
356,355,0.02427918464,-0.5759577155,1
356,371,NaN,NaN,2
356,387,0.1502370238,0.3483194113,1
356,403,0.1044685394,0.3020992279,1
372,19,1.061729908,0.6881409287,1
372,35,0.8567419052,0.7539610863,1
372,51,0.9317345023,0.9677596688,1
372,67,1.098778248,0.6623774767,1
372,83,1.151726723,0.2020120621,1
372,99,1.447944283,-0.1313875765,1
372,115,1.791305184,-0.5128653646,1
372,131,1.609093428,-1.151435614,1
372,147,1.400421143,-1.240841389,1
372,163,1.51914382,-1.050616622,1
372,179,1.532642841,-1.240982056,1
372,195,1.488621235,-0.5142083168,1
372,211,-0.7940174937,0.5567922592,1
372,227,-0.1974024326,0.2360161543,1
372,243,-0.1385350227,0.2618210018,1
372,259,0.1133399904,0.03289376944,1
372,275,0.1362374723,-0.1455043256,1
372,291,0.2799776793,-0.6894287467,1
372,307,-1.013514876,1.719930172,1
372,323,-0.1682189256,0.3840361834,1
372,339,0.1923492849,-0.1704972982,1
372,355,0.3095827699,-0.3080588579,1
372,371,0.1488622129,-0.02761526406,1
372,387,0.005648426712,0.1547120512,1
372,403,-0.07293458283,0.4197563529,1
388,19,1.202493191,0.5291579962,1
388,35,0.8586820364,0.6310577989,1
388,51,0.7331388593,0.7227511406,1
388,67,0.979107976,0.5580216646,1
388,83,1.282434464,0.1993611008,1
388,99,1.37052834,-0.2550540566,1
388,115,1.295959592,-0.6699639559,1
388,131,1.306238174,-1.053686619,1
388,147,1.398069024,-1.169253111,1
388,163,1.541945338,-1.088033438,1
388,179,1.326465249,-0.8348746896,1
388,195,0.7021933794,0.5057471991,1
388,211,-1.137188435,1.391682029,1
388,227,NaN,NaN,2
388,243,-0.07494679093,0.1887207478,1
388,259,0.2260975093,0.06378956139,1
388,275,0.1511518061,0.01951143146,1
388,291,0.01353245974,-0.3323897719,1
388,307,NaN,NaN,2
388,323,NaN,NaN,2
388,339,0.04930277169,-0.4201075435,1
388,355,0.2016845495,0.02410262823,1
388,371,0.04667902738,0.2554529011,1
388,387,0.1051663384,0.0179714486,1
388,403,-0.09702761471,-0.077818349,1
404,19,1.358982325,0.40144068,1
404,35,1.007973194,0.5788406134,1
404,51,0.8509317636,0.5463844538,1
404,67,0.8533695936,0.5077412128,1
404,83,1.108687639,0.2770838141,1
404,99,1.133800507,-0.1833299994,1
404,115,1.012610316,-0.720588088,1
404,131,1.197475791,-0.9995794892,1
404,147,1.371018767,-1.10602808,1
404,163,1.432698011,-1.14815712,1
404,179,1.210739255,-0.5473691225,1
404,195,NaN,NaN,2
404,211,NaN,NaN,2
404,227,NaN,NaN,2
404,243,NaN,NaN,2
404,259,0.1510091126,0.3602445126,1
404,275,0.0336647518,0.4896069169,1
404,291,-0.101871714,0.02522097528,1
404,307,-1.213601112,-0.5934787989,1
404,323,NaN,NaN,2
404,339,-0.106531918,0.09857628495,1
404,355,0.07569419593,0.1171456501,1
404,371,-0.5415728688,-0.03555725515,1
404,387,-0.4017353356,-0.2508862317,1
404,403,0.0009871721268,-0.1068348885,1
420,19,1.356298685,0.3559882045,1
420,35,1.266826987,0.6543241739,1
420,51,1.265429497,0.4942607582,1
420,67,1.091734052,0.4539067745,1
420,83,0.9604159594,0.3737266958,1
420,99,0.9944531918,-0.1226958483,1
420,115,0.9807273149,-0.6331501007,1
420,131,1.067803502,-1.043516397,1
420,147,1.148554206,-1.439446449,1
420,163,1.086587548,-1.538866997,1
420,179,1.169174075,-1.454674721,1
420,195,0.1352955103,-0.5547282696,1
420,211,-0.08449554443,-0.4354454875,1
420,227,0.2967291176,-0.6807308197,1
420,243,0.7822814584,0.02587067336,1
420,259,0.5582730174,0.4028506875,1
420,275,NaN,NaN,2
420,291,-0.4422517121,0.186864078,1
420,307,-0.4875094891,0.4101471305,1
420,323,-0.3798929751,0.2572965622,1
420,339,NaN,NaN,2
420,355,NaN,NaN,2
420,371,NaN,NaN,2
420,387,-0.5850538611,-0.2960464954,1
420,403,-0.4788545668,0.01580712199,1
436,19,1.875723004,0.4432036877,1
436,35,1.654594421,0.7062186003,1
436,51,1.525000811,0.5711675882,1
436,67,1.391125321,0.4836741686,1
436,83,1.374483228,0.3987821043,1
436,99,1.384513974,-0.05963386595,1
436,115,1.215416074,-0.5297150612,1
436,131,1.185054302,-0.958523035,1
436,147,1.349534392,-1.536224246,1
436,163,1.084958076,-1.664937139,1
436,179,1.075669885,-1.817999244,1
436,195,1.002990484,-1.598669529,1
436,211,NaN,NaN,2
436,227,0.2479057759,-0.125748679,1
436,243,0.3514529467,-0.07216833532,1
436,259,0.206649825,0.4007720947,1
436,275,NaN,NaN,2
436,291,-0.3680050671,0.4666903317,1
436,307,-0.2965054512,0.594419539,1
436,323,NaN,NaN,2
436,339,NaN,NaN,2
436,355,0.915850997,-0.1697124541,1
436,371,1.168962121,-1.333826661,1
436,387,0.06577040255,-0.1368772089,1
436,403,-0.2770631313,0.04021441936,1
452,19,2.045265675,0.5187666416,1
452,35,1.797724128,0.5432816148,1
452,51,1.593750477,0.4369032085,1
452,67,1.573794007,0.1791193187,1
452,83,1.635876656,0.0495083034,1
452,99,1.641687155,-0.1185810864,1
452,115,1.515175343,-0.4583994746,1
452,131,1.489595652,-0.9483441114,1
452,147,1.678522825,-1.311458349,1
452,163,1.556763887,-1.469051123,1
452,179,1.543557882,-1.644401073,1
452,195,1.642555237,-2.061808109,1
452,211,NaN,NaN,2
452,227,0.3468428552,0.1087187976,1
452,243,0.06062505394,0.3766537309,1
452,259,NaN,NaN,2
452,275,NaN,NaN,2
452,291,NaN,NaN,2
452,307,NaN,NaN,2
452,323,NaN,NaN,2
452,339,-0.1891753525,-0.1107395738,1
452,355,0.1584618688,0.1151873991,1
452,371,0.4802231193,-0.1941383779,1
452,387,0.1733779311,-0.08736985922,1
452,403,0.02806407213,0.3142405152,1
468,19,2.049969196,0.6875271201,1
468,35,1.834151745,0.4552461505,1
468,51,1.64692831,0.07434937358,1
468,67,1.569251537,-0.4322422445,1
468,83,1.773003697,-0.3901720941,1
468,99,1.969365358,-0.2317519188,1
468,115,1.725236297,-0.5543638468,1
468,131,1.627510786,-0.9772325754,1
468,147,1.707823753,-0.8261985779,1
468,163,1.596994042,-0.7836452723,1
468,179,1.840013862,-1.65724647,1
468,195,0.9841874242,-2.194941521,1
468,211,-1.509886861,-0.3497536182,1
468,227,0.4870501757,0.2254551351,1
468,243,NaN,NaN,2
468,259,NaN,NaN,2
468,275,NaN,NaN,2
468,291,NaN,NaN,2
468,307,NaN,NaN,2
468,323,NaN,NaN,2
