PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 3, filenames: A:[3]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
52,195,0.8366154432,-0.3744011223,1
52,211,0.2605998516,0.09031863511,1
52,227,0.1801373959,-0.1559211761,1
52,243,0.1648676097,-0.4262206256,1
52,259,-0.1054910272,0.2732870877,1
52,275,NaN,NaN,2
52,291,NaN,NaN,2
52,307,-0.3334661126,-0.1760199964,1
52,323,NaN,NaN,2
52,339,0.1720820367,0.8359588981,1
52,355,-0.1031163633,0.1438544691,1
52,371,-0.1402130425,-0.1531353593,1
52,387,0.5472375154,-0.1500206888,1
52,403,0.2659969926,-0.1248521507,1
68,19,-0.3977926672,1.483159542,1
68,35,-0.1373756826,1.501761913,1
68,51,0.1687603891,1.389211178,1
68,67,0.4167741537,1.182158947,1
68,83,0.5137897134,0.7349485159,1
68,99,0.4576122463,0.3351013064,1
68,115,0.3436200619,0.08960598707,1
68,131,0.434130162,-0.4699941278,1
68,147,0.868399024,-0.9886654615,1
68,163,1.063603997,-1.007571578,1
68,179,1.92258954,-0.6767836809,1
68,195,0.7317925692,-0.1285339594,1
68,211,0.2887969315,0.1098155156,1
68,227,-0.1267981529,0.05447426066,1
68,243,-0.6023365855,-0.3645854592,1
68,259,NaN,NaN,2
68,275,NaN,NaN,2
68,291,NaN,NaN,2
68,307,-0.03140597045,-0.5679112673,1
68,323,NaN,NaN,2
68,339,0.2123249769,0.2640728951,1
68,355,0.5386049151,0.05952097476,1
68,371,0.4451791644,-0.1056201607,1
68,387,0.3325023651,-0.01576155424,1
68,403,-0.1091950238,-0.1859757751,1
84,19,-0.342230022,1.549465179,1
84,35,0.1232676655,1.817883372,1
84,51,0.3482626677,1.592900634,1
84,67,0.4341365397,1.22165823,1
84,83,0.6794830561,0.7923216224,1
84,99,0.5461153984,0.4386894703,1
84,115,0.4572255015,0.09081622958,1
84,131,0.507997334,-0.368409127,1
84,147,0.7809140086,-1.057590485,1
84,163,0.9034307599,-1.030111313,1
84,179,2.480381966,-0.6676927805,1
84,195,0.4195506871,-0.3373549581,1
84,211,0.2760438621,0.1875991225,1
84,227,NaN,NaN,2
84,243,2.202563763,-2.193325281,1
84,259,0.1024886221,0.1819874048,1
84,275,0.0418342948,0.3179308772,1
84,291,-0.1420125365,-0.01025441289,1
84,307,0.02650016546,-0.3761963248,1
84,323,0.1474588215,-0.4013162255,1
84,339,0.1941443384,-0.2104228437,1
84,355,0.4298111796,-0.448567301,1
84,371,0.4986254573,-0.1241623163,1
84,387,-0.01453855634,-0.09739479423,1
84,403,-0.3262191713,-0.1449041218,1
100,19,-0.3375840485,1.419023395,1
100,35,0.06203263626,1.698562622,1
100,51,0.1157224327,1.653225422,1
100,67,0.2162457705,1.223380685,1
100,83,0.7548315525,0.657739222,1
100,99,0.6806480885,0.4094642401,1
100,115,0.5368659496,0.1921513081,1
100,131,0.6391237974,-0.1741796434,1
100,147,0.5958427191,-0.7802203298,1
100,163,0.6353182197,-0.9329918623,1
100,179,1.254958034,-1.826112986,1
100,195,1.600377321,-0.9238786101,1
100,211,0.3717181087,0.3039749265,1
100,227,0.1429575831,1.077827334,1
100,243,NaN,NaN,2
100,259,0.02017786726,0.4467800558,1
100,275,NaN,NaN,2
100,291,0.09549540281,-0.3287400603,1
100,307,0.1145993471,-0.2820999622,1
100,323,NaN,NaN,2
100,339,0.1562156975,-0.2832060456,1
100,355,NaN,NaN,2
100,371,-0.03495118022,-0.4212141931,1
100,387,0.1076008901,-0.1215631664,1
100,403,-0.1167648584,0.5712837577,1
116,19,0.3602828979,1.418335557,1
116,35,0.2315535545,1.662307143,1
116,51,0.03605130315,1.55475986,1
116,67,0.1475476027,1.025323987,1
116,83,0.8053802848,0.5422381163,1
116,99,1.195584297,0.2365752459,1
116,115,0.8583550453,-0.1334059238,1
116,131,0.8743416071,-0.2572290301,1
116,147,0.8148770928,-0.4588031173,1
116,163,0.6505329609,-0.8425266147,1
116,179,1.540647268,-1.475866795,1
116,195,2.962934971,0.3752035797,1
116,211,1.106577635,0.1056216061,1
116,227,NaN,NaN,2
116,243,-0.3764028251,0.4394795299,1
116,259,NaN,NaN,2
116,275,NaN,NaN,2
116,291,0.2259056568,-0.8747084141,1
116,307,0.3306513727,-0.5300160646,1
116,323,0.1582904756,0.206995666,1
116,339,-0.3802785277,-0.1937405467,1
116,355,NaN,NaN,2
116,371,NaN,NaN,2
116,387,NaN,NaN,2
116,403,0.1348406225,-0.0006542205811,1
132,19,0.5160796642,1.374429703,1
132,35,0.1560564637,1.750844002,1
132,51,0.09833112359,1.49619174,1
132,67,0.36881423,0.9663896561,1
132,83,0.8233323693,0.4849267602,1
132,99,1.311268926,0.188685298,1
132,115,1.190744877,0.006197378039,1
132,131,1.177909136,-0.2165964246,1
132,147,1.255635619,-0.5001487732,1
132,163,1.428608656,-0.4797584414,1
132,179,2.082642078,-0.7789405584,1
132,195,NaN,NaN,2
132,211,2.889785528,-0.1353676766,1
132,227,0.2569237947,-0.2145804465,1
132,243,-0.3098480999,-0.183526516,1
132,259,NaN,NaN,2
132,275,0.0302009508,-0.2995700836,1
132,291,0.07864464819,-0.4439879656,1
132,307,0.4404366612,-0.2861451805,1
132,323,0.2019861639,0.5055948496,1
132,339,-0.05478293449,-0.467804879,1
132,355,-0.05512881279,-1.345624328,1
132,371,NaN,NaN,2
132,387,0.8466855288,0.9251599312,1
132,403,0.02177426219,0.08758080006,1
148,19,0.3280362189,1.131401658,1
148,35,0.0386723578,1.440441608,1
148,51,0.1836719215,1.45006454,1
148,67,0.5196080208,1.139674306,1
148,83,0.8728206754,0.5461280942,1
148,99,1.011420488,0.1386593878,1
148,115,1.094339013,0.06553091854,1
148,131,1.235529065,-0.2991726995,1
148,147,1.32881546,-0.3924617767,1
148,163,1.522267342,-0.2500926852,1
148,179,1.974239111,-0.3323910832,1
148,195,1.674254179,-1.981251478,1
148,211,1.873233557,-2.026282787,1
148,227,0.134655565,-0.006419184618,1
148,243,-0.5732156038,-0.232476145,1
148,259,NaN,NaN,2
148,275,-0.1438564658,-0.2302120328,1
148,291,0.1935579032,-0.1450730115,1
148,307,0.8117549419,-0.05800441653,1
148,323,0.3240573406,0.06964538246,1
148,339,0.1285880357,-0.1749228686,1
148,355,0.007299058139,-0.4959939718,1
148,371,NaN,NaN,2
148,387,0.2510507703,0.1507176608,1
148,403,0.2202815711,0.2827339768,1
164,19,0.3410016298,0.9712761641,1
164,35,0.649276495,1.080897093,1
164,51,0.7396513224,1.279612303,1
164,67,0.7810230255,1.270114422,1
164,83,0.9894514084,0.7306394577,1
164,99,0.994557023,0.3667198122,1
164,115,0.9630815983,-0.1828612536,1
164,131,1.159142852,-0.7140157819,1
164,147,1.341911554,-0.4252888262,1
164,163,1.013471127,-0.08074201643,1
164,179,1.264117241,0.2175875306,1
164,195,1.787315845,-0.5573205948,1
164,211,0.1151913404,-0.315369904,1
164,227,-0.2248956114,-0.03085808456,1
164,243,-0.6073647738,2.237868309,1
164,259,NaN,NaN,2
164,275,-0.6563066244,-0.2575955987,1
164,291,-0.1650758088,0.0793864727,1
164,307,0.4741447866,0.2381060719,1
164,323,0.3311060071,0.1487199515,1
164,339,0.06728976965,0.02928668261,1
164,355,NaN,NaN,2
164,371,-0.0003638640046,-0.05763998628,1
164,387,0.1962316185,0.02784536779,1
164,403,0.1630165428,0.2044605315,1
180,19,0.2266107798,1.172014594,1
180,35,0.8702467084,1.201434612,1
180,51,1.170657873,1.294952989,1
180,67,0.9943243265,1.252118587,1
180,83,0.7600845695,0.8225551248,1
180,99,0.7755749822,0.4545713067,1
180,115,0.8451527357,-0.1342148632,1
180,131,1.214197874,-0.631554544,1
180,147,1.385024905,-0.3749327958,1
180,163,0.9272478819,0.1200062186,1
180,179,0.9896438122,0.2655813992,1
180,195,1.812606573,-0.06150221825,1
180,211,1.097346425,0.2286503315,1
180,227,NaN,NaN,2
180,243,NaN,NaN,2
180,259,NaN,NaN,2
180,275,0.1387353241,-0.581500411,1
180,291,NaN,NaN,2
180,307,-0.03791715205,0.7040170431,1
180,323,0.3920664191,0.3823017776,1
180,339,0.3533414006,-0.1161393523,1
180,355,NaN,NaN,2
180,371,-0.08297166228,0.145416826,1
180,387,-0.100972414,-0.1081109196,1
180,403,0.04080781713,0.4388737082,1
196,19,-0.2866525948,1.27739346,1
196,35,0.7329688668,1.395135283,1
196,51,1.288346052,1.262334943,1
196,67,1.111974239,1.068174839,1
196,83,0.4008338451,0.806635499,1
196,99,0.3559355736,0.2497985065,1
196,115,0.5300050974,-0.1765259802,1
196,131,0.7439901829,-0.4702082276,1
196,147,0.8582263589,-0.1171389967,1
196,163,0.9491965175,0.1880448759,1
196,179,0.9558452368,0.07490231097,1
196,195,0.1196066737,-0.1874206662,1
196,211,0.9347350001,0.2938554883,1
196,227,1.318142653,0.4462058544,1
196,243,1.217214108,0.1332033575,1
196,259,NaN,NaN,2
196,275,0.5363160372,0.1194965988,1
196,291,0.2194020748,0.8948105574,1
196,307,-0.04429471493,0.7483705282,1
196,323,0.3062431812,0.3447877765,1
196,339,NaN,NaN,2
196,355,NaN,NaN,2
196,371,NaN,NaN,2
196,387,-0.3050484657,-0.0571706593,1
196,403,-0.1656128168,0.6824816465,1
212,19,-0.3976410925,1.510865688,1
212,35,0.6284018755,1.526734948,1
212,51,1.13449049,1.12584579,1
212,67,1.010261059,0.9996767044,1
212,83,0.5884100795,0.8746376038,1
212,99,0.4088386893,0.321248889,1
212,115,0.5208069086,0.02530356497,1
212,131,0.5050693154,-0.4185041785,1
212,147,0.7934994698,-0.526381433,1
212,163,1.02151823,0.03895951807,1
212,179,0.9418770671,0.03099936433,1
212,195,0.5511482954,-0.06962555647,1
212,211,0.01965141296,0.1713299155,1
212,227,-0.2829063535,0.04329302534,1
212,243,NaN,NaN,2
212,259,0.3105349839,-0.250872016,1
212,275,0.5531477928,0.2242479622,1
212,291,NaN,NaN,2
212,307,NaN,NaN,2
212,323,NaN,NaN,2
212,339,-0.4120488465,0.1205847561,1
212,355,NaN,NaN,2
212,371,NaN,NaN,2
212,387,NaN,NaN,2
212,403,-0.4312359393,0.1687979102,1
228,19,0.1634494662,1.925458431,1
228,35,0.7145556211,1.773471713,1
228,51,1.303712726,1.922403932,1
228,67,0.7884827256,1.310435176,1
228,83,0.8314085007,1.068170667,1
228,99,0.8707536459,0.7651269436,1
228,115,0.8138689995,0.3256837726,1
228,131,0.6606779695,-0.07468603551,1
228,147,0.8922611475,-0.404522419,1
228,163,1.023706675,-0.2462344766,1
228,179,0.8559117913,-0.2276173234,1
228,195,1.023092628,-0.2691037953,1
228,211,0.2958547771,-0.009075403214,1
228,227,-0.1714327186,-0.009681165218,1
228,243,0.1324182451,-0.09036266804,1
228,259,0.0569626689,0.4320720136,1
228,275,NaN,NaN,2
228,291,NaN,NaN,2
228,307,-0.1586172134,2.125312328,1
228,323,-0.1011363789,0.1230824292,1
228,339,-0.01140743122,0.09718212485,1
228,355,0.1770325154,0.01302874088,1
228,371,0.2769337893,0.06584232301,1
228,387,NaN,NaN,2
228,403,-0.2237724364,-0.4587978721,1
244,19,0.4517496228,2.200181961,1
244,35,0.6040707827,2.136945009,1
244,51,1.211750507,2.425518036,1
244,67,0.714542985,1.339618087,1
244,83,0.9043462873,1.088197351,1
244,99,1.082826138,1.022266865,1
244,115,0.9522836804,0.5301439762,1
244,131,0.6963806152,0.2076019645,1
244,147,0.6865546107,0.04357012734,1
244,163,0.6836946011,-0.2286070734,1
244,179,0.7592758536,-0.3372250497,1
244,195,0.741961956,-0.2658129334,1
244,211,-0.0605879128,0.4021915197,1
244,227,-0.0004007667303,0.3541237414,1
244,243,0.4714657068,-0.3236651421,1
244,259,NaN,NaN,2
244,275,0.09053605795,1.293515563,1
244,291,0.5664176345,-0.03146434948,1
244,307,-0.06534153223,-0.5761993527,1
244,323,-1.030870795,-1.602250934,1
244,339,NaN,NaN,2
244,355,0.02066222765,0.01683999598,1
244,371,-0.1010308266,-0.2673632503,1
244,387,-0.007784999907,-0.4035333395,1
244,403,-0.1307047904,-0.7657725811,1
260,19,0.3122992218,2.388652802,1
260,35,0.220374614,2.289576292,1
260,51,0.4511726499,1.783281803,1
260,67,0.655764699,1.296196818,1
260,83,0.9335807562,1.063802242,1
260,99,1.129781961,1.09379375,1
260,115,0.760189116,0.585449338,1
260,131,0.6840171814,0.2772088051,1
260,147,1.081690669,0.0325512588,1
260,163,1.394195199,-0.292065382,1
260,179,0.9694941044,-0.1717910469,1
260,195,0.6884479523,0.02912139893,1
260,211,NaN,NaN,2
260,227,NaN,NaN,2
260,243,-0.1630442441,-0.1292419434,1
260,259,-0.3503565192,0.08778385818,1
260,275,-0.1122898906,0.8485139608,1
260,291,0.3594543338,-0.07968829572,1
260,307,NaN,NaN,2
260,323,NaN,NaN,2
260,339,NaN,NaN,2
260,355,0.6617752314,-0.252253592,1
260,371,0.3930378556,-0.05480319262,1
260,387,-0.042184636,0.04848974943,1
260,403,-0.01100260019,-0.5796064734,1
276,19,0.2435877323,2.904536486,1
276,35,0.09713190794,2.429424763,1
276,51,-0.1389273405,1.610876083,1
276,67,0.2710686326,1.367980242,1
276,83,0.768550992,1.254606128,1
276,99,0.9482691288,1.212045193,1
276,115,0.7413128018,0.5590714812,1
276,131,0.9458097816,0.1882305741,1
276,147,1.203352928,0.0279866159,1
276,163,1.492146254,-0.1376388371,1
276,179,1.356577754,0.008671790361,1
276,195,1.261966109,0.004099175334,1
276,211,1.232042909,-0.5990974903,1
276,227,2.877048492,-2.119220495,1
276,243,NaN,NaN,2
276,259,-0.05868887901,0.1172751933,1
276,275,0.2387782335,0.4697009921,1
276,291,-0.2396086454,0.8673086166,1
276,307,NaN,NaN,2
276,323,NaN,NaN,2
276,339,0.1661763042,0.1652616858,1
276,355,0.06830151379,0.4260111153,1
276,371,0.1271556318,0.5064136982,1
276,387,NaN,NaN,2
276,403,0.131444633,-0.3420734107,1
292,19,0.4858364463,2.549030542,1
292,35,0.2727874219,2.317943335,1
292,51,0.2288690507,1.728441477,1
292,67,0.4434390068,1.408159494,1
292,83,0.6231625676,1.402923346,1
292,99,0.4322398901,1.123151064,1
292,115,0.4129095674,0.396265626,1
292,131,0.8069103956,0.1133416146,1
292,147,0.7886029482,0.0362829864,1
292,163,0.9867262244,0.4330273867,1
292,179,1.475823879,0.6916221976,1
292,195,0.9572954178,0.2930641174,1
292,211,-0.06765109301,-0.01276321709,1
292,227,NaN,NaN,2
292,243,NaN,NaN,2
292,259,0.3780711889,0.130838573,1
292,275,0.8488469124,0.1584884673,1
292,291,-1.090114594,-0.7788045406,1
292,307,1.153515816,0.2116562426,1
292,323,0.1394902766,0.5157625079,1
292,339,-0.3623982668,0.4761384428,1
292,355,-0.4486813843,0.4105562568,1
292,371,0.06560387462,0.4022032022,1
292,387,NaN,NaN,2
292,403,-0.04748319089,-0.2648899853,1
308,19,0.6588176489,1.799943686,1
308,35,0.3031218052,1.984969258,1
308,51,0.4596508145,1.890804172,1
308,67,0.539819777,1.573756456,1
308,83,0.4671669006,1.539579391,1
308,99,0.2989317179,0.9331393838,1
308,115,0.1353669167,0.3174341321,1
308,131,0.6112695336,0.1923718303,1
308,147,0.5767471194,0.1428180486,1
308,163,0.6631439328,0.6864055991,1
308,179,0.9974458218,1.037438393,1
308,195,0.661203742,0.2898617983,1
308,211,0.3884695172,-0.2490351498,1
308,227,-0.01277860999,-0.1501509845,1
308,243,NaN,NaN,2
308,259,0.5461347103,0.4258945584,1
308,275,0.8123252988,0.2281168103,1
308,291,1.288739562,-0.1158643663,1
308,307,1.172858,0.279081434,1
308,323,0.1657638997,0.6113256812,1
308,339,-0.1935411692,0.5121989846,1
308,355,0.004758182913,0.08567968011,1
308,371,NaN,NaN,2
308,387,NaN,NaN,2
308,403,0.02739241719,-0.2358870655,1
324,19,0.6703181863,1.35631907,1
324,35,0.5041735172,1.700385809,1
324,51,0.5381655097,1.654299259,1
324,67,0.4399810135,1.531221867,1
324,83,0.382368952,1.418863058,1
324,99,0.5040510893,1.006884098,1
324,115,0.6024952531,0.7160570621,1
324,131,0.6300790906,0.2884602547,1
324,147,0.4282862544,0.08159689605,1
324,163,-0.01074001193,-0.4050937891,1
324,179,-0.6378974915,-0.1899249554,1
324,195,0.812539041,-0.1192046702,1
324,211,0.5595920682,-0.5664422512,1
324,227,0.2136548162,-0.1402016878,1
324,243,0.8044931293,0.3223923445,1
324,259,-0.4465441704,0.8628791571,1
324,275,-0.1665761769,0.4630327225,1
324,291,0.5198914409,0.07789067924,1
324,307,NaN,NaN,2
324,323,NaN,NaN,2
324,339,0.159817785,0.009668946266,1
324,355,0.09464773536,0.1356003582,1
324,371,NaN,NaN,2
324,387,NaN,NaN,2
324,403,1.116410494,-0.7817312479,1
340,19,0.6764581203,0.9985431433,1
340,35,0.5023661852,1.326425552,1
340,51,0.4359693825,1.526223063,1
340,67,0.4486594796,1.535757065,1
340,83,0.409796387,1.229284763,1
340,99,0.4285586178,0.9621667862,1
340,115,0.655323863,0.7671784163,1
340,131,0.6171154976,0.1866953522,1
340,147,0.3647111058,-0.3621322215,1
340,163,0.06198918819,-0.6909246445,1
340,179,-0.6023620963,-0.574462533,1
340,195,0.8524864912,-0.07935604453,1
340,211,0.4945148826,-0.3675733209,1
340,227,0.4861905277,-0.1735649705,1
340,243,0.7640739679,0.547683537,1
340,259,NaN,NaN,2
340,275,-0.3802600205,0.06179527193,1
340,291,0.05721896887,0.06230355054,1
340,307,NaN,NaN,2
340,323,0.9083016515,-1.590776443,1
340,339,NaN,NaN,2
340,355,-0.1595460325,-0.06068025529,1
340,371,NaN,NaN,2
340,387,NaN,NaN,2
340,403,NaN,NaN,2
356,19,0.3146398664,0.6578888893,1
356,35,0.06633704901,1.032737494,1
356,51,0.4703988135,1.373559117,1
356,67,0.6264332533,1.296398401,1
356,83,0.493932724,0.9180554152,1
356,99,0.4847114086,0.6765445471,1
356,115,0.6136998534,0.6036903262,1
356,131,0.5235793591,0.2357692122,1
356,147,0.4091863334,-0.3427568674,1
356,163,0.2606837749,-0.6048514843,1
356,179,0.3324301839,-0.4154433906,1
356,195,0.8056303263,-0.3362244666,1
356,211,0.987275362,-0.01013013721,1
356,227,0.4913958311,-0.5125783682,1
356,243,-0.7894255519,1.882155776,1
356,259,NaN,NaN,2
356,275,NaN,NaN,2
356,291,NaN,NaN,2
356,307,NaN,NaN,2
356,323,NaN,NaN,2
356,339,NaN,NaN,2
356,355,NaN,NaN,2
356,371,NaN,NaN,2
356,387,-0.364677012,0.005180478096,1
356,403,-0.3000251055,-0.1702563167,1
372,19,0.315238893,0.4442380071,1
372,35,0.2039591968,0.9584228396,1
372,51,0.443238616,1.197941303,1
372,67,0.4280922115,1.041789889,1
372,83,0.2656034231,0.5533575416,1
372,99,0.4415789545,0.3601508737,1
372,115,0.6264977455,0.5612985492,1
372,131,0.5255404711,0.2863574028,1
372,147,0.322560966,-0.1568720639,1
372,163,0.2326867282,-0.4833653271,1
372,179,0.1752975881,-0.5960766673,1
372,195,-0.03917888924,0.2321690023,1
372,211,0.07742732763,0.8101776838,1
372,227,NaN,NaN,2
372,243,NaN,NaN,2
372,259,NaN,NaN,2
372,275,NaN,NaN,2
372,291,0.8192176223,0.5250329375,1
372,307,0.05752637237,-0.01223956794,1
372,323,-0.3717631698,-0.5018417239,1
372,339,-0.2060384154,-1.110555172,1
372,355,NaN,NaN,2
372,371,-0.08683207631,-0.52724123,1
372,387,-0.2920876145,-0.4886046648,1
372,403,-0.2806820273,-0.312199235,1
388,19,0.2422166169,0.3254056275,1
388,35,0.2596280277,1.171984315,1
388,51,0.3821956515,1.585525513,1
388,67,0.3824413419,1.25248313,1
388,83,0.2479444593,0.6280981302,1
388,99,0.05771112442,0.4041360617,1
388,115,0.2079356313,0.4616645277,1
388,131,0.273322463,0.1881951392,1
388,147,0.106849581,-0.1277375966,1
388,163,-0.006013795733,-0.3312188089,1
388,179,-0.3209449351,-0.466057092,1
388,195,-0.1464802772,0.5577252507,1
388,211,0.4743328691,1.656592846,1
388,227,-1.301251292,-0.3279508054,1
388,243,-0.3081240654,-0.5894431472,1
388,259,-0.1918097883,-0.4258696139,1
388,275,-0.01348891109,0.08526474983,1
388,291,0.2604659796,0.05977386236,1
388,307,-0.003075696528,0.243340224,1
388,323,-0.2390985787,0.02933689952,1
388,339,-0.3139297664,-0.05466705561,1
388,355,NaN,NaN,2
388,371,NaN,NaN,2
388,387,NaN,NaN,2
388,403,NaN,NaN,2
404,19,0.3836106062,0.4159209132,1
404,35,0.1668541431,1.312958002,1
404,51,0.01670470834,1.462117195,1
404,67,0.3949143589,1.111537933,1
404,83,0.3936291933,0.6755869985,1
404,99,-0.02958343178,0.385681808,1
404,115,-0.07640022784,0.3985248506,1
404,131,0.1038684174,0.2445481122,1
404,147,0.09960335493,0.04922160506,1
404,163,-0.03327073157,-0.03516351432,1
404,179,-0.8161302209,-0.2565883994,1
404,195,-0.20854114,-0.1779697984,1
404,211,-0.1864013672,2.513089895,1
404,227,NaN,NaN,2
404,243,-0.1122937575,-0.5357537866,1
404,259,NaN,NaN,2
404,275,NaN,NaN,2
404,291,0.04519226402,-0.1668909937,1
404,307,-0.316588819,0.2947362661,1
404,323,-0.2458899915,0.4343176484,1
404,339,-0.11055471,0.06906306744,1
404,355,NaN,NaN,2
404,371,NaN,NaN,2
404,387,NaN,NaN,2
404,403,NaN,NaN,2
420,19,0.4329309762,0.5281922817,1
420,35,0.1620098054,1.04216814,1
420,51,-0.2044170648,0.9888115525,1
420,67,-0.05261088908,0.89559865,1
420,83,0.1595347971,0.7904953957,1
420,99,-0.1441998035,0.4174981117,1
420,115,-0.1989511102,0.2274783552,1
420,131,0.09788948298,0.1473002136,1
420,147,0.1031270027,0.06916765869,1
420,163,-0.06924444437,-0.2050812989,1
420,179,0.06656526029,-0.3319474161,1
420,195,-0.174582094,-0.0563403815,1
420,211,NaN,NaN,2
420,227,0.06233309209,-0.1392148733,1
420,243,NaN,NaN,2
420,259,NaN,NaN,2
420,275,NaN,NaN,2
420,291,0.346077919,-1.538104534,1
420,307,1.625851631,0.1245862097,1
420,323,0.2232930362,0.1871593893,1
420,339,0.2759714127,-0.1040036976,1
420,355,-1.06210506,-1.62972486,1
420,371,NaN,NaN,2
420,387,0.4664949179,0.2065697461,1
420,403,0.4797553122,0.5461186171,1
436,19,0.9183042049,0.7180789709,1
436,35,0.1945421398,0.875528276,1
436,51,-0.05325171351,1.017695308,1
436,67,-0.04532265663,0.9554252625,1
436,83,-0.09882642329,0.7123871446,1
436,99,-0.2140966654,0.602498889,1
436,115,-0.2873108387,0.3724929392,1
436,131,-0.2146264166,0.1628746986,1
436,147,-0.3887532949,0.1587537527,1
436,163,-0.3082653284,-0.1078781113,1
436,179,-0.09697940946,-0.2400575429,1
436,195,-0.4874034822,0.07942041755,1
436,211,-0.1803147644,-0.3228971362,1
436,227,-0.02026732825,-0.3972212374,1
436,243,-0.07406227291,-0.1488763094,1
436,259,NaN,NaN,2
436,275,NaN,NaN,2
436,291,NaN,NaN,2
436,307,0.2408901751,0.2185099125,1
436,323,0.5131224394,0.03324875981,1
436,339,0.3474852443,0.0245218873,1
436,355,-1.323695898,-1.877342105,1
436,371,1.375870109,2.18567729,1
436,387,0.005139097571,-0.2685044408,1
436,403,0.2512064576,0.2499423772,1
452,19,0.7188305855,1.155010581,1
452,35,0.1448063999,0.8488365412,1
452,51,0.07595615834,0.8629484177,1
452,67,0.03680758178,0.9666071534,1
452,83,-0.120255515,0.5193161964,1
452,99,-0.02007173002,0.4507656097,1
452,115,-0.2512095571,0.6561736465,1
452,131,-0.4591528773,0.5322970152,1
452,147,-0.7989028692,0.3142495751,1
452,163,-0.2951010466,0.1530555636,1
452,179,-0.1695856452,0.001490056515,1
452,195,-0.3465162218,0.1725318283,1
452,211,-0.156953454,-0.07277002931,1
452,227,-0.06550469995,-0.2310281694,1
452,243,-0.01091857255,0.2352922261,1
452,259,NaN,NaN,2
452,275,NaN,NaN,2
452,291,-0.09288933873,0.461288631,1
452,307,0.01085675135,0.4128805101,1
452,323,0.1085329801,0.1135493517,1
452,339,0.1975549161,0.1860333085,1
452,355,0.319593966,0.04370407388,1
452,371,NaN,NaN,2
452,387,NaN,NaN,2
452,403,0.06304235756,-0.7463104129,1
468,19,0.5643596053,1.528905392,1
468,35,0.255430162,0.7700571418,1
468,51,0.1875288337,0.6480656266,1
468,67,0.1045366824,0.9607170224,1
468,83,-0.02819720656,0.6709772944,1
468,99,-0.1072164178,0.5210886598,1
468,115,-0.2942022681,0.7905592918,1
468,131,-0.3807572424,0.6097042561,1
468,147,-0.4218087196,0.1833560765,1
468,163,-0.1907328367,0.1539470702,1
468,179,0.432708323,-0.05023296922,1
468,195,0.586766541,0.09898771346,1
