PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 1, filenames: A:[1]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[2]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
84,403,-0.3587580025,-0.3145400286,1
100,19,0.5957967043,1.715085983,1
100,35,0.8138248324,1.476798415,1
100,51,0.7970297337,1.100756645,1
100,67,0.9253433347,0.5120534897,1
100,83,1.015056968,-0.03368838131,1
100,99,1.144989729,-0.3616163731,1
100,115,1.510789394,-0.5559069514,1
100,131,1.676740646,-0.7453765869,1
100,147,1.796809435,-1.01016748,1
100,163,0.7761714458,-0.897680223,1
100,179,0.05314588547,-0.3126034737,1
100,195,2.208422899,-0.03103998303,1
100,211,0.7737835646,-0.2363013178,1
100,227,0.2986027002,-0.1334702522,1
100,243,-0.007048353553,0.07087419182,1
100,259,-0.117342338,-0.1377322078,1
100,275,-0.1143787354,-0.01717960835,1
100,291,-0.05034735054,-0.0125118643,1
100,307,0.9103410244,-0.9539500475,1
100,323,0.1967224628,-0.4016053081,1
100,339,0.1075868905,-0.3158447742,1
100,355,0.06210039556,0.1214405745,1
100,371,NaN,NaN,2
100,387,0.3571000099,-0.1293386519,1
100,403,0.1173514426,-0.06547115743,1
116,19,0.1732478738,1.47514677,1
116,35,0.5855523944,1.366065383,1
116,51,0.6735076308,1.026250362,1
116,67,0.7870918512,0.5792369843,1
116,83,0.9846326113,0.08599418402,1
116,99,1.181259394,-0.3335036337,1
116,115,1.542345524,-0.4746632576,1
116,131,1.871500731,-0.7816310525,1
116,147,2.071186066,-1.070255756,1
116,163,1.145595789,-1.138017654,1
116,179,0.5423498154,-0.9094682336,1
116,195,0.5063362122,-0.3456652761,1
116,211,0.2202856988,0.04848549515,1
116,227,0.06643968821,0.2878822684,1
116,243,0.1942701638,0.02698010206,1
116,259,-0.09719345719,-0.965323329,1
116,275,NaN,NaN,2
116,291,0.3521901369,-0.09792466462,1
116,307,0.4112898707,-0.3673090935,1
116,323,-0.779340148,0.02014186978,1
116,339,NaN,NaN,2
116,355,0.823689878,-0.3083165288,1
116,371,NaN,NaN,2
116,387,0.09301741421,-0.1743122339,1
116,403,-0.3330143392,0.1860345006,1
132,19,0.1273179054,1.364742398,1
132,35,0.4486929774,1.225468874,1
132,51,0.6434533,0.9523025155,1
132,67,0.7481043339,0.6500442624,1
132,83,0.9615260363,0.4046219289,1
132,99,1.283055425,0.01590681821,1
132,115,1.61827147,-0.3904463947,1
132,131,1.917932987,-0.652579546,1
132,147,2.852467537,-0.5458779931,1
132,163,2.406476974,-1.0492208,1
132,179,1.059286952,-0.8587213755,1
132,195,0.2089992762,-0.07681316137,1
132,211,-0.7373871803,0.1532044709,1
132,227,NaN,NaN,2
132,243,NaN,NaN,2
132,259,-0.1241259202,-0.06548876315,1
132,275,0.3058331609,0.3264768124,1
132,291,0.5018866062,0.0229132697,1
132,307,NaN,NaN,2
132,323,NaN,NaN,2
132,339,NaN,NaN,2
132,355,NaN,NaN,2
132,371,NaN,NaN,2
132,387,-0.3739624619,-0.1509027928,1
132,403,-0.3683229983,0.3112608194,1
148,19,0.2967512608,1.525047064,1
148,35,0.2316193581,1.469351768,1
148,51,0.4701464474,1.119400859,1
148,67,0.6891059279,0.7699495554,1
148,83,0.8425806761,0.3063251674,1
148,99,1.055227637,-0.1190549284,1
148,115,1.594241023,-0.2574806213,1
148,131,2.062033176,-0.4629310369,1
148,147,2.817557335,-0.7164971232,1
148,163,2.502897978,-1.295556903,1
148,179,1.43772006,-1.181883454,1
148,195,0.885758996,0.01287198067,1
148,211,-0.4231450856,0.1189264655,1
148,227,NaN,NaN,2
148,243,0.238049984,0.2316406816,1
148,259,0.03715494275,-0.1124120504,1
148,275,0.03150172532,-0.1299471706,1
148,291,NaN,NaN,2
148,307,NaN,NaN,2
148,323,-0.0356554985,0.1681155413,1
148,339,0.09659509361,-0.4063524604,1
148,355,NaN,NaN,2
148,371,NaN,NaN,2
148,387,NaN,NaN,2
148,403,-0.5006576777,0.1048611999,1
164,19,0.5465269089,1.557771683,1
164,35,0.2916004062,1.54302907,1
164,51,0.4460215569,1.210233927,1
164,67,0.7338857651,0.8480780721,1
164,83,1.150467634,-0.07497182488,1
164,99,1.625264645,-0.9032331109,1
164,115,2.043279648,-0.5269437432,1
164,131,2.379576206,-0.5180212855,1
164,147,2.063324928,-0.9673019052,1
164,163,1.645536065,-1.497756004,1
164,179,1.943505764,-2.216878414,1
164,195,0.4508850574,-0.8991997242,1
164,211,0.2351787686,-0.2587167025,1
164,227,-0.3402657211,0.1742676497,1
164,243,0.8637059331,1.985801697,1
164,259,NaN,NaN,2
164,275,0.236432448,-0.5731722713,1
164,291,NaN,NaN,2
164,307,0.03392057866,0.3518007994,1
164,323,0.08046873659,-0.0430175513,1
164,339,-0.01258188859,-0.4201381207,1
164,355,0.3260804713,-0.6271934509,1
164,371,0.4872786999,-0.6815413237,1
164,387,NaN,NaN,2
164,403,NaN,NaN,2
180,19,0.7638186812,0.9818108678,1
180,35,0.3795014918,1.381663084,1
180,51,0.3770885766,1.060723543,1
180,67,0.6519508362,0.7511392832,1
180,83,1.659086704,-0.3522004485,1
180,99,1.636815906,-0.91651088,1
180,115,1.674220204,-0.8230814934,1
180,131,1.747872949,-0.8048290014,1
180,147,1.753022432,-0.8078355789,1
180,163,1.739073038,-1.260684609,1
180,179,NaN,NaN,2
180,195,NaN,NaN,2
180,211,1.897792816,-1.373269081,1
180,227,-0.7185271382,0.06802743673,1
180,243,NaN,NaN,2
180,259,NaN,NaN,2
180,275,NaN,NaN,2
180,291,NaN,NaN,2
180,307,NaN,NaN,2
180,323,0.001021184027,-0.206114471,1
180,339,-0.1891223937,-0.6982711554,1
180,355,-0.9142287374,-0.6315773129,1
180,371,NaN,NaN,2
180,387,NaN,NaN,2
180,403,0.5974351168,0.4314725995,1
196,19,0.6315441728,1.224975824,1
196,35,0.2952932119,1.399896622,1
196,51,0.3460449576,0.8128812909,1
196,67,0.5909628272,0.5143185258,1
196,83,1.179792881,0.110488236,1
196,99,1.609923959,-0.3755684197,1
196,115,1.805589199,-1.046149969,1
196,131,1.782580376,-1.072338581,1
196,147,2.020577431,-0.8459852934,1
196,163,2.366431713,-1.463917494,1
196,179,NaN,NaN,2
196,195,2.972040415,-2.407597065,1
196,211,NaN,NaN,2
196,227,NaN,NaN,2
196,243,NaN,NaN,2
196,259,NaN,NaN,2
196,275,NaN,NaN,2
196,291,NaN,NaN,2
196,307,NaN,NaN,2
196,323,NaN,NaN,2
196,339,-0.3181937337,-1.070763826,1
196,355,0.1325439215,-1.011522651,1
196,371,NaN,NaN,2
196,387,NaN,NaN,2
196,403,-0.7344530821,0.2456102371,1
212,19,0.1792315841,1.373995423,1
212,35,0.09862601757,1.063272834,1
212,51,0.2580657303,0.6827121377,1
212,67,0.5630978942,0.5845231414,1
212,83,0.9371758103,0.2753823102,1
212,99,1.351537824,-0.5198274255,1
212,115,1.660507917,-1.233494759,1
212,131,1.972872615,-0.9354686737,1
212,147,2.131289244,-0.9249447584,1
212,163,2.414376974,-1.459616423,1
212,179,2.528301239,-2.087400198,1
212,195,2.144776821,-1.794328809,1
212,211,0.96002388,-1.555589676,1
212,227,NaN,NaN,2
212,243,NaN,NaN,2
212,259,0.1738393307,0.0515896529,1
212,275,NaN,NaN,2
212,291,NaN,NaN,2
212,307,NaN,NaN,2
212,323,-0.4394509792,-0.3892707825,1
212,339,-0.2335229665,-0.5679367185,1
212,355,0.1378171444,-0.4405281544,1
212,371,NaN,NaN,2
212,387,NaN,NaN,2
212,403,NaN,NaN,2
228,19,-0.4426509738,1.199720383,1
228,35,-0.2955497503,1.23816216,1
228,51,-0.05254231393,0.9600118995,1
228,67,0.5335884094,0.6788371205,1
228,83,1.0268507,0.3552215099,1
228,99,1.555834532,-0.324893862,1
228,115,2.098823547,-0.5568196774,1
228,131,2.362769127,-0.6336521506,1
228,147,2.338757277,-0.7675831914,1
228,163,2.396023035,-1.039344311,1
228,179,2.750489712,-1.131393433,1
228,195,1.67074585,-1.239622116,1
228,211,NaN,NaN,2
228,227,-0.1956368387,1.197314978,1
228,243,-0.1530620754,0.6811423898,1
228,259,0.07657667994,0.1280690581,1
228,275,0.2560902536,0.01434905827,1
228,291,NaN,NaN,2
228,307,NaN,NaN,2
228,323,NaN,NaN,2
228,339,0.6719408035,1.229262948,1
228,355,NaN,NaN,2
228,371,NaN,NaN,2
228,387,-0.1412400305,0.132804215,1
228,403,-0.1890675128,-0.2415862083,1
244,19,0.1145828962,1.871999145,1
244,35,-0.03765143454,2.4351089,1
244,51,0.3587558866,1.136579633,1
244,67,0.7771886587,0.4861086309,1
244,83,1.065673828,-0.1645526737,1
244,99,1.467077255,-0.1892232448,1
244,115,1.990403891,-0.3913961053,1
244,131,2.348878622,-0.8375014663,1
244,147,2.456542969,-0.9038606882,1
244,163,2.355950356,-0.8450981379,1
244,179,2.239171982,-1.223179102,1
244,195,1.899353504,-1.07539463,1
244,211,-0.1799479127,0.1763315797,1
244,227,-0.6431486607,0.9917277694,1
244,243,NaN,NaN,2
244,259,NaN,NaN,2
244,275,-0.03929911181,3.284863949,1
244,291,NaN,NaN,2
244,307,0.02635299601,0.1344079375,1
244,323,0.2489752024,-0.102198869,1
244,339,NaN,NaN,2
244,355,NaN,NaN,2
244,371,-0.3161913753,0.7403229475,1
244,387,-0.1752420962,0.1692391336,1
244,403,-0.1340033859,-0.3204699159,1
260,19,0.3022071719,2.366093397,1
260,35,0.1664842963,1.695462227,1
260,51,0.7116322517,1.175709963,1
260,67,1.086469412,0.5688582659,1
260,83,1.331139445,-0.03793123364,1
260,99,1.249190807,0.03665756434,1
260,115,1.742873669,-0.4058673084,1
260,131,2.233733177,-1.015848637,1
260,147,1.990968347,-1.161710739,1
260,163,1.617250919,-0.9683600664,1
260,179,1.78969872,-1.366513014,1
260,195,1.321314096,-1.993840218,1
260,211,-0.3301444352,0.08428999782,1
260,227,-0.4511854649,0.2576490641,1
260,243,-0.3330652118,-0.3625986576,1
260,259,NaN,NaN,2
260,275,NaN,NaN,2
260,291,0.06156526506,-0.0497995615,1
260,307,0.05832379311,-0.0006191432476,1
260,323,0.06161428243,-0.1622277796,1
260,339,0.1305788457,0.1780839562,1
260,355,-0.2941848338,0.3966521025,1
260,371,-0.4692063034,0.4692269564,1
260,387,-0.002901770175,0.1844573617,1
260,403,0.3668361008,-0.04259458184,1
276,19,0.1812558174,3.001839161,1
276,35,0.2429403067,1.647557616,1
276,51,0.7579984665,1.312075615,1
276,67,1.161907077,1.023910522,1
276,83,1.288721323,0.5904515982,1
276,99,1.477463603,0.299600482,1
276,115,1.955952406,-0.07540663332,1
276,131,1.932706833,-0.5641647577,1
276,147,1.452800274,-0.9955632687,1
276,163,0.9218665361,-1.000648737,1
276,179,0.627425909,-1.106899738,1
276,195,0.6552531123,-0.8559702635,1
276,211,0.3429550231,0.5157132149,1
276,227,-0.1566398442,0.008683875203,1
276,243,-0.2739070952,-0.1887114644,1
276,259,-0.0531507507,-0.0817257762,1
276,275,NaN,NaN,2
276,291,NaN,NaN,2
276,307,0.3036956787,0.246196419,1
276,323,0.1250796914,-0.2300740629,1
276,339,NaN,NaN,2
276,355,-0.1737163216,0.07848631591,1
276,371,-0.1025351882,0.005459330976,1
276,387,0.1739134192,-0.03477883339,1
276,403,0.7603930831,0.201530695,1
292,19,-0.07889670134,2.439131498,1
292,35,0.2876259685,1.472557068,1
292,51,0.7490382791,1.337452292,1
292,67,1.146335602,0.9965215921,1
292,83,1.215981364,0.7752488256,1
292,99,1.419900894,0.5563403368,1
292,115,1.883977652,0.3070844114,1
292,131,1.824200392,-0.2306173742,1
292,147,1.356464148,-0.8535966277,1
292,163,0.8707053661,-0.9420972466,1
292,179,0.3237592578,-0.6294290423,1
292,195,1.296199799,-0.4696417451,1
292,211,NaN,NaN,2
292,227,0.5361699462,-0.482729286,1
292,243,0.2895093262,-0.08548223972,1
292,259,0.1652517021,0.1437461376,1
292,275,0.213383168,0.1903997362,1
292,291,1.761996388,0.6770658493,1
292,307,0.4995337129,0.7952522039,1
292,323,-0.1690762043,0.3860103786,1
292,339,-0.6276938915,-0.3750312626,1
292,355,0.2275948226,-0.1011096239,1
292,371,0.05165055394,-0.1985527277,1
292,387,NaN,NaN,2
292,403,0.2904410362,0.3630024195,1
308,19,0.1644310057,1.291085839,1
308,35,0.1687105298,1.452278256,1
308,51,0.6270208359,1.445821881,1
308,67,1.289264679,1.142651558,1
308,83,1.264823079,0.9180282354,1
308,99,1.005915046,0.6740702391,1
308,115,1.384523153,0.2765685022,1
308,131,1.421953917,-0.2476608753,1
308,147,1.315479755,-0.5192426443,1
308,163,1.0740453,-0.5311217308,1
308,179,0.711347878,-0.4262666404,1
308,195,0.8884078264,-0.2446569204,1
308,211,0.3070951104,-0.7556765079,1
308,227,NaN,NaN,2
308,243,0.3385664225,0.08859223127,1
308,259,0.07908052206,-0.09766118228,1
308,275,0.1678464264,-0.06084297597,1
308,291,1.563895226,0.4466702044,1
308,307,NaN,NaN,2
308,323,NaN,NaN,2
308,339,NaN,NaN,2
308,355,NaN,NaN,2
308,371,-0.01169189066,0.1683277786,1
308,387,-0.2411375344,0.3219498098,1
308,403,0.02547694743,0.444568634,1
324,19,0.6448328495,0.6656597853,1
324,35,0.6880678535,1.27632618,1
324,51,1.277425051,1.56412816,1
324,67,1.459483147,1.458925486,1
324,83,1.27968967,1.201295257,1
324,99,1.279694915,0.6386979818,1
324,115,1.279109478,0.2331837714,1
324,131,1.302479386,-0.1081525683,1
324,147,1.354706526,-0.185600698,1
324,163,1.368163228,-0.2512464523,1
324,179,0.8363837004,-0.4475130439,1
324,195,0.315474689,-0.2741718292,1
324,211,NaN,NaN,2
324,227,2.85217905,0.5659555793,1
324,243,0.142490685,-0.4476807415,1
324,259,-0.07765004039,-0.5222877264,1
324,275,NaN,NaN,2
324,291,1.133056164,0.3266207576,1
324,307,NaN,NaN,2
324,323,NaN,NaN,2
324,339,NaN,NaN,2
324,355,NaN,NaN,2
324,371,NaN,NaN,2
324,387,-0.08901262283,0.4786068201,1
324,403,NaN,NaN,2
340,19,1.05963707,0.3152493536,1
340,35,1.19277668,1.081018686,1
340,51,1.784059286,1.570454597,1
340,67,1.53039217,1.522386909,1
340,83,1.29659605,1.07581377,1
340,99,1.569840431,0.3017870188,1
340,115,1.710037947,0.06089098752,1
340,131,1.684361219,-0.1400125176,1
340,147,1.646713495,-0.3440570831,1
340,163,1.401592135,-0.5456926227,1
340,179,0.6403774023,-0.815340519,1
340,195,-0.2157737017,-0.7613120675,1
340,211,NaN,NaN,2
340,227,NaN,NaN,2
340,243,0.1091193855,-0.1713485271,1
340,259,0.06301872432,-0.3972062469,1
340,275,NaN,NaN,2
340,291,0.2733391821,-0.1800366044,1
340,307,NaN,NaN,2
340,323,NaN,NaN,2
340,339,NaN,NaN,2
340,355,NaN,NaN,2
340,371,NaN,NaN,2
340,387,NaN,NaN,2
340,403,-0.1447275877,0.3155286908,1
356,19,1.412167311,0.1750668883,1
356,35,1.017262936,1.046304226,1
356,51,1.047460556,1.410959482,1
356,67,1.206969976,1.432376504,1
356,83,1.299423456,0.9372678399,1
356,99,1.678788543,-0.003868222237,1
356,115,1.886387348,0.05700461566,1
356,131,1.781946182,-0.06192448735,1
356,147,1.8544029,-0.4580069184,1
356,163,1.659845591,-0.8056780696,1
356,179,0.5190435648,-1.54745841,1
356,195,0.8902081847,-1.815224648,1
356,211,-0.1164048016,-0.1695892811,1
356,227,-0.6991381049,0.07535782456,1
356,243,-0.01846220344,0.24143897,1
356,259,0.2563225627,-0.07762780786,1
356,275,0.06955699623,-0.2766807079,1
356,291,-0.2087376267,-0.1415477097,1
356,307,-0.4781674743,0.02086527273,1
356,323,-0.6054743528,-0.06793064624,1
356,339,-0.205783546,-0.03320555016,1
356,355,0.3002014458,0.1709886789,1
356,371,NaN,NaN,2
356,387,NaN,NaN,2
356,403,0.2428808957,0.5275948644,1
372,19,1.390257597,0.323344171,1
372,35,1.045785308,1.079651356,1
372,51,1.068082213,1.364869833,1
372,67,1.39737165,1.306036353,1
372,83,1.741742969,0.7050725818,1
372,99,2.050380468,0.0881626904,1
372,115,1.970189333,0.1672092825,1
372,131,1.893256187,0.006412670016,1
372,147,1.98936224,-0.3352043033,1
372,163,1.829201937,-0.7626116276,1
372,179,1.094454288,-1.479320049,1
372,195,0.4718475342,-1.624130964,1
372,211,-0.2877442837,-0.1314391494,1
372,227,-0.09270323068,0.003511540592,1
372,243,0.1683021188,0.01407999359,1
372,259,NaN,NaN,2
372,275,NaN,NaN,2
372,291,-0.1411564946,0.07621289045,1
372,307,-0.5340631008,0.1817819327,1
372,323,-0.4598255754,0.1573177278,1
372,339,-0.3934772611,0.5336678028,1
372,355,-0.2396078706,0.8287149072,1
372,371,-0.1879625618,-0.181944862,1
372,387,NaN,NaN,2
372,403,0.04191491753,0.3632114828,1
388,19,1.372897506,0.749486208,1
388,35,0.9822115898,1.238289118,1
388,51,1.022872448,1.334953308,1
388,67,1.245465994,1.107427359,1
388,83,1.685676455,0.5792686939,1
388,99,2.046385288,0.3078536391,1
388,115,2.117244959,0.02741643786,1
388,131,2.111219883,-0.2590518296,1
388,147,2.069783926,-0.3448442519,1
388,163,1.673505306,-0.7185536623,1
388,179,1.064308882,-1.707466125,1
388,195,0.1032514274,-0.2234404087,1
388,211,-0.2780739069,-0.6831841469,1
388,227,0.1557931006,-0.269857496,1
388,243,NaN,NaN,2
388,259,NaN,NaN,2
388,275,0.1561589986,-1.386105299,1
388,291,NaN,NaN,2
388,307,NaN,NaN,2
388,323,-0.3343092203,-0.142678082,1
388,339,NaN,NaN,2
388,355,-0.1631884277,-0.3478115797,1
388,371,0.07036794722,-0.190757364,1
388,387,0.2574592233,-0.1882977486,1
388,403,-0.1918352246,0.1541544199,1
404,19,1.382261634,0.8524029255,1
404,35,1.244811654,1.040268183,1
404,51,1.275536299,1.098095536,1
404,67,1.290381193,0.9795591831,1
404,83,1.602265239,0.5593098402,1
404,99,2.000198841,0.3795757294,1
404,115,2.122313023,-0.03479328752,1
404,131,1.940449238,-0.4438937902,1
404,147,1.795844555,-0.7993866205,1
404,163,1.602606773,-1.242955446,1
404,179,1.245486736,-1.722509742,1
404,195,-0.349909842,-0.1377859116,1
404,211,2.005164623,-2.361755848,1
404,227,-0.0796084553,-0.004467412829,1
404,243,NaN,NaN,2
404,259,NaN,NaN,2
404,275,NaN,NaN,2
404,291,NaN,NaN,2
404,307,NaN,NaN,2
404,323,NaN,NaN,2
404,339,0.1708080322,-0.7431868315,1
404,355,0.04274493456,-0.6374403238,1
404,371,0.08918766677,-0.2625874281,1
404,387,-0.1412908435,0.05152516812,1
404,403,-0.2172193229,0.1274515837,1
420,19,1.268301487,0.5385651588,1
420,35,1.309343219,0.6897993088,1
420,51,1.317573667,0.7993477583,1
420,67,1.39288938,0.8210568428,1
420,83,1.539729476,0.5631983876,1
420,99,1.668344617,0.265032351,1
420,115,1.73807013,-0.2833225429,1
420,131,1.73892045,-0.7324593663,1
420,147,1.697724581,-1.243117571,1
420,163,1.414782763,-1.381921053,1
420,179,1.149848819,-1.618588805,1
420,195,0.275049448,-0.3745610714,1
420,211,-0.1879397631,0.3256977201,1
420,227,-0.1015886664,0.08249214292,1
420,243,0.05599309504,0.07921160758,1
420,259,NaN,NaN,2
420,275,NaN,NaN,2
420,291,NaN,NaN,2
420,307,0.1803584695,-0.03016847745,1
420,323,0.2229835093,-0.134594202,1
420,339,NaN,NaN,2
420,355,NaN,NaN,2
420,371,NaN,NaN,2
420,387,-0.1638117135,0.388307631,1
420,403,-0.02960766852,0.2440669537,1
436,19,1.207279086,0.6465350986,1
436,35,1.143558621,0.9764621854,1
436,51,1.103922606,0.9109537005,1
436,67,1.21786499,0.7106428742,1
436,83,1.399757624,0.6174154878,1
436,99,1.340034127,0.161886245,1
436,115,1.564574957,-0.3910902143,1
436,131,1.753501534,-0.7760069966,1
436,147,1.439157128,-1.05504775,1
436,163,1.488814354,-1.266597152,1
436,179,2.088944435,-1.660993099,1
436,195,2.324697256,-2.296025276,1
436,211,NaN,NaN,2
436,227,NaN,NaN,2
436,243,0.4588945508,-0.3726471066,1
436,259,0.2527758479,-0.7759466171,1
436,275,NaN,NaN,2
436,291,0.5228190422,0.3749704361,1
436,307,0.361426115,0.2026847154,1
436,323,NaN,NaN,2
436,339,NaN,NaN,2
436,355,NaN,NaN,2
436,371,NaN,NaN,2
436,387,NaN,NaN,2
436,403,-0.2915322781,0.2639970183,1
452,19,1.294563055,0.9032484889,1
452,35,1.419539213,1.156898499,1
452,51,1.468446851,1.02974844,1
452,67,1.392127156,0.664026022,1
452,83,1.352642655,0.3695370555,1
452,99,1.387645483,-0.02038954198,1
452,115,1.645831704,-0.4338720441,1
452,131,1.682659626,-0.6673215628,1
452,147,1.298546076,-1.000826359,1
452,163,1.734004259,-1.114665389,1
452,179,2.370145321,-1.754842758,1
452,195,NaN,NaN,2
452,211,NaN,NaN,2
452,227,NaN,NaN,2
452,243,0.548078835,-0.9868452549,1
452,259,NaN,NaN,2
452,275,0.4616351724,0.08612218499,1
452,291,0.4070506692,0.2250456214,1
452,307,-0.5125826001,0.2758319676,1
452,323,NaN,NaN,2
452,339,NaN,NaN,2
452,355,NaN,NaN,2
452,371,NaN,NaN,2
452,387,NaN,NaN,2
452,403,NaN,NaN,2
468,19,1.171967506,1.068714142,1
468,35,1.389422774,1.013899565,1
468,51,1.324959874,0.6856918335,1
468,67,1.283974528,0.509385705,1
468,83,1.245245576,0.1715831012,1
468,99,1.317593694,-0.1992426813,1
468,115,1.55009985,-0.4920102954,1
468,131,1.479815602,-0.7482254505,1
468,147,1.166867256,-1.086871505,1
468,163,1.335700989,-1.351300716,1
468,179,NaN,NaN,2
468,195,NaN,NaN,2
468,211,NaN,NaN,2
468,227,1.835128784,-0.8427429199,1
468,243,NaN,NaN,2
468,259,1.012585521,0.8034846783,1
468,275,NaN,NaN,2
468,291,-0.2064181566,-0.03551229089,1
468,307,-0.8732602596,0.472735554,1
468,323,-0.8889755011,0.6036893129,1
468,339,-0.4832148552,0.37936306,1
468,355,NaN,NaN,2
468,371,NaN,NaN,2
468,387,-0.6307725906,-0.1399550736,1
468,403,NaN,NaN,2
484,19,0.7730209827,1.264105082,1
484,35,0.8915884495,0.5577738285,1
484,51,0.7631592751,0.359392941,1
484,67,0.768763423,0.1960748434,1
484,83,0.9443323612,-0.09638828039,1
484,99,0.8502383232,-0.3863879144,1
484,115,1.173298717,-0.3656361401,1
484,131,1.264931321,-0.8304846883,1
