PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 4, filenames: A:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
36,387,0.006609678268,-0.3722553253,1
36,403,-0.2124009132,-0.833450973,1
52,19,-0.7404434681,1.5191468,1
52,35,-0.7946297526,1.450291872,1
52,51,-0.5882737041,1.549692273,1
52,67,-0.4193270802,1.68910408,1
52,83,-0.4394898415,1.504302502,1
52,99,-0.3950741291,1.246907592,1
52,115,-0.4750807285,0.924002111,1
52,131,-0.5311201215,0.4295905232,1
52,147,-0.3650980592,-0.2158195674,1
52,163,-0.2286428809,-0.6719865799,1
52,179,-0.5823146105,-0.3795975745,1
52,195,-0.6316037178,-0.5441387892,1
52,211,NaN,NaN,2
52,227,-0.1327293962,0.06270816177,1
52,243,-0.364054054,0.2301270366,1
52,259,-0.5071777701,0.2670553923,1
52,275,-0.2582706809,0.1017419323,1
52,291,0.2554097772,-0.2377101481,1
52,307,0.5245103836,-0.4895815849,1
52,323,0.2290737033,-0.3904462159,1
52,339,0.1296372116,-0.2115748376,1
52,355,NaN,NaN,2
52,371,-0.1923505664,0.4803504348,1
52,387,NaN,NaN,2
52,403,NaN,NaN,2
68,19,-0.9381892681,1.466781139,1
68,35,-1.001084805,1.681251645,1
68,51,-0.8293226361,1.757731915,1
68,67,-0.51126194,1.519251704,1
68,83,-0.2657952607,1.285045385,1
68,99,-0.1473959386,1.104697704,1
68,115,-0.245952189,0.6442645192,1
68,131,-0.36400038,0.08432582021,1
68,147,-0.5403421521,-0.1414298117,1
68,163,-0.9325323105,-0.400854528,1
68,179,-0.4211447239,-0.4392549694,1
68,195,-0.3352398276,-0.133751303,1
68,211,0.2712312341,0.2139220387,1
68,227,-0.01737046242,-0.006424762309,1
68,243,-0.3136269748,0.06894830614,1
68,259,NaN,NaN,2
68,275,0.03952011466,0.6339238286,1
68,291,-0.1369926482,-0.09291381389,1
68,307,0.3756040931,-0.5284620523,1
68,323,0.3235601783,-0.3409943581,1
68,339,0.26744169,-0.4865472913,1
68,355,1.900489688,-1.831202865,1
68,371,-0.1348225027,0.8752528429,1
68,387,-0.2916939557,0.1137601435,1
68,403,NaN,NaN,2
84,19,-0.6224529743,1.037061214,1
84,35,-0.723138988,1.460396647,1
84,51,-0.7605206966,1.729114771,1
84,67,-0.5972328782,1.274979353,1
84,83,-0.5931007266,0.9481022358,1
84,99,-0.5694171786,0.7713422179,1
84,115,-0.4535083771,0.3046429157,1
84,131,-0.5750430822,-0.1058537513,1
84,147,-0.7249732614,-0.2472652197,1
84,163,-1.124982834,-0.07491977513,1
84,179,-0.3912558258,-0.5016971231,1
84,195,0.3224449754,0.01209872961,1
84,211,0.6060620546,0.2452391982,1
84,227,0.4327408075,0.09625254571,1
84,243,NaN,NaN,2
84,259,NaN,NaN,2
84,275,-0.4446037114,0.1956090629,1
84,291,0.1614313424,0.009910363704,1
84,307,0.1306269765,-0.39557302,1
84,323,0.1645759344,-0.1417277455,1
84,339,2.738861799,0.5272881985,1
84,355,NaN,NaN,2
84,371,NaN,NaN,2
84,387,-0.439960748,-0.08591860533,1
84,403,-0.951951623,-1.091039658,1
100,19,-0.4695670009,0.7422484159,1
100,35,-0.5345717072,1.101226449,1
100,51,-0.6069079638,1.214399457,1
100,67,-0.4217637181,0.8314960003,1
100,83,-0.6832464337,0.8005195856,1
100,99,-1.01570797,0.4538804293,1
100,115,-0.84010005,-0.3687791824,1
100,131,-0.769662261,-0.3004074097,1
100,147,-0.5745694041,-0.4118530154,1
100,163,-0.4776437879,-0.4208420217,1
100,179,-0.255451411,-0.4128661752,1
100,195,0.07569763064,-0.1821008921,1
100,211,0.7341626287,-0.1763394922,1
100,227,0.5785702467,-0.2761583924,1
100,243,NaN,NaN,2
100,259,NaN,NaN,2
100,275,-0.3305002451,0.1696195304,1
100,291,-0.1260123253,0.1111586392,1
100,307,-0.1503288448,-0.04324483871,1
100,323,NaN,NaN,2
100,339,NaN,NaN,2
100,355,NaN,NaN,2
100,371,NaN,NaN,2
100,387,-0.1110713184,-0.1353540421,1
100,403,-0.1440124065,-0.7658120394,1
116,19,-0.5652464032,0.7542984486,1
116,35,-0.9214109778,1.020388365,1
116,51,-0.7893206477,1.057977796,1
116,67,-0.523085475,0.8298227787,1
116,83,-0.5763677359,0.5992969871,1
116,99,-0.7799792886,0.2019935846,1
116,115,-0.8709927797,-0.4888735414,1
116,131,-0.6141132116,-0.5240486264,1
116,147,-0.3896794319,-0.3785058856,1
116,163,-0.2279167771,-0.533778131,1
116,179,-0.1900592744,-0.4613067806,1
116,195,-0.03521794081,-0.6831945181,1
116,211,0.2542354763,-1.017481804,1
116,227,NaN,NaN,2
116,243,NaN,NaN,2
116,259,NaN,NaN,2
116,275,NaN,NaN,2
116,291,NaN,NaN,2
116,307,0.112718299,0.2672866285,1
116,323,-0.004589825869,0.3790700436,1
116,339,NaN,NaN,2
116,355,NaN,NaN,2
116,371,-0.2921236753,-0.08377280086,1
116,387,0.3913633227,-0.2217262536,1
116,403,1.723503351,-0.4780533612,1
132,19,-0.7457334995,0.8471598029,1
132,35,-1.040188789,1.082326651,1
132,51,-1.075388074,1.178721189,1
132,67,-0.5661987066,0.8105611801,1
132,83,-0.373960942,0.349989593,1
132,99,-0.4528266788,0.09967261553,1
132,115,-0.5706220865,-0.368242383,1
132,131,-0.4605657458,-0.5915381908,1
132,147,0.02624765038,-0.4050280452,1
132,163,0.03251832724,-0.5557715893,1
132,179,-0.2386804968,-0.3281251192,1
132,195,-0.1893394589,-0.6353564262,1
132,211,NaN,NaN,2
132,227,NaN,NaN,2
132,243,NaN,NaN,2
132,259,NaN,NaN,2
132,275,0.2879104018,1.516263366,1
132,291,0.1636945754,0.4004169106,1
132,307,0.3492504954,0.09961512685,1
132,323,0.2923848629,0.1669730246,1
132,339,-0.5115574002,0.134711951,1
132,355,-0.3280144334,0.4353975952,1
132,371,-0.246507287,-0.04239654541,1
132,387,-0.1819373369,-0.1351031065,1
132,403,-0.2407972515,0.1820723414,1
148,19,-0.7795591354,0.8509608507,1
148,35,-0.8117035627,1.113780022,1
148,51,-0.7853040099,1.113883018,1
148,67,-0.3362272382,0.5832371712,1
148,83,0.02778428793,0.1630920768,1
148,99,-0.09221684933,0.09990897775,1
148,115,-0.3997957706,-0.03897042572,1
148,131,-0.292765528,-0.1257811189,1
148,147,0.3113585711,-0.4197165966,1
148,163,0.2129757553,-0.7600902319,1
148,179,-0.2897050679,-0.6935386658,1
148,195,-0.3822771907,-0.2111633122,1
148,211,0.4630580544,0.7292696834,1
148,227,NaN,NaN,2
148,243,0.3251524866,-0.1310994625,1
148,259,0.5791192651,0.4448307157,1
148,275,0.1232186407,0.4207942486,1
148,291,0.1174111664,0.04844094813,1
148,307,0.218099013,-0.2551761866,1
148,323,0.2261610627,-0.09759030491,1
148,339,1.162424088,0.1912920475,1
148,355,NaN,NaN,2
148,371,0.3740562201,0.2303847075,1
148,387,0.2076559067,0.1825864613,1
148,403,-0.2948766053,0.1536426246,1
164,19,-0.5929832458,0.6778406501,1
164,35,-0.5628000498,0.9796162248,1
164,51,-0.3830678463,0.8623535037,1
164,67,-0.1545333266,0.4124644399,1
164,83,0.03804242611,0.1442345381,1
164,99,-0.0650934577,0.1878418624,1
164,115,-0.2313186526,0.3903942704,1
164,131,-0.09100165963,0.2276326716,1
164,147,0.3636027575,-0.2404903769,1
164,163,0.3455604911,-0.7488238811,1
164,179,0.1361938715,-1.027759075,1
164,195,0.176382795,-0.4843761325,1
164,211,0.2705772519,0.7267683148,1
164,227,NaN,NaN,2
164,243,NaN,NaN,2
164,259,NaN,NaN,2
164,275,NaN,NaN,2
164,291,-0.3530142903,-0.4184803963,1
164,307,-0.2647057772,-0.4625922441,1
164,323,0.01294785738,-0.1576052755,1
164,339,NaN,NaN,2
164,355,NaN,NaN,2
164,371,NaN,NaN,2
164,387,0.7951512933,0.3487250805,1
164,403,0.0340539813,0.2444777787,1
180,19,-0.3150780797,0.6930280328,1
180,35,-0.336083293,0.8728759885,1
180,51,-0.1808232516,0.8035839796,1
180,67,-0.0522813648,0.5577123165,1
180,83,-0.04364064336,0.4075951576,1
180,99,-0.05772116035,0.3379650712,1
180,115,0.03904974461,0.3886808157,1
180,131,0.1788364351,0.121617198,1
180,147,0.1982621551,-0.2306594402,1
180,163,0.3993694484,-0.5314339995,1
180,179,0.5788990259,-0.7326771021,1
180,195,1.280031681,-2.142749786,1
180,211,-0.107815519,-0.04539358616,1
180,227,NaN,NaN,2
180,243,-0.1469832361,-0.1714260429,1
180,259,NaN,NaN,2
180,275,NaN,NaN,2
180,291,-0.4273583591,-0.06289942563,1
180,307,-0.5200798512,-0.3760293126,1
180,323,-0.1751791388,-0.2035948038,1
180,339,NaN,NaN,2
180,355,NaN,NaN,2
180,371,NaN,NaN,2
180,387,NaN,NaN,2
180,403,-0.1092347801,0.04518877715,1
196,19,0.08100306988,0.8929783702,1
196,35,0.3774598539,0.8055028915,1
196,51,-0.03967222571,0.8706346154,1
196,67,-0.1460900903,0.8203674555,1
196,83,-0.04501788318,0.67153126,1
196,99,-0.106941238,0.3920780122,1
196,115,0.1525873542,0.3938185573,1
196,131,0.5430344343,0.07111415267,1
196,147,0.5058944225,-0.6148052812,1
196,163,0.2737905085,-0.8939404488,1
196,179,0.282597661,-0.9892296791,1
196,195,-0.2451800108,-1.323789835,1
196,211,0.2791975439,-0.4542617202,1
196,227,0.04500162601,-0.6187800169,1
196,243,0.04765993357,-0.5942409635,1
196,259,-0.02433246374,-0.1831037402,1
196,275,NaN,NaN,2
196,291,NaN,NaN,2
196,307,NaN,NaN,2
196,323,-0.2680083513,0.094600752,1
196,339,0.07152415067,0.04468568414,1
196,355,0.2553734183,-0.3090463281,1
196,371,NaN,NaN,2
196,387,NaN,NaN,2
196,403,-0.3404037356,-0.2710264921,1
212,19,0.2426074296,0.9218724966,1
212,35,0.4056856632,0.7401726246,1
212,51,0.1024637967,0.8687181473,1
212,67,-0.07873888314,0.7033954859,1
212,83,-0.01818536222,0.4571627676,1
212,99,0.07372991741,0.252630949,1
212,115,0.1449656785,0.1914752573,1
212,131,0.4713973999,-0.04582767934,1
212,147,0.3907830417,-0.4726026356,1
212,163,0.2023794651,-0.7858671546,1
212,179,0.2553605437,-0.8600584865,1
212,195,0.3134609759,-0.8911230564,1
212,211,0.4918490648,-0.6028914452,1
212,227,0.4164705873,-0.7876055241,1
212,243,0.4444523156,-1.285585523,1
212,259,NaN,NaN,2
212,275,NaN,NaN,2
212,291,NaN,NaN,2
212,307,1.16019094,-1.597157359,1
212,323,-0.1679404974,0.1684312969,1
212,339,-0.061521817,0.1042756364,1
212,355,NaN,NaN,2
212,371,NaN,NaN,2
212,387,NaN,NaN,2
212,403,-0.1772210002,-0.1999936104,1
228,19,0.5576722622,1.083495021,1
228,35,0.3417882323,0.9914072752,1
228,51,0.3120683134,1.004531264,1
228,67,0.2323709428,0.8071885109,1
228,83,0.2209874839,0.6382318139,1
228,99,0.1292722225,0.1202399135,1
228,115,0.3011420667,0.06928367913,1
228,131,0.09440553188,0.06064596027,1
228,147,-0.02801409364,-0.1299495697,1
228,163,0.292617023,-0.3977316618,1
228,179,0.4026311636,-0.6861314178,1
228,195,0.4298690259,-0.6976542473,1
228,211,0.5782968998,-0.8463821411,1
228,227,0.4571483731,-0.4263353944,1
228,243,NaN,NaN,2
228,259,NaN,NaN,2
228,275,NaN,NaN,2
228,291,0.1298898906,-0.8767377138,1
228,307,0.1424954534,-0.8684437275,1
228,323,-0.3397455513,-0.2171093524,1
228,339,NaN,NaN,2
228,355,NaN,NaN,2
228,371,NaN,NaN,2
228,387,0.2578353286,-0.016934596,1
228,403,0.3393304944,-0.1895907968,1
244,19,0.8878007531,1.127300978,1
244,35,0.2525030971,1.153259397,1
244,51,0.5107886791,0.8325862885,1
244,67,0.6023963094,0.9135303497,1
244,83,0.4828441441,0.6801678538,1
244,99,0.4357677102,0.08717796206,1
244,115,0.6571073532,-0.01697409153,1
244,131,0.3346583545,0.1034112722,1
244,147,-0.01672682166,0.06596451998,1
244,163,0.3576016426,-0.3441864848,1
244,179,0.2945482433,-0.8227362633,1
244,195,0.3392556608,-0.8121796846,1
244,211,0.5682502389,-0.6042023897,1
244,227,0.3304117322,-0.1970593035,1
244,243,0.352629602,0.04790771008,1
244,259,NaN,NaN,2
244,275,NaN,NaN,2
244,291,-0.770290494,-0.02457723022,1
244,307,-0.6379671097,-0.1002175659,1
244,323,-0.4213879108,-0.09605247527,1
244,339,-0.3917568326,-0.2327017486,1
244,355,NaN,NaN,2
244,371,0.02607555687,0.1617740989,1
244,387,0.1627136171,0.142540738,1
244,403,0.3663592041,-0.1651907116,1
260,19,0.6188895106,0.9076313972,1
260,35,0.2904458344,1.167249918,1
260,51,0.2002379894,1.488236666,1
260,67,0.1361349523,1.060142994,1
260,83,0.3213483989,0.8180302382,1
260,99,0.5207389593,0.6440958381,1
260,115,0.8240782022,0.1549982131,1
260,131,0.6333603859,0.1550168991,1
260,147,0.4081702232,0.137784481,1
260,163,0.4883733392,-0.2463026345,1
260,179,0.2774849534,-0.2606927752,1
260,195,0.2055205405,-0.4365817308,1
260,211,0.1003994197,-0.5558202267,1
260,227,-0.004463255405,-0.1823569536,1
260,243,0.5430214405,0.04287813604,1
260,259,NaN,NaN,2
260,275,-0.7608264685,2.869571924,1
260,291,NaN,NaN,2
260,307,-0.2873414755,-0.01347050071,1
260,323,-0.2114992738,-0.04190066457,1
260,339,-0.2958073318,-0.03519424051,1
260,355,-0.06934794784,0.130477041,1
260,371,0.06782467663,0.07855895162,1
260,387,0.2699051201,0.06127191335,1
260,403,0.1065351814,0.6619520783,1
276,19,0.1992532909,1.056940675,1
276,35,0.4581204653,2.290839672,1
276,51,-0.3111230135,1.442230582,1
276,67,-0.1576343775,1.183386207,1
276,83,0.02796220034,0.9526110291,1
276,99,0.06611934304,0.9897878766,1
276,115,0.4038084745,0.3913525641,1
276,131,0.6350730658,0.2598495483,1
276,147,0.4759657383,0.3470801115,1
276,163,0.272567153,0.02807381004,1
276,179,-0.2941715717,-0.08735644817,1
276,195,-0.1363155544,-0.1547771394,1
276,211,NaN,NaN,2
276,227,-0.2974813581,0.003391116858,1
276,243,0.2535576224,0.03635324538,1
276,259,0.4157357216,0.3075033426,1
276,275,0.02723519504,0.6687075496,1
276,291,NaN,NaN,2
276,307,0.9672495127,-1.054754734,1
276,323,-0.1316770911,-0.1047592014,1
276,339,-0.09634320438,0.04885205626,1
276,355,0.01231618226,0.01061355323,1
276,371,-0.0900875479,-0.2038648129,1
276,387,0.2005457282,-0.1735699028,1
276,403,-0.2254346758,0.1136330143,1
292,19,-0.6215253472,1.11614275,1
292,35,0.05439378321,1.515914083,1
292,51,0.3156235218,1.459120154,1
292,67,0.07616966963,1.200725079,1
292,83,0.006507717073,0.9118861556,1
292,99,0.1104719639,1.071423292,1
292,115,0.4245034754,0.5907438993,1
292,131,0.5710275769,0.3002306819,1
292,147,0.4083792567,0.454175055,1
292,163,0.2918992043,0.2461651415,1
292,179,-0.01415913552,0.03788587451,1
292,195,-0.1182784513,-0.2540294826,1
292,211,-0.1469483674,-0.2569277287,1
292,227,-0.2910962701,-0.1438789219,1
292,243,-0.2724978924,-0.2074682415,1
292,259,0.4141189456,-0.1355079412,1
292,275,0.1809691787,-0.03184054792,1
292,291,NaN,NaN,2
292,307,NaN,NaN,2
292,323,NaN,NaN,2
292,339,-0.02757810056,-0.197240442,1
292,355,0.3276882768,-0.2132151872,1
292,371,0.2422003746,-0.3698730469,1
292,387,0.08650027215,-0.1454831064,1
292,403,-0.2385468483,0.07662566006,1
308,19,-0.8312206268,1.117423534,1
308,35,-0.2910811603,1.814024687,1
308,51,0.1306165606,1.84870255,1
308,67,0.2033279687,1.481746435,1
308,83,0.1793824732,1.057296634,1
308,99,0.333486408,1.067675114,1
308,115,0.615724802,0.7296731472,1
308,131,0.727383554,0.2589231431,1
308,147,0.7183739543,0.3487089872,1
308,163,0.5300670862,0.2309084833,1
308,179,0.1736640632,0.1315882206,1
308,195,0.1448766589,0.0021494627,1
308,211,NaN,NaN,2
308,227,-0.2487620115,-0.3525518179,1
308,243,NaN,NaN,2
308,259,0.07689246535,-0.5059458613,1
308,275,0.09574628621,-0.2409614325,1
308,291,NaN,NaN,2
308,307,NaN,NaN,2
308,323,NaN,NaN,2
308,339,2.811345577,-2.293575525,1
308,355,NaN,NaN,2
308,371,NaN,NaN,2
308,387,0.0751657933,-0.2420856655,1
308,403,-0.02332544327,0.1650286168,1
324,19,-0.1833073199,0.7364868522,1
324,35,-0.2400139421,1.628645778,1
324,51,0.09411993623,2.044855118,1
324,67,0.3898480833,1.682520986,1
324,83,0.3685055971,1.139440894,1
324,99,0.3652447164,0.9368567467,1
324,115,0.623249352,0.5479611754,1
324,131,0.7742406726,0.2374310493,1
324,147,0.5188394785,0.2144515961,1
324,163,0.1528955102,-0.1108200997,1
324,179,-0.1052718461,-0.2394292206,1
324,195,NaN,NaN,2
324,211,NaN,NaN,2
324,227,-0.3449957669,-0.183431834,1
324,243,-0.1059064195,0.03481560946,1
324,259,0.4781771898,-0.3554694355,1
324,275,NaN,NaN,2
324,291,0.6999898553,-0.3459993601,1
324,307,NaN,NaN,2
324,323,NaN,NaN,2
324,339,-0.1373061091,-0.6330834627,1
324,355,NaN,NaN,2
324,371,NaN,NaN,2
324,387,NaN,NaN,2
324,403,-0.3256704211,0.1559635997,1
340,19,0.3035827279,0.4302413464,1
340,35,0.2254595459,1.25393784,1
340,51,0.355311662,1.587049365,1
340,67,0.5118378401,1.624898911,1
340,83,0.4248887002,1.335371137,1
340,99,0.4148396254,0.8517620564,1
340,115,0.8210402727,0.4595028758,1
340,131,0.7984350324,-0.03676913679,1
340,147,0.3703449965,-0.09207417816,1
340,163,0.274600029,-0.09951984882,1
340,179,0.02281457186,-0.2091135085,1
340,195,-0.5322367549,-0.3746099472,1
340,211,NaN,NaN,2
340,227,NaN,NaN,2
340,243,-0.4755639732,-0.1140236855,1
340,259,0.04418898001,-0.5164942741,1
340,275,NaN,NaN,2
340,291,1.139920473,0.1778993309,1
340,307,0.2851510048,0.2432547808,1
340,323,-0.2974380255,0.1620014012,1
340,339,2.505754471,2.498557091,1
340,355,-0.7177337408,-0.1817848682,1
340,371,NaN,NaN,2
340,387,NaN,NaN,2
340,403,NaN,NaN,2
356,19,0.1817447543,0.2594471276,1
356,35,0.3142069876,0.9859653115,1
356,51,0.4859808087,1.203338504,1
356,67,0.5015819669,1.291594028,1
356,83,0.4179140925,1.202880144,1
356,99,0.6004345417,0.7043571472,1
356,115,0.8568307161,0.2551634312,1
356,131,0.8194977045,-0.1463873088,1
356,147,0.6998311281,-0.2317844778,1
356,163,0.658053875,-0.1717474908,1
356,179,0.4056763649,-0.258585304,1
356,195,-0.3297998309,-0.2043234706,1
356,211,0.7965960503,1.137199163,1
356,227,0.1174468845,0.1238834262,1
356,243,-0.4449455142,-0.3979682922,1
356,259,-0.4275762737,-0.7438835502,1
356,275,NaN,NaN,2
356,291,0.3057391644,0.7084326148,1
356,307,0.2848392427,0.3228529096,1
356,323,-0.1130084544,0.04479484633,1
356,339,-0.2536586523,-0.04508145154,1
356,355,-0.2558769286,-0.01873242855,1
356,371,-0.1409424096,-0.05962389708,1
356,387,-0.09191547334,0.1737341285,1
356,403,0.3196145892,0.8100039959,1
372,19,0.4169887304,0.2131902575,1
372,35,0.4637514651,0.8179733753,1
372,51,0.6691265702,0.996106267,1
372,67,0.6900322437,0.9216525555,1
372,83,0.6054201126,0.7584679127,1
372,99,0.7672595382,0.2181887627,1
372,115,0.8708948493,-0.2142146826,1
372,131,0.8053833246,-0.159823671,1
372,147,0.8246450424,-0.2109650224,1
372,163,0.976143837,-0.5696496367,1
372,179,0.8522341847,-0.5784317851,1
372,195,0.1102468669,-1.101353645,1
372,211,1.091034412,-1.589352965,1
372,227,-0.4963807464,-0.6237875223,1
372,243,-0.2960628569,-0.8008570075,1
372,259,-0.06011466682,-0.5235162973,1
372,275,-0.1015604585,-0.3652517796,1
372,291,0.188307941,0.07153087854,1
372,307,0.536444366,0.3129749298,1
372,323,NaN,NaN,2
372,339,0.07164627314,-0.04478041083,1
372,355,-0.1466519982,0.02472435683,1
372,371,-0.2929518819,-0.198561132,1
372,387,-0.2969043851,-0.1236233413,1
372,403,0.781411171,0.3586253524,1
388,19,0.8277084827,0.323030591,1
388,35,0.9007287025,0.7223629951,1
388,51,0.7525693178,0.5694066286,1
388,67,0.7383141518,0.7140650749,1
388,83,0.68106848,0.7047760487,1
388,99,0.6589519382,0.3482683301,1
388,115,0.6867662668,0.03204610944,1
388,131,0.7073978782,0.1533912569,1
388,147,1.014607668,-0.08524011075,1
388,163,1.16946888,-0.4956879914,1
388,179,1.045639634,-0.4722982049,1
388,195,0.1296646893,-0.6402910948,1
388,211,-0.01813957095,-1.464942455,1
388,227,NaN,NaN,2
388,243,NaN,NaN,2
388,259,0.2704513073,-0.2697879374,1
388,275,0.1160156578,0.06904698163,1
388,291,0.1998526454,0.06658941507,1
388,307,0.4214711785,0.1280745268,1
388,323,0.2190122902,0.2910198867,1
388,339,-0.05654096603,0.1307646036,1
388,355,-0.03101622313,-0.07460732758,1
388,371,0.09024234116,-0.0830142796,1
388,387,0.2798558176,0.1062026769,1
388,403,0.9626928568,0.5315862894,1
404,19,1.113744259,0.3464854956,1
404,35,1.048891902,0.8533873558,1
404,51,0.8746702671,0.7019254565,1
404,67,0.782181561,0.6891981959,1
404,83,0.6444950104,0.6984362602,1
404,99,0.5696802139,0.6074932814,1
404,115,0.500831008,0.5501846075,1
404,131,0.5430650115,0.4630002379,1
404,147,0.9427256584,0.08160310984,1
404,163,0.8234907985,-0.2784483433,1
404,179,0.4508008361,-0.3806982338,1
404,195,-0.05754032731,0.1453873217,1
404,211,-0.1476637423,-0.3395007253,1
404,227,-0.2339740098,-0.08467844129,1
404,243,0.1287881285,0.01716598868,1
404,259,0.4701337218,-0.3809188902,1
404,275,0.2864987254,-0.1766083091,1
404,291,NaN,NaN,2
404,307,1.04582417,1.464359641,1
404,323,0.2024169117,0.4749530256,1
404,339,0.02281314507,0.002107962966,1
404,355,0.06656487286,-0.08589181304,1
404,371,-0.1228311807,-0.2338645756,1
404,387,0.3429742157,-0.3775438666,1
404,403,0.9142695069,-0.04738593102,1
420,19,0.9512757063,0.4204943776,1
420,35,0.6781986952,0.8565918207,1
420,51,0.8418241143,0.8860814571,1
420,67,0.7276707292,0.7560285926,1
420,83,0.4445738196,0.6494535804,1
420,99,0.5107679367,0.3044534326,1
420,115,0.4523287416,0.3227035403,1
420,131,0.3436728716,0.4087198973,1
420,147,0.5445202589,0.1378749609,1
420,163,0.8312872648,-0.06030636281,1
420,179,0.6097621322,-0.2642489672,1
420,195,-0.3584753871,-0.2227653116,1
420,211,-0.07440860569,-0.1593063176,1
420,227,-0.1635590643,0.0286937356,1
420,243,-0.3792659044,-0.09133282304,1
420,259,-0.04179172963,-0.2724905014,1
420,275,NaN,NaN,2
420,291,0.3185215294,-0.1330863237,1
420,307,0.2668264508,0.5787690878,1
420,323,0.0292641297,0.4192971885,1
420,339,-0.2986584902,0.005119219422,1
420,355,-0.05229595304,-0.006818588823,1
420,371,-0.139729321,-0.4992176592,1
420,387,-0.08131567389,-0.9599696398,1
420,403,0.07966339588,-0.2930829823,1
436,19,0.8947007656,0.6095134616,1
436,35,0.7388598323,0.7920080423,1
436,51,0.7869736552,0.7093262672,1
436,67,0.6343507767,0.6600908041,1
436,83,0.3016787171,0.5338630676,1
436,99,0.4076044559,0.2741060853,1
436,115,0.420777142,0.255068779,1
436,131,0.2647235692,0.2874828279,1
436,147,0.1445017457,0.0251108408,1
436,163,0.2875999212,-0.1832989156,1
436,179,0.07460686564,-0.2107779384,1
436,195,-0.1201965958,-0.4304232001,1
436,211,-0.5703192949,-0.07631963491,1
436,227,NaN,NaN,2
436,243,NaN,NaN,2
436,259,NaN,NaN,2
436,275,NaN,NaN,2
436,291,0.4393889904,-0.2224881202,1
436,307,0.2980924845,-0.09946575016,1
436,323,-0.1531253904,0.2032111287,1
436,339,-0.1199396551,0.09962826967,1
436,355,-0.06519524753,-0.08406326175,1
436,371,-0.07500295341,-0.08230087161,1
436,387,0.01795591041,0.8164600134,1
436,403,0.06037086248,0.1330939531,1
452,19,1.040036678,0.9079073668,1
452,35,1.11765945,1.030453563,1
452,51,1.05087328,0.9792651534,1
452,67,0.8848880529,0.597302258,1
452,83,0.6177312732,0.3176758587,1
452,99,0.5016993284,0.3260166049,1
452,115,0.5090571046,0.2219317108,1
452,131,0.3531746268,0.1664432585,1
452,147,0.06745192409,-0.0228471905,1
452,163,-0.03788284957,-0.2968035936,1
452,179,-0.1376532465,-0.02380206808,1
452,195,-0.0195748508,-0.3422356546,1
452,211,-0.4198662937,-0.1554003954,1
452,227,NaN,NaN,2
452,243,0.3191190362,-1.364387274,1
452,259,NaN,NaN,2
452,275,0.3408921361,-0.1517879516,1
452,291,0.2509642541,-0.2934074104,1
452,307,0.2000162452,-0.2320263386,1
452,323,0.278935343,0.1270562857,1
452,339,NaN,NaN,2
452,355,-0.03036407009,-0.31549716,1
452,371,-0.04262551665,0.632311821,1
452,387,-0.1186511666,1.612961531,1
452,403,0.02068349719,0.5079317093,1
468,19,0.7765270472,0.9851475954,1
