PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 2, filenames: A:[2]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[3]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
436,211,NaN,NaN,2
436,227,NaN,NaN,2
436,243,0.2621882558,-0.0956403017,1
436,259,0.09631678462,0.1981657743,1
436,275,0.1338973045,0.361259222,1
436,291,-0.05359865725,0.3140796721,1
436,307,-0.3211852312,0.5810091496,1
436,323,-0.1039558351,1.592887402,1
436,339,NaN,NaN,2
436,355,-1.248725891,0.2452775091,1
436,371,NaN,NaN,2
436,387,-0.4530228972,-0.186889559,1
436,403,0.007030427456,-0.29042539,1
452,19,0.9551422596,2.561784267,1
452,35,1.432573915,2.605289698,1
452,51,1.523455143,2.580142021,1
452,67,1.130769849,2.5695014,1
452,83,0.8609246612,2.427987099,1
452,99,0.8163262606,2.404882193,1
452,115,0.5911760926,2.051974297,1
452,131,0.4776192307,1.942424297,1
452,147,0.5105298758,2.41549325,1
452,163,0.2512006164,2.49018836,1
452,179,0.3602082431,2.302618742,1
452,195,0.312063694,0.7223792076,1
452,211,NaN,NaN,2
452,227,0.1481874883,0.07807295769,1
452,243,0.100593254,0.2326011062,1
452,259,0.1001032963,0.2522681355,1
452,275,-0.09612273425,0.1186108142,1
452,291,NaN,NaN,2
452,307,NaN,NaN,2
452,323,NaN,NaN,2
452,339,-0.3759051561,0.5552418828,1
452,355,-0.7647189498,-0.2309017926,1
452,371,-0.6141381264,0.0515448451,1
452,387,0.1118224263,-0.1829373091,1
452,403,1.285308719,-0.4955982566,1
468,19,0.8095591068,2.607688189,1
468,35,1.187977672,2.936243534,1
468,51,1.388364553,2.969778538,1
468,67,1.300843596,2.764606237,1
468,83,1.087831736,2.411384344,1
468,99,0.7230936289,2.213542223,1
468,115,0.5015628338,1.80491364,1
468,131,0.4069247544,1.674732447,1
468,147,0.3525210023,1.979402423,1
468,163,0.1915638447,1.951185822,1
468,179,-0.6084547043,2.036472797,1
468,195,-0.9907738566,-1.215173006,1
468,211,-0.04080074281,0.3189268708,1
468,227,0.2333060205,0.1099232808,1
468,243,0.2565059066,0.1767365634,1
468,259,0.02419942245,-0.08357723057,1
468,275,-0.7140914202,0.4093304873,1
468,291,-0.08949162066,2.051183701,1
468,307,NaN,NaN,2
468,323,-0.3435910344,0.5207246542,1
468,339,-0.3859866858,0.2526257038,1
468,355,0.7565089464,-1.431391954,1
468,371,NaN,NaN,2
468,387,NaN,NaN,2
468,403,-1.143992901,0.9128448367,1
484,19,0.8959600329,2.648306131,1
484,35,1.111534595,3.19430089,1
484,51,1.225699544,3.050016165,1
484,67,1.271030307,2.775045395,1
484,83,1.207984805,2.356759071,1
484,99,0.8641781807,1.827977061,1
484,115,0.5959610939,1.224559665,1
484,131,0.3784618974,1.179046869,1
484,147,0.2435443401,1.685883403,1
484,163,-0.2514690161,1.493717194,1
484,179,-1.142522335,2.888262749,1
484,195,NaN,NaN,2
484,211,-0.003454849124,0.208034575,1
484,227,NaN,NaN,2
484,243,0.05445275456,-0.1327491105,1
484,259,-0.1717521399,-0.2100455165,1
484,275,-0.6185449362,0.2788085639,1
484,291,NaN,NaN,2
484,307,NaN,NaN,2
484,323,NaN,NaN,2
484,339,0.6333709359,1.211198807,1
484,355,-0.1915775537,0.206574589,1
484,371,-0.4097418189,0.2415790707,1
484,387,NaN,NaN,2
484,403,0.3158005476,-0.3391839564,1
500,19,1.07416296,2.896374464,1
500,35,1.019819021,3.158723831,1
500,51,1.043495417,2.891243219,1
500,67,1.151641607,2.539113045,1
500,83,1.080794215,2.194586039,1
500,99,0.7931580544,1.686394334,1
500,115,0.4853478968,1.221538424,1
500,131,0.3052866757,1.10819459,1
500,147,0.2157355696,1.438426137,1
500,163,-0.3875758052,1.524969697,1
500,179,NaN,NaN,2
500,195,NaN,NaN,2
500,211,NaN,NaN,2
500,227,NaN,NaN,2
500,243,NaN,NaN,2
500,259,NaN,NaN,2
500,275,-0.201636076,-0.2366294265,1
500,291,-0.04058197141,-0.1754568815,1
500,307,0.05377383158,-0.310297668,1
500,323,NaN,NaN,2
500,339,NaN,NaN,2
500,355,0.1701372862,0.137481764,1
500,371,0.1386682391,0.1061867923,1
500,387,NaN,NaN,2
500,403,0.168137148,-0.1833095551,1
516,19,1.070366263,3.01291132,1
516,35,0.7829617858,3.102450848,1
516,51,0.5319639444,2.926629305,1
516,67,0.6345279813,2.417982578,1
516,83,0.6727778912,2.03550601,1
516,99,0.4659151435,1.748046637,1
516,115,0.3196574748,1.387737751,1
516,131,0.236392349,1.06242609,1
516,147,0.3140598536,0.959444046,1
516,163,-0.1723007858,0.6442151666,1
516,179,-0.03511579707,0.377725035,1
516,195,0.184111625,0.2954601645,1
516,211,NaN,NaN,2
516,227,2.288713217,2.764327049,1
516,243,NaN,NaN,2
516,259,NaN,NaN,2
516,275,NaN,NaN,2
516,291,-0.1235041395,0.008284509182,1
516,307,-0.121786803,-0.2738426924,1
516,323,NaN,NaN,2
516,339,0.1534872651,0.02643641084,1
516,355,0.7766247988,0.7796567678,1
516,371,NaN,NaN,2
516,387,-0.4135966301,-0.2813626528,1
516,403,-0.05026295781,-0.3805851936,1
532,19,0.5993686914,2.705194235,1
532,35,0.6266443729,2.986733198,1
532,51,0.5365393758,2.842828751,1
532,67,0.5842506886,2.312513351,1
532,83,0.6411787271,1.97719717,1
532,99,0.4159564376,1.766003609,1
532,115,0.3502589464,1.416968584,1
532,131,0.4404510558,1.01394701,1
532,147,0.260268867,0.5391014218,1
532,163,0.1414102614,0.6442062855,1
532,179,0.4379491508,0.9039234519,1
532,195,0.08183684945,0.3336474895,1
532,211,-0.1430818439,0.02017053217,1
532,227,NaN,NaN,2
532,243,NaN,NaN,2
532,259,NaN,NaN,2
532,275,NaN,NaN,2
532,291,NaN,NaN,2
532,307,-0.1730892658,-0.2003159821,1
532,323,-0.1123210192,-0.1701482534,1
532,339,-0.07150268555,-0.3344441354,1
532,355,-0.4153847098,0.3955745697,1
532,371,-0.826346159,0.2489707768,1
532,387,-0.6364966631,-0.117618382,1
532,403,-0.1984498799,-0.07110199332,1
548,19,0.3250670433,2.396448135,1
548,35,0.6088982224,2.81828928,1
548,51,0.7932215929,2.584199667,1
548,67,0.7429016829,2.111705303,1
548,83,0.7453783751,1.708921194,1
548,99,0.5427292585,1.553514004,1
548,115,0.3286948204,1.456924438,1
548,131,0.07792913914,1.016918898,1
548,147,-0.2406131923,0.9914979935,1
548,163,-0.3503245711,0.8751969934,1
548,179,0.3701032996,1.370398998,1
548,195,NaN,NaN,2
548,211,-0.336072892,0.1775585264,1
548,227,NaN,NaN,2
548,243,NaN,NaN,2
548,259,-0.151062578,0.2977119684,1
548,275,0.248712182,0.5002524257,1
548,291,1.000456452,0.1477735043,1
548,307,NaN,NaN,2
548,323,NaN,NaN,2
548,339,NaN,NaN,2
548,355,NaN,NaN,2
548,371,NaN,NaN,2
548,387,NaN,NaN,2
548,403,NaN,NaN,2
