PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 7, filenames: A:[7]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi & B:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
84,291,-0.3735031784,0.4920771718,1
84,307,-0.873408854,1.946008205,1
84,323,NaN,NaN,2
84,339,NaN,NaN,2
84,355,-0.1040599942,-0.7460243702,1
84,371,0.02641108632,-0.9085662365,1
84,387,0.05644614995,-0.2378754914,1
84,403,0.1596871614,0.5962245464,1
100,19,-0.403473258,2.285597801,1
100,35,-0.8422824144,2.565621138,1
100,51,-1.055706143,2.290409803,1
100,67,-1.01944685,2.148197651,1
100,83,-0.8679041266,1.848710299,1
100,99,-0.7489836216,1.350513697,1
100,115,-0.5440939069,1.040192962,1
100,131,-0.1357570887,0.7581413388,1
100,147,0.0007203668356,0.5081945062,1
100,163,0.02929102071,0.193944484,1
100,179,1.296394825,-0.1094880402,1
100,195,0.7634068727,-0.3645922542,1
100,211,NaN,NaN,2
100,227,0.8105251789,-0.06390812993,1
100,243,-0.08863584697,2.00281477,1
100,259,NaN,NaN,2
100,275,NaN,NaN,2
100,291,-0.1473156363,0.08390173316,1
100,307,0.05397797003,0.4186689258,1
100,323,0.2224262804,-0.1527017057,1
100,339,NaN,NaN,2
100,355,NaN,NaN,2
100,371,-0.1547500491,-0.6343686581,1
100,387,0.02144020051,-0.1587825716,1
100,403,-0.01395107619,0.1481135786,1
116,19,-0.7934609652,2.338316441,1
116,35,-0.8734539747,2.603746653,1
116,51,-1.035179973,2.262051821,1
116,67,-0.9604233503,2.074661255,1
116,83,-0.7196270823,1.620934367,1
116,99,-0.5881786942,1.161037445,1
116,115,-0.2798198164,1.246387243,1
116,131,0.05637411773,1.037631273,1
116,147,0.04182194173,0.5792957544,1
116,163,0.5051298738,0.1504279673,1
116,179,1.241831303,0.001723088324,1
116,195,0.7563713789,0.01573897153,1
116,211,0.4205898941,-0.0004690252244,1
116,227,0.9566592574,-0.7389683723,1
116,243,NaN,NaN,2
116,259,NaN,NaN,2
116,275,NaN,NaN,2
116,291,NaN,NaN,2
116,307,0.1882834733,-0.06469468772,1
116,323,NaN,NaN,2
116,339,0.01855171286,-0.0508724004,1
116,355,0.08955490589,-0.3695365787,1
116,371,NaN,NaN,2
116,387,0.2179277539,0.1654055417,1
116,403,-0.0347339958,-0.1768752038,1
132,19,-0.6718785167,2.290221453,1
132,35,-0.9014237523,2.588909864,1
132,51,-0.9790730476,2.338422775,1
132,67,-0.6892773509,2.015503168,1
132,83,-0.4590771198,1.528814554,1
132,99,-0.3035064936,1.432879448,1
132,115,-0.06254532933,1.558990002,1
132,131,-0.03276184201,1.312401772,1
132,147,-0.1930267513,0.8685964942,1
132,163,-0.001799620688,0.4128555059,1
132,179,0.4122320414,0.1800482273,1
132,195,0.1684134156,0.02272506803,1
132,211,-0.1362609863,-0.3567761183,1
132,227,-0.6741338372,-0.2633523047,1
132,243,-0.2784864902,-0.03412297368,1
132,259,0.1085637435,0.1113280952,1
132,275,0.1637943387,0.04946058989,1
132,291,NaN,NaN,2
132,307,0.2668546736,-0.09254097939,1
132,323,0.09036821127,-0.3421784341,1
132,339,0.04077856243,-0.03511071205,1
132,355,0.3506182134,0.07082827389,1
132,371,NaN,NaN,2
132,387,0.05580538511,-0.4373697042,1
132,403,0.01464411616,-0.1928545833,1
148,19,-0.5830711126,2.163256645,1
148,35,-1.040381551,2.831498623,1
148,51,-0.9255319834,2.672561884,1
148,67,-0.4956223369,2.073316813,1
148,83,-0.3594142199,1.825241089,1
148,99,-0.3394144177,1.759023786,1
148,115,-0.179261297,1.575716019,1
148,131,-0.1869299412,1.19884789,1
148,147,-0.2870531678,0.7257793546,1
148,163,-0.3024858832,0.3329461515,1
148,179,-0.1484508365,0.04638006538,1
148,195,-0.04758511856,-0.2341899574,1
148,211,NaN,NaN,2
148,227,NaN,NaN,2
148,243,-0.3799889088,-0.1575606763,1
148,259,0.2905768156,0.3064378202,1
148,275,0.3278633356,0.3541943431,1
148,291,0.1592973769,0.2192686945,1
148,307,0.08275360614,0.006120324135,1
148,323,-0.026522737,-0.1965034306,1
148,339,NaN,NaN,2
148,355,NaN,NaN,2
148,371,-0.176010415,-1.483966589,1
148,387,-0.3300932348,-1.029595494,1
148,403,-0.472563386,-0.4611944854,1
164,19,-0.5397483706,2.123603821,1
164,35,-0.8807356358,3.001588583,1
164,51,-0.6968551278,2.770837307,1
164,67,-0.5743172765,2.125007629,1
164,83,-0.5752924085,2.063082457,1
164,99,-0.3993446231,1.895861268,1
164,115,-0.196834743,1.353805661,1
164,131,-0.2157354504,0.8890266418,1
164,147,-0.1819995344,0.4443542361,1
164,163,-0.2025802732,0.1282048523,1
164,179,-0.2615029216,-0.03563311696,1
164,195,-0.2611300349,-0.232942462,1
164,211,0.02563674003,-0.2836587429,1
164,227,0.6449453235,-0.3302440345,1
164,243,NaN,NaN,2
164,259,NaN,NaN,2
164,275,NaN,NaN,2
164,291,NaN,NaN,2
164,307,0.08274298906,0.2681349516,1
164,323,-0.3905660212,-0.04342167079,1
164,339,-0.3516159058,-0.3826869726,1
164,355,0.0491951555,-0.5355424285,1
164,371,0.1649538279,-0.8294517994,1
164,387,-0.04792638123,-0.4492283165,1
164,403,-0.6774750948,-0.4318941832,1
180,19,-0.7647233009,2.267932892,1
180,35,-0.5863158703,2.689012766,1
180,51,-0.3110128045,2.590877533,1
180,67,-0.4038048685,2.233354807,1
180,83,-0.5906349421,1.888917446,1
180,99,-0.4918262661,1.679648161,1
180,115,-0.2416547835,1.195658088,1
180,131,-0.2200239003,0.6165251732,1
180,147,-0.2042910904,0.2220636606,1
180,163,-0.1485219896,-0.1510123014,1
180,179,-0.2733930349,-0.1231528521,1
180,195,-0.1296232045,-0.2929619551,1
180,211,0.05953754485,-0.1830614507,1
180,227,0.4487035871,0.01973155141,1
180,243,0.1871373504,-0.3664022088,1
180,259,NaN,NaN,2
180,275,NaN,NaN,2
180,291,NaN,NaN,2
180,307,-0.2796172798,0.6936676502,1
180,323,-0.1570305228,-0.5132457018,1
180,339,-0.4973536134,-0.4412642419,1
180,355,-0.0359839797,-0.3170852959,1
180,371,0.08668284118,-0.1358251572,1
180,387,-0.1518154293,1.458670616,1
180,403,-0.7157612443,-0.3554679751,1
196,19,-0.6053038836,2.556510925,1
196,35,-0.4461743832,2.203834295,1
196,51,-0.277281791,2.252372265,1
196,67,-0.1368923783,2.201477528,1
196,83,-0.2584133148,1.805482745,1
196,99,-0.3701820374,1.394940734,1
196,115,-0.305867672,0.906206131,1
196,131,-0.345911026,0.4222030044,1
196,147,-0.5816729665,-0.2380156368,1
196,163,-0.5041532516,-0.4972230792,1
196,179,-0.4773575664,-0.3081333935,1
196,195,-0.5543860197,-0.1389191896,1
196,211,-0.1138335764,-0.1632771492,1
196,227,0.2445570827,0.1006490141,1
196,243,-0.0731209144,-0.08871001005,1
196,259,NaN,NaN,2
196,275,NaN,NaN,2
196,291,-0.5451159477,0.02537378669,1
196,307,-0.00489217788,0.09991642833,1
196,323,0.1995484382,-0.6087731719,1
196,339,NaN,NaN,2
196,355,NaN,NaN,2
196,371,0.004723243415,-0.0648752898,1
196,387,0.02960951626,0.154841274,1
196,403,-0.125729233,0.2187893242,1
212,19,-0.5077908039,2.61754179,1
212,35,-0.3723102808,1.734277725,1
212,51,-0.3432793617,1.765621901,1
212,67,-0.1936474591,1.805300117,1
212,83,-0.08584268391,1.71583724,1
212,99,-0.06576175988,1.345231652,1
212,115,-0.09164908528,0.5946346521,1
212,131,-0.1023622155,0.3907017708,1
212,147,-0.2557113171,0.06887598336,1
212,163,-0.4761483967,-0.241468057,1
212,179,-0.6210713387,-0.2190344036,1
212,195,-0.7030410767,0.01755347103,1
212,211,-0.4619426429,-0.3416623771,1
212,227,0.04026195407,-0.3164386451,1
212,243,-0.1837701052,0.3318556547,1
212,259,NaN,NaN,2
212,275,-0.2250864208,-0.05254930258,1
212,291,-0.04086823389,0.1202352345,1
212,307,0.2567711473,-0.05493979901,1
212,323,NaN,NaN,2
212,339,NaN,NaN,2
212,355,NaN,NaN,2
212,371,-0.1320215464,-0.3122060895,1
212,387,0.1097428948,-0.01125240698,1
212,403,-0.03055695444,0.2892559767,1
228,19,-0.505207777,2.204431772,1
228,35,-0.466063261,1.679980755,1
228,51,-0.5027717352,1.638549566,1
228,67,-0.2757875621,1.497924328,1
228,83,-0.1739528775,1.444004297,1
228,99,-0.1226184368,1.356391311,1
228,115,-0.1931419671,1.06000638,1
228,131,0.1165862456,0.5289651155,1
228,147,0.175186336,0.375767827,1
228,163,-0.04844476283,0.1796612591,1
228,179,-0.09558992088,-0.0272083059,1
228,195,0.04640933871,-0.1871358156,1
228,211,-0.04894739389,-0.9701547623,1
228,227,-0.4337182939,-0.3336207271,1
228,243,NaN,NaN,2
228,259,-0.1778122485,-0.1013997421,1
228,275,0.1915021241,0.1780235767,1
228,291,NaN,NaN,2
228,307,NaN,NaN,2
228,323,NaN,NaN,2
228,339,0.01715186983,-0.5557994246,1
228,355,NaN,NaN,2
228,371,NaN,NaN,2
228,387,NaN,NaN,2
228,403,-0.01286756992,0.1661090851,1
244,19,-0.07010392845,2.543918371,1
244,35,-0.2456591576,1.353833675,1
244,51,-0.670104444,1.982471466,1
244,67,-0.8063374162,1.478706121,1
244,83,-0.1616300941,1.422372341,1
244,99,-0.04533477128,1.367634177,1
244,115,-0.1277361065,0.870970726,1
244,131,0.2035574317,0.4770671129,1
244,147,0.2580554187,0.4414535761,1
244,163,0.09894412756,0.1409676522,1
244,179,0.61309129,-0.6010292172,1
244,195,0.8697522879,-0.9802732468,1
244,211,0.2221598178,-0.3457957208,1
244,227,-0.3065654635,-0.1377057284,1
244,243,-0.8329299688,-0.1132264286,1
244,259,-0.3638122082,-0.1936264187,1
244,275,NaN,NaN,2
244,291,NaN,NaN,2
244,307,NaN,NaN,2
244,323,-0.183966428,-0.4030800462,1
244,339,-0.8956692815,-0.2633027136,1
244,355,-0.9363043904,-0.3073900938,1
244,371,NaN,NaN,2
244,387,NaN,NaN,2
244,403,NaN,NaN,2
260,19,-0.1763334572,2.830225945,1
260,35,-0.1008507758,1.318419695,1
260,51,-0.3572146595,2.907193661,1
260,67,-0.474480629,1.697041988,1
260,83,-0.1306375414,1.688760161,1
260,99,-0.04811742902,1.598218203,1
260,115,-0.3993005157,0.8934669495,1
260,131,-0.2409468293,0.5629242659,1
260,147,-0.2549383044,0.7555043697,1
260,163,-0.3936470449,0.3026117086,1
260,179,0.4971069694,-1.091699481,1
260,195,1.038378596,-1.328840375,1
260,211,0.1477144659,-0.6171301603,1
260,227,-0.3145567179,-0.1258021295,1
260,243,-0.4110791087,-0.01130324602,1
260,259,-0.1763276756,-0.2890127897,1
260,275,NaN,NaN,2
260,291,NaN,NaN,2
260,307,0.02730315924,0.1917565316,1
260,323,-0.07373418659,0.2730507851,1
260,339,NaN,NaN,2
260,355,NaN,NaN,2
260,371,-0.07540953159,-0.4741299152,1
260,387,0.08584456146,-1.060596466,1
260,403,0.2740009427,-0.5811665058,1
276,19,-0.3603840172,3.05301857,1
276,35,NaN,NaN,2
276,51,-0.04617647827,1.517623901,1
276,67,-0.10685274,1.953303576,1
276,83,-0.154347226,1.914941072,1
276,99,-0.1711256951,1.638309717,1
276,115,-0.2114924043,0.9853579998,1
276,131,-0.2959139645,0.5145145655,1
276,147,-0.3594655395,0.5510373116,1
276,163,-0.3842345178,0.3675802052,1
276,179,-0.1522173882,-0.3306782544,1
276,195,-0.08154430985,-0.7253342271,1
276,211,-0.7130701542,-0.9685540795,1
276,227,-0.2528760433,0.1010238528,1
276,243,-0.4466311038,-0.04657547176,1
276,259,NaN,NaN,2
276,275,NaN,NaN,2
276,291,NaN,NaN,2
276,307,-0.483289957,0.4993699789,1
276,323,NaN,NaN,2
276,339,NaN,NaN,2
276,355,NaN,NaN,2
276,371,NaN,NaN,2
276,387,NaN,NaN,2
276,403,0.1829735935,-0.4749008715,1
292,19,-0.4876302183,2.45953536,1
292,35,-0.3282556534,2.220149994,1
292,51,-0.1963778734,1.389406204,1
292,67,-0.2429746389,1.67325294,1
292,83,-0.3715776205,1.868461132,1
292,99,-0.1228644699,1.388278008,1
292,115,0.1201163679,0.8521442413,1
292,131,0.1163154691,0.321264863,1
292,147,-0.1751128733,0.266844511,1
292,163,-0.1449498832,0.04222437739,1
292,179,-0.1077965647,-0.7696025968,1
292,195,-0.4145634174,-0.7040672898,1
292,211,-0.6858097911,0.06125670671,1
292,227,0.9472393394,-1.241112471,1
292,243,-0.2865591347,-0.2804035842,1
292,259,NaN,NaN,2
292,275,NaN,NaN,2
292,291,NaN,NaN,2
292,307,0.4692524076,0.5115418434,1
292,323,0.2404580861,0.3531491458,1
292,339,NaN,NaN,2
292,355,NaN,NaN,2
292,371,NaN,NaN,2
292,387,NaN,NaN,2
292,403,0.311602354,-0.02498735487,1
308,19,-0.8124476671,1.924518943,1
308,35,-0.5433204174,2.044687986,1
308,51,-0.3169496953,1.372713804,1
308,67,-0.2156414092,1.362092376,1
308,83,-0.1065791398,1.355248928,1
308,99,-0.04481084645,1.066515326,1
308,115,0.08520697057,0.6840186119,1
308,131,0.1481119692,0.3685580492,1
308,147,-0.0608485043,0.091011554,1
308,163,-0.2162282765,-0.4611956179,1
308,179,-0.3171103001,-1.207105517,1
308,195,-0.4453638196,-0.5797300935,1
308,211,0.7167214751,0.1873339713,1
308,227,NaN,NaN,2
308,243,0.3669088483,-0.470777154,1
308,259,-1.055487752,-0.4475893378,1
308,275,NaN,NaN,2
308,291,0.929477334,0.2777456343,1
308,307,0.4277170599,0.3505727649,1
308,323,0.2646870315,0.1331092268,1
308,339,NaN,NaN,2
308,355,NaN,NaN,2
308,371,0.1214204729,-0.06803640723,1
308,387,-0.0003459081054,-0.3059668541,1
308,403,-0.04112342,-0.1578265429,1
324,19,-0.576036334,1.694480896,1
324,35,-0.4543350339,1.836211085,1
324,51,-0.3198298514,1.403464317,1
324,67,-0.3453477025,1.064468145,1
324,83,-0.1833754182,0.9536882639,1
324,99,-0.03627710044,0.7080372572,1
324,115,0.1123157442,0.305572927,1
324,131,0.2967298925,0.06729270518,1
324,147,0.2201040089,-0.2566262484,1
324,163,0.04404944181,-0.5893143415,1
324,179,-0.1961368024,-0.7056101561,1
324,195,NaN,NaN,2
324,211,NaN,NaN,2
324,227,NaN,NaN,2
324,243,NaN,NaN,2
324,259,NaN,NaN,2
324,275,NaN,NaN,2
324,291,0.4172135293,0.1779622436,1
324,307,0.3158119321,0.04429567605,1
324,323,0.1129024476,-0.07358539104,1
324,339,-0.02531862259,-0.1245386302,1
324,355,-0.06748708338,-0.1127169728,1
324,371,0.137409851,-0.1388498396,1
324,387,-0.05735792965,-0.269479394,1
324,403,-0.2698797584,0.5021021366,1
340,19,-0.6487233043,1.513719201,1
340,35,-0.6825756431,1.554620504,1
340,51,-0.6363376975,1.390207171,1
340,67,-0.6146131158,1.032861471,1
340,83,-0.3940292895,0.7622081637,1
340,99,-0.1908956319,0.5303286314,1
340,115,0.09510401636,0.2886652648,1
340,131,0.4027887881,-0.1670222878,1
340,147,0.3534281254,-0.160990268,1
340,163,0.5367233157,0.04142197967,1
340,179,0.3905032277,-0.3593260646,1
340,195,0.1381198615,-0.5149317384,1
340,211,NaN,NaN,2
340,227,NaN,NaN,2
340,243,NaN,NaN,2
340,259,NaN,NaN,2
340,275,NaN,NaN,2
340,291,-0.03970205784,0.6820380092,1
340,307,-0.134061113,0.5163992643,1
340,323,-0.1756653935,-0.2656463385,1
340,339,-0.1450131238,0.007643718272,1
340,355,-0.1212645769,0.3636913002,1
340,371,NaN,NaN,2
340,387,NaN,NaN,2
340,403,0.002579499036,0.4811631739,1
356,19,-0.6035856009,1.092884064,1
356,35,-0.8074735403,1.381318569,1
356,51,-0.7500228882,1.513505101,1
356,67,-0.5569977164,1.491878748,1
356,83,-0.2917921543,1.155582786,1
356,99,-0.1963946223,0.6399179697,1
356,115,-0.1597946137,0.3224942088,1
356,131,-0.06824277341,0.00460010767,1
356,147,0.1264653951,-0.09178631008,1
356,163,0.5978961587,0.1218044609,1
356,179,0.4642185867,-0.7042422295,1
356,195,-0.01775725186,-1.172710538,1
356,211,0.1888559163,-0.1244930774,1
356,227,0.0673570931,0.1145324409,1
356,243,-0.5366733074,0.2183049917,1
356,259,-0.3016067445,-0.1198467836,1
356,275,0.2603563368,-0.2472793162,1
356,291,NaN,NaN,2
356,307,NaN,NaN,2
356,323,-0.1044934765,-0.8468606472,1
356,339,0.0829205364,0.1135106832,1
356,355,0.1738215387,0.7857323885,1
356,371,NaN,NaN,2
356,387,-0.2358989269,0.04180724174,1
356,403,-0.1199597567,0.2272139192,1
372,19,-0.6691293716,1.135580897,1
372,35,-0.7581630945,1.490105391,1
372,51,-0.8928287625,1.820011854,1
372,67,-0.5527709723,1.771349907,1
372,83,-0.2208175957,1.229678392,1
372,99,-0.1226154119,0.4060357809,1
372,115,-0.2383022159,0.1172047853,1
372,131,-0.1153629944,0.06662604213,1
372,147,-0.008280113339,-0.0492788516,1
372,163,0.1047134995,-0.08396223187,1
372,179,0.04326346517,-0.4549755454,1
372,195,-0.09762230515,-1.196913719,1
372,211,0.3053014874,-1.049189806,1
372,227,0.2828134298,0.01128038764,1
372,243,0.1105574146,0.1186548769,1
372,259,0.1898698509,-0.02610465139,1
372,275,0.3794677258,-0.03500636294,1
372,291,NaN,NaN,2
372,307,NaN,NaN,2
372,323,-0.434645921,-0.7557083964,1
372,339,0.2341785282,-0.07356293499,1
372,355,0.03137813509,-0.03465442359,1
372,371,-0.06835496426,-0.1408350617,1
372,387,-0.09450196475,0.2164421678,1
372,403,-0.1508829296,0.3440294266,1
388,19,-0.1694600582,1.212367177,1
388,35,-0.3506447077,1.720179558,1
388,51,-0.6585556269,1.879467487,1
388,67,-0.6380280256,1.667356372,1
388,83,-0.2732297778,0.9513334036,1
388,99,-0.07530474663,0.2290871143,1
388,115,-0.08584648371,0.09441454709,1
388,131,-0.00494043529,0.07239203155,1
388,147,0.00573438406,0.06229917705,1
388,163,-0.1227253452,0.1418758035,1
388,179,-0.05174663663,0.09599641711,1
388,195,-0.9189921021,-1.957147121,1
388,211,NaN,NaN,2
388,227,-0.2574174404,-0.06624999642,1
388,243,-0.2667900026,0.02029193379,1
388,259,0.1252820939,0.1006962955,1
388,275,0.3642739654,0.06765545905,1
388,291,0.2919171453,-0.08212466538,1
388,307,NaN,NaN,2
388,323,NaN,NaN,2
388,339,0.2855419219,-0.2578157187,1
388,355,0.1275754571,-0.545216918,1
388,371,NaN,NaN,2
388,387,0.1844342798,0.2485174835,1
388,403,-0.0466767922,0.1649611294,1
404,19,0.03224343061,0.9164779186,1
404,35,-0.1423340738,1.72279942,1
404,51,-0.3627806008,1.755017638,1
404,67,-0.6223458052,1.496212482,1
404,83,-0.4010670781,0.9457964301,1
404,99,-0.02561202645,0.3963183761,1
404,115,-0.005377620459,0.1663095653,1
404,131,0.01815050095,-0.02062001824,1
404,147,0.04469013214,0.09016478062,1
404,163,-0.04318919778,0.1480791569,1
404,179,-0.1109680831,0.05503948778,1
404,195,-0.1027544737,-0.1164771616,1
404,211,-0.4305227995,-0.2017363012,1
404,227,-0.6755284667,-0.3153156042,1
404,243,-0.4093025923,0.04422480986,1
404,259,0.02703054249,0.01254065335,1
404,275,0.3299129605,-0.08027666807,1
404,291,NaN,NaN,2
404,307,0.8541153669,1.355208397,1
404,323,0.2769349813,0.7079339623,1
404,339,NaN,NaN,2
404,355,NaN,NaN,2
404,371,NaN,NaN,2
404,387,0.5462273955,0.2287628651,1
404,403,-0.006013952196,-0.1491796076,1
420,19,0.1382621229,0.6231029034,1
420,35,-0.06367845833,1.50134325,1
420,51,-0.3804742694,1.861893296,1
420,67,-0.6331468821,1.563264132,1
420,83,-0.5260818005,0.7737180591,1
420,99,-0.3850709498,0.2900192738,1
420,115,-0.1342540383,0.1586594582,1
420,131,0.1495586336,0.170057565,1
420,147,-0.1375018805,0.2606048584,1
420,163,-0.4589595199,0.1194825992,1
420,179,-0.6268125176,-0.1966900527,1
420,195,-0.2852202058,-0.3227032721,1
420,211,-0.3182753026,-0.4303638935,1
420,227,-0.1185135543,-0.2321718633,1
420,243,-0.1646207273,0.2205519676,1
420,259,NaN,NaN,2
420,275,NaN,NaN,2
420,291,NaN,NaN,2
420,307,-0.1210722029,0.0417284593,1
420,323,-0.3561902046,0.2521952391,1
420,339,NaN,NaN,2
420,355,1.250596404,0.1673665345,1
420,371,NaN,NaN,2
420,387,1.856345296,-0.8379495144,1
420,403,0.1439432949,-0.1307476461,1
436,19,0.7007263303,0.7945177555,1
436,35,0.1045495123,1.781925797,1
436,51,-0.358763665,2.165755987,1
436,67,-0.4556979537,1.634518981,1
436,83,-0.3132365942,0.7213030457,1
436,99,-0.6410520077,0.09937113523,1
436,115,-0.3355358541,0.1619407535,1
436,131,0.004364714026,0.3653775454,1
436,147,-0.4309456348,0.1599941105,1
436,163,-0.9953602552,-0.07644291222,1
436,179,-1.229536772,-0.4399842918,1
436,195,-0.1701467037,-0.7584283352,1
436,211,NaN,NaN,2
436,227,-0.02219645679,-0.1700424254,1
436,243,-0.1154824644,0.006592981517,1
436,259,-0.3228572607,0.2004349828,1
436,275,NaN,NaN,2
436,291,-0.4224087298,-0.04370204732,1
436,307,-0.317627281,-0.2359532416,1
436,323,-0.2251595855,-0.2230661362,1
436,339,NaN,NaN,2
436,355,NaN,NaN,2
436,371,0.8323562145,0.08296586573,1
436,387,-0.4087351561,-0.9656299353,1
436,403,0.5828763247,-0.16691944,1
452,19,0.08816978335,1.412773371,1
452,35,-0.007968455553,2.117557049,1
452,51,-0.2746500373,1.964390874,1
452,67,-0.3351954222,1.59608078,1
452,83,-0.1945492327,1.05998683,1
452,99,-0.4798733592,0.4022619128,1
452,115,-0.3947193027,0.1773947179,1
452,131,-0.09719145298,0.2522288561,1
452,147,-0.4928616285,-0.0273514837,1
452,163,-0.8506461382,-0.4243673086,1
452,179,-0.5263028741,-0.3990713954,1
452,195,0.2872776985,-0.4690006077,1
452,211,NaN,NaN,2
452,227,0.04654972255,0.0184751749,1
452,243,0.03339169174,-0.03822150826,1
452,259,NaN,NaN,2
452,275,NaN,NaN,2
452,291,NaN,NaN,2
452,307,-0.1807152927,-0.03931900859,1
452,323,NaN,NaN,2
452,339,NaN,NaN,2
452,355,NaN,NaN,2
452,371,0.0676587075,0.229814142,1
452,387,0.09240344167,-0.168350935,1
452,403,0.08008481562,0.07891130447,1
468,19,-0.3605015874,1.602906942,1
468,35,-0.2788271308,2.067062378,1
468,51,-0.1425868273,1.783399343,1
468,67,-0.05016059428,1.467175364,1
468,83,-0.09786835313,1.079190969,1
468,99,-0.4267459512,0.6780040264,1
468,115,-0.4528217912,0.2189148664,1
