PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 35, filenames: A:[35]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[36]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.094742298,3.243091345,1
47,65,0.304490149,0.6014896631,1
47,97,0.082038939,0.04737991095,1
47,129,0.612793982,-0.3934569955,1
47,161,0.3894670308,2.265570164,1
47,193,0.03771317005,4.612839699,1
47,225,-1.954041004,3.806742191,1
47,257,-3.968487024,4.155245304,1
47,289,-3.575327396,3.056824207,1
47,321,-1.207923651,-0.3381211758,1
47,353,2.26479888,0.2539224625,1
47,385,4.547075272,1.967897177,1
47,417,1.944642544,-0.9210691452,1
47,449,1.2589463,-0.1808481216,1
47,481,0.6304931641,0.23346138,1
47,513,0.5087963343,-1.569725633,1
47,545,-0.4675247967,-1.305323362,1
47,577,-0.02863395214,1.034075618,1
47,609,-0.642206192,1.189661264,1
47,641,-1.460144043,0.9278364182,1
47,673,-2.019267082,-1.09860301,1
47,705,-1.965043068,0.3359510303,1
47,737,0.07253730297,2.066729784,1
47,769,0.9544334412,1.702521682,1
47,801,-0.2553532124,0.49002707,1
47,833,-3.342746258,-0.5044745207,1
47,865,-4.06516695,0.6008826494,1
47,897,NaN,NaN,2
47,929,0.5423116684,-0.1247934103,1
47,961,0.9305379391,1.049075365,1
47,993,-0.002260148525,1.516259432,1
47,1025,-0.9932777882,1.411990881,1
47,1057,-0.6748696566,0.3631708622,1
47,1089,-0.3147529364,-0.912486434,1
47,1121,-0.527770102,-1.333635688,1
47,1153,-1.20882535,-0.5759458542,1
47,1185,-0.519310832,-0.08092013001,1
47,1217,0.4100773633,0.3002806604,1
47,1249,0.8260324001,0.5004779696,1
47,1281,0.05495861173,1.684237719,1
47,1313,-0.9865136147,0.3955459595,1
47,1345,-0.8918984532,0.8424527049,1
47,1377,-1.121549249,1.0035429,1
47,1409,-1.229804873,0.01832473278,1
47,1441,-1.49390626,0.007047712803,1
47,1473,-1.62631619,-0.2473443151,1
47,1505,-1.993098974,-1.34248662,1
47,1537,-1.596162796,-0.3297971487,1
47,1569,-0.5766056776,0.2176177502,1
47,1601,-0.5697761178,0.5856359005,1
47,1633,-0.2880638242,0.8273944855,1
47,1665,-0.02367579937,0.4264701605,1
47,1697,-0.06347306073,0.4842349887,1
47,1729,0.1458420753,0.2635931969,1
47,1761,-0.06530296803,0.60700351,1
47,1793,-0.8533365726,-1.082887053,1
47,1825,-0.9264500141,-0.8527392149,1
47,1857,-0.5109503865,-0.7646918297,1
47,1889,-0.4123835862,-0.4783748984,1
47,1921,-0.3615581393,0.1829965264,1
47,1953,0.07444632053,0.3127448559,1
47,1985,-0.1913166046,0.03149375319,1
47,2017,-0.7212036848,-0.9669406414,1
79,33,-1.224181652,1.670103192,1
