PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 47, filenames: A:[47]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[48]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.181985855,0.1750211716,1
47,65,0.4118419886,0.1792384535,1
47,97,-0.06804290414,0.2039730549,1
47,129,-0.5731902122,0.2469736338,1
47,161,-1.719276667,0.5128867626,1
47,193,-2.885878801,1.234167576,1
47,225,-2.258199215,1.389767766,1
47,257,-2.909121037,0.664380312,1
47,289,-2.280706406,0.111754477,1
47,321,-1.212588191,0.06536242366,1
47,353,-1.830877066,-0.1446232498,1
47,385,-2.675440073,0.1946187019,1
47,417,-2.949584484,-0.202858597,1
47,449,-2.310312033,-0.1874272227,1
47,481,-1.309713364,0.2432570457,1
47,513,-3.457605839,0.1792507172,1
47,545,-2.912385225,0.0634791851,1
47,577,0.4194571972,0.1117463112,1
47,609,0.9687464237,1.919300079,1
47,641,0.01085599512,0.9437947273,1
47,673,0.1553653479,0.933308959,1
47,705,0.07239970565,-0.4303715825,1
47,737,-1.272819281,-1.231432438,1
47,769,-2.376469374,-2.127012014,1
47,801,-2.06469965,-1.90545857,1
47,833,-1.235131741,-0.955266118,1
47,865,-0.6726754308,-0.585850358,1
47,897,-0.7674518824,-0.6964142323,1
47,929,-1.179012299,-1.891602278,1
47,961,-0.128308773,-1.780459642,1
47,993,-0.6032409668,-1.511993051,1
47,1025,-3.284572601,0.1647689939,1
47,1057,-2.825805664,0.9443011284,1
47,1089,-2.471454144,0.5968731642,1
47,1121,-1.872472763,0.6213110685,1
47,1153,-0.9733470678,1.402905583,1
47,1185,-0.7183174491,2.49857235,1
47,1217,-0.05104863644,2.510025978,1
47,1249,0.2759051323,1.781081438,1
47,1281,-0.129067421,1.113106728,1
47,1313,1.208586216,0.4740269184,1
47,1345,1.501786947,-0.09525644779,1
