PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 62, filenames: A:[62]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[63]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.02448689938,2.469584942,1
47,65,0.6958124042,0.2244705558,1
47,97,0.542365551,-0.9110963941,1
47,129,-0.1588638425,-0.6366898417,1
47,161,-1.017533779,-0.559035778,1
47,193,-0.4712455273,-1.863243818,1
47,225,-1.66212225,0.2383867502,1
47,257,-2.479099274,-0.1869201064,1
47,289,-2.167308331,-0.006396651268,1
47,321,-1.561752796,1.508443356,1
47,353,-0.5961353779,2.288357735,1
47,385,0.02173876762,2.450455666,1
47,417,-0.835577786,2.980725288,1
47,449,-1.943128347,2.879459381,1
47,481,-1.937832594,3.345607042,1
47,513,-2.58095932,2.237231255,1
47,545,-4.187788486,-0.0131110549,1
47,577,-2.971722603,0.1120307446,1
47,609,-1.310381889,0.9899275303,1
47,641,-1.822993159,1.919872522,1
47,673,-1.594785929,1.465608954,1
47,705,-1.249208212,0.8498685956,1
47,737,-1.447383285,0.9289879799,1
47,769,-1.659988284,4.657567024,1
47,801,-0.6435787678,5.6668787,1
47,833,-0.3246434927,5.23015976,1
47,865,-1.776000619,3.59152317,1
47,897,-1.341182232,-0.47598207,1
47,929,-0.28317523,0.1480541229,1
47,961,-1.659238815,0.3009567261,1
47,993,NaN,NaN,2
47,1025,-1.460078001,0.3982715607,1
47,1057,-1.535930037,3.547113419,1
47,1089,-1.553456306,4.975314617,1
47,1121,-1.490468502,3.778448105,1
47,1153,-0.6454563737,0.2107315063,1
47,1185,0.5062551498,-0.2878084183,1
47,1217,0.756704092,0.2304190397,1
47,1249,0.5979836583,1.396050453,1
47,1281,0.1031488031,1.74904418,1
47,1313,-0.8883049488,2.174765587,1
47,1345,-0.234444499,1.555746317,1
47,1377,-0.07607758045,1.344049573,1
47,1409,-0.1172701418,2.96743679,1
47,1441,NaN,NaN,2
47,1473,2.110023975,-0.8774245381,1
47,1505,1.166810036,-0.9173631668,1
47,1537,0.8446810246,-0.9348603487,1
47,1569,1.183467746,0.5701815486,1
47,1601,1.011322379,1.738317132,1
47,1633,0.8932011127,1.374433279,1
47,1665,1.009206295,0.830529213,1
47,1697,0.5834331512,0.2061325014,1
47,1729,-0.04029163718,0.2989501357,1
47,1761,0.149763763,1.401824236,1
47,1793,0.2765874267,1.706497669,1
47,1825,0.1343468577,-0.1747362614,1
47,1857,0.5808346868,0.4039370716,1
47,1889,0.1876638532,1.495978475,1
47,1921,0.1923598051,1.654446125,1
47,1953,1.044322968,3.230578184,1
47,1985,0.9285718203,0.03859351575,1
47,2017,NaN,NaN,2
79,33,-0.4894266129,0.7930583954,1
79,65,-0.2401774377,0.275769949,1
79,97,-0.8569875956,-0.3012747169,1
79,129,-1.113876343,-0.2793739438,1
79,161,-1.864987373,0.3006076217,1
79,193,-0.9750776887,1.05546689,1
79,225,-0.224663496,1.843836069,1
79,257,-0.980251193,0.7468641996,1
79,289,-1.08220315,0.7862976193,1
79,321,-1.283883452,1.076584935,1
79,353,-1.088733673,1.720240474,1
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,-0.4869635701,3.735380888,1
79,481,NaN,NaN,2
79,513,-2.072264194,2.673536062,1
79,545,-2.650032043,2.356301308,1
79,577,-1.305929065,1.33749795,1
79,609,-1.063394785,1.242591977,1
79,641,-0.9084732533,1.344766378,1
