PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 63, filenames: A:[63]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[64]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.952242613,0.6366570592,1
47,65,-0.3818005323,0.5015357137,1
47,97,0.02570509911,0.1891351342,1
47,129,-0.5577047467,0.3629525304,1
47,161,-0.5017033815,0.3133386374,1
47,193,-0.8551899195,1.30164957,1
47,225,-2.425997019,1.689114571,1
47,257,-3.623389959,1.692911148,1
47,289,-2.758085489,1.587815046,1
47,321,NaN,NaN,2
47,353,NaN,NaN,2
47,385,-0.655649066,2.816362381,1
47,417,-0.8974602222,3.747210979,1
47,449,-1.311527252,2.244248867,1
47,481,-2.32196331,1.670773268,1
47,513,-3.32706213,3.856235743,1
47,545,-2.324471951,3.781966686,1
47,577,-1.473408222,1.815263987,1
47,609,-1.632029295,2.539312363,1
47,641,-1.516571164,3.52013135,1
47,673,-0.7682353258,2.522154331,1
47,705,-0.6598569155,0.5603692532,1
47,737,-1.206130028,1.576780796,1
47,769,-1.013584733,2.89606142,1
47,801,-1.340591788,1.201730251,1
47,833,-0.9522030354,0.9186971188,1
47,865,0.03691798449,0.36383605,1
47,897,NaN,NaN,2
47,929,1.296740532,0.3067867756,1
47,961,0.4182316661,0.3420239091,1
47,993,0.8037004471,0.1596171856,1
47,1025,0.3488880396,0.2120441794,1
47,1057,-0.4476225972,0.4359297156,1
47,1089,-1.184292436,1.746467113,1
47,1121,-1.651184082,3.131813049,1
47,1153,-1.584239125,2.702919006,1
47,1185,-1.343694687,2.440560818,1
47,1217,-0.5161173344,1.89804101,1
47,1249,0.5967815518,1.249115467,1
47,1281,1.607185245,0.6369758844,1
47,1313,0.7675498128,1.213659525,1
47,1345,-1.260970116,1.668291807,1
47,1377,-1.922065496,1.597156882,1
47,1409,-1.438319683,1.102978706,1
47,1441,-0.1076766253,0.3516487479,1
47,1473,1.343358994,1.236666918,1
47,1505,2.085365534,2.303442001,1
47,1537,2.064093113,0.745059967,1
47,1569,1.425046682,0.2918427587,1
47,1601,0.4500281811,0.6568911672,1
47,1633,-0.563393414,0.4227324724,1
47,1665,-0.8991667032,0.2809915543,1
47,1697,-0.4896742105,0.5897419453,1
47,1729,-0.6790870428,-0.5660333037,1
47,1761,0.4583806396,-1.634408236,1
47,1793,0.9038013816,-0.2811608315,1
47,1825,-0.4551650286,-0.6904304028,1
47,1857,-0.4318247437,0.5739495754,1
47,1889,0.469678551,0.503492713,1
