PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 24, filenames: A:[24]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[25]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.632739067,3.934775829,1
47,65,-1.331557512,0.1123680547,1
47,97,-0.7720341682,-0.8213566542,1
47,129,-1.1884166,-0.06224179268,1
47,161,-0.4124855995,-0.4569447041,1
47,193,-0.3893569708,0.7477509975,1
47,225,-0.09671089053,0.441862762,1
47,257,-0.0497302413,0.123747915,1
47,289,-0.1367283165,0.02825412154,1
47,321,-0.6048899293,0.3389385343,1
47,353,-1.560972214,0.4560832977,1
47,385,-1.084431648,-0.7978407741,1
47,417,-1.416568756,0.1099176407,1
47,449,-0.7062143087,0.8753985167,1
47,481,0.322437644,0.9080592394,1
47,513,0.2284140587,0.7635866404,1
47,545,-0.019287467,0.8217282295,1
47,577,1.236824512,1.721945763,1
47,609,1.342551827,2.211306334,1
47,641,0.9916484356,1.825563908,1
47,673,0.1776744425,1.635215998,1
47,705,-1.152798772,0.4268929064,1
47,737,-1.362734795,-1.426345468,1
47,769,-1.832314014,-2.172163486,1
47,801,-1.659579754,-1.286906004,1
47,833,-0.5656458139,-0.4704134762,1
47,865,0.7620873451,0.6452399492,1
47,897,2.196351767,2.392648697,1
47,929,2.471898079,1.97514081,1
47,961,1.538155794,1.263061881,1
47,993,0.3663375378,1.309451103,1
47,1025,0.01110009849,0.7718343139,1
47,1057,-0.7244739532,-0.7550467849,1
47,1089,-0.9280467629,-1.164858103,1
47,1121,-1.095771313,-0.8317525387,1
47,1153,-0.7722008228,-0.8144512177,1
47,1185,-0.4736453295,-0.8710452318,1
47,1217,-0.1275003552,-0.7314667702,1
47,1249,-0.4060938358,-0.07647120953,1
47,1281,0.5044937134,0.2149928212,1
47,1313,1.142760277,-0.3116939366,1
47,1345,-0.08544874191,0.05661442876,1
47,1377,-0.8565870523,0.6506972313,1
47,1409,-1.670428753,1.314624071,1
47,1441,-1.530023098,0.1346422732,1
47,1473,-0.9548008442,-0.5388379097,1
47,1505,-0.2206544876,-0.5032878518,1
47,1537,-0.5448828936,-0.4681800604,1
47,1569,-0.5084434152,-0.2895846963,1
47,1601,-0.03983098269,-0.1911723912,1
47,1633,0.6070337892,-0.255800128,1
47,1665,0.5400586128,-0.08040320873,1
47,1697,0.08544972539,-0.8066839576,1
47,1729,-0.1324185133,-0.8177943826,1
47,1761,-0.705080986,-0.5612949729,1
47,1793,-0.6612990499,-0.6590902209,1
47,1825,-1.160113215,1.125520945,1
47,1857,-1.232638121,0.1533733606,1
47,1889,-1.202086449,-1.040606618,1
47,1921,-1.08659637,0.7259597182,1
47,1953,-0.6068499088,1.395122528,1
47,1985,0.01703584194,0.2029536963,1
47,2017,0.9348233342,-1.869778872,1
79,33,-1.078800559,1.848245382,1
79,65,-0.7084914446,0.004507016391,1
79,97,-0.6482058167,-0.5790262222,1
79,129,-0.5975812078,-1.280708075,1
79,161,-0.3232941628,-0.7376507521,1
79,193,-0.4833712578,-0.1332353652,1
79,225,-0.5808106065,0.2587804794,1
79,257,-0.569832325,-0.04771372676,1
79,289,-0.3005570173,-0.5706354976,1
79,321,-0.1143371463,-0.5965639353,1
79,353,-0.8842291832,-0.4512156248,1
79,385,-1.284487247,0.3198374808,1
79,417,-2.931591511,1.63920331,1
79,449,-1.919816494,1.841644526,1
79,481,-0.4458479583,0.571013093,1
79,513,0.05181926489,0.3541815877,1
79,545,0.03161141276,0.65967834,1
79,577,-0.2094423622,2.387649536,1
79,609,-0.1948827505,2.124977112,1
79,641,0.256044656,1.706007242,1
79,673,0.4770140052,3.174778461,1
79,705,-0.9275631309,3.615870714,1
79,737,-1.133645892,0.308822751,1
79,769,-1.659756899,-0.006569683552,1
79,801,-1.745832801,-0.2440965325,1
79,833,-0.9885171652,-0.02788414061,1
79,865,0.2587100267,0.680395484,1
79,897,1.009616375,1.074871659,1
79,929,0.0354244709,0.9823327065,1
79,961,0.319006741,1.290506601,1
79,993,0.3826255798,1.353600025,1
79,1025,0.322442621,0.5893199444,1
79,1057,-0.6732164621,-0.3665831983,1
79,1089,-0.8945937753,0.1352811456,1
79,1121,-0.6686966419,0.09736967087,1
79,1153,-0.6242126226,0.1454088688,1
79,1185,-0.7137209177,-0.02759578079,1
79,1217,-0.3479322493,-0.0187163502,1
79,1249,-0.01673644781,-0.5232083797,1
79,1281,-0.4538687468,0.1885297596,1
79,1313,1.941476107,0.3636009097,1
79,1345,0.4219674766,0.4410818219,1
79,1377,-0.8964889646,0.8591127396,1
79,1409,-1.403714299,0.79893291,1
79,1441,-1.134914637,-0.4709339738,1
79,1473,-0.1621733308,-0.7311987877,1
79,1505,-0.3643594384,-0.9863713384,1
79,1537,-1.082601905,-0.8941515684,1
79,1569,-1.612010002,-0.1116158366,1
79,1601,-0.4772947133,-0.459345758,1
79,1633,-0.2014193237,-0.3494603336,1
79,1665,-0.4687330425,-0.4411978722,1
79,1697,-0.972145915,-0.7416111231,1
79,1729,-0.9184018373,-0.658269763,1
79,1761,-0.5436218977,-0.6121733785,1
79,1793,-0.5629044175,-1.340202093,1
79,1825,-1.341338158,1.323402882,1
79,1857,-1.027150393,0.5894690752,1
79,1889,-0.5941305161,-1.187421083,1
79,1921,-1.265532017,0.280810535,1
79,1953,0.4923073053,0.9205678105,1
79,1985,0.5576459169,0.1293777227,1
79,2017,0.5244828463,-0.9632573128,1
111,33,0.0150769949,0.5788039565,1
111,65,0.2199063301,-0.08554302901,1
111,97,0.8668949008,-0.1404516697,1
111,129,0.3308694959,-1.35765779,1
111,161,0.1423879862,-1.469424486,1
111,193,-0.5469817519,-0.7404780984,1
111,225,-0.7376832962,-0.3580858707,1
111,257,-0.6232415438,0.01725047827,1
111,289,-0.3121603131,-1.275786161,1
111,321,-0.4395178556,-1.603993893,1
111,353,-0.3699280024,-0.7739802599,1
111,385,-0.3745522499,0.3298666775,1
111,417,-0.9162771106,1.250155807,1
111,449,-2.394018173,0.5724974871,1
111,481,-1.388142228,0.4213807583,1
111,513,-0.264013052,0.3951096535,1
111,545,0.5460113287,0.1305750012,1
