PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 58, filenames: A:[58]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[59]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8151152134,-0.6416511536,1
47,65,-0.5367661119,0.353107214,1
47,97,-0.5049695969,1.456874132,1
47,129,0.3729432225,0.9749248028,1
47,161,1.141567707,0.3319450617,1
47,193,1.010228992,0.2324957848,1
47,225,-0.2766038179,0.2614654303,1
47,257,-3.133696079,1.61548686,1
47,289,-2.912017584,1.817629337,1
47,321,-1.567306519,0.697491169,1
47,353,-0.8015669584,-0.0746127367,1
47,385,-0.3882508874,-0.8683699369,1
47,417,-0.6640051007,-0.9237266779,1
47,449,-1.188489199,-2.127729654,1
47,481,-0.5737168193,-0.9148282409,1
47,513,-0.1394349933,1.215260744,1
47,545,-0.6792045832,0.3849237859,1
47,577,-2.319079638,0.5231860876,1
47,609,-3.558941841,0.8253537416,1
47,641,-3.180015802,1.932626963,1
47,673,-0.6321108341,0.07611036301,1
47,705,0.9854323268,-0.2668870687,1
47,737,-0.8939470649,0.6113073826,1
47,769,-1.866842985,0.7327355146,1
47,801,-2.227343559,0.3754140139,1
47,833,-1.909618616,-0.008615270257,1
47,865,-0.8846834898,-0.4220856726,1
47,897,-0.8665065169,0.08442507684,1
47,929,-0.2266660929,0.4051680565,1
47,961,-0.1283507347,1.714898586,1
47,993,0.5922012329,1.454041481,1
47,1025,-1.8974576,1.123399258,1
47,1057,-4.705884457,0.1169250011,1
47,1089,-3.54968977,0.6454466581,1
47,1121,-2.456442833,0.7180562019,1
47,1153,-2.464282274,-0.7690877914,1
47,1185,-1.419443846,-0.2793214917,1
47,1217,0.4667348862,2.638466358,1
47,1249,2.0165205,2.454761744,1
47,1281,0.3268502355,1.30401206,1
47,1313,-0.593839705,0.5625106096,1
47,1345,-1.800637722,0.1002421379,1
47,1377,-1.589300632,0.4168123603,1
47,1409,-1.08719635,0.6910355091,1
47,1441,-0.8228939772,0.7601351738,1
47,1473,-0.3289081454,1.179354191,1
