PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 14, filenames: A:[14]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[15]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8481545448,-0.01422473788,1
47,65,0.7174241543,0.1830795407,1
47,97,0.04549768567,-0.09748214483,1
47,129,0.05535829067,0.05021941662,1
47,161,0.057482481,-0.4167914987,1
47,193,-1.766465306,-0.2250704169,1
47,225,-1.590183496,0.3310370445,1
47,257,-0.8996438384,1.155996919,1
47,289,-0.2840278149,1.284707427,1
47,321,-0.9003983736,1.172741413,1
47,353,-1.608141303,-0.1089596152,1
47,385,-1.778654575,-0.1040899754,1
47,417,-0.9898158908,0.8304601908,1
47,449,-0.5274569988,0.7686778307,1
47,481,-0.008205115795,0.1479402781,1
47,513,0.658780396,2.392374992,1
47,545,1.836833239,1.065763235,1
47,577,2.730419636,4.534969807,1
47,609,2.850587606,4.701714516,1
47,641,2.045767307,2.818527699,1
47,673,1.409694791,1.447389364,1
47,705,1.554929972,0.6922413111,1
47,737,0.912219286,0.6500002146,1
47,769,0.6606850624,0.152682662,1
47,801,1.053050995,-0.9730853438,1
47,833,1.814165354,-1.27636838,1
47,865,1.386988163,-1.473560452,1
47,897,1.053782701,0.05338954926,1
47,929,2.29357338,0.5795249939,1
47,961,1.850120783,2.519141674,1
47,993,0.6369792223,4.300907135,1
47,1025,0.9418052435,5.180751801,1
47,1057,0.08404003084,2.624208689,1
47,1089,0.2257143557,-1.823249102,1
47,1121,1.272318959,0.02130067348,1
47,1153,0.9400192499,0.93385005,1
47,1185,-0.3664274216,1.711424708,1
47,1217,-1.452011466,1.578128338,1
47,1249,1.004496336,1.448138475,1
47,1281,2.570149422,0.002800345421,1
47,1313,3.404371738,1.244134426,1
47,1345,2.78167963,4.269804955,1
47,1377,1.208515048,4.10916996,1
47,1409,1.827533126,1.136362076,1
47,1441,2.075503826,2.816220522,1
47,1473,1.595872045,1.343016863,1
47,1505,0.7968971729,1.184518695,1
47,1537,0.3584456444,0.9583573341,1
47,1569,0.3042584062,0.5330194235,1
47,1601,-0.6756532788,-0.1088920236,1
47,1633,-0.7434998751,0.4986893237,1
47,1665,-0.641067028,0.7877805233,1
47,1697,-0.4822537899,1.012348175,1
47,1729,-0.6063967943,0.7908502817,1
47,1761,-0.1012488604,-0.7011547089,1
47,1793,0.3393797874,-0.6270618439,1
47,1825,-0.1619946361,-1.439291477,1
47,1857,0.2108570933,-1.222627521,1
47,1889,-0.1641088426,0.6571354866,1
47,1921,-0.5598688126,1.244669437,1
47,1953,-0.251521647,0.1485446692,1
47,1985,-0.6982512474,-0.005795892328,1
47,2017,-1.075653076,0.188886404,1
79,33,-1.456494331,0.04425789416,1
79,65,0.2573811412,0.1870214641,1
79,97,0.3206229508,0.1150613129,1
79,129,-0.4378179908,0.2929776609,1
79,161,-0.4909969568,0.4005653858,1
79,193,-3.087316036,0.5410428643,1
79,225,-2.331106186,1.783036709,1
79,257,-1.65523684,3.231286049,1
79,289,-2.124468088,3.423838854,1
79,321,-2.673720837,2.850908279,1
79,353,-1.622534037,0.3015403748,1
79,385,-1.494593024,0.5546188951,1
79,417,-1.894783139,1.079288244,1
79,449,-0.9763476849,1.695347309,1
79,481,-1.04258585,1.557611108,1
79,513,-0.9002931714,3.513085365,1
79,545,0.08568543196,2.072503567,1
79,577,-0.04430794716,1.859220505,1
79,609,0.3074998856,2.143443584,1
79,641,1.092132211,1.798857689,1
79,673,1.420547485,2.070989609,1
79,705,1.684600472,1.493328452,1
79,737,1.865827322,1.518103957,1
79,769,1.655983806,1.060508013,1
79,801,1.643477678,0.4148211479,1
79,833,1.460558772,0.1019165814,1
79,865,0.848965168,-0.5404397845,1
79,897,1.064032674,-0.4166032672,1
79,929,0.7894996405,1.768428802,1
79,961,0.2309032679,2.814187288,1
79,993,-0.05043917894,2.831150293,1
79,1025,-0.01507461071,4.637655258,1
79,1057,-0.2115897387,2.468116999,1
79,1089,NaN,NaN,2
79,1121,0.9185792208,1.897642374,1
79,1153,0.6793489456,1.812589645,1
79,1185,-0.423558265,1.500411153,1
79,1217,-0.1346485913,0.9522758722,1
79,1249,1.088260174,0.9201929569,1
79,1281,2.696474791,0.3257204294,1
79,1313,3.874369383,1.154574752,1
79,1345,2.293037891,2.652596951,1
79,1377,1.638254523,2.655722141,1
79,1409,2.645109653,1.71074605,1
79,1441,2.536987305,0.8457520008,1
79,1473,1.158144832,1.532546043,1
79,1505,1.700138092,1.271859407,1
79,1537,0.8885626197,0.1426251531,1
79,1569,0.5190576911,-0.02373123169,1
79,1601,0.6938227415,0.322219044,1
79,1633,2.133898497,0.0113183856,1
79,1665,1.039549708,0.07465329766,1
79,1697,0.5560169816,0.8112466931,1
79,1729,0.2483972758,1.281279802,1
79,1761,0.2078554034,0.7074005604,1
79,1793,0.111678496,-0.4244583845,1
79,1825,-0.08763878047,-1.038541913,1
79,1857,-0.08160218596,-0.8520772457,1
79,1889,-0.1036148667,0.7043020725,1
79,1921,-0.2043579817,1.660263538,1
79,1953,-0.1227849126,0.3045838177,1
79,1985,-0.5264797211,-0.1008838713,1
79,2017,-0.2114941478,-0.4398402572,1
111,33,-1.517206669,0.2781042159,1
111,65,0.1477366686,0.2000133991,1
111,97,0.1099480838,0.5799739361,1
111,129,-0.5767969489,0.145019874,1
111,161,-0.4098441303,0.405747056,1
111,193,-1.283370376,0.4437658787,1
111,225,-1.13150692,1.86301589,1
111,257,-0.7545993328,3.986595631,1
111,289,-1.827207327,2.422455311,1
111,321,-2.29515934,1.672409773,1
111,353,-1.751903057,1.420889139,1
111,385,-2.312888145,2.435675621,1
111,417,-2.198821545,0.9854280949,1
111,449,-1.297160864,1.457766056,1
111,481,-1.216888309,1.44435966,1
111,513,-1.214114904,1.853362203,1
111,545,-1.085859776,1.74120307,1
111,577,-3.175318241,1.442759991,1
111,609,-1.995486021,1.550994277,1
111,641,0.6919714212,1.016026378,1
111,673,1.704643846,0.7085067034,1
111,705,2.349735737,1.285630345,1
111,737,2.266287804,2.312347651,1
111,769,1.60027945,1.924051762,1
111,801,1.621573091,1.451623678,1
111,833,1.346684217,1.093883991,1
111,865,0.5592309237,0.5255303383,1
111,897,0.876090765,0.2822525501,1
111,929,0.6837148666,1.06646955,1
111,961,-0.2417387366,2.575580835,1
111,993,-0.2474625409,1.451972961,1
111,1025,0.5297599435,1.662811995,1
111,1057,0.0544410795,2.168675184,1
111,1089,0.2790723443,1.916808128,1
111,1121,0.6141341925,2.126369953,1
111,1153,0.470359385,2.017267227,1
111,1185,0.07543486357,1.213511348,1
111,1217,0.1246531904,0.7608951926,1
111,1249,1.524471402,0.5137409568,1
111,1281,NaN,NaN,2
111,1313,2.287644863,0.5601512194,1
111,1345,1.466315866,0.5261475444,1
111,1377,1.30279088,0.6851460338,1
111,1409,1.632223129,0.9644321203,1
111,1441,2.049273014,0.9513694048,1
