PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 33, filenames: A:[33]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[34]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.539982319,2.645895481,1
47,65,0.8833966255,0.5266126394,1
47,97,0.4537723064,-0.8090330958,1
47,129,-0.2390837073,-0.883929193,1
47,161,0.1626232266,0.4746038318,1
47,193,0.6177338958,1.339720726,1
47,225,0.3132168055,1.127082944,1
47,257,0.06048095226,2.118050337,1
47,289,-0.06596291065,1.926540852,1
47,321,-1.148420215,1.080282211,1
47,353,-0.924898684,1.368219733,1
47,385,1.139727354,1.807216406,1
47,417,1.235903263,3.261999607,1
47,449,2.119469166,3.191410303,1
47,481,2.081835747,3.188008308,1
47,513,0.5594962835,4.144287109,1
47,545,-0.549751699,5.349420547,1
47,577,-0.1976304054,3.338410854,1
47,609,-0.3716652393,2.931921482,1
47,641,-0.530973196,2.972359419,1
47,673,-1.065070868,2.908297062,1
47,705,-1.924295664,3.005859852,1
47,737,-2.483114958,3.10853529,1
47,769,-1.815142393,3.374757528,1
47,801,-1.597965002,1.764307499,1
47,833,-1.521605492,-0.1978980303,1
47,865,-2.044648647,-0.0914875865,1
47,897,-0.8385391235,0.8898921013,1
47,929,NaN,NaN,2
47,961,-2.947144032,-0.2829567194,1
47,993,-3.056310177,-0.8903521299,1
47,1025,0.4440681934,0.2734299898,1
47,1057,3.617410898,0.6062720418,1
47,1089,4.283185959,0.1379353106,1
47,1121,2.770062685,1.111842155,1
47,1153,0.7472052574,1.454075813,1
47,1185,-0.3517816663,0.3117964268,1
47,1217,-0.5123115778,-1.866272449,1
47,1249,0.2917732298,-3.259783745,1
47,1281,0.8631570339,-2.047675371,1
47,1313,0.4528919458,-1.77773118,1
47,1345,-0.7095831633,-0.7751145363,1
47,1377,-0.540738225,0.1580305099,1
47,1409,-0.407220304,-0.1380381286,1
47,1441,0.001103386283,-0.02606141567,1
47,1473,0.7087476254,0.443980813,1
47,1505,0.9216889739,0.5438297391,1
47,1537,0.9287037253,1.552607298,1
47,1569,0.2786492109,2.641804695,1
47,1601,0.151627779,1.262666106,1
47,1633,0.4625123739,0.1177616119,1
47,1665,0.7808668613,0.3360549212,1
47,1697,1.035339832,0.6514868736,1
47,1729,-0.05994316936,0.9483095407,1
47,1761,-0.6403970718,0.4033526182,1
47,1793,-0.9215397835,0.6754424572,1
47,1825,-0.2155103683,0.5082395673,1
47,1857,0.1166883707,0.709980011,1
47,1889,-0.4499986172,0.3459382057,1
47,1921,-0.965623796,1.079531193,1
47,1953,-0.411516428,0.3599812388,1
47,1985,-0.08116555214,0.06252463907,1
47,2017,0.08991014957,-0.1506124139,1
79,33,0.9004466534,0.7982354164,1
79,65,-0.3185084164,0.4918259978,1
79,97,-0.3412768245,0.3091191649,1
79,129,-0.626409173,0.03338602185,1
79,161,0.156203866,0.005911409855,1
79,193,0.9409345388,0.6652588844,1
79,225,0.9213096499,0.6110217571,1
79,257,0.8087412715,1.654703736,1
79,289,0.2402355373,4.515050888,1
79,321,-0.3864117861,4.024599075,1
79,353,0.2673064768,3.516731977,1
79,385,0.7019636631,3.001470566,1
79,417,0.3929569721,3.481612682,1
79,449,0.3381211758,5.437419891,1
79,481,1.728013992,3.921011686,1
79,513,0.7351782322,4.126446247,1
79,545,0.2244679332,4.603229523,1
79,577,0.3402311206,2.819015741,1
79,609,0.2799073458,2.112645388,1
79,641,-0.09043825418,1.660545111,1
79,673,-0.5605121255,1.823246717,1
79,705,-1.246968865,1.738393545,1
79,737,-1.10667634,2.947681189,1
79,769,-1.318150043,3.774302006,1
79,801,-1.560961008,2.680473089,1
79,833,-1.792336941,1.004761934,1
79,865,-1.66856277,-1.241485834,1
79,897,-1.166686058,0.6590373516,1
79,929,NaN,NaN,2
79,961,-0.09257268906,0.12315768,1
79,993,-0.07813501358,-0.3181043863,1
79,1025,-0.001901179552,-0.02800600231,1
79,1057,0.9427314997,0.1025839746,1
79,1089,1.429115534,-0.3200634122,1
79,1121,0.9924997687,-0.2983691692,1
79,1153,0.4048016071,-0.3866035938,1
79,1185,0.05113649368,-0.7559335232,1
79,1217,-0.0008837282658,-1.402587414,1
79,1249,-0.1405920684,-2.565148592,1
79,1281,0.02316662669,-1.101259947,1
79,1313,-0.04043069482,-0.8207607269,1
79,1345,-1.022631288,-0.3831363916,1
79,1377,-1.300192595,-0.5605111122,1
79,1409,0.5954027176,0.2067994475,1
79,1441,0.9804444909,0.9336072206,1
79,1473,0.1488542557,0.5164239407,1
79,1505,-0.3179934621,0.06355242431,1
79,1537,-0.1289455295,0.06837296486,1
79,1569,-0.4529725313,-0.3081504107,1
79,1601,-0.5511784554,0.1809695363,1
79,1633,0.2709046006,0.0727571249,1
79,1665,1.436962605,0.1026218534,1
79,1697,1.088739157,0.2978725731,1
79,1729,0.2648169398,0.2971478403,1
79,1761,0.3418935835,-0.6907703876,1
79,1793,-0.1202857792,0.1066336036,1
79,1825,0.2955857217,0.4762722254,1
79,1857,0.216414243,0.08241719007,1
79,1889,-0.1466603577,-0.4059004188,1
79,1921,-0.4903760552,0.4087053239,1
79,1953,-0.4237984419,0.08820490539,1
79,1985,0.1166793406,-0.05420649424,1
79,2017,-0.02946850657,-0.04410493374,1
111,33,0.3401076794,0.0002721250057,1
111,65,-0.2715611756,0.5172801614,1
111,97,-0.5486668944,0.6893695593,1
111,129,-0.3218452036,1.06742239,1
111,161,0.0239546299,1.055752635,1
111,193,1.177849531,1.027065396,1
111,225,1.302580714,0.9065387249,1
111,257,1.168866396,1.388668656,1
111,289,0.1053980589,4.180780888,1
111,321,-0.2132905722,4.668313503,1
111,353,0.2280991524,3.200766802,1
111,385,0.6995425224,2.279565573,1
111,417,0.316305846,2.485249758,1
111,449,-0.1920605302,4.435029984,1
111,481,0.5073337555,2.579672337,1
