PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 67, filenames: A:[67]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[68]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-2.531212091,0.07589268684,1
47,97,-1.883797646,-0.6138277054,1
47,129,-1.562888265,-0.0296189785,1
47,161,-0.4502238035,-0.7770797014,1
47,193,0.09700638056,-0.2927882671,1
47,225,-0.7932248116,-0.3324018121,1
47,257,-0.5461550951,-0.3637340069,1
47,289,-0.1601244211,0.1834290028,1
47,321,-0.1613032818,0.1393967867,1
47,353,-0.2037747055,2.447226286,1
47,385,-0.1301317215,3.396057606,1
47,417,-0.650295198,-0.3582433462,1
47,449,-0.3586180806,-2.386517286,1
47,481,2.151268244,-1.269790173,1
47,513,2.856536388,-0.03797888756,1
47,545,0.9117190838,0.9829428196,1
47,577,-0.4392472506,0.5933835506,1
47,609,-0.5046421289,1.186589718,1
47,641,-0.7465233803,1.09949851,1
47,673,-1.197018981,0.1168699861,1
47,705,-1.605550885,-0.4605225325,1
47,737,-0.8397136927,-1.339347482,1
47,769,0.643941164,-0.6678345799,1
47,801,0.6069214344,0.1459783912,1
47,833,-0.5878899097,0.3648963571,1
47,865,-1.708015084,-0.7982939482,1
47,897,-1.052445054,-0.2703868151,1
47,929,-0.3177931309,0.2274138927,1
47,961,-0.8599179983,-0.4609056711,1
47,993,-0.1507890821,0.06585514545,1
47,1025,0.6832423806,0.5706378818,1
47,1057,-0.6300890446,1.426733971,1
47,1089,-1.75344038,2.128161669,1
47,1121,-0.9758373499,2.502224684,1
47,1153,0.3063682616,1.406269073,1
47,1185,0.7795323133,1.595131874,1
47,1217,0.6538704634,1.684895277,1
47,1249,0.540163517,1.256258368,1
47,1281,0.9613780975,0.1505582333,1
47,1313,3.153900146,0.007100343704,1
47,1345,2.326064825,0.7482311726,1
47,1377,0.3630871773,0.8461697102,1
47,1409,0.03589382768,-0.04588004947,1
47,1441,-0.950668633,-0.3612032533,1
47,1473,-1.08943224,-0.09501588345,1
47,1505,0.05048933625,-0.03499928117,1
47,1537,0.0333661437,-0.3022081256,1
47,1569,-0.2888268828,-1.861209154,1
47,1601,0.1547599137,-0.5956151485,1
47,1633,-1.237004876,0.1140940785,1
47,1665,-0.8660941124,-0.07396435738,1
47,1697,-0.1981198788,0.2161633372,1
47,1729,-0.5928789377,0.8690946102,1
47,1761,-0.4457598925,0.2233285904,1
47,1793,0.02940154076,-0.02431708574,1
47,1825,0.0105471611,-0.5341921449,1
47,1857,-0.6490385532,-0.240470171,1
47,1889,-1.11923635,0.1094752252,1
47,1921,-0.7283921838,0.5585479736,1
47,1953,0.1631539464,0.01860336959,1
47,1985,0.4009721279,0.04181376472,1
47,2017,0.5130665302,-0.1210979223,1
79,33,-1.180865526,-0.0391305089,1
79,65,-3.338858604,0.2652582526,1
79,97,NaN,NaN,2
79,129,0.4008675814,-0.1561706066,1
79,161,-0.5154164433,0.5564385653,1
79,193,0.5178443789,-0.07919383049,1
79,225,1.34367764,0.5764073133,1
79,257,0.4194997549,0.4727184474,1
79,289,0.3046890497,0.5910327435,1
79,321,0.290591538,0.9726734161,1
79,353,-0.1237272173,1.944842339,1
79,385,-0.3846754134,2.426412344,1
79,417,-0.6456249952,1.237451553,1
79,449,-0.238170296,0.8958081007,1
79,481,0.8473570347,0.7004466057,1
79,513,0.9930458665,0.2717426419,1
79,545,0.2117851973,0.03192278743,1
79,577,-0.306158483,0.1119081974,1
79,609,-0.5174900889,2.195428133,1
79,641,-0.9964288473,1.269091606,1
79,673,-0.9006720781,0.853736639,1
79,705,-1.180166721,0.7074139118,1
79,737,-0.8616130352,-1.27355969,1
79,769,0.6114917994,-1.041448116,1
79,801,0.5697017312,0.2455672026,1
79,833,-0.8855338097,-0.0765158534,1
79,865,-1.127982378,0.2471297383,1
79,897,-0.980604887,0.2856308222,1
79,929,-1.140211344,-0.8461025953,1
79,961,-0.7237356901,0.5578196049,1
79,993,-0.9661961794,0.7531068325,1
79,1025,-0.5647752881,0.6962194443,1
79,1057,-0.5766685605,1.276167631,1
79,1089,-0.7677472234,0.8557587862,1
79,1121,-0.09987092018,1.406498432,1
79,1153,0.5640423894,1.334190845,1
79,1185,0.5719237328,1.312380314,1
79,1217,0.4063969254,1.612524748,1
79,1249,0.5367808938,1.761355162,1
79,1281,-0.6832866669,1.405861497,1
79,1313,0.7071866989,1.325555801,1
79,1345,-0.1680523157,0.5576858521,1
79,1377,-0.213978827,0.2800208628,1
79,1409,-0.2968809009,0.04735162854,1
79,1441,-0.5970882177,0.3395231366,1
79,1473,-0.6333259344,0.09557640553,1
79,1505,-0.8263296485,-0.3429912329,1
79,1537,-1.094252825,-0.89438802,1
79,1569,0.2517368793,-1.779936671,1
79,1601,0.5876000524,-0.7185540199,1
79,1633,-0.5203260183,0.01661970466,1
79,1665,-0.6959317923,0.5371530652,1
79,1697,-0.8299760818,0.6837846637,1
79,1729,-0.5325535536,0.7250685692,1
79,1761,0.2432252616,0.534683466,1
79,1793,0.8936482072,0.4947196245,1
79,1825,1.274141431,1.61313343,1
79,1857,-0.2545138896,0.6524239779,1
79,1889,-0.969309926,0.2681699395,1
79,1921,-1.053130746,-0.4234029651,1
79,1953,-0.2927586138,-0.2962026596,1
79,1985,0.1807133853,-0.0078816358,1
79,2017,1.195668697,-0.08996337652,1
111,33,0.2542455196,-0.2200803757,1
111,65,0.2611014545,0.3805517256,1
111,97,0.01415628195,0.1036108732,1
111,129,2.18605566,3.978388071,1
111,161,0.9774073958,3.503050327,1
111,193,0.2826586664,0.8712180853,1
111,225,0.3191917539,0.7339551449,1
111,257,0.477555722,0.9271212816,1
111,289,0.8241326809,1.300529599,1
111,321,NaN,NaN,2
111,353,-0.5854308605,2.015892029,1
111,385,-0.4977131486,2.179436684,1
111,417,0.01216490567,2.441411018,1
111,449,0.1333039403,1.933962107,1
111,481,-0.05237412453,0.822976768,1
111,513,0.2128164768,-0.03107383847,1
111,545,0.3348974586,-0.4201962352,1
111,577,-0.2650097311,1.024751186,1
111,609,0.03483551741,2.078974962,1
111,641,-0.0607714057,1.314954281,1
111,673,0.1422755122,0.8542639017,1
111,705,-0.81304878,1.25103569,1
111,737,-0.7836744785,0.7891507745,1
111,769,-0.09544715285,-0.5117407441,1
111,801,NaN,NaN,2
111,833,NaN,NaN,2
111,865,-0.4792649746,0.7248017192,1
111,897,-0.9128452539,1.47584033,1
111,929,-0.9716939926,1.657082796,1
111,961,-0.6575260162,1.827318907,1
