PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 11, filenames: A:[11]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[12]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.2732363641,0.6579896808,1
47,97,-0.5509847403,0.5005232692,1
47,129,0.5965790749,0.6508609056,1
47,161,-0.5383274555,0.5767721534,1
47,193,-1.862245679,-0.1352847219,1
47,225,1.796735168,-0.1118266582,1
47,257,-0.1981642842,0.816916585,1
47,289,0.164403677,1.475680113,1
47,321,1.83125186,2.287835121,1
47,353,NaN,NaN,2
47,385,0.5338323116,1.956330299,1
47,417,0.5663979053,2.807431221,1
47,449,2.772058249,3.291698217,1
47,481,3.404484272,2.714057446,1
47,513,1.898676395,3.348546267,1
47,545,0.3927900791,2.562163353,1
47,577,0.2010089159,2.430836916,1
47,609,0.4618794918,0.6410915852,1
47,641,2.678962708,2.85243535,1
47,673,NaN,NaN,2
47,705,1.719383478,1.325389385,1
47,737,2.267494917,2.539092302,1
47,769,3.756663322,2.95132947,1
47,801,3.070307732,3.528311729,1
47,833,0.2438104153,0.9952013493,1
47,865,3.498775482,0.3195803165,1
47,897,1.572333336,-0.1535248756,1
47,929,0.4541574717,0.7907905579,1
47,961,0.3149847984,2.896816492,1
47,993,3.197917223,3.165925026,1
47,1025,2.434754848,2.866423607,1
47,1057,1.369603872,2.96309948,1
47,1089,1.385167599,2.504400253,1
47,1121,0.9308072925,2.68609643,1
47,1153,2.111278057,1.477875471,1
47,1185,NaN,NaN,2
47,1217,6.551459312,3.161253691,1
47,1249,3.465394258,1.332891941,1
47,1281,1.782713413,0.4339473248,1
47,1313,0.5785205364,1.349391937,1
47,1345,1.42984271,1.144330502,1
47,1377,1.981404543,0.8182981014,1
47,1409,0.1763906479,0.6457107067,1
47,1441,0.725448966,1.016322851,1
47,1473,1.884253263,1.429718733,1
47,1505,2.76220274,0.8915837407,1
47,1537,2.765441418,0.09141230583,1
47,1569,2.738529444,0.2127726078,1
47,1601,2.033969641,0.2193915844,1
47,1633,0.5738360882,-0.193731904,1
47,1665,0.1111576557,0.4275753498,1
47,1697,0.1816274524,-0.7146434784,1
47,1729,-0.001497685909,-1.541816115,1
47,1761,-0.2950062752,0.3968915343,1
47,1793,-0.1154289842,0.09194111824,1
47,1825,-0.2032753229,-1.16571641,1
47,1857,0.2842514515,-1.245556355,1
47,1889,1.058688521,1.366865754,1
47,1921,1.152721643,0.4434118867,1
47,1953,0.4663965702,-0.2098225653,1
47,1985,-0.2584941983,0.1357632279,1
47,2017,-1.173045635,-0.281037569,1
79,33,2.012248993,0.02501745895,1
79,65,0.757453084,0.460457772,1
79,97,0.358605206,0.414821744,1
79,129,0.08571520448,0.3177381158,1
79,161,0.2196004689,0.298958987,1
79,193,-0.8468058705,0.9667209983,1
79,225,0.847448945,1.318823934,1
79,257,0.8283236623,2.710365295,1
79,289,1.489562154,1.78263855,1
79,321,1.91301167,1.147609234,1
79,353,2.822304249,2.314698696,1
79,385,1.984285116,2.604566097,1
79,417,-0.3996590376,2.781443834,1
79,449,1.26842165,2.854737997,1
79,481,2.234964371,3.117965937,1
79,513,2.105683327,3.179739714,1
79,545,-1.020332932,2.557039738,1
79,577,-1.161204338,2.857551336,1
79,609,0.02632719278,3.2476511,1
79,641,NaN,NaN,2
79,673,2.286999226,3.940249443,1
79,705,1.862015605,2.408100843,1
79,737,NaN,NaN,2
79,769,3.048852921,3.856755257,1
79,801,2.524546146,4.109719276,1
79,833,1.230437636,2.365268707,1
79,865,NaN,NaN,2
79,897,1.089393854,0.909884274,1
79,929,0.9219637513,1.483925104,1
79,961,0.3425064087,2.142549515,1
79,993,0.494156599,2.244338036,1
79,1025,1.153923154,2.896239996,1
79,1057,1.605023742,2.287677288,1
79,1089,2.738605261,2.29439497,1
79,1121,1.566253901,2.797731161,1
79,1153,1.509855986,1.891411424,1
79,1185,3.476231575,1.913366914,1
79,1217,3.847402096,1.492864132,1
79,1249,3.043484926,-1.258392096,1
79,1281,2.773782492,-0.3466611505,1
79,1313,2.97148633,1.09884882,1
79,1345,3.808688402,2.28292942,1
79,1377,4.401903152,4.967350006,1
79,1409,1.456783772,1.699908018,1
79,1441,1.300919056,1.326311707,1
79,1473,0.9530880451,1.764415145,1
79,1505,1.354631901,1.653330803,1
79,1537,2.494639635,1.320550203,1
79,1569,2.615847111,0.885885179,1
79,1601,2.188426495,0.4393999577,1
79,1633,1.57412529,0.04141527414,1
79,1665,0.6556738615,0.4986317754,1
79,1697,0.04817217588,0.6364881992,1
79,1729,0.3827376366,2.657453775,1
79,1761,0.4693431854,0.7139641047,1
79,1793,0.3187910318,-0.2474056333,1
79,1825,0.5026915073,-1.737728834,1
79,1857,0.3437777162,-0.6206582189,1
79,1889,0.7888808846,1.61962986,1
79,1921,1.082384586,1.317244649,1
79,1953,0.6498584151,0.1664139479,1
79,1985,-0.06764777005,0.0957216993,1
79,2017,-0.7236315012,-0.2095956057,1
111,33,0.3883436918,0.2005363405,1
111,65,0.5860267282,0.2042506933,1
111,97,0.6963466406,0.4053058624,1
111,129,0.5815262794,1.68581748,1
111,161,0.3191090226,0.4773890972,1
111,193,1.761521578,1.048889637,1
111,225,NaN,NaN,2
111,257,NaN,NaN,2
111,289,NaN,NaN,2
111,321,1.863607883,3.952219009,1
111,353,3.219226837,2.549930096,1
111,385,1.631373644,3.12810421,1
111,417,0.2023838758,2.951008081,1
111,449,0.5384389162,3.346006393,1
111,481,1.395910978,2.637461662,1
111,513,2.333861351,2.585441113,1
111,545,-1.145656586,2.669809818,1
111,577,-1.211543798,3.473968744,1
111,609,1.636898756,5.102161407,1
111,641,2.445007801,5.061191559,1
111,673,2.248018503,4.850012302,1
111,705,1.778304815,4.815537453,1
111,737,NaN,NaN,2
111,769,NaN,NaN,2
111,801,1.834774733,4.442028046,1
111,833,1.510004759,3.430241585,1
111,865,1.106430054,1.533767223,1
111,897,-1.023207426,1.676331997,1
111,929,0.5222889781,1.842395425,1
111,961,0.7732630372,1.963346958,1
111,993,-0.2554305792,0.5070052147,1
111,1025,0.7521820068,-1.202917218,1
111,1057,1.355850458,1.536350012,1
111,1089,2.333024502,2.03758812,1
111,1121,1.240925312,2.531334639,1
111,1153,0.957939744,1.87671113,1
111,1185,1.397405505,1.395243883,1
111,1217,1.051775932,-0.4431419373,1
111,1249,2.282372952,-1.809010386,1
111,1281,2.421323776,-0.09063726664,1
111,1313,1.976407766,1.921292782,1
111,1345,1.527108669,2.057696342,1
