PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 59, filenames: A:[59]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[60]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.518850565,2.067032814,1
47,65,0.6766130328,-0.3120637536,1
47,97,1.315470219,-1.272412896,1
47,129,-0.1923549175,-1.287029505,1
47,161,-0.7784028053,-0.652375102,1
47,193,0.1365072727,-0.2343460619,1
47,225,-0.01137256622,-1.879246473,1
47,257,-0.2543643117,0.8176493645,1
47,289,-0.9496819973,-0.3849803209,1
47,321,-0.02770352364,-1.893311739,1
47,353,NaN,NaN,2
47,385,1.348540664,1.350307226,1
47,417,1.083415866,2.486227512,1
47,449,-0.1168771088,2.791736126,1
47,481,-0.05600070953,5.225380898,1
47,513,-1.554990768,3.466683388,1
47,545,-1.492585421,0.7547997236,1
47,577,-0.03009720147,1.896710873,1
47,609,1.573812842,2.233007908,1
47,641,1.467077374,3.362641335,1
47,673,-0.3926833272,2.200892687,1
47,705,-1.512462616,0.4256772995,1
47,737,-1.934314251,-0.4188361168,1
47,769,-0.9893767834,-1.040982246,1
47,801,-0.7882044315,-0.2755793929,1
47,833,-0.9247590303,0.4033864737,1
47,865,-0.6927422881,0.7368763685,1
47,897,-1.718184233,0.5747480392,1
47,929,-0.5759046078,-0.05821867287,1
47,961,-0.02831798792,0.008219480515,1
47,993,NaN,NaN,2
47,1025,-0.9679794312,2.391729832,1
47,1057,-2.652852058,1.60848856,1
47,1089,-4.438132763,0.3592107296,1
47,1121,-3.479353189,-0.06295460463,1
47,1153,-1.131790638,1.150336504,1
47,1185,0.9169726372,0.8060986996,1
47,1217,1.504775882,1.776081085,1
47,1249,0.2856235206,2.790030003,1
47,1281,-0.6208600998,3.554246902,1
47,1313,-1.519589663,2.561179638,1
47,1345,-1.044817328,1.494217157,1
47,1377,-0.4888758361,1.116165638,1
47,1409,-0.612383008,1.806459665,1
47,1441,NaN,NaN,2
47,1473,-1.738375783,1.719089746,1
47,1505,-1.480629086,1.232962966,1
47,1537,-1.365976572,1.509986997,1
47,1569,-1.144507051,1.345234871,1
47,1601,-0.6840891838,0.5040179491,1
47,1633,-1.060858727,0.6685483456,1
47,1665,-1.152300119,0.8257037401,1
47,1697,-1.119084835,-0.189276278,1
47,1729,-1.650645494,-0.0254689455,1
47,1761,-2.035616398,-0.1675938964,1
47,1793,-0.4414024353,0.04659152031,1
47,1825,NaN,NaN,2
47,1857,NaN,NaN,2
47,1889,0.3115400076,-1.628106117,1
47,1921,-0.189788878,-1.600450516,1
47,1953,0.145611763,-1.082309008,1
47,1985,0.4959123731,0.02920901775,1
47,2017,-0.1883330345,0.3380293846,1
79,33,-0.1956091523,1.056905985,1
79,65,0.284314245,-0.03364507481,1
79,97,0.2248431295,-0.3356422186,1
79,129,-0.3132955134,-0.4482402802,1
79,161,NaN,NaN,2
79,193,NaN,NaN,2
79,225,-0.1993039548,-1.560404778,1
79,257,-0.2073535025,0.9346429706,1
79,289,-0.4218573272,0.7094466686,1
79,321,-0.6053924561,-0.24386549,1
79,353,0.0697337985,0.03389501572,1
79,385,0.2782866359,1.080591321,1
79,417,0.7005023956,1.267172933,1
79,449,0.4772802293,1.261425018,1
79,481,-0.9997671247,1.539554358,1
