PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.045373201,3.546922207,1
47,65,-1.152429342,0.1917232275,1
47,97,-1.209478855,-1.007904172,1
47,129,NaN,NaN,2
47,161,0.1526281834,-1.010260582,1
47,193,1.608494163,0.1843936443,1
47,225,1.453786612,1.386010408,1
47,257,1.503025889,1.993554592,1
47,289,1.513101935,1.538234234,1
47,321,0.9304519296,1.962742805,1
47,353,-0.1615792513,2.0541749,1
47,385,1.689065218,2.265539646,1
47,417,2.956541538,1.441879749,1
47,449,2.508437634,0.3250389695,1
47,481,-0.1115534306,0.1713884473,1
47,513,-0.5546119213,0.3641516566,1
47,545,0.5441820621,-0.04497241974,1
47,577,1.595668077,1.07837379,1
47,609,2.280565023,-0.08124220371,1
47,641,5.573738098,5.746917248,1
47,673,6.978617668,5.147464752,1
47,705,8.123348236,7.587711334,1
47,737,3.877429962,2.128392696,1
47,769,1.99800396,0.6767092943,1
47,801,1.034758091,-0.340030551,1
47,833,-0.04339361191,0.5132269859,1
47,865,-0.1242280006,0.9360780716,1
47,897,0.8998298645,0.5409093499,1
47,929,1.520726442,0.1623992622,1
47,961,NaN,NaN,2
47,993,2.781029224,-0.1794380844,1
47,1025,3.078527689,0.3176001012,1
47,1057,3.141345501,0.736730814,1
47,1089,3.690803528,0.7574421763,1
47,1121,5.199482918,0.124227643,1
47,1153,5.750593662,0.6490607858,1
47,1185,3.266224384,1.143735647,1
47,1217,NaN,NaN,2
47,1249,4.17341423,2.36985445,1
47,1281,6.478386879,1.986189246,1
47,1313,6.299377441,0.3194587231,1
47,1345,4.958642006,0.858206749,1
47,1377,5.164532185,0.5196282864,1
47,1409,5.82941246,3.402466774,1
47,1441,7.95800209,2.733096123,1
47,1473,7.357207775,1.864505291,1
47,1505,4.861510277,1.604567051,1
47,1537,1.721374512,1.860399127,1
47,1569,1.148147821,1.004351974,1
47,1601,0.8815379143,0.1116219163,1
47,1633,0.9129530191,-0.452883482,1
47,1665,0.7214388847,-1.031904459,1
47,1697,0.4820928574,-1.521181941,1
47,1729,0.8126761913,-0.8695523739,1
47,1761,2.789814234,-0.3163683712,1
47,1793,3.90671134,-0.3526032567,1
47,1825,1.615748405,0.008180588484,1
47,1857,0.02919626236,0.1305142343,1
47,1889,0.5039772987,-0.6202830076,1
47,1921,-0.06086707115,-0.1105415225,1
47,1953,-0.7733045816,-0.2576940656,1
47,1985,-0.6445815563,0.03740101308,1
47,2017,0.1824710965,0.06494832039,1
79,33,1.728733778,2.33788681,1
79,65,-0.7841980457,0.1604331434,1
79,97,-1.139321804,-0.825594604,1
79,129,-0.6770217419,-0.6645718813,1
79,161,-0.0813472271,-0.3214757144,1
79,193,0.4548244476,0.5267838836,1
79,225,1.6633991,1.026027441,1
79,257,1.914716005,1.106584311,1
79,289,1.258644104,0.02781867981,1
79,321,1.298300743,0.9112930298,1
79,353,0.9919840097,1.677018523,1
79,385,-0.2735865116,1.214966536,1
79,417,0.1376663446,0.59329319,1
79,449,1.062832832,0.03757983446,1
79,481,1.275966167,-0.1086891592,1
79,513,1.278689504,0.7027588487,1
79,545,2.209109783,0.6486472487,1
79,577,2.945275307,0.4214912653,1
79,609,1.311484337,-0.04259195924,1
79,641,NaN,NaN,2
79,673,NaN,NaN,2
79,705,NaN,NaN,2
79,737,2.487167835,0.3672335744,1
79,769,2.409147263,0.577626586,1
79,801,2.434842825,0.9532549381,1
79,833,1.659455538,0.9340381622,1
79,865,-0.7155606747,1.23206985,1
79,897,-0.2282810211,0.3849437237,1
79,929,0.8939106464,-0.3387646973,1
79,961,-0.5425481796,-0.3787171543,1
79,993,2.527416468,-0.269079417,1
79,1025,2.378635168,0.1378646195,1
79,1057,2.413357258,0.280919373,1
79,1089,2.93271184,0.2315984666,1
79,1121,3.068049908,0.3106223941,1
79,1153,3.137629986,0.09974040091,1
79,1185,NaN,NaN,2
79,1217,4.022958279,0.860522449,1
79,1249,3.354197502,1.847563267,1
79,1281,2.448920727,0.8320566416,1
79,1313,3.216990948,-0.08963805437,1
79,1345,4.127573013,0.3758174181,1
79,1377,4.225213051,1.083924174,1
79,1409,3.761247158,1.79492259,1
79,1441,3.787602901,1.452793241,1
79,1473,3.328383446,1.054781437,1
79,1505,2.885002136,1.651323676,1
79,1537,2.450340986,1.17387116,1
79,1569,-0.2528367043,1.506078005,1
79,1601,0.622168541,0.5666134953,1
79,1633,1.650951624,0.1693204939,1
79,1665,2.11665678,-0.4926406145,1
79,1697,1.541819096,-0.9643092155,1
79,1729,1.876161456,-0.1068398654,1
79,1761,1.973745584,0.04468668252,1
79,1793,1.697609425,1.138121843,1
79,1825,1.310447335,1.381042361,1
79,1857,0.2893310785,0.6080249548,1
79,1889,0.8195552826,-0.09303164482,1
79,1921,1.082726121,-0.1639745831,1
79,1953,0.9601248503,-0.2994038463,1
79,1985,0.4822711945,-0.05345091969,1
79,2017,-0.3919436932,-0.08378192782,1
111,33,0.2521085739,1.333844423,1
111,65,-1.94364059,0.1634773016,1
111,97,-2.004839897,-0.02816209197,1
