PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,417,1.733512163,1.518406868,1
143,449,1.589162827,1.393070102,1
143,481,1.051474214,0.7133170366,1
143,513,0.8647744656,0.5281877518,1
143,545,0.9415788651,0.8703488111,1
143,577,1.331750631,1.134827256,1
143,609,2.088009834,1.35718894,1
143,641,2.485019684,1.415017366,1
143,673,NaN,NaN,2
143,705,3.118283987,1.61066246,1
143,737,2.915382862,0.5231176615,1
143,769,2.724628925,0.7088367939,1
143,801,3.961335897,0.8780202866,1
143,833,3.404799461,2.116166592,1
143,865,2.946377039,2.859780073,1
143,897,3.136821985,2.996903896,1
143,929,3.27986598,2.250358582,1
143,961,3.271267176,2.405917645,1
143,993,2.907351255,-0.14950037,1
143,1025,NaN,NaN,2
143,1057,0.9763584137,-0.8745123148,1
143,1089,3.21973896,1.215548038,1
143,1121,5.17037487,1.522546053,1
143,1153,5.221770287,1.942687035,1
143,1185,4.487012863,2.43477416,1
143,1217,2.380113125,1.65439105,1
143,1249,1.356927156,3.084321976,1
143,1281,1.459157825,3.32902813,1
143,1313,1.953965664,2.909567595,1
143,1345,2.388616085,2.404786587,1
143,1377,3.088821411,2.030279875,1
143,1409,3.838783026,2.283330441,1
143,1441,3.028336763,2.522876978,1
143,1473,2.491806507,2.620577812,1
143,1505,1.799373388,2.224329948,1
143,1537,2.219974756,1.900520921,1
143,1569,2.518590927,1.334128618,1
143,1601,1.376410484,1.223258734,1
143,1633,0.7813398838,0.9454723001,1
143,1665,1.274816036,0.4799236655,1
143,1697,1.04054594,0.3885236979,1
143,1729,0.7801908851,0.3897507787,1
143,1761,1.120419025,-0.3503446579,1
143,1793,1.209095716,-0.940580368,1
143,1825,0.3328107595,-0.2962492704,1
143,1857,0.10376665,0.3713369071,1
143,1889,-0.2020052969,0.9504893422,1
143,1921,-0.3049114347,1.020963311,1
143,1953,-0.01513718814,0.9977703691,1
143,1985,-0.03035725653,-0.08077906072,1
143,2017,0.2951716185,-1.842592955,1
175,33,0.3148789406,0.0283511579,1
175,65,0.02377149463,0.09491740167,1
175,97,0.2088662982,-0.04408401251,1
175,129,0.9390104413,-1.379051328,1
175,161,0.2179341614,0.07779322565,1
175,193,0.04037636518,0.3677286208,1
175,225,-0.149161607,-0.003614276648,1
175,257,-0.3459670842,0.3118454218,1
175,289,-0.3599867225,1.052991867,1
175,321,-0.1698122919,1.838453531,1
175,353,0.5730900764,1.231479406,1
175,385,0.9170343876,0.9864658117,1
175,417,1.291226387,1.221005201,1
175,449,1.332198262,1.470612526,1
175,481,1.02241838,1.447054863,1
175,513,0.8353159428,0.962964654,1
175,545,0.241245389,0.9910393953,1
175,577,-0.03817117214,1.417487025,1
175,609,0.7998555899,1.570816755,1
175,641,3.933293343,2.395204782,1
175,673,3.372412205,2.198502541,1
175,705,2.693620205,2.136436939,1
175,737,2.254204035,1.449241638,1
175,769,1.324576378,1.408282161,1
175,801,2.688781738,1.57384038,1
175,833,3.126429081,2.145196915,1
175,865,3.312473059,2.872786999,1
175,897,4.163087845,3.104760647,1
175,929,4.005043983,3.093835592,1
175,961,3.757487297,2.924488783,1
175,993,1.809898376,1.428449392,1
175,1025,1.525456429,-0.7681500912,1
175,1057,5.922049522,1.545605659,1
175,1089,3.666653156,2.286520004,1
175,1121,3.64282918,1.833461881,1
175,1153,3.603798389,2.149419069,1
175,1185,3.486868382,2.038449049,1
175,1217,2.175671816,2.473014593,1
175,1249,0.6433887482,3.067036867,1
175,1281,1.503506303,3.136483192,1
175,1313,1.813500881,2.891594887,1
175,1345,2.981165886,2.588858128,1
175,1377,3.248736143,2.499865055,1
175,1409,2.675988436,3.212466002,1
175,1441,2.426486492,4.836818218,1
175,1473,2.296449423,2.953746319,1
175,1505,2.366893291,2.018108606,1
175,1537,1.743178368,1.228249669,1
175,1569,1.461709261,0.8884357214,1
175,1601,1.265824199,1.057947397,1
175,1633,1.176746368,1.043918967,1
175,1665,1.647748232,0.8235529661,1
175,1697,2.027059555,0.3824640214,1
175,1729,1.51351583,0.3907276988,1
175,1761,1.125080705,0.1168070361,1
175,1793,1.765763044,0.161316365,1
175,1825,1.083789706,-0.1928871274,1
175,1857,0.4532735646,-0.2008758187,1
175,1889,0.4721685052,0.8990670443,1
175,1921,-0.4063055813,2.22317934,1
175,1953,0.4225697517,0.7895641327,1
175,1985,0.2196714282,-0.04716536403,1
175,2017,0.1063500643,-1.542625904,1
207,33,0.8428880572,-0.08806359768,1
207,65,-0.03087781742,0.01832599938,1
207,97,-0.6209774017,0.1023449302,1
207,129,0.212950334,-0.3944497406,1
207,161,0.545543313,0.02341175079,1
207,193,0.06303432584,0.2479372025,1
207,225,-0.7583694458,0.3218806386,1
207,257,-1.480503082,1.227780819,1
207,289,-1.517205,1.025458574,1
207,321,-1.010084271,2.105910063,1
207,353,0.2899686992,0.8517371416,1
207,385,0.9635745287,0.8554022908,1
207,417,1.156496882,0.8128503561,1
207,449,0.8941550255,1.348731518,1
207,481,1.197179079,2.065462351,1
207,513,0.09928417206,0.4989089966,1
207,545,0.5653576851,-1.40033567,1
207,577,1.703793526,1.242076755,1
207,609,1.653708696,1.746325374,1
207,641,1.342727661,1.802168608,1
207,673,2.499582052,1.338792801,1
207,705,3.301160812,1.948672056,1
207,737,3.17384553,2.735260487,1
207,769,2.871479988,1.798493147,1
207,801,2.833362818,1.922003746,1
207,833,3.105410576,2.39906621,1
207,865,3.689322472,2.788645744,1
207,897,4.307316303,2.950546265,1
207,929,4.393228531,3.023717642,1
207,961,4.202963829,3.412134171,1
207,993,3.95643425,2.847977161,1
207,1025,3.769937515,2.944931507,1
207,1057,3.876558542,3.681784391,1
207,1089,3.116935492,3.077749491,1
207,1121,1.342921495,2.122292042,1
207,1153,NaN,NaN,2
207,1185,3.512966871,2.105824471,1
207,1217,2.94875288,2.650463104,1
207,1249,2.329160452,3.084905624,1
207,1281,2.367759228,3.649567604,1
207,1313,2.547478676,2.756586313,1
207,1345,5.398584366,1.850795507,1
207,1377,4.291296005,1.920251846,1
207,1409,2.349830627,3.413160801,1
207,1441,1.764207363,4.251174927,1
207,1473,1.853685617,2.940821648,1
207,1505,2.311104774,1.928722143,1
207,1537,2.274873018,0.8560000658,1
207,1569,1.81198144,0.9626770616,1
207,1601,2.4552176,0.9775863886,1
207,1633,2.039989948,0.6497913599,1
207,1665,2.04793191,0.7343556881,1
207,1697,2.373630047,0.2289975882,1
207,1729,1.883054018,0.1115988493,1
207,1761,0.8513057232,0.3555193543,1
207,1793,0.6120942831,0.4033741951,1
207,1825,0.1373069286,0.06893396378,1
207,1857,0.2323926091,0.4122053683,1
207,1889,0.9065411687,0.4986059666,1
207,1921,0.920874536,0.9515225291,1
207,1953,0.9260166287,0.4286420941,1
207,1985,0.3897185922,-0.08228179812,1
207,2017,-0.1055943966,-1.028466225,1
239,33,1.255809426,-0.02710229158,1
239,65,-0.4817474484,0.06251055002,1
239,97,-1.211963773,0.3913360834,1
239,129,0.05728441477,0.7276655436,1
239,161,0.5968421698,0.9315677285,1
239,193,-0.1028295457,1.103540421,1
239,225,-0.5467784405,1.417732239,1
239,257,-0.6046816707,1.720588446,1
239,289,-0.842196703,0.9077955484,1
239,321,-1.297492504,-0.111284852,1
239,353,-0.1613841057,0.1653775573,1
239,385,0.4193584025,0.6118775606,1
239,417,0.4307532907,0.9105806947,1
239,449,NaN,NaN,2
239,481,0.9754680395,1.827924252,1
239,513,1.858131409,0.884708643,1
239,545,1.120784521,0.1679680347,1
239,577,3.180973053,1.586986184,1
239,609,3.783780813,1.978857398,1
239,641,1.457839012,0.7193175554,1
239,673,NaN,NaN,2
239,705,4.647326946,1.657575607,1
239,737,3.572489977,2.313698769,1
239,769,3.478452682,1.882197738,1
239,801,3.248055696,1.793195724,1
239,833,3.352659941,2.163828135,1
239,865,3.633278131,2.293324471,1
239,897,5.828542709,2.902083874,1
239,929,4.350179672,2.758276224,1
239,961,4.241933823,3.219990492,1
239,993,4.042604923,2.67763257,1
239,1025,NaN,NaN,2
239,1057,3.215608835,5.855579376,1
239,1089,0.7358262539,0.928519249,1
239,1121,NaN,NaN,2
239,1153,7.794500351,3.381220579,1
239,1185,6.360010147,2.697595835,1
239,1217,5.820099831,2.983544827,1
239,1249,5.884267807,3.088019371,1
239,1281,4.58489418,2.899785042,1
239,1313,3.374278545,2.506054401,1
239,1345,3.65389061,0.5747523308,1
239,1377,2.458021164,1.164416194,1
239,1409,1.934077978,2.779285908,1
239,1441,2.240075827,3.434704065,1
239,1473,2.416693926,2.213511944,1
239,1505,2.284119844,1.628320336,1
239,1537,2.148870468,1.128939748,1
239,1569,2.129410267,0.4136095047,1
239,1601,2.915682793,0.3216079473,1
239,1633,1.999547482,0.2222166657,1
239,1665,1.88639164,0.3700675368,1
239,1697,2.432788849,0.3147987723,1
239,1729,2.093090296,0.403344363,1
239,1761,1.428865433,0.4262162745,1
239,1793,0.4923771024,0.206808731,1
239,1825,-0.5240857601,0.1228022277,1
239,1857,0.09349745512,0.7910416126,1
239,1889,0.3949801326,0.6861661673,1
239,1921,0.7269536853,0.4277897477,1
239,1953,1.307699561,-0.07394897938,1
239,1985,1.700683594,-0.197863251,1
239,2017,0.1372677386,-0.8367204666,1
271,33,0.3983042836,0.373642683,1
271,65,0.3437462449,0.007748164237,1
271,97,0.6376646161,-0.248467505,1
271,129,0.9294040203,0.7835411429,1
271,161,0.9356691837,1.371278286,1
271,193,0.06402906775,1.390298963,1
271,225,-0.0720744133,1.574578285,1
271,257,-0.4442021549,1.104784131,1
271,289,-0.8013959527,0.5994763374,1
271,321,-0.4079256356,0.4705038965,1
271,353,-0.3646701574,0.006756782532,1
271,385,0.166451633,0.3264104724,1
271,417,0.7403665781,1.058810711,1
271,449,1.156505942,1.615809679,1
271,481,1.257321,2.268330574,1
271,513,2.156095982,1.38765645,1
271,545,1.914467454,1.293450117,1
271,577,3.191678047,1.34184885,1
271,609,4.222872734,1.651832104,1
271,641,3.291118622,0.9190778732,1
271,673,NaN,NaN,2
271,705,3.62660408,0.3820568323,1
271,737,3.534683704,1.617718339,1
271,769,4.16845274,1.56001997,1
271,801,3.622804642,1.459357142,1
271,833,2.383836746,-0.4473087788,1
271,865,3.618298054,0.7837637663,1
271,897,6.283904076,2.080015182,1
271,929,4.378809929,2.570688248,1
271,961,3.985491514,1.710721016,1
271,993,3.789330006,2.170306206,1
271,1025,1.016015768,5.702537537,1
271,1057,2.231936932,5.624444962,1
271,1089,3.697042465,1.30384779,1
271,1121,NaN,NaN,2
271,1153,8.043674469,3.107127905,1
271,1185,NaN,NaN,2
271,1217,6.657701015,4.482698917,1
271,1249,6.276627064,4.067549706,1
271,1281,4.502658844,3.180633545,1
271,1313,3.092402697,2.723366261,1
271,1345,2.939549446,1.689620972,1
271,1377,2.409433126,2.1100564,1
271,1409,1.798330307,2.438091278,1
271,1441,2.58827877,2.068495035,1
271,1473,3.539797306,0.08208465576,1
271,1505,3.785676241,1.447731853,1
271,1537,2.444282532,0.8648811579,1
271,1569,1.828662515,-0.1731982827,1
271,1601,1.589994788,-0.2341888249,1
271,1633,1.396371245,-0.3605971634,1
271,1665,0.7765234709,0.4115441442,1
271,1697,1.056783795,0.8152778745,1
271,1729,1.865924835,0.4058382511,1
271,1761,1.776140809,0.1276136339,1
271,1793,0.9800284505,-0.01209953427,1
271,1825,0.3332579732,-0.0695028007,1
271,1857,0.4220689535,0.670719862,1
271,1889,-0.186009407,2.303082943,1
271,1921,-0.3010933995,1.862135172,1
271,1953,1.133102894,0.3483963609,1
271,1985,1.534967661,-0.1803589761,1
271,2017,0.05832117796,-1.043664455,1
303,33,-0.7006522417,0.7118071318,1
303,65,-0.08702206612,-0.008637454361,1
303,97,0.6456154585,-1.355384588,1
303,129,0.9077398181,0.3185904324,1
303,161,1.036290884,1.207069159,1
303,193,0.6012787819,1.076758504,1
303,225,0.2123231888,0.8993810415,1
303,257,-0.3057140112,0.07595348358,1
303,289,-1.021002054,-0.2328286171,1
303,321,-1.090380788,0.0825265944,1
303,353,-0.6003402472,-0.02603751421,1
303,385,-0.4224292636,0.4337662458,1
303,417,0.04535293579,1.766987562,1
303,449,0.892980516,1.973187208,1
303,481,1.42710042,1.275151372,1
303,513,1.863098383,1.603974819,1
303,545,1.543917894,1.896413445,1
303,577,2.475084305,1.575550556,1
303,609,3.757692814,1.974292278,1
303,641,4.189423561,1.853823662,1
303,673,4.707203388,1.682963014,1
303,705,4.763186932,1.215694904,1
303,737,3.404536724,0.7920691967,1
303,769,4.243244171,1.28495872,1
303,801,5.224387169,0.6083933115,1
303,833,2.345047712,-0.2823092937,1
303,865,NaN,NaN,2
303,897,3.811947346,0.7212958336,1
303,929,3.989367962,1.841772318,1
303,961,3.897254229,0.9620184898,1
303,993,3.432943583,1.182713032,1
303,1025,2.118006945,3.245956898,1
303,1057,1.806029797,3.372138023,1
303,1089,3.223416328,3.191000938,1
303,1121,3.492777824,3.383651733,1
303,1153,4.319674969,3.167375803,1
303,1185,5.029877186,2.891824245,1
303,1217,6.365477562,3.729962826,1
303,1249,4.650865555,3.623235464,1
303,1281,5.432411194,3.932919979,1
303,1313,NaN,NaN,2
303,1345,2.968928337,2.792783022,1
303,1377,3.145249844,2.346028328,1
303,1409,3.245089769,2.365071535,1
303,1441,3.294504881,1.783253074,1
303,1473,4.669919968,0.5853637457,1
303,1505,NaN,NaN,2
303,1537,2.281368256,1.329079032,1
303,1569,1.704476118,0.2424217463,1
303,1601,1.456351757,-0.2732383907,1
303,1633,1.723309875,0.07523912191,1
303,1665,NaN,NaN,2
303,1697,0.7928965092,1.00254631,1
303,1729,1.135161638,0.3562710285,1
303,1761,1.317064762,0.3747188449,1
303,1793,0.7448655963,0.1929730475,1
303,1825,-0.04863548279,0.1572721004,1
303,1857,0.4325473607,0.9882143736,1
303,1889,0.3273478746,2.056314468,1
303,1921,-0.3507196307,1.520898819,1
303,1953,0.329643786,0.6203298569,1
303,1985,0.1312762499,-0.0458583869,1
303,2017,-0.1081398129,-1.10343945,1
335,33,-1.352368593,0.419262737,1
335,65,-0.5712759495,0.1450187415,1
335,97,-0.3820153177,-0.8395439386,1
335,129,0.2823315263,-0.6061608791,1
335,161,0.7911843061,0.8666408658,1
335,193,0.5575495362,1.212848186,1
335,225,0.1798528731,0.4609354138,1
335,257,-0.1249995083,-1.065534949,1
335,289,-0.1693462729,-0.7120549083,1
335,321,-0.1026788056,-0.2008420527,1
335,353,-0.04516814649,0.3987914324,1
335,385,-0.08489066362,1.052636623,1
335,417,0.1237622499,3.376549244,1
335,449,0.4391789436,3.125593901,1
335,481,0.7392034531,0.8268209696,1
335,513,1.332270145,0.1009540558,1
335,545,2.220818043,2.38312602,1
335,577,2.491014957,3.298345089,1
335,609,3.005993605,2.686033726,1
335,641,4.038925171,1.93624568,1
335,673,4.626712322,1.70755887,1
335,705,4.424873352,1.724406958,1
335,737,4.157734871,1.497846603,1
335,769,6.292221069,1.729363918,1
335,801,7.129705906,2.372084856,1
335,833,NaN,NaN,2
335,865,NaN,NaN,2
335,897,4.032371044,1.670588017,1
335,929,4.082248688,3.108043671,1
335,961,4.016909599,2.852755547,1
335,993,3.829493761,3.909452915,1
335,1025,2.991062403,4.07389164,1
335,1057,1.515250683,4.174236774,1
335,1089,2.592937469,3.268848896,1
335,1121,3.178013563,2.98804903,1
335,1153,3.829152107,3.190530777,1
335,1185,4.449307442,3.006397963,1
335,1217,5.936998367,1.955492735,1
335,1249,3.151981354,2.873505592,1
335,1281,3.018287659,3.216285229,1
335,1313,3.394239902,4.502220631,1
335,1345,3.007263184,3.40246129,1
335,1377,3.227920294,2.493804693,1
335,1409,3.257947206,2.380140066,1
335,1441,2.98134923,2.040923595,1
335,1473,3.307175398,2.108354568,1
335,1505,4.729036808,2.075979471,1
335,1537,0.7600681782,2.415364742,1
335,1569,1.726883411,0.8109825253,1
335,1601,1.413791537,0.3151526451,1
335,1633,1.169420123,0.4813881218,1
335,1665,1.679702997,0.09830749035,1
335,1697,1.830554247,0.6092641354,1
335,1729,1.602876782,0.7917140722,1
335,1761,1.059417486,0.7536796331,1
335,1793,0.3275319934,1.010652423,1
335,1825,0.520986557,1.237518072,1
335,1857,0.3669722676,1.232309937,1
335,1889,-0.09080171585,0.597630024,1
335,1921,0.4030983448,0.4144583941,1
335,1953,0.628570497,-0.015886724,1
335,1985,0.1213261485,-0.02352645993,1
335,2017,-0.4808418453,-0.8108048439,1
367,33,-0.9497189522,0.1430834532,1
367,65,-0.2608034313,-0.05678826571,1
367,97,-0.1644053161,-1.131449699,1
367,129,-0.6132916212,-0.1210196018,1
367,161,1.261555672,0.6671675444,1
367,193,0.693236649,1.309459448,1
367,225,0.0347455442,0.04088544846,1
367,257,0.04487648606,-0.728574574,1
367,289,0.1839812696,-0.2199923694,1
367,321,-0.2200158238,0.7840025425,1
367,353,0.2242609262,1.980447054,1
367,385,0.8800578117,1.457500219,1
367,417,1.234798074,2.501514435,1
367,449,2.014533997,1.965207696,1
367,481,2.738956451,1.362018824,1
367,513,3.047394037,1.395922184,1
367,545,3.070372105,2.75105691,1
367,577,2.819057465,4.096408367,1
367,609,2.24035573,2.723370075,1
367,641,3.255111933,1.949354649,1
367,673,3.877151966,1.63521421,1
367,705,4.062125206,1.823630095,1
367,737,4.872608185,2.281678677,1
367,769,4.592577934,2.457481146,1
367,801,4.274078369,3.120699167,1
367,833,NaN,NaN,2
367,865,2.683364868,3.533550501,1
367,897,5.370927334,4.783432007,1
367,929,4.585728645,4.556709766,1
367,961,4.232344151,4.367798328,1
367,993,3.378337622,4.033448219,1
367,1025,2.586799145,3.651208401,1
367,1057,1.248944521,3.298718929,1
367,1089,-0.1302728653,3.180126905,1
367,1121,0.576384306,2.729295254,1
367,1153,3.591177464,2.863502502,1
367,1185,3.90526104,2.933904886,1
367,1217,3.652672529,2.30346632,1
367,1249,3.595358849,1.779723167,1
367,1281,3.263042212,2.521798611,1
367,1313,2.787200928,3.345345736,1
367,1345,3.329994202,4.432474136,1
367,1377,2.976077557,3.169439793,1
367,1409,2.939658642,2.524461031,1
367,1441,2.806014299,1.45778358,1
367,1473,3.09323597,2.032164574,1
367,1505,4.069282532,1.943015456,1
367,1537,3.414496183,1.477115154,1
367,1569,NaN,NaN,2
367,1601,1.795019031,0.6419804096,1
367,1633,1.474945188,0.6502161622,1
367,1665,1.885046482,0.6146174669,1
367,1697,1.874671459,0.458730042,1
367,1729,1.976840615,0.5474389791,1
367,1761,1.55121851,0.2780736685,1
367,1793,1.638037205,0.3145393729,1
367,1825,1.180269957,0.9119282961,1
367,1857,0.9128379226,0.8789143562,1
367,1889,0.896392107,0.4054871798,1
367,1921,1.157371402,0.463237226,1
367,1953,1.192253351,0.4272520542,1
367,1985,0.3580502868,0.002090705559,1
367,2017,-0.3089538813,-0.3529155254,1
399,33,-1.338505507,0.133354798,1
399,65,-0.1752845049,-0.1365686357,1
399,97,0.5034332275,-0.5040602088,1
399,129,0.4735749364,-0.02202643454,1
399,161,0.8717052937,0.3823089004,1
399,193,0.5962795019,0.8349142075,1
399,225,0.4290380478,0.4720601439,1
399,257,0.3772901297,0.1474728584,1
399,289,0.3716441095,0.297080934,1
399,321,0.0918290019,0.7888305783,1
399,353,0.7964013219,0.7994248867,1
399,385,1.291613579,0.9824390411,1
399,417,1.460861206,1.511430025,1
399,449,2.969504356,1.593669653,1
399,481,4.565446377,1.413143873,1
399,513,3.555502415,1.475059748,1
399,545,4.098855495,2.645623207,1
