PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 7, filenames: A:[7]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos004_TimeSrs0004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.6706256866,0.264775157,1
47,97,-0.1189957857,-1.018821478,1
47,129,0.7886182666,-1.042496443,1
47,161,0.8899966478,-0.8266535997,1
47,193,-0.4097714424,-0.7989241481,1
47,225,-0.6538188457,-1.376788855,1
47,257,0.7332353592,-1.394813776,1
47,289,1.511605382,-1.678407669,1
47,321,1.856402278,-0.7651720643,1
47,353,1.953539371,-1.183485508,1
47,385,0.7627843618,0.1803754568,1
47,417,-0.251024425,0.4612646103,1
47,449,-0.7728381157,-0.1789619923,1
47,481,-1.68507719,0.6248446703,1
47,513,-1.721522331,0.3290757537,1
47,545,-0.3307073116,1.10524416,1
47,577,0.4393225908,1.658080101,1
47,609,2.69590807,3.776665926,1
47,641,4.293216705,3.841993332,1
47,673,4.848604202,1.494772077,1
47,705,2.725259066,-0.1271255016,1
47,737,3.203222275,-0.241627574,1
47,769,3.386199713,1.390317678,1
47,801,0.9303319454,0.1283518076,1
47,833,-0.5680966377,0.1582065821,1
47,865,-0.5627672672,0.676887393,1
47,897,-0.7878758907,0.642925024,1
47,929,0.564915657,-0.4030380845,1
47,961,NaN,NaN,2
47,993,1.315492153,-1.590342641,1
47,1025,1.866294861,-0.9143166542,1
47,1057,1.650654316,-0.1562975049,1
47,1089,3.450765133,0.5852178931,1
47,1121,4.159591198,1.101863027,1
47,1153,3.521463394,0.824811399,1
47,1185,0.626449585,0.3301202059,1
47,1217,-0.1290540695,0.8092207313,1
47,1249,0.358997345,1.42154336,1
47,1281,1.132694483,1.173740506,1
47,1313,2.710830212,1.418951869,1
47,1345,2.820143223,0.5755182505,1
47,1377,1.3759408,0.4634472132,1
47,1409,2.242588758,-0.7870041132,1
47,1441,2.154885054,0.7391651869,1
47,1473,2.008652687,1.416397572,1
47,1505,2.038198233,0.8829667568,1
47,1537,2.235806465,0.7787284851,1
47,1569,2.33360076,0.7272005081,1
47,1601,1.92162168,-0.1308031082,1
47,1633,1.796215773,0.1107355952,1
47,1665,1.2228266,0.4807861447,1
47,1697,2.317255497,1.179148674,1
47,1729,2.719020844,0.1703435183,1
47,1761,1.978955388,-0.1192483306,1
47,1793,1.233376384,0.5437788963,1
47,1825,0.2556033134,0.1796568632,1
47,1857,-0.3000631332,0.7221481204,1
47,1889,0.8401408195,0.4832362533,1
47,1921,1.247294426,-0.5355671644,1
47,1953,1.876816511,-0.4415085912,1
47,1985,0.7728077769,0.1366242319,1
47,2017,-1.506793737,0.3517100811,1
79,33,-0.6333957911,0.5233939886,1
79,65,0.3902210891,0.2913851738,1
79,97,-0.5827943683,1.603565931,1
79,129,0.6358447671,0.2137477398,1
79,161,0.5823488832,-0.1840348244,1
79,193,-0.5653330088,-0.3500502408,1
79,225,-1.083712578,-0.3849745393,1
79,257,0.1526453495,0.3186581731,1
79,289,0.8713941574,0.6919964552,1
79,321,0.8687808514,-0.524140656,1
79,353,1.171768665,-0.5381220579,1
79,385,0.4836893082,0.06465673447,1
79,417,-0.943827033,0.1949893236,1
79,449,-0.3584269583,1.221872568,1
79,481,-0.1931751966,2.796813011,1
79,513,0.3217025697,1.040222168,1
79,545,0.4940625727,0.8285695314,1
79,577,1.042273641,0.1367394924,1
79,609,3.668531179,2.163143873,1
79,641,5.53619957,3.668195724,1
79,673,NaN,NaN,2
79,705,NaN,NaN,2
79,737,NaN,NaN,2
79,769,2.508043289,2.108869791,1
79,801,1.732951164,0.5551024675,1
79,833,0.9429750443,-0.338953793,1
79,865,0.8425120115,-0.09912264347,1
79,897,0.2243096828,0.9197009802,1
79,929,NaN,NaN,2
79,961,-0.1174015999,0.1258040965,1
79,993,1.93108654,-0.2934541404,1
79,1025,2.006142139,-0.1262784451,1
79,1057,1.429672241,0.4571385682,1
79,1089,2.032465696,0.8131452799,1
79,1121,2.226476669,1.233289719,1
79,1153,1.977521181,1.343142748,1
79,1185,1.631440163,1.228956342,1
79,1217,0.8022605181,0.884904325,1
79,1249,0.6089017987,-0.6059983373,1
79,1281,1.59182477,0.889844656,1
79,1313,3.741438866,1.698760748,1
79,1345,2.540639877,1.082144022,1
79,1377,1.918200016,1.152959585,1
79,1409,2.472884893,0.9646998644,1
79,1441,2.823942184,1.622600794,1
79,1473,2.762387276,1.540169954,1
79,1505,2.135850906,0.793545723,1
79,1537,1.569373608,0.6328041553,1
79,1569,2.080574274,0.6792997122,1
79,1601,1.550273895,0.08171033859,1
79,1633,0.9495418072,0.917750895,1
79,1665,0.4852823019,0.6117355227,1
79,1697,1.108381152,0.01462781429,1
79,1729,2.152547359,0.3846372962,1
79,1761,1.424359083,0.4840371907,1
79,1793,0.8815796375,0.2862244248,1
79,1825,0.5776647925,-0.07426254451,1
79,1857,0.4217097759,0.2383814603,1
79,1889,0.3609342575,0.4913645983,1
79,1921,NaN,NaN,2
79,1953,0.6605383158,0.5850756168,1
79,1985,1.083233356,0.04067594185,1
79,2017,0.3639684916,-0.6301377416,1
111,33,0.7270027995,-0.1544560194,1
111,65,0.4249030352,0.1964189708,1
111,97,1.03177166,1.301861286,1
111,129,1.275396824,1.72601378,1
111,161,0.453791678,1.000781536,1
111,193,0.3498476744,0.392436564,1
111,225,0.2223919928,0.7765337229,1
111,257,0.967328012,2.531586409,1
111,289,0.9284703135,3.432973862,1
111,321,0.08684879541,0.72907269,1
111,353,0.5644782782,0.1942930222,1
111,385,0.6813790202,-0.1617036313,1
111,417,-0.003968298435,-0.2201098949,1
111,449,0.1316664517,0.7270144224,1
111,481,0.4112223387,3.48521471,1
111,513,0.9130907655,0.7697094679,1
111,545,0.8267014027,0.4199920893,1
111,577,1.562393188,0.6985555887,1
111,609,2.58613348,1.231485128,1
111,641,4.04592514,3.28109479,1
111,673,2.450788975,2.57647872,1
111,705,NaN,NaN,2
111,737,NaN,NaN,2
111,769,1.374388456,0.8091126084,1
111,801,1.020997286,0.1173708737,1
111,833,1.708451509,-0.1447161436,1
111,865,1.638142943,-0.2006402016,1
111,897,0.4838138819,-0.02897772193,1
111,929,-0.5125021935,1.956983805,1
111,961,0.3836833239,0.965315938,1
111,993,-0.2811424732,0.1904358864,1
111,1025,-0.3967158794,-0.1246817708,1
111,1057,0.9776556492,0.5606706142,1
111,1089,1.74532938,1.33608675,1
111,1121,1.416061163,1.75540638,1
111,1153,1.274399757,1.814117193,1
111,1185,1.482730746,2.11536479,1
