PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 152, filenames: A:[152]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[153]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.04535515606,-0.1781123728,2
9,18,0.02581471205,-0.2210511416,1
9,26,0.1429920495,-0.03852622211,1
9,34,0.08995455503,0.05901402235,1
9,42,-0.02187135816,0.04748499393,1
9,50,-0.03359681368,0.0126443319,1
9,58,-0.1261172891,-0.0009197499603,1
9,66,-0.1329521686,0.03782880306,1
9,74,-0.04256820679,0.1232160628,1
9,82,-0.1275288463,0.08394166827,1
9,90,-0.1188616604,-0.01481661946,1
9,98,0.04948613048,0.03977373242,1
9,106,0.09610521793,0.06907539815,1
9,114,-0.02651740611,0.06950131059,1
9,122,-0.1629784554,-0.03967013955,1
9,130,-0.02855433524,-0.1107992083,1
9,138,0.1057181507,-0.08511377871,1
9,146,0.1579613984,-0.2300450355,1
9,154,0.1169158965,-0.1960924715,1
9,162,0.05136881024,-0.0100899972,1
9,170,-0.09871402383,0.1577245891,1
17,10,-0.1165250242,-0.1351736039,1
17,18,0.09275184572,-0.04522060603,1
17,26,0.1295028329,0.05495488644,1
17,34,0.1150168478,-0.01339824311,1
17,42,-0.06901448965,0.1229498908,1
17,50,-0.08591397107,0.1015857533,1
17,58,0.05557021499,-0.03790603206,1
17,66,0.1640200019,0.006394278258,1
17,74,0.06343063712,0.04259650409,1
17,82,-0.1075279936,-0.001346614212,1
17,90,-0.1929724962,0.002708641812,1
17,98,-0.2588465214,0.1175412983,1
17,106,-0.1790212244,0.1281706989,1
17,114,-0.1994765252,0.1093892008,1
17,122,-0.1586754322,0.0007474184968,1
17,130,-0.007711395621,-0.09746777266,1
17,138,0.06187498569,-0.02508126199,1
17,146,0.03569260612,-0.1460606009,1
17,154,-0.004378896207,-0.1058644801,1
17,162,-0.03772772849,0.07235138118,1
17,170,-0.06587021053,0.04415175319,1
25,10,-0.1811845303,0.09556309879,1
25,18,-0.0555010438,0.01832897216,1
25,26,0.03909123689,0.08212594688,1
25,34,0.1153647453,0.0563621074,1
25,42,0.07592252642,0.07138168812,1
25,50,-0.03097676113,-0.05803809315,1
25,58,-0.07899963111,-0.08197230846,1
25,66,-0.06262552738,-0.05300937966,1
25,74,-0.0320530571,-0.05765438452,1
25,82,-0.03165151179,-0.08048407733,1
25,90,-0.2429431379,-0.07492907345,1
25,98,-0.2831083834,-0.04509660602,1
25,106,-0.1909768432,0.07745022327,1
25,114,-0.1263913214,0.1278102994,1
25,122,-0.02126281336,0.04430795461,1
25,130,-0.01869785041,-0.09347200394,1
25,138,-0.03319800273,-0.04146802053,1
25,146,-0.02723741531,-0.08572695404,1
25,154,-0.0612976253,-0.02716439776,1
25,162,0.02345725521,0.08237994462,1
25,170,0.09220964462,-0.08968962729,1
33,10,-0.1122486144,0.1423562765,1
33,18,-0.1435272694,0.01970633864,1
33,26,-0.0565286167,0.1393608451,1
33,34,0.09690329432,0.03969278932,1
33,42,0.2025865614,-0.03565982729,1
33,50,0.05664711446,-0.09008064866,1
33,58,-0.03281604499,-0.005497699603,1
33,66,-0.1584126055,0.04669693112,1
33,74,-0.1354339123,0.007097743452,1
33,82,-0.04695823789,-0.08383773267,1
33,90,-0.1317851841,-0.1526124179,1
33,98,-0.1407663375,-0.1563737392,1
33,106,-0.1322700977,-0.007921759039,1
33,114,-0.06080058217,0.05407145992,1
33,122,-0.02790148556,0.02235736884,1
33,130,-0.05439203978,0.02163061127,1
33,138,-0.01314602792,0.03510528058,1
33,146,-0.03191494197,-0.2076178342,1
33,154,-0.1739571989,-0.01839820854,1
33,162,-0.09636613727,0.02193423361,1
33,170,0.00322425738,-0.1226134598,1
41,10,-0.08145966381,0.04176700115,1
41,18,-0.1199807227,0.009112760425,1
41,26,-0.06745225191,0.1261168718,1
41,34,0.0678178221,0.03646841645,1
41,42,0.03521773219,0.06161185727,1
41,50,-0.06838259101,0.06182718277,1
41,58,0.06815926731,0.1228848994,1
41,66,-0.01884720474,0.1590981334,1
41,74,-0.1731398255,0.1009782851,1
41,82,-0.134581998,0.07959058881,1
41,90,-0.1106699109,-0.08778544515,1
41,98,-0.07712930441,-0.03036648035,1
41,106,-0.08179249614,-0.01548370626,1
41,114,-0.1095346585,0.05393252522,1
41,122,-0.1234607548,0.01860056072,1
41,130,-0.02532825619,0.03008490801,1
41,138,-0.04633301497,0.05444649234,1
41,146,-0.1754978448,-0.09674725682,1
41,154,-0.08602396399,-0.01970483735,1
41,162,-0.08322411776,-0.0490523614,1
41,170,-0.1313294768,0.02693930268,1
49,10,-0.1631565988,0.007848419249,1
49,18,-0.1593539417,0.01685874164,1
49,26,-0.04824730381,0.1545769572,1
49,34,0.01780377887,0.2406817079,1
49,42,0.06456899643,0.2936336994,1
49,50,-0.007675044239,0.1281219721,1
49,58,-0.0302387923,0.175460577,1
49,66,-0.04960713536,0.251152873,1
49,74,-0.164593339,0.1868102998,1
49,82,-0.1050223261,0.1615045816,1
49,90,-0.0840183869,-0.0448923409,1
49,98,-0.1021126211,0.001314599067,1
49,106,-0.1504742503,-0.007121970877,1
49,114,-0.2505605817,0.1057439819,1
49,122,-0.23428002,0.07039862871,1
49,130,-0.09923912585,0.04325634241,1
49,138,0.007854253054,-0.02936942875,1
49,146,-0.05521802977,0.0558927767,1
49,154,-0.04124818742,-0.01403745823,1
49,162,-0.1071936935,0.01961117983,1
49,170,-0.1612270325,0.1626679301,1
57,10,-0.1478904635,-0.02167609334,1
57,18,-0.2018079609,0.005013220012,1
57,26,-0.243708089,0.1465511322,1
57,34,-0.1412079781,0.2029114068,1
57,42,-0.1414490044,0.1726198792,1
