PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 198, filenames: A:[198]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[199]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.2136414051,0.03564625978,1
9,18,0.1186616123,0.1385749578,1
9,26,-0.04435504228,0.1919552684,1
9,34,-0.09226503223,0.1103502512,1
9,42,-0.03916556388,0.1136028022,1
9,50,-0.08262947202,0.07066772878,1
9,58,-0.05617672205,0.09389512986,1
9,66,-0.08885953575,0.1219123155,1
9,74,-0.00776963681,-0.0861671716,1
9,82,0.05010949075,-0.1144843623,1
9,90,0.04103469104,-0.09139865637,1
9,98,0.04324676469,-0.02478853613,1
9,106,-0.04896664247,0.1327379048,1
9,114,-0.06671310961,0.2163282782,1
9,122,-0.02982136607,0.137945652,1
9,130,-0.002995759249,-0.1139515936,1
9,138,0.1044503599,-0.03992935643,1
9,146,0.2790434062,0.05601726472,1
9,154,0.3394534588,0.1922486424,1
9,162,0.1394143105,0.1748192906,1
9,170,-0.201046735,-0.1578839719,1
17,10,0.1378373057,0.04160692543,1
17,18,0.02711455524,0.06027731299,1
17,26,-0.03654172271,0.1113199145,1
17,34,-0.004992060363,0.1191268787,1
17,42,0.0593216233,0.03762659431,1
17,50,-0.03720905632,0.05962003395,1
17,58,-0.07576029748,0.1690776646,1
17,66,0.04043086991,0.0535582602,1
17,74,0.1368766427,-0.08950407058,1
17,82,0.1721115559,-0.02845161408,1
17,90,0.1665072888,-0.009951476008,1
17,98,0.1147378609,0.02149908245,1
17,106,0.09328385442,0.003253921866,1
17,114,0.03856896609,0.03457410261,1
17,122,0.02081255615,0.08658361435,1
17,130,0.113462925,0.03990069777,1
17,138,0.1283531487,0.1058650464,1
17,146,0.1735832542,0.07463990152,1
17,154,0.1484535038,0.04460799694,1
17,162,-0.02870141715,0.04093471169,1
17,170,-0.05773095787,-0.01590988785,1
25,10,0.07313415408,0.1362376511,1
25,18,0.005490206182,0.04223889112,1
25,26,-0.05077804998,0.08582433313,1
25,34,-0.1073673442,0.06565268338,1
25,42,-0.03785950691,-0.04740761593,1
25,50,0.003790093586,-0.006002705544,1
25,58,-0.02061319724,-0.06402651966,1
25,66,0.09607601911,-0.03767444193,1
25,74,0.2294542491,-0.1177041829,1
25,82,0.1021929532,0.0296354387,1
25,90,0.1234354898,-0.006576945074,1
25,98,0.06058933213,0.04863860458,1
25,106,-0.1020947918,-0.1013077572,1
25,114,-0.1050355136,-0.1129195988,1
25,122,0.02772642672,-0.01359537989,1
25,130,0.1033750772,0.0885874182,1
25,138,0.06261783838,0.05815427005,1
25,146,-0.003154356033,-0.0314142406,1
25,154,-0.05301880091,-0.006306838244,1
25,162,0.008932290599,-0.02240891568,1
25,170,0.1769669354,-0.03495945409,1
33,10,-0.03020229191,0.1163698435,1
33,18,-0.09812549502,-0.05732704699,1
33,26,-0.1604627967,0.01984331757,1
33,34,-0.0897751078,0.008081588894,1
33,42,-0.01115532964,0.0009169988334,1
33,50,0.006336767226,-0.003699377179,1
33,58,-0.02591815218,-0.07486055791,1
33,66,0.08374663442,-0.1076514795,1
33,74,0.1321868598,-0.004267018288,1
33,82,0.02798107266,0.05809139088,1
33,90,0.04376371205,0.047584977,1
33,98,0.03582141548,0.05029641837,1
33,106,-0.05933944136,-0.08297516406,1
33,114,0.0003514364362,-0.1408616453,1
33,122,0.09844732285,-0.1519709527,1
33,130,0.08820775896,-0.07647307217,1
33,138,0.0444078967,-0.07698052377,1
33,146,-0.08970005065,-0.2055277526,1
33,154,-0.1075713262,-0.01072394848,1
33,162,0.004376284778,-0.04128987715,1
33,170,0.1018192768,-0.1208715439,1
41,10,-0.03968484327,0.198096782,1
41,18,0.03997748718,-0.04316923022,1
41,26,0.01098215207,-0.03178140149,1
41,34,0.03698205575,0.06052910537,1
41,42,-0.001520581543,0.08397038281,1
41,50,-0.09286661446,0.07482291758,1
41,58,-0.06547808647,0.02790169045,1
41,66,0.0713692829,-0.003942130134,1
41,74,0.1609361768,-0.04110043496,1
41,82,0.0915338695,0.05833982304,1
41,90,0.003472857177,0.1406749189,1
41,98,0.06392262131,0.1374293864,1
41,106,0.05863983929,0.005465902388,1
41,114,0.08312992007,-0.07660883665,1
41,122,0.04259546101,-0.1855870932,1
41,130,-0.05376557261,-0.1974169016,1
41,138,-0.09461227059,-0.07251414657,1
41,146,-0.1003189683,-0.09384011477,1
41,154,-0.06706802547,-0.002017136663,1
41,162,-0.09245646745,-0.01674390398,1
41,170,-0.01535044611,-0.1539036632,1
49,10,-0.19719024,0.2446227819,1
49,18,0.02397717349,-0.03233801201,1
49,26,-0.05414356291,-0.03229646385,1
49,34,-0.06697234511,0.1207220554,1
49,42,0.08657740057,0.06636404991,1
49,50,0.05500414968,0.2063638866,1
49,58,-0.1504884958,0.1144214869,1
49,66,-0.04316960275,0.1302586049,1
49,74,0.1539228857,0.06912203878,1
49,82,0.1264938861,0.01271939278,1
49,90,-0.01825315133,0.07235503197,1
49,98,-0.105684489,0.1454893351,1
49,106,-0.06359483302,-0.05124882236,1
49,114,0.1295535713,-0.04075207189,1
49,122,0.06045229733,-0.1151320711,1
49,130,0.02400742099,-0.1040266678,1
