PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 160, filenames: A:[160]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[161]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.05060960352,0.04848337173,1
9,18,-0.01565222442,0.06784324348,1
9,26,0.05329854041,0.08384348452,1
9,34,0.1010004058,0.2086549103,1
9,42,0.1571577936,0.05833443999,1
9,50,0.1209580302,0.07556688786,1
9,58,0.04233562201,0.08574651182,1
9,66,0.04416701943,-0.05114198476,1
9,74,0.1259058863,-0.03688128665,1
9,82,0.2140810192,0.1420174539,1
9,90,0.1126940548,0.07312613726,1
9,98,-0.006905779243,0.01693978906,1
9,106,0.02030270547,-0.008940368891,1
9,114,0.0309856236,0.02192705497,1
9,122,-0.1223430932,0.07859504223,1
9,130,-0.1748667061,-0.1156445071,1
9,138,-0.1735825241,-0.1538525522,1
9,146,-0.1971298456,-0.001918798313,1
9,154,-0.1033915803,0.1784279495,1
9,162,-0.03965741396,0.1705414802,1
9,170,0.1338562816,0.1001313031,1
17,10,0.1369712055,-0.01940656453,1
17,18,0.05533999577,0.05494643375,1
17,26,-0.005013896152,-0.005770046264,1
17,34,-0.01642079093,0.03049228713,1
17,42,0.02007393725,-0.06770401448,1
17,50,0.08248408139,-0.0289725475,1
17,58,0.1183045655,0.08420172334,1
17,66,-0.0135178864,0.03138410673,1
17,74,-0.0820120424,-0.1279018074,1
17,82,-0.005788251758,-0.06880280375,1
17,90,0.09500981122,-0.03705761209,1
17,98,0.03031727672,-0.06024448574,1
17,106,-0.1167275459,0.01431062818,1
17,114,-0.05555287004,0.005657788366,1
17,122,-0.108956635,0.03256890178,1
17,130,-0.1862846911,0.02801469713,1
17,138,-0.1754091084,-0.1027898863,1
17,146,-0.1386340111,0.009200263768,1
17,154,-0.08884560317,0.1083255112,1
17,162,-0.0669766441,0.1269106865,1
17,170,0.1332820803,0.1052794605,1
25,10,0.3421645761,0.06260052323,1
25,18,-0.02162055671,-0.07005673647,1
25,26,-0.1317130774,-0.1733805239,1
25,34,-0.08299659193,-0.131228283,1
25,42,-0.06030428782,-0.03693297133,1
25,50,0.04479694366,0.09987740219,1
25,58,0.1040755659,-0.01699691452,1
25,66,0.06621914357,-0.01634595357,1
25,74,0.0595365651,-0.1240201518,1
25,82,-0.04150661826,-0.1687893867,1
25,90,0.09767086804,-0.1630443931,1
25,98,0.03411531821,-0.0505856052,1
25,106,-0.2187334597,0.02649899758,1
25,114,-0.1787982881,0.03466786817,1
25,122,-0.04670941085,0.0381087251,1
25,130,-0.1054202467,0.1091730297,1
25,138,-0.1322995424,-0.0740050748,1
25,146,-0.04393269867,-0.04476268589,1
25,154,-0.04012069106,-0.0493231453,1
25,162,0.08882893622,-0.05522804335,1
25,170,0.1087772027,0.04586394131,1
33,10,0.26226753,-0.006933532655,1
33,18,-0.09534838796,-0.2170162499,1
33,26,-0.1655016541,-0.3154096007,1
33,34,-0.03876744211,-0.04151034355,1
33,42,-0.00289594382,0.09017460048,1
33,50,-0.02682685852,0.03963036835,1
33,58,0.01310965791,-0.1215460449,1
33,66,0.1057851017,-0.1189186499,1
33,74,0.1131262183,-0.1141741425,1
33,82,0.04323549196,-0.1438812613,1
33,90,-0.05370349437,-0.1421940923,1
33,98,-0.08799114823,0.01946290396,1
33,106,-0.2141128182,0.06059676409,1
33,114,-0.132059902,0.07970496267,1
33,122,-0.04474177957,0.1016648486,1
