PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 218, filenames: A:[218]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[219]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.09980257601,-0.1772435308,1
9,18,0.01465196162,0.2091516256,1
9,26,-0.057721138,0.2582718432,1
9,34,-0.1981675625,0.2583220303,1
9,42,0.009708888829,0.2066667378,1
9,50,0.01554471254,0.003364518285,1
9,58,0.003947351128,-0.08929593861,1
9,66,-0.1338889003,0.05554624647,1
9,74,-0.1495943666,0.04827720299,1
9,82,0.04923230782,0.01362014748,1
9,90,0.1189191118,0.02407795191,1
9,98,0.01097397506,0.01611379348,1
9,106,-0.1044416577,0.02505688369,1
9,114,-0.1631162465,0.06044190377,1
9,122,-0.193905592,0.1281840652,1
9,130,-0.167162776,0.0440729335,1
9,138,-0.165264219,-0.06910985708,1
9,146,-0.05188391358,-0.1478126347,1
9,154,-0.01333087683,-0.1951242834,1
9,162,-0.1590853631,0.08147390187,1
9,170,-0.03476972133,0.3532370329,1
17,10,-0.02546323091,0.001087177545,1
17,18,-0.0285053961,0.2040818334,1
17,26,-0.06541733444,0.2704342902,1
17,34,-0.1117410511,0.2158250809,1
17,42,0.05840411037,0.0532996729,1
17,50,0.03984969109,-0.09698925167,1
17,58,0.003471747041,-0.1149334088,1
17,66,-0.03379291669,-0.08060930669,1
17,74,-0.09390331805,-0.07072483748,1
17,82,-0.05031214282,0.03262204677,1
17,90,-0.04897237197,-0.03983356431,1
17,98,-0.09357455373,0.06437797099,1
17,106,-0.08684135228,0.08912181109,1
17,114,-0.1069037393,0.009807605296,1
17,122,-0.2036943585,-0.00571885705,1
17,130,-0.2173360884,-0.02238287777,1
17,138,-0.1398136318,0.02359671146,1
17,146,-0.06046850234,0.01132433116,1
17,154,-0.09514176846,0.004959486425,1
17,162,-0.1305303872,0.03357791901,1
17,170,-0.005894692615,0.01378661394,1
25,10,0.09359843284,-0.02459666133,1
25,18,-0.07239222527,0.06076245382,1
25,26,-0.1408775896,-0.01064277068,1
25,34,-0.1640604138,-0.03117255494,1
25,42,-0.111519061,0.02771098912,1
25,50,-0.04476892948,-0.177757293,1
